step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.08707783  0.20746675  0.          0.          0.          0.
 -1.        ]",[-0.09822504  0.00354461  1.02129623 -1.        ],[-0.16666663  0.16666683  0.91774315],1,2,[0.25 0.25 0.05]
1,"[-0.08705201  0.20747758  0.          0.          0.          0.
 -1.        ]",[-0.09906106  0.00529901  1.0214187  -1.        ],[-0.16666665  0.16666673  0.92138454],1,2,[0.25 0.25 0.05]
2,"[-0.08694273  0.2075234   0.          0.          0.          0.
 -1.        ]",[-0.09998298  0.00720064  1.0215553  -1.        ],[-0.16666666  0.16666668  0.92317683],1,2,[0.25 0.25 0.05]
3,"[-0.08680405  0.20758145  0.          0.          0.          0.
 -1.        ]",[-0.10092654  0.00922565  1.02169314 -1.        ],[-0.16666667  0.16666665  0.92403935],1,2,[0.25 0.25 0.05]
4,"[-0.08669542  0.20762684  0.          0.          0.          0.
 -1.        ]",[-0.10188155  0.01137311  1.02182586 -1.        ],[-0.16666667  0.16666664  0.9244291 ],1,2,[0.25 0.25 0.05]
5,"[-0.086629    0.20765456  0.          0.          0.          0.
 -1.        ]",[-0.10284896  0.01363619  1.02195026 -1.        ],[-0.16666667  0.16666663  0.92461059],1,2,[0.25 0.25 0.05]
6,"[-0.08660207  0.20766579  0.          0.          0.          0.
 -1.        ]",[-0.10383007  0.01600111  1.0220651  -1.        ],[-0.16666668  0.16666662  0.92469846],1,2,[0.25 0.25 0.05]
7,"[-0.08660808  0.20766329  0.          0.          0.          0.
 -1.        ]",[-0.10482539  0.0184509   1.02217006 -1.        ],[-0.16666668  0.16666661  0.92474172],1,2,[0.25 0.25 0.05]
8,"[-0.08663957  0.20765015  0.          0.          0.          0.
 -1.        ]",[-0.10583463  0.02096855  1.02226544 -1.        ],[-0.16666668  0.1666666   0.92476317],1,2,[0.25 0.25 0.05]
9,"[-0.08668961  0.20762927  0.          0.          0.          0.
 -1.        ]",[-0.10685682  0.02353834  1.02235199 -1.        ],[-0.16666668  0.16666659  0.92477385],1,2,[0.25 0.25 0.05]
10,"[-0.08675228  0.20760309  0.          0.          0.          0.
 -1.        ]",[-0.10789053  0.02614643  1.02243079 -1.        ],[-0.16666668  0.16666658  0.92477918],1,2,[0.25 0.25 0.05]
11,"[-0.08682288  0.20757357  0.          0.          0.          0.
 -1.        ]",[-0.10893399  0.0287812   1.02250313 -1.        ],[-0.16666669  0.16666657  0.92478184],1,2,[0.25 0.25 0.05]
12,"[-0.08689795  0.20754215  0.          0.          0.          0.
 -1.        ]",[-0.10998524  0.03143336  1.02257043 -1.        ],[-0.16666669  0.16666656  0.92478317],1,2,[0.25 0.25 0.05]
13,"[-0.08697524  0.20750978  0.          0.          0.          0.
 -1.        ]",[-0.11104232  0.03409576  1.02263415 -1.        ],[-0.16666669  0.16666655  0.92478383],1,2,[0.25 0.25 0.05]
14,"[-0.08705356  0.20747693  0.          0.          0.          0.
 -1.        ]",[-0.11210333  0.03676324  1.02269567 -1.        ],[-0.16666669  0.16666654  0.92478416],1,2,[0.25 0.25 0.05]
15,"[-0.0871326   0.20744375  0.          0.          0.          0.
 -1.        ]",[-0.11316655  0.03943226  1.02275626 -1.        ],[-0.16666669  0.16666653  0.92478432],1,2,[0.25 0.25 0.05]
16,"[-0.08721275  0.20741007  0.          0.          0.          0.
 -1.        ]",[-0.11423047  0.04210059  1.02281705 -1.        ],[-0.1666667   0.16666652  0.92478441],1,2,[0.25 0.25 0.05]
17,"[-0.08729489  0.20737551  0.          0.          0.          0.
 -1.        ]",[-0.11529388  0.04476705  1.02287895 -1.        ],[-0.1666667   0.16666651  0.92478445],1,2,[0.25 0.25 0.05]
18,"[-0.08738019  0.20733958  0.          0.          0.          0.
 -1.        ]",[-0.11635584  0.04743118  1.0229427  -1.        ],[-0.1666667   0.1666665   0.92478447],1,2,[0.25 0.25 0.05]
19,"[-0.08746994  0.20730173  0.          0.          0.          0.
 -1.        ]",[-0.11741569  0.050093    1.02300883 -1.        ],[-0.1666667   0.16666649  0.92478448],1,2,[0.25 0.25 0.05]
20,"[-0.08756546  0.2072614   0.          0.          0.          0.
 -1.        ]",[-0.11847303  0.05275289  1.02307768 -1.        ],[-0.1666667   0.16666648  0.92478448],1,2,[0.25 0.25 0.05]
21,"[-0.08766799  0.20721806  0.          0.          0.          0.
 -1.        ]",[-0.11952771  0.05541134  1.02314945 -1.        ],[-0.16666671  0.16666647  0.92478449],1,2,[0.25 0.25 0.05]
