step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.19168388 -0.11782312  0.          0.          0.          0.
 -1.        ]",[-0.09313683 -0.00692621  1.00624312 -1.        ],[ 0.16666683 -0.16666663  0.91774315],1,6,[0.25 0.25 0.05]
1,"[ 0.19166875 -0.11784774  0.          0.          0.          0.
 -1.        ]",[-0.09129812 -0.00790187  1.00595372 -1.        ],[ 0.16666673 -0.16666665  0.92138454],1,6,[0.25 0.25 0.05]
2,"[ 0.19161741 -0.11793121  0.          0.          0.          0.
 -1.        ]",[-0.08928303 -0.00894448  1.00562703 -1.        ],[ 0.16666668 -0.16666666  0.92317683],1,6,[0.25 0.25 0.05]
3,"[ 0.19155137 -0.11803843  0.          0.          0.          0.
 -1.        ]",[-0.08719533 -0.01004386  1.00531778 -1.        ],[ 0.16666665 -0.16666667  0.92403935],1,6,[0.25 0.25 0.05]
4,"[ 0.19148831 -0.11814071  0.          0.          0.          0.
 -1.        ]",[-0.08505049 -0.01120562  1.00504328 -1.        ],[ 0.16666664 -0.16666667  0.9244291 ],1,6,[0.25 0.25 0.05]
5,"[ 0.1914334  -0.11822967  0.          0.          0.          0.
 -1.        ]",[-0.08285153 -0.012432    1.00480742 -1.        ],[ 0.16666663 -0.16666667  0.92461059],4,6,[0.25 0.25 0.05]
6,"[ 0.19138822 -0.11830279  0.          0.          0.          0.
 -1.        ]",[-0.08060227 -0.01372011  1.0046087  -1.        ],[ 0.16666662 -0.16666668  0.92469846],4,6,[0.25 0.25 0.05]
7,"[ 0.19135283 -0.11836002  0.          0.          0.          0.
 -1.        ]",[-0.07830836 -0.01506354  1.00444322 -1.        ],[ 0.16666661 -0.16666668  0.92474172],4,6,[0.25 0.25 0.05]
8,"[ 0.19132646 -0.11840264  0.          0.          0.          0.
 -1.        ]",[-0.07597658 -0.01645398  1.00430601 -1.        ],[ 0.1666666  -0.16666668  0.92476317],4,6,[0.25 0.25 0.05]
9,"[ 0.19130791 -0.11843262  0.          0.          0.          0.
 -1.        ]",[-0.07361402 -0.01788243  1.00419173 -1.        ],[ 0.16666659 -0.16666668  0.92477385],4,6,[0.25 0.25 0.05]
10,"[ 0.19129574 -0.11845226  0.          0.          0.          0.
 -1.        ]",[-0.0712275  -0.01933998  1.00409526 -1.        ],[ 0.16666658 -0.16666668  0.92477918],4,6,[0.25 0.25 0.05]
11,"[ 0.19128847 -0.11846401  0.          0.          0.          0.
 -1.        ]",[-0.06882317 -0.02081835  1.00401193 -1.        ],[ 0.16666657 -0.16666669  0.92478184],4,6,[0.25 0.25 0.05]
12,"[ 0.19128461 -0.11847025  0.          0.          0.          0.
 -1.        ]",[-0.06640628 -0.02231031  1.00393778 -1.        ],[ 0.16666656 -0.16666669  0.92478317],4,6,[0.25 0.25 0.05]
13,"[ 0.1912828  -0.11847316  0.          0.          0.          0.
 -1.        ]",[-0.06398113 -0.02380987  1.00386952 -1.        ],[ 0.16666655 -0.16666669  0.92478383],4,6,[0.25 0.25 0.05]
14,"[ 0.19128188 -0.11847465  0.          0.          0.          0.
 -1.        ]",[-0.06155111 -0.02531235  1.00380459 -1.        ],[ 0.16666654 -0.16666669  0.92478416],4,6,[0.25 0.25 0.05]
15,"[ 0.1912809  -0.11847623  0.          0.          0.          0.
 -1.        ]",[-0.05911873 -0.02681431  1.00374109 -1.        ],[ 0.16666653 -0.16666669  0.92478432],4,6,[0.25 0.25 0.05]
16,"[ 0.19127915 -0.11847906  0.          0.          0.          0.
 -1.        ]",[-0.05668577 -0.02831339  1.00367764 -1.        ],[ 0.16666652 -0.1666667   0.92478441],4,6,[0.25 0.25 0.05]
17,"[ 0.19127612 -0.11848394  0.          0.          0.          0.
 -1.        ]",[-0.05425341 -0.0298082   1.00361337 -1.        ],[ 0.16666651 -0.1666667   0.92478445],4,6,[0.25 0.25 0.05]
18,"[ 0.19127151 -0.11849139  0.          0.          0.          0.
 -1.        ]",[-0.05182236 -0.03129803  1.00354775 -1.        ],[ 0.1666665  -0.1666667   0.92478447],4,6,[0.25 0.25 0.05]
19,"[ 0.19126517 -0.11850163  0.          0.          0.          0.
 -1.        ]",[-0.04939296 -0.03278275  1.00348052 -1.        ],[ 0.16666649 -0.1666667   0.92478448],4,6,[0.25 0.25 0.05]
20,"[ 0.19125706 -0.11851471  0.          0.          0.          0.
 -1.        ]",[-0.0469653  -0.0342626   1.00341163 -1.        ],[ 0.16666648 -0.1666667   0.92478448],4,6,[0.25 0.25 0.05]
21,"[ 0.19124725 -0.11853055  0.          0.          0.          0.
 -1.        ]",[-0.04453929 -0.03573805  1.00334118 -1.        ],[ 0.16666647 -0.16666671  0.92478449],4,6,[0.25 0.25 0.05]
22,"[ 0.19123584 -0.11854895  0.          0.          0.          0.
 -1.        ]",[-0.04211474 -0.03720971  1.00326931 -1.        ],[ 0.16666646 -0.16666671  0.92478449],4,6,[0.25 0.25 0.05]
23,"[ 0.19122298 -0.11856969  0.          0.          0.          0.
 -1.        ]",[-0.03969143 -0.03867821  1.00319622 -1.        ],[ 0.16666645 -0.16666671  0.92478449],4,6,[0.25 0.25 0.05]
24,"[ 0.19120883 -0.11859251  0.          0.          0.          0.
 -1.        ]",[-0.03726911 -0.04014417  1.00312212 -1.        ],[ 0.16666644 -0.16666671  0.92478449],4,6,[0.25 0.25 0.05]
25,"[ 0.19119354 -0.11861717  0.          0.          0.          0.
 -1.        ]",[-0.03484752 -0.04160817  1.00304722 -1.        ],[ 0.16666643 -0.16666671  0.92478449],4,6,[0.25 0.25 0.05]
26,"[ 0.19117723 -0.11864344  0.          0.          0.          0.
 -1.        ]",[-0.03242648 -0.04307067  1.00297169 -1.        ],[ 0.16666642 -0.16666672  0.92478449],4,6,[0.25 0.25 0.05]
27,"[ 0.19116003 -0.11867116  0.          0.          0.          0.
 -1.        ]",[-0.03000579 -0.04453209  1.00289568 -1.        ],[ 0.16666641 -0.16666672  0.92478449],4,6,[0.25 0.25 0.05]
28,"[ 0.19114203 -0.11870015  0.          0.          0.          0.
 -1.        ]",[-0.02758532 -0.04599273  1.00281931 -1.        ],[ 0.1666664  -0.16666672  0.92478449],4,6,[0.25 0.25 0.05]
29,"[ 0.19112329 -0.11873032  0.          0.          0.          0.
 -1.        ]",[-0.02516496 -0.04745281  1.00274266 -1.        ],[ 0.16666639 -0.16666672  0.92478449],4,6,[0.25 0.25 0.05]
30,"[ 0.19110386 -0.11876158  0.          0.          0.          0.
 -1.        ]",[-0.02274464 -0.04891252  1.0026658  -1.        ],[ 0.16666638 -0.16666672  0.92478449],4,6,[0.25 0.25 0.05]
31,"[ 0.19108378 -0.1187939   0.          0.          0.          0.
 -1.        ]",[-0.02032433 -0.05037194  1.00258878 -1.        ],[ 0.16666637 -0.16666673  0.92478449],4,6,[0.25 0.25 0.05]
32,"[ 0.19106304 -0.11882724  0.          0.          0.          0.
 -1.        ]",[-0.01790399 -0.05183116  1.00251161 -1.        ],[ 0.16666636 -0.16666673  0.92478449],4,6,[0.25 0.25 0.05]
33,"[ 0.19104166 -0.11886161  0.          0.          0.          0.
 -1.        ]",[-0.01548364 -0.05329021  1.0024343  -1.        ],[ 0.16666635 -0.16666673  0.92478449],4,6,[0.25 0.25 0.05]
34,"[ 0.19101963 -0.11889702  0.          0.          0.          0.
 -1.        ]",[-0.01306327 -0.05474909  1.00235684 -1.        ],[ 0.16666634 -0.16666673  0.92478449],4,6,[0.25 0.25 0.05]
35,"[ 0.19099692 -0.1189335   0.          0.          0.          0.
 -1.        ]",[-0.01064293 -0.05620782  1.00227922 -1.        ],[ 0.16666633 -0.16666673  0.92478449],4,6,[0.25 0.25 0.05]
36,"[ 0.19097351 -0.11897108  0.          0.          0.          0.
 -1.        ]",[-0.00822262 -0.05766639  1.00220141 -1.        ],[ 0.16666632 -0.16666674  0.92478449],4,6,[0.25 0.25 0.05]
37,"[ 0.19094939 -0.11900979  0.          0.          0.          0.
 -1.        ]",[-0.0058024  -0.05912479  1.00212341 -1.        ],[ 0.16666631 -0.16666674  0.92478449],4,6,[0.25 0.25 0.05]
38,"[ 0.19092454 -0.11904966  0.          0.          0.          0.
 -1.        ]",[-0.0033823  -0.06058302  1.00204517 -1.        ],[ 0.1666663  -0.16666674  0.92478449],4,6,[0.25 0.25 0.05]
39,"[ 0.19089892 -0.11909072  0.          0.          0.          0.
 -1.        ]",[-9.62363933e-04 -6.20410708e-02  1.00196668e+00 -1.00000000e+00],[ 0.16666629 -0.16666674  0.92478449],4,6,[0.25 0.25 0.05]
40,"[ 0.19087253 -0.11913302  0.          0.          0.          0.
 -1.        ]",[ 0.00145738 -0.06349896  1.00188791 -1.        ],[ 0.16666628 -0.16666674  0.92478449],4,6,[0.25 0.25 0.05]
41,"[ 0.19084534 -0.11917657  0.          0.          0.          0.
 -1.        ]",[ 0.00387688 -0.06495669  1.00180882 -1.        ],[ 0.16666627 -0.16666675  0.92478449],4,6,[0.25 0.25 0.05]
42,"[ 0.19081734 -0.11922141  0.          0.          0.          0.
 -1.        ]",[ 0.0062961  -0.06641427  1.00172941 -1.        ],[ 0.16666626 -0.16666675  0.92478449],4,6,[0.25 0.25 0.05]
43,"[ 0.1907885  -0.11926755  0.          0.          0.          0.
 -1.        ]",[ 0.00871501 -0.06787172  1.00164964 -1.        ],[ 0.16666625 -0.16666675  0.92478449],4,6,[0.25 0.25 0.05]
44,"[ 0.19075881 -0.11931502  0.          0.          0.          0.
 -1.        ]",[ 0.01113356 -0.06932907  1.00156949 -1.        ],[ 0.16666624 -0.16666675  0.92478449],4,6,[0.25 0.25 0.05]
45,"[ 0.19072827 -0.11936385  0.          0.          0.          0.
 -1.        ]",[ 0.01355172 -0.07078634  1.00148894 -1.        ],[ 0.16666623 -0.16666675  0.92478449],4,6,[0.25 0.25 0.05]
46,"[ 0.19069684 -0.11941405  0.          0.          0.          0.
 -1.        ]",[ 0.01596946 -0.07224355  1.00140797 -1.        ],[ 0.16666622 -0.16666676  0.92478449],4,6,[0.25 0.25 0.05]
47,"[ 0.19066452 -0.11946564  0.          0.          0.          0.
 -1.        ]",[ 0.01838674 -0.07370074  1.00132656 -1.        ],[ 0.16666621 -0.16666676  0.92478449],4,6,[0.25 0.25 0.05]
48,"[ 0.1906313  -0.11951865  0.          0.          0.          0.
 -1.        ]",[ 0.02080352 -0.07515792  1.00124468 -1.        ],[ 0.1666662  -0.16666676  0.92478449],4,6,[0.25 0.25 0.05]
49,"[ 0.19059716 -0.11957308  0.          0.          0.          0.
 -1.        ]",[ 0.02321977 -0.07661514  1.00116232 -1.        ],[ 0.16666619 -0.16666676  0.92478449],4,6,[0.25 0.25 0.05]
50,"[ 0.19056208 -0.11962898  0.          0.          0.          0.
 -1.        ]",[ 0.02563545 -0.07807242  1.00107946 -1.        ],[ 0.16666618 -0.16666676  0.92478449],4,6,[0.25 0.25 0.05]
51,"[ 0.19052605 -0.11968636  0.          0.          0.          0.
 -1.        ]",[ 0.02805054 -0.07952978  1.00099609 -1.        ],[ 0.16666617 -0.16666677  0.92478449],4,6,[0.25 0.25 0.05]
