step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.19941353 -0.1042077   0.          0.          0.          0.
 -1.        ]",[-0.09923018 -0.02766948  1.00948813 -1.        ],[ 0.16666683 -0.16666663  0.91774315],1,6,[0.25 0.25 0.05]
1,"[ 0.19939898 -0.10423553  0.          0.          0.          0.
 -1.        ]",[-0.0973256  -0.02851523  1.0091823  -1.        ],[ 0.16666673 -0.16666665  0.92138454],1,6,[0.25 0.25 0.05]
2,"[ 0.1993525 -0.1043244  0.         0.         0.         0.
 -1.       ]",[-0.0952373  -0.02942273  1.00883786 -1.        ],[ 0.16666668 -0.16666666  0.92317683],1,6,[0.25 0.25 0.05]
3,"[ 0.19929453 -0.1044351   0.          0.          0.          0.
 -1.        ]",[-0.09307044 -0.03038676  1.00851245 -1.        ],[ 0.16666665 -0.16666667  0.92403935],1,6,[0.25 0.25 0.05]
4,"[ 0.19924043 -0.10453827  0.          0.          0.          0.
 -1.        ]",[-0.09084254 -0.03141153  1.00822353 -1.        ],[ 0.16666664 -0.16666667  0.9244291 ],1,6,[0.25 0.25 0.05]
5,"[ 0.19919453 -0.10462571  0.          0.          0.          0.
 -1.        ]",[-0.08855685 -0.03249702  1.00797523 -1.        ],[ 0.16666663 -0.16666667  0.92461059],1,6,[0.25 0.25 0.05]
6,"[ 0.19915756 -0.10469607  0.          0.          0.          0.
 -1.        ]",[-0.08621742 -0.03363866  1.00776604 -1.        ],[ 0.16666662 -0.16666668  0.92469846],1,6,[0.25 0.25 0.05]
7,"[ 0.19912895 -0.10475047  0.          0.          0.          0.
 -1.        ]",[-0.08383016 -0.03482909  1.007592   -1.        ],[ 0.16666661 -0.16666668  0.92474172],1,6,[0.25 0.25 0.05]
8,"[ 0.19910754 -0.10479117  0.          0.          0.          0.
 -1.        ]",[-0.08140219 -0.03605966  1.00744791 -1.        ],[ 0.1666666  -0.16666668  0.92476317],4,6,[0.25 0.25 0.05]
9,"[ 0.1990919  -0.10482088  0.          0.          0.          0.
 -1.        ]",[-0.07894098 -0.03732151  1.00732827 -1.        ],[ 0.16666659 -0.16666668  0.92477385],4,6,[0.25 0.25 0.05]
10,"[ 0.19908055 -0.10484244  0.          0.          0.          0.
 -1.        ]",[-0.07645375 -0.03860629  1.0072277  -1.        ],[ 0.16666658 -0.16666668  0.92477918],4,6,[0.25 0.25 0.05]
11,"[ 0.19907208 -0.10485851  0.          0.          0.          0.
 -1.        ]",[-0.07394705 -0.0399066   1.00714133 -1.        ],[ 0.16666657 -0.16666669  0.92478184],4,6,[0.25 0.25 0.05]
12,"[ 0.19906523 -0.10487151  0.          0.          0.          0.
 -1.        ]",[-0.07142651 -0.04121623  1.00706495 -1.        ],[ 0.16666656 -0.16666669  0.92478317],4,6,[0.25 0.25 0.05]
13,"[ 0.19905894 -0.10488344  0.          0.          0.          0.
 -1.        ]",[-0.06889679 -0.04253027  1.00699507 -1.        ],[ 0.16666655 -0.16666669  0.92478383],4,6,[0.25 0.25 0.05]
14,"[ 0.19905237 -0.10489591  0.          0.          0.          0.
 -1.        ]",[-0.06636159 -0.04384509  1.00692893 -1.        ],[ 0.16666654 -0.16666669  0.92478416],4,6,[0.25 0.25 0.05]
15,"[ 0.19904491 -0.10491007  0.          0.          0.          0.
 -1.        ]",[-0.0638237  -0.04515815  1.00686445 -1.        ],[ 0.16666653 -0.16666669  0.92478432],4,6,[0.25 0.25 0.05]
16,"[ 0.19903616 -0.10492668  0.          0.          0.          0.
 -1.        ]",[-0.06128516 -0.04646788  1.00680012 -1.        ],[ 0.16666652 -0.1666667   0.92478441],4,6,[0.25 0.25 0.05]
17,"[ 0.19902589 -0.10494616  0.          0.          0.          0.
 -1.        ]",[-0.05874733 -0.04777349  1.00673491 -1.        ],[ 0.16666651 -0.1666667   0.92478445],4,6,[0.25 0.25 0.05]
18,"[ 0.19901401 -0.10496868  0.          0.          0.          0.
 -1.        ]",[-0.05621107 -0.0490747   1.00666822 -1.        ],[ 0.1666665  -0.1666667   0.92478447],4,6,[0.25 0.25 0.05]
19,"[ 0.19900056 -0.10499418  0.          0.          0.          0.
 -1.        ]",[-0.05367683 -0.05037168  1.00659971 -1.        ],[ 0.16666649 -0.1666667   0.92478448],4,6,[0.25 0.25 0.05]
20,"[ 0.19898561 -0.10502252  0.          0.          0.          0.
 -1.        ]",[-0.05114476 -0.05166482  1.0065293  -1.        ],[ 0.16666648 -0.1666667   0.92478448],4,6,[0.25 0.25 0.05]
21,"[ 0.19896929 -0.10505342  0.          0.          0.          0.
 -1.        ]",[-0.0486148  -0.05295466  1.00645703 -1.        ],[ 0.16666647 -0.16666671  0.92478449],4,6,[0.25 0.25 0.05]
22,"[ 0.19895176 -0.10508663  0.          0.          0.          0.
 -1.        ]",[-0.0460868  -0.05424178  1.00638307 -1.        ],[ 0.16666646 -0.16666671  0.92478449],4,6,[0.25 0.25 0.05]
