step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.2249883   0.00229455  0.          0.          0.          0.
 -1.        ]",[-9.49133462e-02 -9.75081508e-04  1.00660177e+00 -1.00000000e+00],[1.37666250e-07 1.37666250e-07 9.17743151e-01],1,4,[0.25 0.25 0.05]
1,"[ 0.22498813  0.00231139  0.          0.          0.          0.
 -1.        ]",[-9.27414854e-02 -9.55765213e-04  1.00627087e+00 -1.00000000e+00],[5.47734617e-08 5.47734617e-08 9.21384545e-01],1,4,[0.25 0.25 0.05]
2,"[ 0.22498805  0.00231866  0.          0.          0.          0.
 -1.        ]",[-9.03556968e-02 -9.36805160e-04  1.00590029e+00 -1.00000000e+00],[9.67339441e-09 9.67339441e-09 9.23176832e-01],1,4,[0.25 0.25 0.05]
3,"[ 0.22498791  0.00233267  0.          0.          0.          0.
 -1.        ]",[-8.78823403e-02 -9.22698095e-04  1.00555135e+00 -1.00000000e+00],[-1.45391982e-08 -1.45391982e-08  9.24039352e-01],1,4,[0.25 0.25 0.05]
4,"[ 0.2249876  0.0023622  0.         0.         0.         0.
 -1.       ]",[-8.53401392e-02 -9.08839011e-04  1.00524343e+00 -1.00000000e+00],[-2.61218553e-08 -2.61218553e-08  9.24429096e-01],1,4,[0.25 0.25 0.05]
5,"[ 0.22498724  0.00239603  0.          0.          0.          0.
 -1.        ]",[-8.27335807e-02 -8.91179825e-04  1.00498023e+00 -1.00000000e+00],[-3.38018314e-08 -3.38018314e-08  9.24610590e-01],4,4,[0.25 0.25 0.05]
6,"[ 0.22498695  0.00242349  0.          0.          0.          0.
 -1.        ]",[-8.00678455e-02 -8.70834307e-04  1.00475954e+00 -1.00000000e+00],[-4.12550130e-08 -4.12550130e-08  9.24698458e-01],4,4,[0.25 0.25 0.05]
7,"[ 0.22498669  0.002447    0.          0.          0.          0.
 -1.        ]",[-7.73499606e-02 -8.52314150e-04  1.00457665e+00 -1.00000000e+00],[-4.86289715e-08 -4.86289715e-08  9.24741717e-01],4,4,[0.25 0.25 0.05]
8,"[ 0.22498634  0.00247911  0.          0.          0.          0.
 -1.        ]",[-7.45880216e-02 -8.40393017e-04  1.00442582e+00 -1.00000000e+00],[-5.59660604e-08 -5.59660604e-08  9.24763174e-01],4,4,[0.25 0.25 0.05]
9,"[ 0.22498572  0.00253494  0.          0.          0.          0.
 -1.        ]",[-7.17903930e-02 -8.34619711e-04  1.00430099e+00 -1.00000000e+00],[-6.32853751e-08 -6.32853751e-08  9.24773855e-01],4,4,[0.25 0.25 0.05]
10,"[ 0.2249848   0.00261562  0.          0.          0.          0.
 -1.        ]",[-6.89651057e-02 -8.33779965e-04  1.00419627e+00 -1.00000000e+00],[-7.05959708e-08 -7.05959708e-08  9.24779181e-01],4,4,[0.25 0.25 0.05]
11,"[ 0.22498356  0.00272002  0.          0.          0.          0.
 -1.        ]",[-6.61194348e-02 -8.36741002e-04  1.00410632e+00 -1.00000000e+00],[-7.79022508e-08 -7.79022508e-08  9.24781838e-01],4,4,[0.25 0.25 0.05]
12,"[ 0.22498199  0.00284715  0.          0.          0.          0.
 -1.        ]",[-6.32596635e-02 -8.42533032e-04  1.00402652e+00 -1.00000000e+00],[-8.52063851e-08 -8.52063851e-08  9.24783165e-01],4,4,[0.25 0.25 0.05]
13,"[ 0.22498005  0.00299643  0.          0.          0.          0.
 -1.        ]",[-6.03909890e-02 -8.50344245e-04  1.00395304e+00 -1.00000000e+00],[-9.25094502e-08 -9.25094502e-08  9.24783828e-01],4,4,[0.25 0.25 0.05]
14,"[ 0.2249777   0.00316783  0.          0.          0.          0.
 -1.        ]",[-5.75175316e-02 -8.59505289e-04  1.00388283e+00 -1.00000000e+00],[-9.98119817e-08 -9.98119817e-08  9.24784159e-01],4,4,[0.25 0.25 0.05]
15,"[ 0.22497488  0.00336188  0.          0.          0.          0.
 -1.        ]",[-5.46424124e-02 -8.69469865e-04  1.00381359e+00 -1.00000000e+00],[-1.07114247e-07 -1.07114247e-07  9.24784324e-01],4,4,[0.25 0.25 0.05]
16,"[ 0.22497152  0.00357975  0.          0.          0.          0.
 -1.        ]",[-5.17678640e-02 -8.79766450e-04  1.00374368e+00 -1.00000000e+00],[-1.14416379e-07 -1.14416379e-07  9.24784407e-01],4,4,[0.25 0.25 0.05]
17,"[ 0.22496752  0.0038232   0.          0.          0.          0.
 -1.        ]",[-4.88953659e-02 -8.89832587e-04  1.00367201e+00 -1.00000000e+00],[-1.21718445e-07 -1.21718445e-07  9.24784448e-01],4,4,[0.25 0.25 0.05]
18,"[ 0.22496275  0.00409403  0.          0.          0.          0.
 -1.        ]",[-4.60257999e-02 -8.99209076e-04  1.00359795e+00 -1.00000000e+00],[-1.29020478e-07 -1.29020478e-07  9.24784469e-01],4,4,[0.25 0.25 0.05]
19,"[ 0.22495707  0.004395    0.          0.          0.          0.
 -1.        ]",[-4.31595916e-02 -9.07586312e-04  1.00352119e+00 -1.00000000e+00],[-1.36322494e-07 -1.36322494e-07  9.24784479e-01],4,4,[0.25 0.25 0.05]
20,"[ 0.22495027  0.00473039  0.          0.          0.          0.
 -1.        ]",[-4.02968335e-02 -9.14738765e-04  1.00344166e+00 -1.00000000e+00],[-1.43624502e-07 -1.43624502e-07  9.24784484e-01],4,4,[0.25 0.25 0.05]
21,"[ 0.22494205  0.00510619  0.          0.          0.          0.
 -1.        ]",[-3.74373921e-02 -9.20467847e-04  1.00335948e+00 -1.00000000e+00],[-1.50926506e-07 -1.50926506e-07  9.24784487e-01],4,4,[0.25 0.25 0.05]
22,"[ 0.22493202  0.00553037  0.          0.          0.          0.
 -1.        ]",[-3.45809955e-02 -9.24561174e-04  1.00327485e+00 -1.00000000e+00],[-1.58228508e-07 -1.58228508e-07  9.24784488e-01],4,4,[0.25 0.25 0.05]
23,"[ 0.22491963  0.00601348  0.          0.          0.          0.
 -1.        ]",[-3.17273025e-02 -9.26761925e-04  1.00318806e+00 -1.00000000e+00],[-1.65530508e-07 -1.65530508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
24,"[ 0.22490407  0.0065695   0.          0.          0.          0.
 -1.        ]",[-2.88759561e-02 -9.26740520e-04  1.00309938e+00 -1.00000000e+00],[-1.72832508e-07 -1.72832508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
25,"[ 0.22488421  0.0072174   0.          0.          0.          0.
 -1.        ]",[-2.60266170e-02 -9.23747557e-04  1.00300911e+00 -1.00000000e+00],[-1.80134508e-07 -1.80134508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
26,"[ 0.22485842  0.00798077  0.          0.          0.          0.
 -1.        ]",[-2.31789813e-02 -9.16185820e-04  1.00291752e+00 -1.00000000e+00],[-1.87436508e-07 -1.87436508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
