step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.06618013  0.21504695  0.          0.          0.          0.
 -1.        ]",[-1.15248575e-01 -4.43305292e-04  1.00946003e+00 -1.00000000e+00],[-0.16666663  0.16666683  0.91774315],1,2,[0.25 0.25 0.05]
1,"[-0.06616889  0.21505041  0.          0.          0.          0.
 -1.        ]",[-0.11588952  0.00144466  1.00952278 -1.        ],[-0.16666665  0.16666673  0.92138454],1,2,[0.25 0.25 0.05]
2,"[-0.06609749  0.21507236  0.          0.          0.          0.
 -1.        ]",[-0.11659883  0.0035157   1.0095941  -1.        ],[-0.16666666  0.16666668  0.92317683],1,2,[0.25 0.25 0.05]
3,"[-0.06600977  0.2150993   0.          0.          0.          0.
 -1.        ]",[-0.11732542  0.00572931  1.00966827 -1.        ],[-0.16666667  0.16666665  0.92403935],1,2,[0.25 0.25 0.05]
4,"[-0.06595201  0.21511702  0.          0.          0.          0.
 -1.        ]",[-0.11806287  0.00807381  1.00974088 -1.        ],[-0.16666667  0.16666664  0.9244291 ],1,2,[0.25 0.25 0.05]
5,"[-0.06592887  0.21512411  0.          0.          0.          0.
 -1.        ]",[-0.11881048  0.01053407  1.00981036 -1.        ],[-0.16666667  0.16666663  0.92461059],1,2,[0.25 0.25 0.05]
6,"[-0.06593692  0.21512165  0.          0.          0.          0.
 -1.        ]",[-0.11956795  0.01309027  1.00987617 -1.        ],[-0.16666668  0.16666662  0.92469846],1,2,[0.25 0.25 0.05]
7,"[-0.06597025  0.21511143  0.          0.          0.          0.
 -1.        ]",[-0.12033472  0.01572152  1.00993816 -1.        ],[-0.16666668  0.16666661  0.92474172],1,2,[0.25 0.25 0.05]
8,"[-0.06602258  0.21509537  0.          0.          0.          0.
 -1.        ]",[-0.12110985  0.01840887  1.00999651 -1.        ],[-0.16666668  0.1666666   0.92476317],1,2,[0.25 0.25 0.05]
9,"[-0.06608852  0.21507512  0.          0.          0.          0.
 -1.        ]",[-0.12189215  0.02113608  1.01005162 -1.        ],[-0.16666668  0.16666659  0.92477385],1,2,[0.25 0.25 0.05]
10,"[-0.06616375  0.21505199  0.          0.          0.          0.
 -1.        ]",[-0.12268027  0.02388989  1.01010409 -1.        ],[-0.16666668  0.16666658  0.92477918],1,2,[0.25 0.25 0.05]
11,"[-0.06624509  0.21502695  0.          0.          0.          0.
 -1.        ]",[-0.12347283  0.02665999  1.01015462 -1.        ],[-0.16666669  0.16666657  0.92478184],1,2,[0.25 0.25 0.05]
12,"[-0.06633042  0.21500064  0.          0.          0.          0.
 -1.        ]",[-0.12426847  0.02943871  1.01020398 -1.        ],[-0.16666669  0.16666656  0.92478317],1,2,[0.25 0.25 0.05]
13,"[-0.06641857  0.21497343  0.          0.          0.          0.
 -1.        ]",[-0.12506593  0.0322207   1.01025292 -1.        ],[-0.16666669  0.16666655  0.92478383],1,2,[0.25 0.25 0.05]
14,"[-0.06650915  0.21494542  0.          0.          0.          0.
 -1.        ]",[-0.1258641   0.03500251  1.01030215 -1.        ],[-0.16666669  0.16666654  0.92478416],1,2,[0.25 0.25 0.05]
15,"[-0.06660238  0.21491655  0.          0.          0.          0.
 -1.        ]",[-0.12666204  0.03778212  1.0103523  -1.        ],[-0.16666669  0.16666653  0.92478432],1,2,[0.25 0.25 0.05]
16,"[-0.0666989   0.21488661  0.          0.          0.          0.
 -1.        ]",[-0.12745904  0.04055863  1.01040388 -1.        ],[-0.1666667   0.16666652  0.92478441],1,2,[0.25 0.25 0.05]
17,"[-0.06679961  0.21485533  0.          0.          0.          0.
 -1.        ]",[-0.12825456  0.04333185  1.0104573  -1.        ],[-0.1666667   0.16666651  0.92478445],1,2,[0.25 0.25 0.05]
18,"[-0.06690552  0.21482237  0.          0.          0.          0.
 -1.        ]",[-0.12904828  0.0461021   1.01051284 -1.        ],[-0.1666667   0.1666665   0.92478447],1,2,[0.25 0.25 0.05]
19,"[-0.06701767  0.21478741  0.          0.          0.          0.
 -1.        ]",[-0.12984005  0.04886993  1.01057067 -1.        ],[-0.1666667   0.16666649  0.92478448],1,2,[0.25 0.25 0.05]
20,"[-0.06713701  0.21475014  0.          0.          0.          0.
 -1.        ]",[-0.13062987  0.05163602  1.01063087 -1.        ],[-0.1666667   0.16666648  0.92478448],1,2,[0.25 0.25 0.05]
21,"[-0.06726442  0.21471027  0.          0.          0.          0.
 -1.        ]",[-0.13141789  0.05440105  1.01069344 -1.        ],[-0.16666671  0.16666647  0.92478449],1,2,[0.25 0.25 0.05]
22,"[-0.0674006   0.21466756  0.          0.          0.          0.
 -1.        ]",[-0.13220427  0.05716565  1.01075832 -1.        ],[-0.16666671  0.16666646  0.92478449],1,2,[0.25 0.25 0.05]
23,"[-0.06754622  0.21462178  0.          0.          0.          0.
 -1.        ]",[-0.13298863  0.05993049  1.01082531 -1.        ],[-0.16666671  0.16666645  0.92478449],1,2,[0.25 0.25 0.05]
24,"[-0.06770314  0.21457233  0.          0.          0.          0.
 -1.        ]",[-0.13377466  0.06269474  1.01089184 -1.        ],[-0.16666671  0.16666644  0.92478449],1,2,[0.25 0.25 0.05]
25,"[-0.06786481  0.21452125  0.          0.          0.          0.
 -1.        ]",[-0.13456492  0.06545791  1.0109565  -1.        ],[-0.16666671  0.16666643  0.92478449],1,2,[0.25 0.25 0.05]
