step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.18483286  0.1283036   0.          0.          0.          0.
 -1.        ]",[-0.08458784 -0.00780406  1.02430514 -1.        ],[0.16666675 0.16666675 0.91774314],1,8,[0.25 0.25 0.05]
1,"[ 0.18481223  0.12833331  0.          0.          0.          0.
 -1.        ]",[-0.08277761 -0.00674967  1.02403254 -1.        ],[0.1666667  0.1666667  0.92138454],4,8,[0.25 0.25 0.05]
2,"[ 0.18474189  0.12843455  0.          0.          0.          0.
 -1.        ]",[-0.08079068 -0.00563046  1.02372739 -1.        ],[0.16666667 0.16666667 0.92317683],4,8,[0.25 0.25 0.05]
3,"[ 0.18465018  0.12856637  0.          0.          0.          0.
 -1.        ]",[-0.078736   -0.0044567   1.02343929 -1.        ],[0.16666666 0.16666666 0.92403935],4,8,[0.25 0.25 0.05]
4,"[ 0.18455954  0.12869644  0.          0.          0.          0.
 -1.        ]",[-0.07663113 -0.00322005  1.02318394 -1.        ],[0.16666665 0.16666665 0.9244291 ],4,8,[0.25 0.25 0.05]
5,"[ 0.18447729  0.12881432  0.          0.          0.          0.
 -1.        ]",[-0.07447973 -0.00191537  1.02296464 -1.        ],[0.16666664 0.16666664 0.92461059],4,8,[0.25 0.25 0.05]
6,"[ 0.18440634  0.12891587  0.          0.          0.          0.
 -1.        ]",[-7.22856145e-02 -5.43219194e-04  1.02277968e+00 -1.00000000e+00],[0.16666664 0.16666664 0.92469846],4,8,[0.25 0.25 0.05]
7,"[ 0.18434773  0.12899966  0.          0.          0.          0.
 -1.        ]",[-7.00540459e-02  8.91607447e-04  1.02262510e+00 -1.00000000e+00],[0.16666663 0.16666663 0.92474172],4,8,[0.25 0.25 0.05]
8,"[ 0.18430137  0.12906589  0.          0.          0.          0.
 -1.        ]",[-0.06779116  0.00238179  1.02249598 -1.        ],[0.16666662 0.16666662 0.92476317],4,8,[0.25 0.25 0.05]
9,"[ 0.18426646  0.12911573  0.          0.          0.          0.
 -1.        ]",[-0.0655033   0.00391868  1.02238717 -1.        ],[0.16666661 0.16666661 0.92477385],4,8,[0.25 0.25 0.05]
10,"[ 0.18424176  0.12915097  0.          0.          0.          0.
 -1.        ]",[-0.06319643  0.00549315  1.02229375 -1.        ],[0.16666661 0.16666661 0.92477918],4,8,[0.25 0.25 0.05]
11,"[ 0.18422571  0.12917387  0.          0.          0.          0.
 -1.        ]",[-0.06087587  0.00709626  1.02221139 -1.        ],[0.1666666  0.1666666  0.92478184],4,8,[0.25 0.25 0.05]
12,"[ 0.18421658  0.12918689  0.          0.          0.          0.
 -1.        ]",[-0.05854605  0.00871981  1.0221364  -1.        ],[0.16666659 0.16666659 0.92478317],4,8,[0.25 0.25 0.05]
13,"[ 0.18421261  0.12919254  0.          0.          0.          0.
 -1.        ]",[-0.0562105   0.01035664  1.02206589 -1.        ],[0.16666659 0.16666659 0.92478383],4,8,[0.25 0.25 0.05]
14,"[ 0.18421217  0.12919318  0.          0.          0.          0.
 -1.        ]",[-0.05387188  0.01200083  1.02199762 -1.        ],[0.16666658 0.16666658 0.92478416],4,8,[0.25 0.25 0.05]
15,"[ 0.18421376  0.12919091  0.          0.          0.          0.
 -1.        ]",[-0.05153209  0.01364775  1.02193003 -1.        ],[0.16666657 0.16666657 0.92478432],4,8,[0.25 0.25 0.05]
16,"[ 0.18421614  0.12918751  0.          0.          0.          0.
 -1.        ]",[-0.04919238  0.01529394  1.02186207 -1.        ],[0.16666657 0.16666657 0.92478441],4,8,[0.25 0.25 0.05]
17,"[ 0.1842183   0.12918443  0.          0.          0.          0.
 -1.        ]",[-0.04685347  0.01693703  1.02179311 -1.        ],[0.16666656 0.16666656 0.92478445],4,8,[0.25 0.25 0.05]
18,"[ 0.18421949  0.12918274  0.          0.          0.          0.
 -1.        ]",[-0.04451573  0.01857556  1.02172286 -1.        ],[0.16666655 0.16666655 0.92478447],4,8,[0.25 0.25 0.05]
19,"[ 0.18421916  0.12918321  0.          0.          0.          0.
 -1.        ]",[-0.04217921  0.02020876  1.02165127 -1.        ],[0.16666655 0.16666655 0.92478448],4,8,[0.25 0.25 0.05]
20,"[ 0.18421697  0.12918633  0.          0.          0.          0.
 -1.        ]",[-0.03984382  0.02183645  1.02157841 -1.        ],[0.16666654 0.16666654 0.92478448],4,8,[0.25 0.25 0.05]
21,"[ 0.18421276  0.12919234  0.          0.          0.          0.
 -1.        ]",[-0.03750936  0.02345881  1.02150447 -1.        ],[0.16666653 0.16666653 0.92478449],4,8,[0.25 0.25 0.05]
22,"[ 0.18420646  0.12920132  0.          0.          0.          0.
 -1.        ]",[-0.03517558  0.02507628  1.02142966 -1.        ],[0.16666652 0.16666652 0.92478449],4,8,[0.25 0.25 0.05]
23,"[ 0.18419812  0.1292132   0.          0.          0.          0.
 -1.        ]",[-0.03284222  0.02668946  1.0213542  -1.        ],[0.16666652 0.16666652 0.92478449],4,8,[0.25 0.25 0.05]
24,"[ 0.18418786  0.12922784  0.          0.          0.          0.
 -1.        ]",[-0.03050908  0.02829898  1.02127829 -1.        ],[0.16666651 0.16666651 0.92478449],4,8,[0.25 0.25 0.05]
25,"[ 0.18417581  0.12924501  0.          0.          0.          0.
 -1.        ]",[-0.02817595  0.0299055   1.02120212 -1.        ],[0.1666665  0.1666665  0.92478449],4,8,[0.25 0.25 0.05]
26,"[ 0.18416214  0.12926448  0.          0.          0.          0.
 -1.        ]",[-0.0258427   0.03150962  1.02112581 -1.        ],[0.1666665  0.1666665  0.92478449],4,8,[0.25 0.25 0.05]
27,"[ 0.18414703  0.12928601  0.          0.          0.          0.
 -1.        ]",[-0.02350923  0.03311185  1.02104947 -1.        ],[0.16666649 0.16666649 0.92478449],4,8,[0.25 0.25 0.05]
28,"[ 0.18413061  0.12930939  0.          0.          0.          0.
 -1.        ]",[-0.02117548  0.03471266  1.02097317 -1.        ],[0.16666648 0.16666648 0.92478449],4,8,[0.25 0.25 0.05]
29,"[ 0.18411304  0.1293344   0.          0.          0.          0.
 -1.        ]",[-0.01884143  0.03631241  1.02089694 -1.        ],[0.16666648 0.16666648 0.92478449],4,8,[0.25 0.25 0.05]
30,"[ 0.18409443  0.12936089  0.          0.          0.          0.
 -1.        ]",[-0.01650708  0.03791137  1.02082079 -1.        ],[0.16666647 0.16666647 0.92478449],4,8,[0.25 0.25 0.05]
31,"[ 0.18407488  0.12938872  0.          0.          0.          0.
 -1.        ]",[-0.01417244  0.03950975  1.02074472 -1.        ],[0.16666646 0.16666646 0.92478449],4,8,[0.25 0.25 0.05]
32,"[ 0.18405445  0.12941778  0.          0.          0.          0.
 -1.        ]",[-0.01183757  0.04110771  1.0206687  -1.        ],[0.16666645 0.16666645 0.92478449],4,8,[0.25 0.25 0.05]
33,"[ 0.18403319  0.129448    0.          0.          0.          0.
 -1.        ]",[-0.0095025   0.04270534  1.02059271 -1.        ],[0.16666645 0.16666645 0.92478449],4,8,[0.25 0.25 0.05]
34,"[ 0.18401115  0.12947933  0.          0.          0.          0.
 -1.        ]",[-0.00716727  0.04430271  1.02051672 -1.        ],[0.16666644 0.16666644 0.92478449],4,8,[0.25 0.25 0.05]
35,"[ 0.18398832  0.12951176  0.          0.          0.          0.
 -1.        ]",[-0.00483195  0.04589984  1.02044068 -1.        ],[0.16666643 0.16666643 0.92478449],4,8,[0.25 0.25 0.05]
36,"[ 0.18396473  0.12954528  0.          0.          0.          0.
 -1.        ]",[-0.00249658  0.04749676  1.02036458 -1.        ],[0.16666643 0.16666643 0.92478449],4,8,[0.25 0.25 0.05]
37,"[ 0.18394035  0.12957989  0.          0.          0.          0.
 -1.        ]",[-1.61214847e-04  4.90934653e-02  1.02028836e+00 -1.00000000e+00],[0.16666642 0.16666642 0.92478449],4,8,[0.25 0.25 0.05]
38,"[ 0.18391518  0.12961561  0.          0.          0.          0.
 -1.        ]",[ 0.00217411  0.05068996  1.020212   -1.        ],[0.16666641 0.16666641 0.92478449],4,8,[0.25 0.25 0.05]
39,"[ 0.1838892   0.12965246  0.          0.          0.          0.
 -1.        ]",[ 0.00450935  0.05228623  1.02013546 -1.        ],[0.16666641 0.16666641 0.92478449],4,8,[0.25 0.25 0.05]
40,"[ 0.18386239  0.12969049  0.          0.          0.          0.
 -1.        ]",[ 0.00684447  0.05388228  1.02005873 -1.        ],[0.1666664  0.1666664  0.92478449],4,8,[0.25 0.25 0.05]
41,"[ 0.18383472  0.1297297   0.          0.          0.          0.
 -1.        ]",[ 0.00917942  0.0554781   1.01998178 -1.        ],[0.16666639 0.16666639 0.92478449],4,8,[0.25 0.25 0.05]
42,"[ 0.18380617  0.12977015  0.          0.          0.          0.
 -1.        ]",[ 0.01151418  0.05707371  1.01990458 -1.        ],[0.16666639 0.16666639 0.92478449],4,8,[0.25 0.25 0.05]
43,"[ 0.18377671  0.12981186  0.          0.          0.          0.
 -1.        ]",[ 0.01384871  0.05866911  1.01982711 -1.        ],[0.16666638 0.16666638 0.92478449],4,8,[0.25 0.25 0.05]
44,"[ 0.18374633  0.12985486  0.          0.          0.          0.
 -1.        ]",[ 0.01618298  0.06026432  1.01974935 -1.        ],[0.16666637 0.16666637 0.92478449],4,8,[0.25 0.25 0.05]
45,"[ 0.18371501  0.12989918  0.          0.          0.          0.
 -1.        ]",[ 0.01851695  0.06185935  1.01967128 -1.        ],[0.16666636 0.16666636 0.92478449],4,8,[0.25 0.25 0.05]
46,"[ 0.18368271  0.12994484  0.          0.          0.          0.
 -1.        ]",[ 0.0208506   0.06345422  1.01959288 -1.        ],[0.16666636 0.16666636 0.92478449],4,8,[0.25 0.25 0.05]
