step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.13129013 -0.18272357  0.          0.          0.          0.
 -1.        ]",[-0.116976   -0.00384977  1.00317442 -1.        ],[ 2.43077453e-07 -1.66666586e-01  9.17743166e-01],1,3,[0.25 0.25 0.05]
1,"[ 0.13128211 -0.18272933  0.          0.          0.          0.
 -1.        ]",[-0.11574725 -0.0054965   1.00298227 -1.        ],[ 9.69669257e-08 -1.66666634e-01  9.21384552e-01],1,3,[0.25 0.25 0.05]
2,"[ 0.13124796 -0.18275386  0.          0.          0.          0.
 -1.        ]",[-0.11439718 -0.00730477  1.0027675  -1.        ],[ 1.74717658e-08 -1.66666661e-01  9.23176835e-01],1,3,[0.25 0.25 0.05]
3,"[ 0.13120905 -0.1827818   0.          0.          0.          0.
 -1.        ]",[-0.11299912 -0.00923185  1.00256135 -1.        ],[-2.52063102e-08 -1.66666675e-01  9.24039353e-01],1,3,[0.25 0.25 0.05]
4,"[ 0.13119777 -0.18278989  0.          0.          0.          0.
 -1.        ]",[-0.11156754 -0.01126579  1.00237334 -1.        ],[-4.54815808e-08 -1.66666682e-01  9.24429097e-01],1,3,[0.25 0.25 0.05]
5,"[ 0.13121973 -0.18277413  0.          0.          0.          0.
 -1.        ]",[-0.11010348 -0.01339364  1.0022064  -1.        ],[-5.64033836e-08 -1.66666685e-01  9.24610590e-01],1,3,[0.25 0.25 0.05]
6,"[ 0.13126976 -0.1827382   0.          0.          0.          0.
 -1.        ]",[-0.10860842 -0.01559881  1.00205998 -1.        ],[-6.67018600e-08 -1.66666689e-01  9.24698458e-01],1,3,[0.25 0.25 0.05]
7,"[ 0.13134075 -0.18268718  0.          0.          0.          0.
 -1.        ]",[-0.10708507 -0.01786362  1.00193205 -1.        ],[-7.68897654e-08 -1.66666692e-01  9.24741717e-01],1,3,[0.25 0.25 0.05]
8,"[ 0.13142562 -0.18262614  0.          0.          0.          0.
 -1.        ]",[-0.10553706 -0.02017179  1.00181992 -1.        ],[-8.70267276e-08 -1.66666696e-01  9.24763174e-01],1,3,[0.25 0.25 0.05]
9,"[ 0.13151842 -0.18255932  0.          0.          0.          0.
 -1.        ]",[-0.10396829 -0.02250934  1.00172079 -1.        ],[-9.71391330e-08 -1.66666699e-01  9.24773855e-01],1,3,[0.25 0.25 0.05]
10,"[ 0.13161443 -0.18249011  0.          0.          0.          0.
 -1.        ]",[-0.10238259 -0.0248648   1.00163195 -1.        ],[-1.07239492e-07 -1.66666702e-01  9.24779181e-01],1,3,[0.25 0.25 0.05]
11,"[ 0.13171012 -0.18242106  0.          0.          0.          0.
 -1.        ]",[-0.10078343 -0.02722929  1.00155103 -1.        ],[-1.17333889e-07 -1.66666706e-01  9.24781838e-01],1,3,[0.25 0.25 0.05]
12,"[ 0.13180297 -0.18235399  0.          0.          0.          0.
 -1.        ]",[-0.09917381 -0.02959631  1.00147598 -1.        ],[-1.27425321e-07 -1.66666709e-01  9.24783165e-01],1,3,[0.25 0.25 0.05]
13,"[ 0.13189138 -0.18229005  0.          0.          0.          0.
 -1.        ]",[-0.09755624 -0.03196141  1.00140516 -1.        ],[-1.37515275e-07 -1.66666713e-01  9.24783828e-01],1,3,[0.25 0.25 0.05]
14,"[ 0.13197451 -0.18222988  0.          0.          0.          0.
 -1.        ]",[-0.09593271 -0.03432185  1.00133723 -1.        ],[-1.47604493e-07 -1.66666716e-01  9.24784159e-01],1,3,[0.25 0.25 0.05]
15,"[ 0.13205211 -0.18217365  0.          0.          0.          0.
 -1.        ]",[-0.09430479 -0.03667619  1.0012712  -1.        ],[-1.57693343e-07 -1.66666719e-01  9.24784324e-01],1,3,[0.25 0.25 0.05]
16,"[ 0.13212435 -0.18212126  0.          0.          0.          0.
 -1.        ]",[-0.09267364 -0.03902394  1.00120631 -1.        ],[-1.67782009e-07 -1.66666723e-01  9.24784407e-01],1,3,[0.25 0.25 0.05]
17,"[ 0.13219171 -0.18207238  0.          0.          0.          0.
 -1.        ]",[-0.09104012 -0.04136524  1.00114205 -1.        ],[-1.77870583e-07 -1.66666726e-01  9.24784448e-01],1,3,[0.25 0.25 0.05]
18,"[ 0.13225483 -0.18202654  0.          0.          0.          0.
 -1.        ]",[-0.08940482 -0.04370062  1.00107804 -1.        ],[-1.87959112e-07 -1.66666729e-01  9.24784469e-01],1,3,[0.25 0.25 0.05]
19,"[ 0.1323144  -0.18198324  0.          0.          0.          0.
 -1.        ]",[-0.08776813 -0.0460308   1.00101406 -1.        ],[-1.98047618e-07 -1.66666733e-01  9.24784479e-01],1,3,[0.25 0.25 0.05]
20,"[ 0.13237113 -0.18194198  0.          0.          0.          0.
 -1.        ]",[-0.08613028 -0.04835656  1.00094996 -1.        ],[-2.08136112e-07 -1.66666736e-01  9.24784484e-01],1,3,[0.25 0.25 0.05]
21,"[ 0.13242567 -0.18190229  0.          0.          0.          0.
 -1.        ]",[-0.08449141 -0.05067865  1.00088568 -1.        ],[-2.18224600e-07 -1.66666739e-01  9.24784487e-01],1,3,[0.25 0.25 0.05]
22,"[ 0.13247857 -0.18186376  0.          0.          0.          0.
 -1.        ]",[-0.08285158 -0.05299774  1.00082121 -1.        ],[-2.28313086e-07 -1.66666743e-01  9.24784488e-01],4,3,[0.25 0.25 0.05]
23,"[ 0.1325303  -0.18182607  0.          0.          0.          0.
 -1.        ]",[-0.08121077 -0.05531437  1.00075654 -1.        ],[-2.38401570e-07 -1.66666746e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
24,"[ 0.13258121 -0.18178895  0.          0.          0.          0.
 -1.        ]",[-0.07956896 -0.05762899  1.00069171 -1.        ],[-2.48490054e-07 -1.66666749e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
25,"[ 0.13263155 -0.18175223  0.          0.          0.          0.
 -1.        ]",[-0.07792609 -0.05994192  1.00062676 -1.        ],[-2.58578537e-07 -1.66666753e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
26,"[ 0.1326815  -0.18171576  0.          0.          0.          0.
 -1.        ]",[-0.07628211 -0.06225339  1.00056173 -1.        ],[-2.68667020e-07 -1.66666756e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
27,"[ 0.13273116 -0.18167949  0.          0.          0.          0.
 -1.        ]",[-0.07463696 -0.06456355  1.00049666 -1.        ],[-2.78755503e-07 -1.66666760e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
28,"[ 0.13278056 -0.18164339  0.          0.          0.          0.
 -1.        ]",[-0.07299057 -0.06687247  1.00043158 -1.        ],[-2.88843986e-07 -1.66666763e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
29,"[ 0.1328297  -0.18160747  0.          0.          0.          0.
 -1.        ]",[-0.07134291 -0.06918021  1.00036654 -1.        ],[-2.98932468e-07 -1.66666766e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
30,"[ 0.13287852 -0.18157174  0.          0.          0.          0.
 -1.        ]",[-0.06969393 -0.07148677  1.00030154 -1.        ],[-3.09020951e-07 -1.66666770e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
31,"[ 0.13292698 -0.18153627  0.          0.          0.          0.
 -1.        ]",[-0.06804361 -0.07379214  1.00023661 -1.        ],[-3.19109434e-07 -1.66666773e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
