step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.22487252  0.00757296  0.          0.          0.          0.
 -1.        ]",[-0.1427223  -0.01043076  0.98634833 -1.        ],[1.66666790e-01 7.37396969e-08 9.17743142e-01],1,7,[0.25 0.25 0.05]
1,"[ 0.22487224  0.00758136  0.          0.          0.          0.
 -1.        ]",[-0.14061786 -0.01038618  0.98604479 -1.        ],[1.66666716e-01 2.93389284e-08 9.21384541e-01],1,7,[0.25 0.25 0.05]
2,"[ 0.22487159  0.00760063  0.          0.          0.          0.
 -1.        ]",[-0.13831119 -0.01034875  0.98570224 -1.        ],[1.66666675e-01 5.18148537e-09 9.23176829e-01],1,7,[0.25 0.25 0.05]
3,"[ 0.22487058  0.00763048  0.          0.          0.          0.
 -1.        ]",[-0.13590785 -0.01031866  0.98538122 -1.        ],[ 1.66666654e-01 -7.78776985e-09  9.24039351e-01],1,7,[0.25 0.25 0.05]
4,"[ 0.22486928  0.00766869  0.          0.          0.          0.
 -1.        ]",[-0.13342436 -0.01029458  0.98509962 -1.        ],[ 1.66666643e-01 -1.44111596e-08  9.24429096e-01],1,7,[0.25 0.25 0.05]
5,"[ 0.22486772  0.00771406  0.          0.          0.          0.
 -1.        ]",[-0.13086516 -0.01027537  0.98486083 -1.        ],[ 1.66666634e-01 -1.98369674e-08  9.24610589e-01],1,7,[0.25 0.25 0.05]
6,"[ 0.22486594  0.00776583  0.          0.          0.          0.
 -1.        ]",[-0.12823634 -0.01026017  0.98466266 -1.        ],[ 1.66666625e-01 -2.51303878e-08  9.24698458e-01],1,7,[0.25 0.25 0.05]
7,"[ 0.22486395  0.00782339  0.          0.          0.          0.
 -1.        ]",[-0.12554629 -0.01024818  0.98450055 -1.        ],[ 1.66666616e-01 -3.03676443e-08  9.24741717e-01],1,7,[0.25 0.25 0.05]
8,"[ 0.22486176  0.00788611  0.          0.          0.          0.
 -1.        ]",[-0.12280467 -0.01023805  0.98436892 -1.        ],[ 1.66666607e-01 -3.55787149e-08  9.24763174e-01],1,7,[0.25 0.25 0.05]
9,"[ 0.22485941  0.00795285  0.          0.          0.          0.
 -1.        ]",[-0.12002139 -0.01022817  0.98426189 -1.        ],[ 1.66666599e-01 -4.07771618e-08  9.24773855e-01],1,7,[0.25 0.25 0.05]
10,"[ 0.22485694  0.00802222  0.          0.          0.          0.
 -1.        ]",[-0.11720593 -0.01021749  0.98417386 -1.        ],[ 1.66666590e-01 -4.59694159e-08  9.24779181e-01],1,7,[0.25 0.25 0.05]
11,"[ 0.2248544   0.00809324  0.          0.          0.          0.
 -1.        ]",[-0.11436681 -0.01020601  0.98409974 -1.        ],[ 1.66666581e-01 -5.11586050e-08  9.24781838e-01],1,7,[0.25 0.25 0.05]
12,"[ 0.22485178  0.00816571  0.          0.          0.          0.
 -1.        ]",[-0.11151138 -0.01019372  0.98403518 -1.        ],[ 1.66666573e-01 -5.63462700e-08  9.24783165e-01],1,7,[0.25 0.25 0.05]
13,"[ 0.22484908  0.00823951  0.          0.          0.          0.
 -1.        ]",[-0.10864565 -0.01018056  0.98397658 -1.        ],[ 1.66666564e-01 -6.15331757e-08  9.24783828e-01],1,7,[0.25 0.25 0.05]
14,"[ 0.22484633  0.00831441  0.          0.          0.          0.
 -1.        ]",[-0.10577437 -0.01016635  0.98392109 -1.        ],[ 1.66666555e-01 -6.67197025e-08  9.24784159e-01],1,7,[0.25 0.25 0.05]
15,"[ 0.22484351  0.00839021  0.          0.          0.          0.
 -1.        ]",[-0.10290113 -0.01015102  0.98386657 -1.        ],[ 1.66666547e-01 -7.19060401e-08  9.24784324e-01],1,7,[0.25 0.25 0.05]
16,"[ 0.22484064  0.00846674  0.          0.          0.          0.
 -1.        ]",[-0.10002848 -0.01013468  0.98381147 -1.        ],[ 1.66666538e-01 -7.70922833e-08  9.24784407e-01],1,7,[0.25 0.25 0.05]
17,"[ 0.22483772  0.00854405  0.          0.          0.          0.
 -1.        ]",[-0.09715813 -0.01011745  0.98375478 -1.        ],[ 1.66666530e-01 -8.22784793e-08  9.24784448e-01],1,7,[0.25 0.25 0.05]
18,"[ 0.22483473  0.00862221  0.          0.          0.          0.
 -1.        ]",[-0.09429107 -0.01009942  0.98369588 -1.        ],[ 1.66666521e-01 -8.74646518e-08  9.24784469e-01],1,7,[0.25 0.25 0.05]
19,"[ 0.22483169  0.0087013   0.          0.          0.          0.
 -1.        ]",[-0.0914278  -0.01008069  0.98363448 -1.        ],[ 1.66666512e-01 -9.26508125e-08  9.24784479e-01],1,7,[0.25 0.25 0.05]
20,"[ 0.22482857  0.00878139  0.          0.          0.          0.
 -1.        ]",[-0.08856838 -0.01006129  0.98357053 -1.        ],[ 1.66666504e-01 -9.78369674e-08  9.24784484e-01],1,7,[0.25 0.25 0.05]
21,"[ 0.22482539  0.00886255  0.          0.          0.          0.
 -1.        ]",[-0.08571266 -0.01004127  0.98350414 -1.        ],[ 1.66666495e-01 -1.03023119e-07  9.24784487e-01],1,7,[0.25 0.25 0.05]
22,"[ 0.22482213  0.00894487  0.          0.          0.          0.
 -1.        ]",[-0.08286027 -0.01002063  0.98343551 -1.        ],[ 1.66666486e-01 -1.08209270e-07  9.24784488e-01],4,7,[0.25 0.25 0.05]
23,"[ 0.22481879  0.00902839  0.          0.          0.          0.
 -1.        ]",[-0.08001078 -0.00999937  0.98336491 -1.        ],[ 1.66666478e-01 -1.13395419e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
24,"[ 0.22481537  0.00911317  0.          0.          0.          0.
 -1.        ]",[-0.07716374 -0.00997748  0.98329262 -1.        ],[ 1.66666469e-01 -1.18581569e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
25,"[ 0.22481186  0.00919925  0.          0.          0.          0.
 -1.        ]",[-0.07431868 -0.00995494  0.98321893 -1.        ],[ 1.66666460e-01 -1.23767718e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
26,"[ 0.22480827  0.00928667  0.          0.          0.          0.
 -1.        ]",[-0.0714752  -0.00993172  0.98314407 -1.        ],[ 1.66666452e-01 -1.28953867e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
27,"[ 0.22480458  0.00937548  0.          0.          0.          0.
 -1.        ]",[-0.06863294 -0.00990778  0.98306827 -1.        ],[ 1.66666443e-01 -1.34140016e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
28,"[ 0.2248008   0.00946571  0.          0.          0.          0.
 -1.        ]",[-0.06579159 -0.0098831   0.98299172 -1.        ],[ 1.66666434e-01 -1.39326165e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
29,"[ 0.22479692  0.00955738  0.          0.          0.          0.
 -1.        ]",[-0.06295094 -0.00985765  0.98291456 -1.        ],[ 1.66666426e-01 -1.44512314e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
30,"[ 0.22479294  0.00965053  0.          0.          0.          0.
 -1.        ]",[-0.06011079 -0.0098314   0.98283691 -1.        ],[ 1.66666417e-01 -1.49698463e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
31,"[ 0.22478886  0.00974518  0.          0.          0.          0.
 -1.        ]",[-0.05727102 -0.0098043   0.98275883 -1.        ],[ 1.66666409e-01 -1.54884612e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
32,"[ 0.22478467  0.00984138  0.          0.          0.          0.
 -1.        ]",[-0.05443155 -0.00977633  0.98268038 -1.        ],[ 1.66666400e-01 -1.60070761e-07  9.24784489e-01],4,7,[0.25 0.25 0.05]
