step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.22405704  0.02057771  0.          0.          0.          0.
 -1.        ]",[-0.09821408 -0.00903271  1.01195593 -1.        ],[1.37666250e-07 1.37666250e-07 9.17743151e-01],1,4,[0.25 0.25 0.05]
1,"[ 0.22405442  0.0206062   0.          0.          0.          0.
 -1.        ]",[-0.09607211 -0.0088583   1.01161691 -1.        ],[5.47734617e-08 5.47734617e-08 9.21384545e-01],1,4,[0.25 0.25 0.05]
2,"[ 0.22404961  0.02065842  0.          0.          0.          0.
 -1.        ]",[-0.09372256 -0.00866976  1.01123628 -1.        ],[9.67339441e-09 9.67339441e-09 9.23176832e-01],1,4,[0.25 0.25 0.05]
3,"[ 0.22404346  0.02072504  0.          0.          0.          0.
 -1.        ]",[-0.09128017 -0.00847525  1.0108798  -1.        ],[-1.45391982e-08 -1.45391982e-08  9.24039352e-01],1,4,[0.25 0.25 0.05]
4,"[ 0.22403638  0.02080149  0.          0.          0.          0.
 -1.        ]",[-0.08876497 -0.00827621  1.01056631 -1.        ],[-2.61218553e-08 -2.61218553e-08  9.24429096e-01],1,4,[0.25 0.25 0.05]
5,"[ 0.22402834  0.02088781  0.          0.          0.          0.
 -1.        ]",[-0.08618165 -0.00807313  1.01029955 -1.        ],[-3.38018314e-08 -3.38018314e-08  9.24610590e-01],1,4,[0.25 0.25 0.05]
6,"[ 0.22401925  0.02098517  0.          0.          0.          0.
 -1.        ]",[-0.08353573 -0.00786658  1.01007722 -1.        ],[-4.12550130e-08 -4.12550130e-08  9.24698458e-01],1,4,[0.25 0.25 0.05]
7,"[ 0.22400893  0.02109498  0.          0.          0.          0.
 -1.        ]",[-0.08083467 -0.0076572   1.00989439 -1.        ],[-4.86289715e-08 -4.86289715e-08  9.24741717e-01],4,4,[0.25 0.25 0.05]
8,"[ 0.22399727  0.02121851  0.          0.          0.          0.
 -1.        ]",[-0.07808715 -0.00744553  1.00974497 -1.        ],[-5.59660604e-08 -5.59660604e-08  9.24763174e-01],4,4,[0.25 0.25 0.05]
9,"[ 0.22398413  0.02135667  0.          0.          0.          0.
 -1.        ]",[-0.0753021  -0.00723204  1.00962257 -1.        ],[-6.32853751e-08 -6.32853751e-08  9.24773855e-01],4,4,[0.25 0.25 0.05]
10,"[ 0.22396945  0.02151011  0.          0.          0.          0.
 -1.        ]",[-0.07248805 -0.00701707  1.00952107 -1.        ],[-7.05959708e-08 -7.05959708e-08  9.24779181e-01],4,4,[0.25 0.25 0.05]
11,"[ 0.22395313  0.02167937  0.          0.          0.          0.
 -1.        ]",[-0.06965271 -0.00680088  1.00943493 -1.        ],[-7.79022508e-08 -7.79022508e-08  9.24781838e-01],4,4,[0.25 0.25 0.05]
12,"[ 0.22393508  0.021865    0.          0.          0.          0.
 -1.        ]",[-0.06680268 -0.00658364  1.00935938 -1.        ],[-8.52063851e-08 -8.52063851e-08  9.24783165e-01],4,4,[0.25 0.25 0.05]
13,"[ 0.22391521  0.02206762  0.          0.          0.          0.
 -1.        ]",[-0.06394343 -0.00636543  1.00929049 -1.        ],[-9.25094502e-08 -9.25094502e-08  9.24783828e-01],4,4,[0.25 0.25 0.05]
14,"[ 0.22389337  0.02228808  0.          0.          0.          0.
 -1.        ]",[-0.06107927 -0.00614627  1.00922515 -1.        ],[-9.98119817e-08 -9.98119817e-08  9.24784159e-01],4,4,[0.25 0.25 0.05]
15,"[ 0.22386941  0.02252747  0.          0.          0.          0.
 -1.        ]",[-0.05821347 -0.00592612  1.00916101 -1.        ],[-1.07114247e-07 -1.07114247e-07  9.24784324e-01],4,4,[0.25 0.25 0.05]
16,"[ 0.22384312  0.0227872   0.          0.          0.          0.
 -1.        ]",[-0.05534837 -0.0057049   1.00909639 -1.        ],[-1.14416379e-07 -1.14416379e-07  9.24784407e-01],4,4,[0.25 0.25 0.05]
17,"[ 0.22381424  0.02306913  0.          0.          0.          0.
 -1.        ]",[-0.05248553 -0.00548247  1.00903017 -1.        ],[-1.21718445e-07 -1.21718445e-07  9.24784448e-01],4,4,[0.25 0.25 0.05]
18,"[ 0.22378244  0.02337558  0.          0.          0.          0.
 -1.        ]",[-0.04962591 -0.00525863  1.00896168 -1.        ],[-1.29020478e-07 -1.29020478e-07  9.24784469e-01],4,4,[0.25 0.25 0.05]
19,"[ 0.22374731  0.02370947  0.          0.          0.          0.
 -1.        ]",[-0.04676997 -0.00503316  1.00889062 -1.        ],[-1.36322494e-07 -1.36322494e-07  9.24784479e-01],4,4,[0.25 0.25 0.05]
20,"[ 0.22370834  0.02407442  0.          0.          0.          0.
 -1.        ]",[-0.04391783 -0.00480579  1.00881692 -1.        ],[-1.43624502e-07 -1.43624502e-07  9.24784484e-01],4,4,[0.25 0.25 0.05]
21,"[ 0.22366488  0.02447492  0.          0.          0.          0.
 -1.        ]",[-0.0410694  -0.00457619  1.0087407  -1.        ],[-1.50926506e-07 -1.50926506e-07  9.24784487e-01],4,4,[0.25 0.25 0.05]
22,"[ 0.22361611  0.02491659  0.          0.          0.          0.
 -1.        ]",[-0.0382244  -0.00434399  1.00866219 -1.        ],[-1.58228508e-07 -1.58228508e-07  9.24784488e-01],4,4,[0.25 0.25 0.05]
