step,action,eef_pos,good,target_pos
70,[ 0.3        -0.08490278  0.         -1.        ],[-0.02882126  0.01650677],False,[-0.12071321  0.12091997]
71,[ 0.3        -0.08490278  0.         -1.        ],[-0.02717771  0.01639656],False,[-0.12071321  0.12091997]
72,[ 0.3        -0.08490278  0.         -1.        ],[-0.02506919  0.01582469],False,[-0.12071321  0.12091997]
73,[ 0.3        -0.08490278  0.         -1.        ],[-0.0226367   0.01503176],False,[-0.12071321  0.12091997]
74,[ 0.3        -0.08490278  0.         -1.        ],[-0.0199046  0.014113 ],False,[-0.12071321  0.12091997]
75,[ 0.3        -0.08490278  0.         -1.        ],[-0.0169238   0.01311484],False,[-0.12071321  0.12091997]
76,[ 0.3        -0.08490278  0.         -1.        ],[-0.01372688  0.01206735],False,[-0.12071321  0.12091997]
77,[ 0.3        -0.08490278  0.         -1.        ],[-0.01034478  0.01099196],False,[-0.12071321  0.12091997]
78,[ 0.3        -0.08490278  0.         -1.        ],[-0.0068102   0.00990347],False,[-0.12071321  0.12091997]
79,[ 0.3        -0.08490278  0.         -1.        ],[-0.00315509  0.00881146],False,[-0.12071321  0.12091997]
80,[ 0.3        -0.08490278  0.         -1.        ],[0.00059123 0.00772165],False,[-0.12071321  0.12091997]
81,[ 0.3        -0.08490278  0.         -1.        ],[0.00440319 0.00663698],False,[-0.12071321  0.12091997]
82,[ 0.3        -0.08490278  0.         -1.        ],[0.00825935 0.00555854],False,[-0.12071321  0.12091997]
83,[ 0.3        -0.08490278  0.         -1.        ],[0.01214245 0.00448633],False,[-0.12071321  0.12091997]
84,[ 0.3        -0.08490278  0.         -1.        ],[0.01603911 0.00341975],False,[-0.12071321  0.12091997]
85,[ 0.3        -0.08490278  0.         -1.        ],[0.01993943 0.00235795],False,[-0.12071321  0.12091997]
86,[ 0.3        -0.08490278  0.         -1.        ],[0.02383646 0.00130006],False,[-0.12071321  0.12091997]
87,[ 0.3        -0.08490278  0.         -1.        ],[0.02772568 0.00024531],False,[-0.12071321  0.12091997]
88,[ 0.3        -0.08490278  0.         -1.        ],[ 0.03160451 -0.00080696],False,[-0.12071321  0.12091997]
89,[ 0.3        -0.08490278  0.         -1.        ],[ 0.03547183 -0.00185722],False,[-0.12071321  0.12091997]
90,[ 0.3        -0.08490278  0.         -1.        ],[ 0.03932754 -0.00290583],False,[-0.12071321  0.12091997]
91,[ 0.3        -0.08490278  0.         -1.        ],[ 0.0431723  -0.00395305],False,[-0.12071321  0.12091997]
92,[ 0.3        -0.08490278  0.         -1.        ],[ 0.04700718 -0.00499903],False,[-0.12071321  0.12091997]
93,[ 0.3        -0.08490278  0.         -1.        ],[ 0.05083349 -0.00604386],False,[-0.12071321  0.12091997]
94,[ 0.3        -0.08490278  0.         -1.        ],[ 0.05465257 -0.00708761],False,[-0.12071321  0.12091997]
95,[ 0.3        -0.08490278  0.         -1.        ],[ 0.05846575 -0.00813029],False,[-0.12071321  0.12091997]
96,[ 0.3        -0.08490278  0.         -1.        ],[ 0.0622742  -0.00917193],False,[-0.12071321  0.12091997]
97,[ 0.3        -0.08490278  0.         -1.        ],[ 0.06607897 -0.01021253],False,[-0.12071321  0.12091997]
98,[ 0.3        -0.08490278  0.         -1.        ],[ 0.06988089 -0.0112521 ],False,[-0.12071321  0.12091997]
99,[ 0.3        -0.08490278  0.         -1.        ],[ 0.07368064 -0.01229063],False,[-0.12071321  0.12091997]
100,[ 0.3        -0.08490278  0.         -1.        ],[ 0.07747873 -0.01332813],False,[-0.12071321  0.12091997]
101,[ 0.3        -0.08490278  0.         -1.        ],[ 0.0812755  -0.01436462],False,[-0.12071321  0.12091997]
102,[ 0.3        -0.08490278  0.         -1.        ],[ 0.0850712  -0.01540009],False,[-0.12071321  0.12091997]
103,[ 0.3        -0.08490278  0.         -1.        ],[ 0.08886594 -0.01643456],False,[-0.12071321  0.12091997]
104,[ 0.3        -0.08490278  0.         -1.        ],[ 0.09265975 -0.01746805],False,[-0.12071321  0.12091997]
105,[ 0.3        -0.08490278  0.         -1.        ],[ 0.09645263 -0.01850056],False,[-0.12071321  0.12091997]
106,[ 0.3        -0.08490278  0.         -1.        ],[ 0.10024449 -0.0195321 ],False,[-0.12071321  0.12091997]
107,[ 0.3        -0.08490278  0.         -1.        ],[ 0.10403522 -0.02056269],False,[-0.12071321  0.12091997]
108,[ 0.3        -0.08490278  0.         -1.        ],[ 0.1078247  -0.02159234],False,[-0.12071321  0.12091997]
109,[ 0.3        -0.08490278  0.         -1.        ],[ 0.11161278 -0.02262107],False,[-0.12071321  0.12091997]
110,[ 0.3        -0.08490278  0.         -1.        ],[ 0.11539932 -0.02364887],False,[-0.12071321  0.12091997]
111,[ 0.3        -0.08490278  0.         -1.        ],[ 0.11918416 -0.02467577],False,[-0.12071321  0.12091997]
