step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
51,"[-0.07857143 -0.39464286 -0.004862    0.          0.          0.
 -1.        ]",[-0.07002098 -0.00737039  1.01238669],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[-0.06785714 -0.4        -0.00402845  0.          0.          0.
 -1.        ]",[-0.07127339 -0.01228076  1.01213681],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[-0.08035714 -0.39285714 -0.00327883  0.          0.          0.
 -1.        ]",[-0.07248557 -0.01723336  1.01193208],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[-0.09821429 -0.38928571 -0.00266461  0.          0.          0.
 -1.        ]",[-0.07377477 -0.02219714  1.01180495],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[-0.11428571 -0.39107143 -0.00228324  0.          0.          0.
 -1.        ]",[-0.07517354 -0.02719745  1.0117632 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[-0.14642857 -0.375      -0.00215799  0.          0.          0.
 -1.        ]",[-0.07678072 -0.03214971  1.01180521],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[-0.17678571 -0.37321429 -0.00228401  0.          0.          0.
 -1.        ]",[-0.07866437 -0.03705661  1.01193423],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[-0.19642857 -0.36607143 -0.00267108  0.          0.          0.
 -1.        ]",[-0.08079701 -0.04191829  1.01212757],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[-0.21607143 -0.37857143 -0.00325108  0.          0.          0.
 -1.        ]",[-0.08315255 -0.04681139  1.01235569],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[-0.21071429 -0.38392857 -0.00393545  0.          0.          0.
 -1.        ]",[-0.08560746 -0.05175852  1.01258303],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[-0.22142857 -0.375      -0.00461748  0.          0.          0.
 -1.        ]",[-0.08816132 -0.05666605  1.01277513],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[-0.21964286 -0.38214286 -0.00519378  0.          0.          0.
 -1.        ]",[-0.09079753 -0.06156727  1.01293336],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[-0.20892857 -0.39821429 -0.00566847  0.          0.          0.
 -1.        ]",[-0.09342536 -0.0665585   1.01304155],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[-0.2125     -0.4        -0.00599304  0.          0.          0.
 -1.        ]",[-0.09607589 -0.07160746  1.01309741],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[-0.21607143 -0.41428571 -0.00616061  0.          0.          0.
 -1.        ]",[-0.09878964 -0.07674506  1.01312403],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[-0.20892857 -0.40892857 -0.00624048  0.          0.          0.
 -1.        ]",[-0.10150857 -0.08191643  1.01312746],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[-0.20535714 -0.41071429 -0.00625078  0.          0.          0.
 -1.        ]",[-0.10420595 -0.08709879  1.01310241],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[-0.20535714 -0.41607143 -0.00617561  0.          0.          0.
 -1.        ]",[-0.10690208 -0.09233078  1.01305758],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[-0.20535714 -0.4125     -0.00604112  0.          0.          0.
 -1.        ]",[-0.10960536 -0.09758224  1.01300421],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[-0.20357143 -0.41071429 -0.00588103  0.          0.          0.
 -1.        ]",[-0.11230408 -0.10283323  1.01294705],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[-0.21607143 -0.40535714 -0.00570952  0.          0.          0.
 -1.        ]",[-0.11506577 -0.10806687  1.01289533],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[-0.20535714 -0.4125     -0.00555437  0.          0.          0.
 -1.        ]",[-0.11781863 -0.1133329   1.01285443],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[-0.19642857 -0.41607143 -0.00543167  0.          0.          0.
 -1.        ]",[-0.12048735 -0.11864673  1.01280133],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[-0.16071429 -0.41964286 -0.00527238  0.          0.          0.
 -1.        ]",[-0.12291886 -0.12399598  1.01271594],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[-0.17321429 -0.40178571 -0.00501621  0.          0.          0.
 -1.        ]",[-0.12526152 -0.12926878  1.01259578],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[-0.23214286 -0.36428571 -0.00465573  0.          0.          0.
 -1.        ]",[-0.12793699 -0.13430817  1.0125229 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[-0.24285714 -0.35714286 -0.0044371   0.          0.          0.
 -1.        ]",[-0.13091752 -0.1391824   1.01253077],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[-0.24107143 -0.35714286 -0.0044607   0.          0.          0.
 -1.        ]",[-0.13398285 -0.14399201  1.01257107],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[-0.24642857 -0.35       -0.0045816   0.          0.          0.
 -1.        ]",[-0.13708955 -0.14872419  1.01261713],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[-0.25892857 -0.33928571 -0.00471977  0.          0.          0.
 -1.        ]",[-0.14029526 -0.15333779  1.01266993],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
81,"[-0.26964286 -0.32857143 -0.00487819  0.          0.          0.
 -1.        ]",[-0.14362415 -0.15781904  1.01273591],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
82,"[-0.24107143 -0.31964286 -0.0050761   0.          0.          0.
 -1.        ]",[-0.14686144 -0.16216644  1.01279185],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
83,"[ 0.          0.         -0.00524395  0.          0.          0.
 -1.        ]",[-0.14870307 -0.1646926   1.01267241],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
