step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.27857143  0.          0.01404751  0.          0.          0.
 -1.        ]",[-0.02137835  0.15702261  1.00630711],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
11,"[ 0.2625     -0.01785714  0.01421027  0.          0.          0.
 -1.        ]",[-0.01790184  0.15711117  1.00640546],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
12,"[ 0.26071429 -0.05535714  0.01391525  0.          0.          0.
 -1.        ]",[-0.01445539  0.15692114  1.00660177],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
13,"[ 0.25892857 -0.08392857  0.01332632  0.          0.          0.
 -1.        ]",[-0.01100689  0.15639615  1.00684261],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
14,"[ 0.25535714 -0.13571429  0.01260379  0.          0.          0.
 -1.        ]",[-0.00757538  0.15541381  1.00710226],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
15,"[ 0.24642857 -0.16071429  0.01182482  0.          0.          0.
 -1.        ]",[-0.00420462  0.15401275  1.00737555],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
16,"[ 0.225      -0.19285714  0.01100496  0.          0.          0.
 -1.        ]",[-9.87514890e-04  1.52225597e-01  1.00766818e+00],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
17,"[ 0.22678571 -0.21071429  0.01012707  0.          0.          0.
 -1.        ]",[0.00214184 0.15010061 1.00797591],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
18,"[ 0.22142857 -0.20357143  0.00920389  0.          0.          0.
 -1.        ]",[0.00520932 0.14780852 1.00825305],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
19,"[ 0.23035714 -0.20535714  0.00837245  0.          0.          0.
 -1.        ]",[0.00826342 0.14540545 1.0084753 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
20,"[ 0.23571429 -0.21071429  0.00770571  0.          0.          0.
 -1.        ]",[0.01132848 0.14286839 1.0086215 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
21,"[ 0.23035714 -0.20178571  0.00726711  0.          0.          0.
 -1.        ]",[0.01434348 0.14028115 1.00870455],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
22,"[ 0.23571429 -0.20714286  0.00701796  0.          0.          0.
 -1.        ]",[0.01733096 0.1376412  1.00874282],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
23,"[ 0.23392857 -0.21071429  0.00690317  0.          0.          0.
 -1.        ]",[0.02029141 0.13492926 1.00874022],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
24,"[ 0.23571429 -0.20892857  0.00691097  0.          0.          0.
 -1.        ]",[0.02322864 0.13218823 1.00871021],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 0.22142857 -0.21428571  0.00700098  0.          0.          0.
 -1.        ]",[0.0260762  0.12941078 1.00867057],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 0.20357143 -0.21785714  0.00711989  0.          0.          0.
 -1.        ]",[0.02876957 0.12659494 1.00866234],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 0.1625     -0.21428571  0.0071446   0.          0.          0.
 -1.        ]",[0.03117519 0.12379114 1.00872529],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.13571429 -0.20178571  0.00695575  0.          0.          0.
 -1.        ]",[0.03328436 0.12108082 1.00889054],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.08928571 -0.19821429  0.00646001  0.          0.          0.
 -1.        ]",[0.03502511 0.11845799 1.00915102],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.06071429 -0.20535714  0.00567856  0.          0.          0.
 -1.        ]",[0.03641551 0.11584648 1.0095128 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.03928571 -0.20714286  0.00459323  0.          0.          0.
 -1.        ]",[0.0375281  0.11322776 1.00993035],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.02321429 -0.2125      0.00334056  0.          0.          0.
 -1.        ]",[0.03840293 0.11058832 1.01035821],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.01607143 -0.22142857  0.00205697  0.          0.          0.
 -1.        ]",[0.03909773 0.10788859 1.01074649],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 1.60714286e-02 -2.44642857e-01  8.92139131e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.03967702 0.10502673 1.01106607],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 1.96428571e-02 -2.37500000e-01 -6.66008758e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.04020139 0.10209608 1.01132428],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 2.50000000e-02 -2.57142857e-01 -8.41240163e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.04071186 0.09905444 1.01152339],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.02678571 -0.2875     -0.00143854  0.          0.          0.
 -1.        ]",[0.04120991 0.09575487 1.01167054],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.02142857 -0.28035714 -0.00188     0.          0.          0.
 -1.        ]",[0.04165663 0.09233663 1.01178457],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.00535714 -0.2875     -0.0022221   0.          0.          0.
 -1.        ]",[0.04197886 0.08885021 1.01189225],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.         -0.30357143 -0.00254512  0.          0.          0.
 -1.        ]",[0.04219812 0.08521458 1.0120166 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.         -0.3        -0.00291818  0.          0.          0.
 -1.        ]",[0.04237233 0.08149543 1.01213996],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.         -0.29464286 -0.00328826  0.          0.          0.
 -1.        ]",[0.04251996 0.07776972 1.01224141],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.         -0.30178571 -0.00359262  0.          0.          0.
 -1.        ]",[0.04264357 0.07399322 1.012317  ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.         -0.30357143 -0.00381937  0.          0.          0.
 -1.        ]",[0.04274593 0.07015852 1.01237047],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[ 0.         -0.30535714 -0.00397978  0.          0.          0.
 -1.        ]",[0.04282988 0.06628492 1.01240495],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.         -0.31071429 -0.00408325  0.          0.          0.
 -1.        ]",[0.04289849 0.0623589  1.01242413],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.         -0.3125     -0.00414079  0.          0.          0.
 -1.        ]",[0.04295488 0.058389   1.01243168],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.         -0.3125     -0.00416342  0.          0.          0.
 -1.        ]",[0.04300182 0.0543976  1.01243005],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.         -0.3125     -0.00415854  0.          0.          0.
 -1.        ]",[0.04304176 0.05039448 1.01242147],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.         -0.31428571 -0.00413279  0.          0.          0.
 -1.        ]",[0.04307692 0.04637361 1.01240822],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.         -0.31785714 -0.00409304  0.          0.          0.
 -1.        ]",[0.0431092  0.042321   1.01239252],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.         -0.31607143 -0.00404595  0.          0.          0.
 -1.        ]",[0.04314015 0.03825824 1.01237584],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.         -0.31607143 -0.00399591  0.          0.          0.
 -1.        ]",[0.04317092 0.03419507 1.01235884],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.         -0.3125     -0.00394489  0.          0.          0.
 -1.        ]",[0.04320243 0.03014753 1.01234221],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[ 0.         -0.325      -0.00389501  0.          0.          0.
 -1.        ]",[0.04323529 0.02604497 1.01232692],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.         -0.31964286 -0.00384913  0.          0.          0.
 -1.        ]",[0.04326997 0.02192388 1.01231387],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.         -0.31785714 -0.00381     0.          0.          0.
 -1.        ]",[0.04330671 0.01782195 1.01230229],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.         -0.31428571 -0.00377526  0.          0.          0.
 -1.        ]",[0.04334562 0.01374363 1.01229207],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.         -0.3125     -0.00374461  0.          0.          0.
 -1.        ]",[0.04338678 0.00968801 1.01228327],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.         -0.30178571 -0.0037182   0.          0.          0.
 -1.        ]",[0.0434276  0.00569931 1.01227912],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.         -0.29107143 -0.00370574  0.          0.          0.
 -1.        ]",[0.04345087 0.00181361 1.01228024],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[-0.03035714 -0.27321429 -0.0037091   0.          0.          0.
 -1.        ]",[ 0.0433302  -0.00192032  1.01229788],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[-0.04107143 -0.26964286 -0.00376203  0.          0.          0.
 -1.        ]",[ 0.0430532  -0.00554291  1.01235743],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[-0.04464286 -0.28035714 -0.00394066  0.          0.          0.
 -1.        ]",[ 0.04268223 -0.00917243  1.01243766],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[-0.05178571 -0.28214286 -0.00418137  0.          0.          0.
 -1.        ]",[ 0.04223438 -0.01282152  1.01253211],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[-0.07142857 -0.27678571 -0.00446471  0.          0.          0.
 -1.        ]",[ 0.04165059 -0.01643481  1.01265163],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[-0.08928571 -0.26071429 -0.00482327  0.          0.          0.
 -1.        ]",[ 0.04090716 -0.01991072  1.01283279],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[-0.11964286 -0.26428571 -0.00536675  0.          0.          0.
 -1.        ]",[ 0.0399329  -0.02331335  1.01307975],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[-0.12857143 -0.25535714 -0.00610763  0.          0.          0.
 -1.        ]",[ 0.03878068 -0.02664374  1.01338466],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[-0.14285714 -0.25357143 -0.00702236  0.          0.          0.
 -1.        ]",[ 0.03748138 -0.02990788  1.01370656],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[-0.1375     -0.26428571 -0.00798806  0.          0.          0.
 -1.        ]",[ 0.03612119 -0.03320963  1.01403225],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[-0.13035714 -0.27142857 -0.00896512  0.          0.          0.
 -1.        ]",[ 0.03476656 -0.03657444  1.01430977],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[-0.11607143 -0.2875     -0.00979769  0.          0.          0.
 -1.        ]",[ 0.0334487  -0.04005418  1.01449178],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[-0.10714286 -0.29107143 -0.01034372  0.          0.          0.
 -1.        ]",[ 0.03215797 -0.04361995  1.01454961],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[-0.08928571 -0.30535714 -0.01051723  0.          0.          0.
 -1.        ]",[ 0.03095479 -0.04729036  1.0145225 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[-0.08571429 -0.30357143 -0.01043587  0.          0.          0.
 -1.        ]",[ 0.02980737 -0.05102228  1.01442472],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[-0.0875     -0.30714286 -0.01014256  0.          0.          0.
 -1.        ]",[ 0.02865706 -0.05479742  1.01429855],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[-0.08928571 -0.30535714 -0.00976403  0.          0.          0.
 -1.        ]",[ 0.02749187 -0.0586029   1.01417284],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[-0.09642857 -0.30357143 -0.00938689  0.          0.          0.
 -1.        ]",[ 0.02629024 -0.0624184   1.01406642],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[-0.09107143 -0.31785714 -0.00906765  0.          0.          0.
 -1.        ]",[ 0.02509904 -0.06632489  1.01398029],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
81,"[-0.09285714 -0.32678571 -0.00880926  0.          0.          0.
 -1.        ]",[ 0.02392359 -0.07034717  1.01390089],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
82,"[-0.11428571 -0.31607143 -0.00857107  0.          0.          0.
 -1.        ]",[ 0.02264452 -0.07437322  1.01385293],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
