step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
24,"[ 0.07857143  0.42857143  0.00735999  0.          0.          0.
 -1.        ]",[0.00978166 0.18381165 1.00885754],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 0.19107143  0.37857143  0.00655901  0.          0.          0.
 -1.        ]",[0.01144684 0.18902921 1.00893288],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 0.25        0.35535714  0.00633299  0.          0.          0.
 -1.        ]",[0.01376295 0.19388915 1.00869576],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 0.25357143  0.36071429  0.00704432  0.          0.          0.
 -1.        ]",[0.01633201 0.19860487 1.00826253],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.25        0.37142857  0.00834401  0.          0.          0.
 -1.        ]",[0.01895016 0.20333199 1.00779382],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.25178571  0.37321429  0.00975016  0.          0.          0.
 -1.        ]",[0.02161732 0.2080712  1.00735945],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.24821429  0.37678571  0.01105326  0.          0.          0.
 -1.        ]",[0.02432531 0.21281608 1.00697886],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.24642857  0.37321429  0.01219504  0.          0.          0.
 -1.        ]",[0.02706741 0.21754364 1.0066637 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.24821429  0.37142857  0.01314051  0.          0.          0.
 -1.        ]",[0.02986343 0.22224349 1.00641001],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.24285714  0.36964286  0.01390159  0.          0.          0.
 -1.        ]",[0.03268318 0.22692131 1.00621019],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.26428571  0.33035714  0.01450104  0.          0.          0.
 -1.        ]",[0.03563806 0.23137804 1.00605344],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.26428571  0.33214286  0.0149713   0.          0.          0.
 -1.        ]",[0.03870272 0.23567942 1.00591168],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.25892857  0.32321429  0.01539656  0.          0.          0.
 -1.        ]",[0.04178222 0.23989494 1.0057977 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.26428571  0.31785714  0.01573852  0.          0.          0.
 -1.        ]",[0.04490798 0.24400076 1.00573604],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.2625      0.3125      0.01592349  0.          0.          0.
 -1.        ]",[0.04806072 0.24801939 1.00568311],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.25535714  0.3         0.01608228  0.          0.          0.
 -1.        ]",[0.05119071 0.25191164 1.0056506 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.24107143  0.29107143  0.01617981  0.          0.          0.
 -1.        ]",[0.05424038 0.2556841  1.00566137],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.18571429  0.25        0.0161475   0.          0.          0.
 -1.        ]",[0.05698171 0.2591983  1.00578788],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.14642857  0.22321429  0.01576797  0.          0.          0.
 -1.        ]",[0.05937519 0.2624371  1.00613234],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.          0.06785714  0.01473461  0.          0.          0.
 -1.        ]",[0.06094743 0.26479276 1.00684761],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.05714286  0.05357143  0.01258879  0.          0.          0.
 -1.        ]",[0.06240678 0.26654049 1.0079891 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[ 0.15714286  0.06785714  0.00916433  0.          0.          0.
 -1.        ]",[0.06446491 0.26812801 1.00895643],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.13214286  0.15357143  0.00626233  0.          0.          0.
 -1.        ]",[0.06662146 0.26999964 1.00951983],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.05535714  0.11785714  0.00457212  0.          0.          0.
 -1.        ]",[0.06823853 0.27188282 1.00994517],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.06071429  0.1125      0.0032961   0.          0.          0.
 -1.        ]",[0.06957596 0.27363252 1.01045214],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.01964286  0.01964286  0.0017752   0.          0.          0.
 -1.        ]",[0.07064622 0.2748624  1.01100587],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.00000000e+00  0.00000000e+00  1.13998734e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.07146084 0.27565512 1.01168866],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.          0.         -0.00193436  0.          0.          0.
 -1.        ]",[0.07215939 0.27629008 1.01239772],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.          0.         -0.00406154  0.          0.          0.
 -1.        ]",[0.07278389 0.27682911 1.01302787],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.          0.         -0.00595201  0.          0.          0.
 -1.        ]",[0.07332694 0.27727839 1.01354471],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.          0.         -0.00750253  0.          0.          0.
 -1.        ]",[0.07378316 0.27764582 1.01394387],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,[ 0.      0.     -0.0087  0.      0.      0.     -1.    ],[0.074143   0.27793562 1.01423307],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.          0.         -0.00956759  0.          0.          0.
 -1.        ]",[0.07441758 0.2781632  1.01443582],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.          0.         -0.01017584  0.          0.          0.
 -1.        ]",[0.0746239  0.27834401 1.01456218],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.          0.         -0.01055491  0.          0.          0.
 -1.        ]",[0.07478506 0.27848902 1.01463372],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.          0.         -0.01076954  0.          0.          0.
 -1.        ]",[0.07491317 0.27860839 1.01465655],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.          0.         -0.01083803  0.          0.          0.
 -1.        ]",[0.07500899 0.27871059 1.0146415 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.         0.        -0.0107929  0.         0.         0.
 -1.       ]",[0.07507758 0.27879996 1.01460285],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 0.          0.         -0.01067692  0.          0.          0.
 -1.        ]",[0.07512515 0.2788784  1.01455165],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 0.00535714  0.         -0.01052334  0.          0.          0.
 -1.        ]",[0.07518294 0.27894623 1.01449047],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 0.20357143  0.         -0.01033981  0.          0.          0.
 -1.        ]",[0.07619749 0.27894209 1.01418391],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.13214286  0.03571429 -0.00942011  0.          0.          0.
 -1.        ]",[0.07739452 0.27896199 1.0133846 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.          0.         -0.00702218  0.          0.          0.
 -1.        ]",[0.07778157 0.27895105 1.01273029],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.          0.         -0.00505924  0.          0.          0.
 -1.        ]",[0.07781843 0.27894131 1.0124994 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.          0.         -0.00436658  0.          0.          0.
 -1.        ]",[0.07784985 0.27897131 1.01243594],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 0.         0.        -0.0041762  0.         0.         0.
 -1.       ]",[0.07788224 0.27902511 1.01241946],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[ 0.          0.         -0.00412677  0.          0.          0.
 -1.        ]",[0.07791375 0.27909405 1.01242498],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[ 0.          0.         -0.00414332  0.          0.          0.
 -1.        ]",[0.07793817 0.27916682 1.0124241 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[ 0.          0.         -0.00414067  0.          0.          0.
 -1.        ]",[0.07795164 0.27923847 1.01241316],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[ 0.          0.         -0.00410787  0.          0.          0.
 -1.        ]",[0.07795275 0.27930361 1.01238973],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[ 0.          0.         -0.00403756  0.          0.          0.
 -1.        ]",[0.07793716 0.27935768 1.01235363],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[ 0.          0.         -0.00392926  0.          0.          0.
 -1.        ]",[0.07791014 0.27940028 1.01231994],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[ 0.         0.        -0.0038282  0.         0.         0.
 -1.       ]",[0.07788639 0.27943959 1.01229441],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[ 0.          0.         -0.00375161  0.          0.          0.
 -1.        ]",[0.07786462 0.27947654 1.01227214],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[ 0.         0.        -0.0036848  0.         0.         0.
 -1.       ]",[0.07784441 0.27951125 1.01225184],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[ 0.          0.         -0.00362389  0.          0.          0.
 -1.        ]",[0.07782558 0.27954385 1.01223311],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[ 0.          0.         -0.00356771  0.          0.          0.
 -1.        ]",[0.077808   0.27957454 1.0122157 ],"[-0.13165387 -0.08906     0.852       0.          0.          0.
  1.        ]","[0.09477352 0.09909968 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
