step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.24821429  0.40892857  0.00558832  0.          0.          0.
 -1.        ]",[-0.15804316  0.02993432  1.00903163],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
11,"[ 0.24285714  0.4125      0.00603673  0.          0.          0.
 -1.        ]",[-0.15509726  0.03510913  1.00892081],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
12,"[ 0.23571429  0.42321429  0.00636917  0.          0.          0.
 -1.        ]",[-0.15218608  0.04049345  1.00884428],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
13,"[ 0.2375      0.42678571  0.00659877  0.          0.          0.
 -1.        ]",[-0.14928304  0.04604123  1.00879295],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
14,"[ 0.24821429  0.42678571  0.00675276  0.          0.          0.
 -1.        ]",[-0.14631416  0.05168146  1.00874445],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
15,"[ 0.25535714  0.42321429  0.00689827  0.          0.          0.
 -1.        ]",[-0.14326317  0.0573539   1.00868139],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
16,"[ 0.25535714  0.42321429  0.00708743  0.          0.          0.
 -1.        ]",[-0.14017821  0.06304137  1.00860621],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
17,"[ 0.24821429  0.42678571  0.00731298  0.          0.          0.
 -1.        ]",[-0.1371262   0.06875729  1.00853339],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
18,"[ 0.24464286  0.42142857  0.00753146  0.          0.          0.
 -1.        ]",[-0.13411963  0.07445793  1.00847373],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
19,"[ 0.23035714  0.43035714  0.00771042  0.          0.          0.
 -1.        ]",[-0.13120757  0.08018049  1.00843208],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
20,"[ 0.20357143  0.45714286  0.00783536  0.          0.          0.
 -1.        ]",[-0.12849804  0.086063    1.00842884],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
21,"[ 0.1875      0.47321429  0.00784509  0.          0.          0.
 -1.        ]",[-0.12598978  0.09212331  1.00847642],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
22,"[ 0.19285714  0.46785714  0.00770237  0.          0.          0.
 -1.        ]",[-0.12354025  0.09822685  1.00854792],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
23,"[ 0.24285714  0.44107143  0.00748785  0.          0.          0.
 -1.        ]",[-0.12082816  0.10417953  1.00857773],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
24,"[ 0.27142857  0.42678571  0.00739844  0.          0.          0.
 -1.        ]",[-0.11778258  0.10994769  1.00850781],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 0.27678571  0.42857143  0.00760819  0.          0.          0.
 -1.        ]",[-0.11457531  0.11564478  1.00836679],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 0.27678571  0.425       0.00803124  0.          0.          0.
 -1.        ]",[-0.11131971  0.12130608  1.00820632],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 0.27857143  0.425       0.00851266  0.          0.          0.
 -1.        ]",[-0.10803257  0.12694077  1.00805334],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.28571429  0.40892857  0.0089716   0.          0.          0.
 -1.        ]",[-0.10467919  0.13247477  1.00791189],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.30892857  0.37321429  0.00939593  0.          0.          0.
 -1.        ]",[-0.10115178  0.13774183  1.0077673 ],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.34107143  0.32857143  0.0098297   0.          0.          0.
 -1.        ]",[-0.0973365   0.14259983  1.00759188],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.36607143  0.29642857  0.01035599  0.          0.          0.
 -1.        ]",[-0.09322936  0.1470363   1.00737368],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.3625      0.30178571  0.01101057  0.          0.          0.
 -1.        ]",[-0.08899759  0.15126486  1.00714213],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.3625      0.27857143  0.01170523  0.          0.          0.
 -1.        ]",[-0.08470958  0.15528721  1.00694189],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.39821429  0.21964286  0.01230596  0.          0.          0.
 -1.        ]",[-0.08017603  0.15882015  1.00676674],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.4125      0.19642857  0.01283141  0.          0.          0.
 -1.        ]",[-0.07537405  0.16190114  1.00658371],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.4         0.21964286  0.01338048  0.          0.          0.
 -1.        ]",[-0.07050207  0.16487747  1.00642053],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.39464286  0.21964286  0.01387003  0.          0.          0.
 -1.        ]",[-0.06562852  0.16781317  1.00631135],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.40178571  0.175       0.01419756  0.          0.          0.
 -1.        ]",[-0.06068679  0.17045033  1.00624831],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.40357143  0.13392857  0.0143867   0.          0.          0.
 -1.        ]",[-0.05567325  0.17266414  1.00621809],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.40535714  0.12321429  0.01447735  0.          0.          0.
 -1.        ]",[-0.05061609  0.17461259  1.00621246],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.40535714  0.08392857  0.01449423  0.          0.          0.
 -1.        ]",[-0.04552974  0.17623832  1.00622487],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.40178571  0.06607143  0.014457    0.          0.          0.
 -1.        ]",[-0.04044778  0.17757163  1.00626142],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.39464286  0.09642857  0.01434735  0.          0.          0.
 -1.        ]",[-0.03539658  0.17889291  1.00631651],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.375       0.11428571  0.01418208  0.          0.          0.
 -1.        ]",[-0.03046255  0.18032135  1.00638582],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[ 0.375       0.09642857  0.01397416  0.          0.          0.
 -1.        ]",[-0.02560153  0.18168347  1.00647763],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.3875      0.10178571  0.01369872  0.          0.          0.
 -1.        ]",[-0.02069542  0.18299078  1.006559  ],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.3875      0.1125      0.01345461  0.          0.          0.
 -1.        ]",[-0.01576247  0.18433814  1.00659963],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.3875      0.10892857  0.01333271  0.          0.          0.
 -1.        ]",[-0.01084521  0.18570415  1.00661258],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.3875      0.10535714  0.01329386  0.          0.          0.
 -1.        ]",[-0.00594493  0.18704926  1.00661155],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.39285714  0.09821429  0.01329697  0.          0.          0.
 -1.        ]",[-0.0010317   0.18834854  1.00659751],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.39285714  0.09107143  0.01333908  0.          0.          0.
 -1.        ]",[0.00388825 0.18958267 1.00656843],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.38571429  0.075       0.01342632  0.          0.          0.
 -1.        ]",[0.00876547 0.19070241 1.00654201],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.36964286  0.03928571  0.01350557  0.          0.          0.
 -1.        ]",[0.01353374 0.19157123 1.00655288],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.37142857  0.04642857  0.01347296  0.          0.          0.
 -1.        ]",[0.01825463 0.19232715 1.00660859],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[ 0.36785714  0.03214286  0.01330583  0.          0.          0.
 -1.        ]",[0.02295155 0.19298191 1.00666851],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.3625      0.02678571  0.01312609  0.          0.          0.
 -1.        ]",[0.02760156 0.19351831 1.00673256],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.36071429  0.02142857  0.01293393  0.          0.          0.
 -1.        ]",[0.03221323 0.19396058 1.00679771],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.36607143  0.          0.01273848  0.          0.          0.
 -1.        ]",[0.03683209 0.19422439 1.00685177],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.36428571  0.          0.01257632  0.          0.          0.
 -1.        ]",[0.04144557 0.19436163 1.00688618],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.32678571  0.          0.01247307  0.          0.          0.
 -1.        ]",[0.04585049 0.19445263 1.00693806],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.          0.          0.01231742  0.          0.          0.
 -1.        ]",[0.0484835  0.1945955  1.00738313],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 0.          0.          0.01098221  0.          0.          0.
 -1.        ]",[0.0500678  0.19487315 1.00854222],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 0.          0.          0.00750496  0.          0.          0.
 -1.        ]",[0.05145781 0.1951986  1.00982982],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 0.          0.          0.00364216  0.          0.          0.
 -1.        ]",[0.05267777 0.19554443 1.01099311],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.00000000e+00  0.00000000e+00  1.52294812e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.05372183 0.19587525 1.01196706],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.          0.         -0.00276957  0.          0.          0.
 -1.        ]",[0.05458608 0.19617949 1.01274264],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.          0.         -0.00509631  0.          0.          0.
 -1.        ]",[0.05527361 0.19645168 1.01332838],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.          0.         -0.00685353  0.          0.          0.
 -1.        ]",[0.05578726 0.19668219 1.01374469],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 0.          0.         -0.00810245  0.          0.          0.
 -1.        ]",[0.05616185 0.19686853 1.0140287 ],"[ 0.08769907 -0.10569885  0.852       0.          0.          0.
  1.        ]","[0.06102631 0.16658062 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
