step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.00000000e+00 -2.28571429e-01 -2.42515035e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.1783199  -0.0185949   1.01111678],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
11,"[ 0.00000000e+00 -2.41071429e-01 -2.18712950e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.17837823 -0.02147813  1.01110292],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
12,"[ 0.00000000e+00 -2.48214286e-01 -1.77133072e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.1784453  -0.02449414  1.01108331],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
13,"[ 0.00000000e+00 -2.60714286e-01 -1.18317136e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.17852201 -0.02764685  1.01105743],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
14,"[ 0.00000000e+00 -2.53571429e-01 -4.06813333e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.17860944 -0.03084552  1.01102427],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
15,"[ 5.35714286e-03 -2.57142857e-01  5.87970935e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.17868109 -0.03407386  1.01097976],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
16,"[ 2.67857143e-02 -2.58928571e-01  1.92334047e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.17862275 -0.03734393  1.01091455],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
17,"[ 3.75000000e-02 -2.64285714e-01  3.87958841e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.17841171 -0.04066544  1.0108212 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
18,"[ 5.17857143e-02 -2.62500000e-01  6.68006846e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.17806087 -0.0440098   1.01070508],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
19,"[ 0.06607143 -0.2625      0.00101637  0.          0.          0.
 -1.        ]",[-0.17755485 -0.04736163  1.01056958],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
20,"[ 0.07678571 -0.2625      0.00142287  0.          0.          0.
 -1.        ]",[-0.17690554 -0.05072347  1.01042098],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
21,"[ 0.07678571 -0.2625      0.00186869  0.          0.          0.
 -1.        ]",[-0.17618114 -0.05409571  1.01027259],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
22,"[ 0.07321429 -0.2625      0.00231385  0.          0.          0.
 -1.        ]",[-0.17544497 -0.05747929  1.0101416 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
23,"[ 0.07678571 -0.26428571  0.00270682  0.          0.          0.
 -1.        ]",[-0.17467935 -0.06088211  1.01003295],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
24,"[ 0.08571429 -0.26071429  0.00303278  0.          0.          0.
 -1.        ]",[-0.17382996 -0.06427856  1.00993707],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 0.11071429 -0.26428571  0.0033204   0.          0.          0.
 -1.        ]",[-0.17278334 -0.06768261  1.00983653],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 0.14642857 -0.25714286  0.00362201  0.          0.          0.
 -1.        ]",[-0.17140819 -0.07105515  1.00970658],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 0.15714286 -0.23392857  0.00401187  0.          0.          0.
 -1.        ]",[-0.16978587 -0.07427623  1.0095413 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.17678571 -0.23214286  0.00450772  0.          0.          0.
 -1.        ]",[-0.16796026 -0.07739725  1.00936026],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.18928571 -0.21428571  0.00505084  0.          0.          0.
 -1.        ]",[-0.165943   -0.08039511  1.0091702 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.24107143 -0.1625      0.00562101  0.          0.          0.
 -1.        ]",[-0.16354753 -0.08303249  1.00895605],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.2875     -0.08928571  0.00626347  0.          0.          0.
 -1.        ]",[-0.16065362 -0.08504773  1.0086726 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.29107143 -0.00178571  0.00711381  0.          0.          0.
 -1.        ]",[-0.15750227 -0.08626305  1.0083323 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.30714286  0.          0.0081347   0.          0.          0.
 -1.        ]",[-0.15418978 -0.08703409  1.00798892],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.3125      0.          0.00916485  0.          0.          0.
 -1.        ]",[-0.15072261 -0.08761828  1.00766773],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.30714286  0.          0.01012843  0.          0.          0.
 -1.        ]",[-0.14719412 -0.08806806  1.00738821],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.30535714 -0.00357143  0.01096698  0.          0.          0.
 -1.        ]",[-0.14363215 -0.08842744  1.00716412],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.31071429  0.          0.01163926  0.          0.          0.
 -1.        ]",[-0.13999403 -0.08870911  1.00699325],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.325      -0.00535714  0.01215186  0.          0.          0.
 -1.        ]",[-0.13620249 -0.08894533  1.00686012],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.30892857 -0.04285714  0.01255125  0.          0.          0.
 -1.        ]",[-0.13237675 -0.0893226   1.00676429],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.32678571 -0.08214286  0.01283875  0.          0.          0.
 -1.        ]",[-0.1284469  -0.08999468  1.00671761],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.33392857 -0.10178571  0.01297878  0.          0.          0.
 -1.        ]",[-0.12438224 -0.09090624  1.00670432],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.3375     -0.13214286  0.01301864  0.          0.          0.
 -1.        ]",[-0.12021004 -0.09208514  1.0067053 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.35178571 -0.14107143  0.01301571  0.          0.          0.
 -1.        ]",[-0.11589998 -0.09347576  1.00671416],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.35357143 -0.1375      0.01298913  0.          0.          0.
 -1.        ]",[-0.11148454 -0.09494408  1.00672161],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[ 0.35892857 -0.13392857  0.01296678  0.          0.          0.
 -1.        ]",[-0.10699369 -0.09643946  1.00673511],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.36785714 -0.13392857  0.0129263   0.          0.          0.
 -1.        ]",[-0.10240354 -0.09797335  1.00675167],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.38392857 -0.14285714  0.0128766   0.          0.          0.
 -1.        ]",[-0.09766759 -0.09958559  1.0067586 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.40178571 -0.14285714  0.0128558   0.          0.          0.
 -1.        ]",[-0.09274392 -0.10125114  1.00674448],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.40178571 -0.13928571  0.01289816  0.          0.          0.
 -1.        ]",[-0.08771413 -0.10292174  1.00671558],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.4        -0.12857143  0.01298487  0.          0.          0.
 -1.        ]",[-0.08265833 -0.10454272  1.0066966 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.40714286 -0.125       0.01304181  0.          0.          0.
 -1.        ]",[-0.07754952 -0.10612087  1.00669018],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.41964286 -0.1125      0.01306107  0.          0.          0.
 -1.        ]",[-0.0723334  -0.10762487  1.00667778],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.44107143 -0.05535714  0.01309827  0.          0.          0.
 -1.        ]",[-0.0669469  -0.10880105  1.0066421 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.47678571  0.          0.01320532  0.          0.          0.
 -1.        ]",[-0.06128325 -0.10948681  1.00656039],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[ 0.48392857  0.          0.01345045  0.          0.          0.
 -1.        ]",[-0.05542888 -0.10991595  1.00642556],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.49642857  0.01071429  0.01385494  0.          0.          0.
 -1.        ]",[-0.04943983 -0.11019811  1.00627189],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.48928571  0.          0.01431594  0.          0.          0.
 -1.        ]",[-0.04340494 -0.11042591  1.0061227 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.47678571  0.          0.0147635   0.          0.          0.
 -1.        ]",[-0.03741908 -0.11062557  1.00601513],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.46607143  0.01607143  0.01508621  0.          0.          0.
 -1.        ]",[-0.0315029  -0.11069226  1.00596767],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.46428571  0.04107143  0.0152286   0.          0.          0.
 -1.        ]",[-0.02561418 -0.11052308  1.00597276],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.46785714  0.08214286  0.01521334  0.          0.          0.
 -1.        ]",[-0.01970167 -0.10998861  1.00600579],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 0.475       0.13571429  0.01511425  0.          0.          0.
 -1.        ]",[-0.01373089 -0.108946    1.00604605],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 0.47142857  0.17142857  0.01499347  0.          0.          0.
 -1.        ]",[-0.00774573 -0.10741503  1.00608814],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 0.47321429  0.20357143  0.01486721  0.          0.          0.
 -1.        ]",[-0.00175541 -0.10545011  1.0061376 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.47678571  0.21964286  0.01471882  0.          0.          0.
 -1.        ]",[ 0.00426067 -0.10313753  1.00618216],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.47678571  0.22857143  0.01458514  0.          0.          0.
 -1.        ]",[ 0.01028772 -0.10056958  1.00621177],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.48392857  0.2375      0.01449629  0.          0.          0.
 -1.        ]",[ 0.01634758 -0.09778605  1.00622085],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.48214286  0.24642857  0.01446907  0.          0.          0.
 -1.        ]",[ 0.02241392 -0.09480544  1.00620406],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 0.47142857  0.25535714  0.01451942  0.          0.          0.
 -1.        ]",[ 0.02841246 -0.09164869  1.0061835 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[ 0.47857143  0.25714286  0.0145811   0.          0.          0.
 -1.        ]",[ 0.03440038 -0.08837055  1.00616559],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[ 0.47321429  0.26428571  0.01463486  0.          0.          0.
 -1.        ]",[ 0.0403652  -0.08498203  1.00613071],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[ 0.46607143  0.27678571  0.01473948  0.          0.          0.
 -1.        ]",[ 0.04626163 -0.08145509  1.00609664],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[ 0.46607143  0.28392857  0.01484169  0.          0.          0.
 -1.        ]",[ 0.05211585 -0.07780645  1.00606753],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[ 0.46071429  0.275       0.01492903  0.          0.          0.
 -1.        ]",[ 0.05791974 -0.074143    1.00603247],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[ 0.45892857  0.27678571  0.01503421  0.          0.          0.
 -1.        ]",[ 0.06367396 -0.07047728  1.00599112],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[ 0.45357143  0.27321429  0.01515826  0.          0.          0.
 -1.        ]",[ 0.06936873 -0.06681609  1.00594207],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[ 0.44285714  0.28214286  0.01530541  0.          0.          0.
 -1.        ]",[ 0.07496629 -0.06311861  1.00589714],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[ 0.42321429  0.31607143  0.0154402   0.          0.          0.
 -1.        ]",[ 0.08040601 -0.0592133   1.0058843 ],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[ 0.38035714  0.35178571  0.01547872  0.          0.          0.
 -1.        ]",[ 0.08554657 -0.054988    1.00595788],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[ 0.34285714  0.38928571  0.01525799  0.          0.          0.
 -1.        ]",[ 0.09034369 -0.05039651  1.00617235],"[0.03052912 0.28841314 0.852      0.         0.         0.
 1.        ]","[0.09170281 0.03835483 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
