step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
58,"[ 0.32142857  0.43392857  0.01428446  0.          0.          0.
 -1.        ]",[0.01998886 0.18830397 1.00625311],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.325       0.4375      0.01437229  0.          0.          0.
 -1.        ]",[0.02404254 0.1937876  1.00624105],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.32142857  0.43928571  0.01440845  0.          0.          0.
 -1.        ]",[0.0280628  0.19931762 1.00621879],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.31964286  0.44821429  0.01447524  0.          0.          0.
 -1.        ]",[0.03203779 0.2049203  1.00618469],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 0.30714286  0.4625      0.01457754  0.          0.          0.
 -1.        ]",[0.03591309 0.21064874 1.00614122],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 0.29821429  0.47142857  0.01470794  0.          0.          0.
 -1.        ]",[0.03966876 0.21650284 1.00610245],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 0.28928571  0.48214286  0.01482426  0.          0.          0.
 -1.        ]",[0.04330909 0.22247879 1.00606665],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.28392857  0.48928571  0.01493165  0.          0.          0.
 -1.        ]",[0.04684839 0.22856325 1.00602633],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.28214286  0.48571429  0.01505264  0.          0.          0.
 -1.        ]",[0.05031415 0.234685   1.0059715 ],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.28571429  0.47857143  0.01521712  0.          0.          0.
 -1.        ]",[0.0537474  0.24077753 1.00589282],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.30178571  0.46964286  0.01545316  0.          0.          0.
 -1.        ]",[0.05723156 0.24679651 1.00576654],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 0.32142857  0.45        0.01583201  0.          0.          0.
 -1.        ]",[0.06082978 0.25265273 1.00556168],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[ 0.32678571  0.475       0.01644658  0.          0.          0.
 -1.        ]",[0.06448713 0.25852235 1.00527001],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[ 0.32142857  0.48214286  0.0173216   0.          0.          0.
 -1.        ]",[0.06810074 0.26446607 1.00490947],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[ 0.30714286  0.50178571  0.01840321  0.          0.          0.
 -1.        ]",[0.07158956 0.27052115 1.00452826],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[ 0.29642857  0.51785714  0.01954685  0.          0.          0.
 -1.        ]",[0.07493354 0.27672674 1.00414878],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[ 0.29642857  0.51964286  0.02068528  0.          0.          0.
 -1.        ]",[0.07818638 0.28300861 1.0037608 ],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[ 0.28214286  0.53571429  0.02184922  0.          0.          0.
 -1.        ]",[0.08130176 0.2893933  1.00335279],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[ 0.2625      0.53035714  0.02307326  0.          0.          0.
 -1.        ]",[0.08420648 0.29582471 1.00295304],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,[ 0.  0.  0.  0.  0.  0. -1.],[0.08585828 0.29961225 1.00305187],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,[ 0.  0.  0.  0.  0.  0. -1.],[0.08712769 0.30173006 1.00440988],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,[ 0.  0.  0.  0.  0.  0. -1.],[0.08853914 0.30353142 1.00619506],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,[ 0.  0.  0.  0.  0.  0. -1.],[0.09002728 0.30509734 1.00802967],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
81,[ 0.  0.  0.  0.  0.  0. -1.],[0.09153696 0.30644957 1.00980924],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
82,[ 0.  0.  0.  0.  0.  0. -1.],[0.0930242  0.30761608 1.01149773],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
83,[ 0.  0.  0.  0.  0.  0. -1.],[0.09445476 0.3086259  1.01307788],"[-0.11682506 -0.15815852  0.852       0.          0.          0.
  1.        ]","[ 0.02587194 -0.10241385  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
