step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
24,[ 0.  0.  0.  0.  0.  0. -1.],[-0.19202111  0.23765042  1.00997761],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,[ 0.  0.  0.  0.  0.  0. -1.],[-0.19202712  0.23760445  1.00996107],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[-0.0375     -0.36428571  0.00324841  0.          0.          0.
 -1.        ]",[-0.19230494  0.23568246  1.00999085],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[-0.00357143 -0.37678571  0.00315905  0.          0.          0.
 -1.        ]",[-0.1926943   0.23232848  1.01005992],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.         -0.41071429  0.00295186  0.          0.          0.
 -1.        ]",[-0.19300491  0.22837538  1.01007903],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.         -0.39642857  0.00289452  0.          0.          0.
 -1.        ]",[-0.19329806  0.22408878  1.01005372],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.         -0.38928571  0.00297044  0.          0.          0.
 -1.        ]",[-0.19358049  0.21962601  1.0099943 ],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.        -0.3875     0.0031487  0.         0.         0.
 -1.       ]",[-0.19385453  0.21499642  1.00991077],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.         -0.38035714  0.0033993   0.          0.          0.
 -1.        ]",[-0.19412159  0.21025735  1.00981241],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.         -0.375       0.00369439  0.          0.          0.
 -1.        ]",[-0.19437976  0.20546175  1.00970744],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.         -0.37678571  0.0040093   0.          0.          0.
 -1.        ]",[-0.19462859  0.20060716  1.00960295],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.         -0.37321429  0.00432276  0.          0.          0.
 -1.        ]",[-0.19486819  0.19572609  1.0095042 ],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.         -0.37142857  0.00461901  0.          0.          0.
 -1.        ]",[-0.19509643  0.19084714  1.00941471],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.         -0.375       0.00488748  0.          0.          0.
 -1.        ]",[-0.1953135   0.18595308  1.00933637],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.01071429 -0.37857143  0.00512251  0.          0.          0.
 -1.        ]",[-0.1954613   0.18103051  1.00926465],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.03035714 -0.38214286  0.00533765  0.          0.          0.
 -1.        ]",[-0.19544408  0.17607311  1.00918435],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.0375     -0.38392857  0.00557857  0.          0.          0.
 -1.        ]",[-0.19528552  0.17108813  1.00908794],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.05714286 -0.38392857  0.0058678   0.          0.          0.
 -1.        ]",[-0.19496102  0.16609395  1.00897896],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.07678571 -0.38214286  0.00619473  0.          0.          0.
 -1.        ]",[-0.19442105  0.16110388  1.00885005],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.09107143 -0.3875      0.00658146  0.          0.          0.
 -1.        ]",[-0.1936868   0.15608951  1.00870185],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.10892857 -0.39642857  0.00702606  0.          0.          0.
 -1.        ]",[-0.1927613   0.15100938  1.00853854],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,[ 0.1      -0.3875    0.007516  0.        0.        0.       -1.      ],[-0.19177955  0.14594445  1.00837252],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.0875     -0.38928571  0.00801404  0.          0.          0.
 -1.        ]",[-0.19086872  0.14091157  1.00823538],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.10178571 -0.38928571  0.00842549  0.          0.          0.
 -1.        ]",[-0.18991225  0.13588619  1.00812889],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.12321429 -0.37857143  0.00874495  0.          0.          0.
 -1.        ]",[-0.18875837  0.13091305  1.00802662],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.1625     -0.375       0.00905175  0.          0.          0.
 -1.        ]",[-0.18725785  0.12598509  1.00791545],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.175      -0.36428571  0.00938528  0.          0.          0.
 -1.        ]",[-0.18550301  0.12111606  1.00777483],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.18928571 -0.36964286  0.00980712  0.          0.          0.
 -1.        ]",[-0.18357045  0.116259    1.00762375],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.21607143 -0.35178571  0.01026038  0.          0.          0.
 -1.        ]",[-0.18138266  0.11148664  1.00746784],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.275      -0.29464286  0.01072811  0.          0.          0.
 -1.        ]",[-0.17868926  0.107077    1.00729104],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.34107143 -0.23928571  0.01125851  0.          0.          0.
 -1.        ]",[-0.17527715  0.10317616  1.00706894],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[ 0.35714286 -0.18928571  0.01192481  0.          0.          0.
 -1.        ]",[-0.17135458  0.09980002  1.00681322],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.34821429 -0.09821429  0.01269196  0.          0.          0.
 -1.        ]",[-0.16725658  0.09719008  1.00659227],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.34821429 -0.07321429  0.01335479  0.          0.          0.
 -1.        ]",[-0.16305289  0.09518757  1.00646174],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.34285714 -0.08571429  0.0137464   0.          0.          0.
 -1.        ]",[-0.15877694  0.09340641  1.00641848],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.33928571 -0.09464286  0.01387618  0.          0.          0.
 -1.        ]",[-0.15446693  0.09171212  1.00644791],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.3375     -0.0875      0.01378789  0.          0.          0.
 -1.        ]",[-0.15012893  0.09016222  1.00653073],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.35535714 -0.05892857  0.01353942  0.          0.          0.
 -1.        ]",[-0.14566061  0.08889526  1.0066394 ],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 0.37678571 -0.01607143  0.01321341  0.          0.          0.
 -1.        ]",[-0.14096882  0.08804585  1.00673768],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 0.38035714 -0.025       0.01291857  0.          0.          0.
 -1.        ]",[-0.13613335  0.08740314  1.00681533],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 0.3875     -0.03214286  0.01268563  0.          0.          0.
 -1.        ]",[-0.13121702  0.08680717  1.00688114],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.3875     -0.04107143  0.01248818  0.          0.          0.
 -1.        ]",[-0.12626247  0.08622417  1.0069368 ],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.39821429 -0.04821429  0.01232121  0.          0.          0.
 -1.        ]",[-0.12124491  0.08563461  1.00698182],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.40357143 -0.04285714  0.01218614  0.          0.          0.
 -1.        ]",[-0.11616755  0.08508155  1.0070141 ],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.4125     -0.0375      0.01208931  0.          0.          0.
 -1.        ]",[-0.111024    0.0845872   1.00703257],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 0.41607143 -0.03392857  0.0120339   0.          0.          0.
 -1.        ]",[-0.10581674  0.08414376  1.00703539],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[ 0.41071429 -0.03214286  0.01202545  0.          0.          0.
 -1.        ]",[-0.10061073  0.08373287  1.00703249],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[ 0.41071429 -0.01964286  0.01203414  0.          0.          0.
 -1.        ]",[-0.09541279  0.08340343  1.00703809],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[ 0.41071429  0.          0.01201736  0.          0.          0.
 -1.        ]",[-0.09020597  0.08322953  1.00704877],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[ 0.40892857  0.          0.01198531  0.          0.          0.
 -1.        ]",[-0.0849989   0.08314421  1.00706283],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[ 0.41785714  0.025       0.01194312  0.          0.          0.
 -1.        ]",[-0.07974319  0.08321953  1.00707418],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[ 0.40535714  0.05892857  0.01190907  0.          0.          0.
 -1.        ]",[-0.0745132   0.08358506  1.00707917],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[ 0.4125      0.05535714  0.01189411  0.          0.          0.
 -1.        ]",[-0.06928086  0.08410037  1.00709174],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[ 0.41428571  0.11785714  0.0118564   0.          0.          0.
 -1.        ]",[-0.06401253  0.08498142  1.00709625],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[ 0.4125      0.18214286  0.01184288  0.          0.          0.
 -1.        ]",[-0.05874033  0.08647599  1.00709027],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[ 0.41071429  0.17678571  0.01186079  0.          0.          0.
 -1.        ]",[-0.05347845  0.08827103  1.00708407],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[ 0.4         0.15714286  0.01187939  0.          0.          0.
 -1.        ]",[-0.04827609  0.09005535  1.00709536],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
81,"[ 0.38214286  0.16785714  0.01184554  0.          0.          0.
 -1.        ]",[-0.04320631  0.09190578  1.0071441 ],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
82,"[ 0.36607143  0.20357143  0.0116993   0.          0.          0.
 -1.        ]",[-0.03829447  0.09404209  1.00723688],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
83,"[ 0.35178571  0.18928571  0.01142098  0.          0.          0.
 -1.        ]",[-0.03353637  0.0962981   1.00736547],"[ 0.02284631 -0.22037386  0.852       0.          0.          0.
  1.        ]","[ 0.09970065 -0.02676595  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
