step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.23571429 -0.08214286  0.01228715  0.          0.          0.
 -1.        ]",[0.10454962 0.20592479 1.00638966],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
11,"[ 0.17678571 -0.10892857  0.01396263  0.          0.          0.
 -1.        ]",[0.10676455 0.20465574 1.00606761],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
12,"[ 0.13035714 -0.14642857  0.01492879  0.          0.          0.
 -1.        ]",[0.10869615 0.20313122 1.0061112 ],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
13,"[ 0.10357143 -0.15178571  0.01479803  0.          0.          0.
 -1.        ]",[0.11045794 0.20146299 1.00648516],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
14,"[ 0.09821429 -0.15357143  0.01367614  0.          0.          0.
 -1.        ]",[0.1121754  0.19975325 1.00704685],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
15,"[ 0.10178571 -0.14821429  0.01199106  0.          0.          0.
 -1.        ]",[0.11391711 0.19804354 1.00765529],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
16,"[ 0.10714286 -0.15535714  0.01016573  0.          0.          0.
 -1.        ]",[0.11569001 0.19628778 1.00822596],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
17,"[ 0.10178571 -0.16607143  0.00845373  0.          0.          0.
 -1.        ]",[0.11741978 0.19444573 1.00873183],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
18,"[ 0.10178571 -0.17857143  0.00693613  0.          0.          0.
 -1.        ]",[0.11908897 0.19251014 1.00918441],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
19,"[ 0.09464286 -0.18214286  0.0055784   0.          0.          0.
 -1.        ]",[0.12069112 0.19048301 1.00960934],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
20,"[ 0.04642857 -0.1875      0.00430358  0.          0.          0.
 -1.        ]",[0.12200724 0.18839212 1.01006811],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
21,"[ 0.03928571 -0.19642857  0.0029273   0.          0.          0.
 -1.        ]",[0.12312612 0.18623461 1.01062633],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
22,"[ 0.07678571 -0.20357143  0.00125261  0.          0.          0.
 -1.        ]",[0.12436191 0.183976   1.01115017],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
23,"[ 1.12500000e-01 -2.44642857e-01 -3.18892573e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.12581691 0.18140635 1.01148499],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
24,"[ 0.07678571 -0.24464286 -0.00132335  0.          0.          0.
 -1.        ]",[0.12715346 0.1786012  1.01168245],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 0.06428571 -0.25535714 -0.00191573  0.          0.          0.
 -1.        ]",[0.12829923 0.17566489 1.01189888],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 0.09285714 -0.28392857 -0.00256504  0.          0.          0.
 -1.        ]",[0.12950703 0.17247214 1.01209566],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 0.12857143 -0.3125     -0.00315536  0.          0.          0.
 -1.        ]",[0.13091712 0.16890547 1.0121538 ],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.11785714 -0.32142857 -0.00332978  0.          0.          0.
 -1.        ]",[0.13234622 0.16507908 1.01208416],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.11964286 -0.33035714 -0.00312086  0.          0.          0.
 -1.        ]",[0.13374118 0.16107029 1.01198037],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.12142857 -0.33392857 -0.00280951  0.          0.          0.
 -1.        ]",[0.13513308 0.15692165 1.01185029],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.10892857 -0.32321429 -0.00241924  0.          0.          0.
 -1.        ]",[0.13645942 0.1527431  1.0117059 ],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.06071429 -0.31607143 -0.0019861   0.          0.          0.
 -1.        ]",[0.13751898 0.14861081 1.01162655],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.02857143 -0.3125     -0.00174803  0.          0.          0.
 -1.        ]",[0.13828788 0.14452291 1.01171405],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.02321429 -0.3125     -0.00201052  0.          0.          0.
 -1.        ]",[0.13893611 0.14046472 1.01191884],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.02142857 -0.31428571 -0.00262491  0.          0.          0.
 -1.        ]",[0.13955256 0.13641147 1.01216372],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.01785714 -0.31071429 -0.00335956  0.          0.          0.
 -1.        ]",[0.14014109 0.13238277 1.01241883],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.00178571 -0.3125     -0.00412487  0.          0.          0.
 -1.        ]",[0.14062269 0.12837039 1.01268112],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.         -0.31964286 -0.00491174  0.          0.          0.
 -1.        ]",[0.14103059 0.12433149 1.01297017],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.         -0.32321429 -0.0057789   0.          0.          0.
 -1.        ]",[0.14139879 0.12026044 1.0132689 ],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.         -0.31607143 -0.00667509  0.          0.          0.
 -1.        ]",[0.14174791 0.11622294 1.01355968],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[-0.0375     -0.3        -0.00754742  0.          0.          0.
 -1.        ]",[0.14188786 0.112281   1.01384814],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[-0.11964286 -0.27142857 -0.00841281  0.          0.          0.
 -1.        ]",[0.14153421 0.10858714 1.01431149],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[-0.18392857 -0.25178571 -0.00980285  0.          0.          0.
 -1.        ]",[0.1406517  0.10518245 1.01508741],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[-0.21785714 -0.24821429 -0.01213061  0.          0.          0.
 -1.        ]",[0.13940893 0.10197785 1.01613224],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[-0.21785714 -0.26071429 -0.01526509  0.          0.          0.
 -1.        ]",[0.13801429 0.09881076 1.01728536],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[-0.20892857 -0.27857143 -0.01872448  0.          0.          0.
 -1.        ]",[0.13658013 0.0955522  1.01838727],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[-0.20535714 -0.2875     -0.02203019  0.          0.          0.
 -1.        ]",[0.13509498 0.09219706 1.01935905],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[-0.20357143 -0.29107143 -0.02494554  0.          0.          0.
 -1.        ]",[0.13352305 0.08877831 1.0201962 ],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[-0.19107143 -0.31428571 -0.027457    0.          0.          0.
 -1.        ]",[0.1319059  0.08519012 1.02090967],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[-0.10714286 -0.39642857 -0.0295974   0.          0.          0.
 -1.        ]",[0.13058853 0.0810076  1.02134079],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[-0.1125     -0.39285714 -0.03089074  0.          0.          0.
 -1.        ]",[0.12933041 0.07641926 1.02140183],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[-0.12321429 -0.3875     -0.03107388  0.          0.          0.
 -1.        ]",[0.12789142 0.07172527 1.02127992],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[-0.13571429 -0.38392857 -0.03070815  0.          0.          0.
 -1.        ]",[0.12625772 0.06697188 1.02107894],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[-0.1375     -0.3875     -0.03010519  0.          0.          0.
 -1.        ]",[0.12449725 0.06214332 1.0208395 ],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[-0.13035714 -0.39642857 -0.0293869   0.          0.          0.
 -1.        ]",[0.1226934  0.0571969  1.02054069],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[-0.13214286 -0.39285714 -0.02849044  0.          0.          0.
 -1.        ]",[0.12084498 0.0521901  1.02018177],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[-0.13928571 -0.3875     -0.02741369  0.          0.          0.
 -1.        ]",[0.11891067 0.04718497 1.01978316],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[-0.14285714 -0.37142857 -0.02621787  0.          0.          0.
 -1.        ]",[0.11690864 0.04226752 1.0193809 ],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[-0.15       -0.3625     -0.02501109  0.          0.          0.
 -1.        ]",[0.11484206 0.03745749 1.01899159],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[-0.17321429 -0.35714286 -0.02384317  0.          0.          0.
 -1.        ]",[0.112631   0.03272877 1.01864972],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[-0.19464286 -0.35714286 -0.02281753  0.          0.          0.
 -1.        ]",[0.1102479  0.0280497  1.01840768],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[-0.20357143 -0.35892857 -0.02209142  0.          0.          0.
 -1.        ]",[0.10775566 0.02338877 1.01826027],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[-0.21071429 -0.35       -0.02164919  0.          0.          0.
 -1.        ]",[0.10519183 0.01879025 1.01816617],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[-0.23928571 -0.33392857 -0.0213669   0.          0.          0.
 -1.        ]",[0.10245062 0.01432973 1.01812395],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[-0.25892857 -0.33571429 -0.02124023  0.          0.          0.
 -1.        ]",[0.09950986 0.00994841 1.01816673],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[-0.27678571 -0.33214286 -0.02136857  0.          0.          0.
 -1.        ]",[0.09638696 0.00561082 1.01827377],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[-0.27857143 -0.34107143 -0.02168971  0.          0.          0.
 -1.        ]",[0.09315228 0.00125744 1.01840173],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[-0.275      -0.35       -0.02207359  0.          0.          0.
 -1.        ]",[ 0.08986696 -0.00316328  1.01849205],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[-0.27321429 -0.35714286 -0.02234453  0.          0.          0.
 -1.        ]",[ 0.08653452 -0.00765428  1.01851546],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[-0.28035714 -0.36428571 -0.02241475  0.          0.          0.
 -1.        ]",[ 0.08310529 -0.01221704  1.01847933],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[-0.28035714 -0.36607143 -0.02230638  0.          0.          0.
 -1.        ]",[ 0.07958994 -0.01682893  1.01840091],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[-0.28035714 -0.3625     -0.02207113  0.          0.          0.
 -1.        ]",[ 0.07601121 -0.02144467  1.01827569],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[-0.28571429 -0.35535714 -0.02169544  0.          0.          0.
 -1.        ]",[ 0.07234972 -0.02602164  1.01811198],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[-0.29107143 -0.35892857 -0.02120432  0.          0.          0.
 -1.        ]",[ 0.06859658 -0.03059613  1.01792882],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[-0.30535714 -0.35       -0.02065485  0.          0.          0.
 -1.        ]",[ 0.06471217 -0.0351354   1.01774581],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[-0.31428571 -0.34464286 -0.02010581  0.          0.          0.
 -1.        ]",[ 0.06070122 -0.03961365  1.01758352],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[-0.32678571 -0.33571429 -0.01961894  0.          0.          0.
 -1.        ]",[ 0.0565623  -0.04401522  1.01744232],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[-0.32857143 -0.33571429 -0.01919535  0.          0.          0.
 -1.        ]",[ 0.05234009 -0.04836972  1.01731672],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[-0.31964286 -0.34107143 -0.01881854  0.          0.          0.
 -1.        ]",[ 0.04812091 -0.05273189  1.01717364],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[-0.3125     -0.34285714 -0.01838929  0.          0.          0.
 -1.        ]",[ 0.04393458 -0.05710526  1.01698596],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
81,"[-0.31071429 -0.34107143 -0.01782628  0.          0.          0.
 -1.        ]",[ 0.03975855 -0.06146405  1.01675992],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
82,"[-0.30892857 -0.34107143 -0.01714814  0.          0.          0.
 -1.        ]",[ 0.03558426 -0.06580738  1.01651476],"[ 0.01585337 -0.2125336   0.852       0.          0.          0.
  1.        ]","[0.04513392 0.14246835 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
