step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
20,"[ 0.06964286  0.36785714  0.00374407  0.          0.          0.
 -1.        ]",[-0.16603849 -0.16228215  1.00978345],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
21,"[ 0.10357143  0.36785714  0.00378128  0.          0.          0.
 -1.        ]",[-0.16524502 -0.15742718  1.00967187],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
22,"[ 0.09285714  0.37857143  0.004116    0.          0.          0.
 -1.        ]",[-0.16431982 -0.15252072  1.00950523],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
23,"[ 0.08392857  0.38392857  0.00461592  0.          0.          0.
 -1.        ]",[-0.16344811 -0.14757722  1.00935056],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
24,"[ 0.08035714  0.38392857  0.00507992  0.          0.          0.
 -1.        ]",[-0.16261748 -0.14263583  1.00922809],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 0.06964286  0.38035714  0.00544733  0.          0.          0.
 -1.        ]",[-0.16184519 -0.13772591  1.00914054],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 0.07321429  0.37678571  0.00570999  0.          0.          0.
 -1.        ]",[-0.1610778  -0.13285548  1.00908676],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 0.09821429  0.35892857  0.00587135  0.          0.          0.
 -1.        ]",[-0.16014023 -0.12808896  1.00904077],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.09642857  0.36071429  0.00600932  0.          0.          0.
 -1.        ]",[-0.1590808  -0.12337342  1.00898666],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.08928571  0.3625      0.00617164  0.          0.          0.
 -1.        ]",[-0.15802763 -0.11866068  1.00894817],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.07678571  0.375       0.00628709  0.          0.          0.
 -1.        ]",[-0.15704933 -0.11389305  1.00894156],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.06964286  0.38035714  0.00630695  0.          0.          0.
 -1.        ]",[-0.15615022 -0.10906395  1.00896996],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.06785714  0.38214286  0.00622172  0.          0.          0.
 -1.        ]",[-0.15528735 -0.10420062  1.00902227],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.06785714  0.38214286  0.00606479  0.          0.          0.
 -1.        ]",[-0.15443019 -0.09931774  1.00908497],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.06607143  0.38392857  0.00587669  0.          0.          0.
 -1.        ]",[-0.15358081 -0.09441089  1.00915079],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.075       0.37678571  0.00567924  0.          0.          0.
 -1.        ]",[-0.15268783 -0.08952048  1.00921292],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.08392857  0.375       0.00549285  0.          0.          0.
 -1.        ]",[-0.15170782 -0.08464915  1.00925953],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.08928571  0.36964286  0.00535304  0.          0.          0.
 -1.        ]",[-0.15068308 -0.0798009   1.00929128],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.10178571  0.36785714  0.00525777  0.          0.          0.
 -1.        ]",[-0.14958347 -0.07497263  1.00930401],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.10892857  0.3625      0.00521959  0.          0.          0.
 -1.        ]",[-0.14839403 -0.07017728  1.00929351],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.11071429  0.3625      0.00525107  0.          0.          0.
 -1.        ]",[-0.14715481 -0.06540521  1.00926966],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.11428571  0.35714286  0.00532265  0.          0.          0.
 -1.        ]",[-0.14587412 -0.06067204  1.00924365],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.14464286  0.34821429  0.00540067  0.          0.          0.
 -1.        ]",[-0.14440114 -0.0560101   1.00920082],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.15178571  0.34285714  0.00552915  0.          0.          0.
 -1.        ]",[-0.14275216 -0.05141425  1.00912006],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.15357143  0.34107143  0.00577142  0.          0.          0.
 -1.        ]",[-0.14104561 -0.04686014  1.00901603],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[ 0.15535714  0.34107143  0.00608352  0.          0.          0.
 -1.        ]",[-0.13931079 -0.04233033  1.00890802],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.17142857  0.33214286  0.00640755  0.          0.          0.
 -1.        ]",[-0.13746938 -0.03786304  1.00879731],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.18571429  0.31964286  0.00673968  0.          0.          0.
 -1.        ]",[-0.13546877 -0.03350467  1.00867249],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.20357143  0.30178571  0.00711416  0.          0.          0.
 -1.        ]",[-0.13328163 -0.0293013   1.0085328 ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.20535714  0.29642857  0.00753322  0.          0.          0.
 -1.        ]",[-0.13097386 -0.02521513  1.00838753],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.20892857  0.3         0.00796904  0.          0.          0.
 -1.        ]",[-0.12859375 -0.02116652  1.00825802],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.23928571  0.27857143  0.00835756  0.          0.          0.
 -1.        ]",[-0.12599775 -0.01725138  1.00813409],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.25892857  0.26071429  0.00872934  0.          0.          0.
 -1.        ]",[-0.12315493 -0.0135602   1.00798714],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.25535714  0.275       0.00917019  0.          0.          0.
 -1.        ]",[-0.12019583 -0.00989675  1.00783753],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.25        0.28214286  0.00961903  0.          0.          0.
 -1.        ]",[-0.11722556 -0.0061962   1.00771838],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[ 0.2375      0.29821429  0.00997646  0.          0.          0.
 -1.        ]",[-0.1143041  -0.00241631  1.00764596],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.22678571  0.31607143  0.01019375  0.          0.          0.
 -1.        ]",[-0.11145956  0.00149521  1.00762613],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.225       0.33571429  0.01025322  0.          0.          0.
 -1.        ]",[-0.10864959  0.00557613  1.00764696],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.21428571  0.34642857  0.01019073  0.          0.          0.
 -1.        ]",[-0.1058972   0.00980441  1.00769319],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.2125      0.34821429  0.01005205  0.          0.          0.
 -1.        ]",[-0.10319382  0.0141144   1.00776041],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.21607143  0.35178571  0.00985037  0.          0.          0.
 -1.        ]",[-0.1004863   0.01849696  1.00782898],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.22321429  0.35357143  0.00964468  0.          0.          0.
 -1.        ]",[-0.09773459  0.02294276  1.00788227],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 0.24642857  0.34642857  0.00948479  0.          0.          0.
 -1.        ]",[-0.09483847  0.02739744  1.00789977],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 0.2625      0.34107143  0.0094323   0.          0.          0.
 -1.        ]",[-0.09176811  0.03183474  1.00786428],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 0.27678571  0.32142857  0.00953879  0.          0.          0.
 -1.        ]",[-0.08854337  0.03617663  1.00778528],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.29285714  0.30178571  0.00977576  0.          0.          0.
 -1.        ]",[-0.08515838  0.04035551  1.00767292],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.30892857  0.30535714  0.01011284  0.          0.          0.
 -1.        ]",[-0.08159868  0.04447261  1.00753378],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.32678571  0.29464286  0.01053027  0.          0.          0.
 -1.        ]",[-0.07784454  0.04852314  1.00737381],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.35178571  0.275       0.01101018  0.          0.          0.
 -1.        ]",[-0.07384635  0.05240697  1.00719144],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 0.375      0.2625     0.0115573  0.         0.         0.
 -1.       ]",[-0.06957942  0.05611717  1.00698258],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[ 0.36071429  0.27142857  0.01218388  0.          0.          0.
 -1.        ]",[-0.06523782  0.05978005  1.00677817],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[ 0.34464286  0.29642857  0.01279711  0.          0.          0.
 -1.        ]",[-0.06096493  0.06356008  1.00664028],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[ 0.30714286  0.35357143  0.01321077  0.          0.          0.
 -1.        ]",[-0.05690191  0.0677042   1.00660159],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[ 0.31785714  0.40178571  0.01332683  0.          0.          0.
 -1.        ]",[-0.05288948  0.07231327  1.00665286],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[ 0.31785714  0.41071429  0.01317303  0.          0.          0.
 -1.        ]",[-0.04883743  0.07719691  1.00672163],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[ 0.32142857  0.41071429  0.01296673  0.          0.          0.
 -1.        ]",[-0.04475956  0.08219952  1.00678908],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[ 0.31428571  0.42857143  0.01276438  0.          0.          0.
 -1.        ]",[-0.04071014  0.08738018  1.00685137],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[ 0.30535714  0.44464286  0.01257749  0.          0.          0.
 -1.        ]",[-0.03674243  0.09279007  1.00691977],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[ 0.30178571  0.44821429  0.01237232  0.          0.          0.
 -1.        ]",[-0.03284548  0.09836374  1.00699438],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[ 0.29464286  0.45535714  0.01214848  0.          0.          0.
 -1.        ]",[-0.02902586  0.10407111  1.00706772],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[ 0.28392857  0.45714286  0.01192846  0.          0.          0.
 -1.        ]",[-0.02531647  0.10988364  1.00714302],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
81,"[ 0.27321429  0.475       0.01170255  0.          0.          0.
 -1.        ]",[-0.02173387  0.11585747  1.00722487],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
82,"[ 0.26607143  0.49285714  0.01145702  0.          0.          0.
 -1.        ]",[-0.01826462  0.12203856  1.00730749],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
83,"[ 0.2625      0.50714286  0.01120915  0.          0.          0.
 -1.        ]",[-0.01488114  0.12840992  1.00737861],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
84,"[ 0.24642857  0.51785714  0.01099578  0.          0.          0.
 -1.        ]",[-0.01163638  0.1349414   1.00743895],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
