step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 1.41071429e-01  3.41071429e-01 -1.47027746e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.11923927 -0.24991746  1.01087727],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
11,"[ 1.41071429e-01  3.51785714e-01  4.99803142e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.11769373 -0.24553885  1.01067782],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
12,"[ 0.14107143  0.34821429  0.00109815  0.          0.          0.
 -1.        ]",[-0.11610665 -0.24107368  1.01050709],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
13,"[ 0.14107143  0.3375      0.00161036  0.          0.          0.
 -1.        ]",[-0.11447859 -0.23662466  1.01036406],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
14,"[ 0.13392857  0.34107143  0.00203943  0.          0.          0.
 -1.        ]",[-0.11285106 -0.23216916  1.01025236],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
15,"[ 0.12678571  0.3375      0.00237455  0.          0.          0.
 -1.        ]",[-0.11125785 -0.22771911  1.01018317],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
16,"[ 0.12321429  0.34107143  0.00258209  0.          0.          0.
 -1.        ]",[-0.10968882 -0.22326741  1.01015414],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
17,"[ 0.1125      0.34464286  0.00266921  0.          0.          0.
 -1.        ]",[-0.10817613 -0.21879648  1.01016162],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
18,"[ 0.09821429  0.38392857  0.00264675  0.          0.          0.
 -1.        ]",[-0.10677451 -0.21412209  1.01021465],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
19,"[ 0.08214286  0.40357143  0.00248765  0.          0.          0.
 -1.        ]",[-0.10552221 -0.20921412  1.01032067],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
20,"[ 0.06071429  0.43214286  0.0021696   0.          0.          0.
 -1.        ]",[-0.10446484 -0.20406213  1.01047548],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
21,"[ 0.06428571  0.42857143  0.00170516  0.          0.          0.
 -1.        ]",[-0.10349757 -0.19878382  1.01065691],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
22,"[ 0.05892857  0.43214286  0.00116087  0.          0.          0.
 -1.        ]",[-0.10257946 -0.19342912  1.01082094],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
23,"[ 6.96428571e-02  4.19642857e-01  6.68793388e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.10165042 -0.1880679   1.01095118],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
24,"[ 8.21428571e-02  4.14285714e-01  2.78061549e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.10064173 -0.18272115  1.01102306],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 1.05357143e-01  4.12500000e-01  6.24271681e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09947934 -0.17736267  1.01102578],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 1.16071429e-01  4.08928571e-01  5.42742163e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09818063 -0.17200075  1.01095985],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 1.32142857e-01  4.08928571e-01  2.52078612e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09674914 -0.16663791  1.01084618],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 1.55357143e-01  3.85714286e-01  5.93088637e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09512045 -0.16138986  1.01069387],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.17857143  0.36964286  0.00105     0.          0.          0.
 -1.        ]",[-0.09327403 -0.15630168  1.01049906],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.17678571  0.37857143  0.00163443  0.          0.          0.
 -1.        ]",[-0.09133586 -0.15124201  1.01027198],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.175       0.375       0.00231568  0.          0.          0.
 -1.        ]",[-0.08937829 -0.14620779  1.01006363],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.18214286  0.36964286  0.00294073  0.          0.          0.
 -1.        ]",[-0.08735762 -0.14124179  1.00988449],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.19285714  0.35714286  0.00347814  0.          0.          0.
 -1.        ]",[-0.08521874 -0.13638435  1.00972195],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.23571429  0.3         0.00396575  0.          0.          0.
 -1.        ]",[-0.08276662 -0.1318873   1.00954088],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.23928571  0.30178571  0.00450897  0.          0.          0.
 -1.        ]",[-0.08007888 -0.12761183  1.00931348],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.23392857  0.3125      0.00519116  0.          0.          0.
 -1.        ]",[-0.07735529 -0.1233442   1.00908682],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.22857143  0.32142857  0.00587116  0.          0.          0.
 -1.        ]",[-0.07464942 -0.1190493   1.00889827],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.225       0.32678571  0.00643682  0.          0.          0.
 -1.        ]",[-0.07195884 -0.11473564  1.00875532],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.26964286  0.29107143  0.00686566  0.          0.          0.
 -1.        ]",[-0.06902179 -0.11060807  1.00861735],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.31607143  0.24642857  0.00727956  0.          0.          0.
 -1.        ]",[-0.06564482 -0.10684124  1.00840141],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.30714286  0.25535714  0.0079274   0.          0.          0.
 -1.        ]",[-0.06208438 -0.1032248   1.00812557],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.29642857  0.2625      0.0087549   0.          0.          0.
 -1.        ]",[-0.05854321 -0.09961779  1.00788779],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.28392857  0.27857143  0.00946824  0.          0.          0.
 -1.        ]",[-0.05506113 -0.09596047  1.00772595],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.27678571  0.28928571  0.00995376  0.          0.          0.
 -1.        ]",[-0.05162674 -0.09223127  1.00764133],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[ 0.26785714  0.30178571  0.01020762  0.          0.          0.
 -1.        ]",[-0.04824027 -0.08841446  1.007618  ],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.26071429  0.3125      0.01027761  0.          0.          0.
 -1.        ]",[-0.04490667 -0.08449597  1.00764304],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.25178571  0.34285714  0.0102025   0.          0.          0.
 -1.        ]",[-0.04163999 -0.08036295  1.00770461],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.24821429  0.34642857  0.0100178   0.          0.          0.
 -1.        ]",[-0.03844549 -0.07610725  1.00778954],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.25892857  0.3375      0.00976299  0.          0.          0.
 -1.        ]",[-0.03522189 -0.07183118  1.00786879],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.28571429  0.33035714  0.00952523  0.          0.          0.
 -1.        ]",[-0.03183829 -0.06757958  1.00789509],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.3         0.32321429  0.00944635  0.          0.          0.
 -1.        ]",[-0.02829543 -0.0633626   1.00784549],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.2875      0.32678571  0.00959513  0.          0.          0.
 -1.        ]",[-0.02475956 -0.05913243  1.00775997],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.26964286  0.35        0.0098517   0.          0.          0.
 -1.        ]",[-0.02134758 -0.0547538   1.00769922],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.27142857  0.36964286  0.01003395  0.          0.          0.
 -1.        ]",[-0.01798951 -0.0501785   1.0076792 ],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[ 0.27678571  0.37321429  0.01009402  0.          0.          0.
 -1.        ]",[-0.01460487 -0.04548114  1.00766572],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.28392857  0.36607143  0.01013446  0.          0.          0.
 -1.        ]",[-0.01116543 -0.04076328  1.00763597],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.29642857  0.35535714  0.0102237   0.          0.          0.
 -1.        ]",[-0.00763656 -0.0360956   1.00757677],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.30714286  0.34464286  0.01040131  0.          0.          0.
 -1.        ]",[-0.00400108 -0.03149415  1.00748104],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.31071429  0.325       0.01068849  0.          0.          0.
 -1.        ]",[-2.95792296e-04 -2.70235236e-02  1.00735906e+00],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.35        0.27857143  0.01105443  0.          0.          0.
 -1.        ]",[ 0.00364204 -0.02287835  1.00719911],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.33928571  0.29642857  0.01153428  0.          0.          0.
 -1.        ]",[ 0.00768207 -0.01883361  1.00698882],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 0.33035714  0.31607143  0.01216516  0.          0.          0.
 -1.        ]",[ 0.01168271 -0.01468799  1.0068105 ],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 0.33214286  0.33035714  0.01270013  0.          0.          0.
 -1.        ]",[ 0.01569094 -0.01043281  1.00668284],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 0.32678571  0.34107143  0.01308311  0.          0.          0.
 -1.        ]",[ 0.01970105 -0.00608433  1.00659251],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.32678571  0.34642857  0.01335408  0.          0.          0.
 -1.        ]",[ 0.02371563 -0.00166808  1.00653636],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.32142857  0.36785714  0.01352254  0.          0.          0.
 -1.        ]",[0.02771713 0.00289289 1.00650542],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.31964286  0.36607143  0.01361535  0.          0.          0.
 -1.        ]",[0.03170161 0.00754326 1.00649788],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.31428571  0.36785714  0.01363799  0.          0.          0.
 -1.        ]",[0.03565526 0.01223298 1.00650644],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 0.30357143  0.36964286  0.0136123   0.          0.          0.
 -1.        ]",[0.03953487 0.01696724 1.00653608],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[ 0.29821429  0.39642857  0.01352337  0.          0.          0.
 -1.        ]",[0.04334355 0.02187649 1.0065894 ],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[ 0.26964286  0.44285714  0.01336341  0.          0.          0.
 -1.        ]",[0.04697149 0.02715889 1.00667433],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[ 0.2625      0.45357143  0.01310863  0.          0.          0.
 -1.        ]",[0.05044698 0.03272448 1.00680844],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[ 0.26964286  0.45714286  0.01270631  0.          0.          0.
 -1.        ]",[0.05389417 0.0384313  1.00694031],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[ 0.275       0.45714286  0.01231069  0.          0.          0.
 -1.        ]",[0.0573473  0.04422185 1.00702303],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[ 0.28214286  0.45892857  0.01206251  0.          0.          0.
 -1.        ]",[0.06081303 0.05007889 1.00704508],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[ 0.2875      0.46071429  0.01199638  0.          0.          0.
 -1.        ]",[0.06429041 0.05599442 1.00700639],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[ 0.28214286  0.47142857  0.01211243  0.          0.          0.
 -1.        ]",[0.06772537 0.06200542 1.00692562],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[ 0.29285714  0.46607143  0.01235475  0.          0.          0.
 -1.        ]",[0.07117033 0.06805236 1.00681745],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[ 0.31964286  0.44642857  0.01267925  0.          0.          0.
 -1.        ]",[0.07475686 0.07399401 1.00664497],"[0.0745122  0.25048766 0.852      0.         0.         0.
 1.        ]","[ 0.0697369  -0.02771453  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
