step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.29642857 -0.19642857  0.006065    0.          0.          0.
 -1.        ]",[-0.08933085 -0.12823885  1.00867334],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
11,"[ 0.2875     -0.15357143  0.00711159  0.          0.          0.
 -1.        ]",[-0.08598711 -0.13047151  1.00837095],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
12,"[ 0.28392857 -0.1375      0.00801877  0.          0.          0.
 -1.        ]",[-0.0826173  -0.13251684  1.00815044],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
13,"[ 0.28392857 -0.13392857  0.0086803   0.          0.          0.
 -1.        ]",[-0.07919873 -0.13447955  1.00800556],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
14,"[ 0.30714286 -0.12142857  0.00911494  0.          0.          0.
 -1.        ]",[-0.07559905 -0.13632573  1.00790335],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
15,"[ 0.31785714 -0.05178571  0.00942158  0.          0.          0.
 -1.        ]",[-0.07180439 -0.13770511  1.00780959],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
16,"[ 0.3125      0.          0.00970284  0.          0.          0.
 -1.        ]",[-0.06794924 -0.13851314  1.00774237],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
17,"[ 0.32678571  0.          0.00990451  0.          0.          0.
 -1.        ]",[-0.06400253 -0.13904504  1.00770212],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
18,"[ 0.33392857  0.          0.01002525  0.          0.          0.
 -1.        ]",[-0.05993804 -0.13945603  1.00765715],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
19,"[ 0.33214286  0.          0.01016016  0.          0.          0.
 -1.        ]",[-0.05582374 -0.13977103  1.00761051],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
20,"[ 0.35714286  0.          0.01030008  0.          0.          0.
 -1.        ]",[-0.05155558 -0.14000255  1.00755661],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
21,"[ 0.34821429  0.          0.01046178  0.          0.          0.
 -1.        ]",[-0.04722123 -0.14015971  1.00748138],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
22,"[ 0.35535714  0.          0.01068747  0.          0.          0.
 -1.        ]",[-0.04284844 -0.14026428  1.00741608],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
23,"[ 0.35892857  0.          0.01088337  0.          0.          0.
 -1.        ]",[-0.03841353 -0.14032776  1.00735264],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
24,"[ 0.35357143  0.          0.0110737   0.          0.          0.
 -1.        ]",[-0.03397368 -0.14036363  1.00729743],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
25,"[ 0.35        0.01428571  0.01123931  0.          0.          0.
 -1.        ]",[-0.02955465 -0.14030956  1.00726535],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
26,"[ 0.32678571  0.075       0.01133558  0.          0.          0.
 -1.        ]",[-0.0252598  -0.13987779  1.00727956],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
27,"[ 0.31607143  0.09642857  0.01129293  0.          0.          0.
 -1.        ]",[-0.02109637 -0.13909429  1.00736728],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
28,"[ 0.33035714  0.08214286  0.01102976  0.          0.          0.
 -1.        ]",[-0.01690507 -0.13823425  1.00747905],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
29,"[ 0.33214286  0.08035714  0.01069446  0.          0.          0.
 -1.        ]",[-0.01266745 -0.13735418  1.00755663],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
30,"[ 0.33214286  0.08928571  0.01046173  0.          0.          0.
 -1.        ]",[-0.00842884 -0.13637966  1.007606  ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
31,"[ 0.33214286  0.09285714  0.01031361  0.          0.          0.
 -1.        ]",[-0.00419936 -0.13530972  1.00763824],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
32,"[ 0.32857143  0.09821429  0.01021689  0.          0.          0.
 -1.        ]",[ 1.23003443e-06 -1.34157507e-01  1.00765993e+00],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
33,"[ 0.30535714  0.12857143  0.01015181  0.          0.          0.
 -1.        ]",[ 0.00405151 -0.13281726  1.00770083],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
34,"[ 0.26964286  0.17142857  0.01002911  0.          0.          0.
 -1.        ]",[ 0.00781987 -0.13114515  1.00782172],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
35,"[ 0.2125      0.21428571  0.00966645  0.          0.          0.
 -1.        ]",[ 0.01115101 -0.1290651   1.00807656],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
36,"[ 0.18928571  0.21964286  0.00890195  0.          0.          0.
 -1.        ]",[ 0.01413108 -0.12674295  1.00846607],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
37,"[ 0.19285714  0.18392857  0.00773339  0.          0.          0.
 -1.        ]",[ 0.01698125 -0.12449454  1.00887756],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
38,"[ 0.25892857  0.11607143  0.00649894  0.          0.          0.
 -1.        ]",[ 0.02010201 -0.12263709  1.00915134],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
39,"[ 0.25892857  0.14107143  0.00567759  0.          0.          0.
 -1.        ]",[ 0.02336432 -0.12084849  1.00920217],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
40,"[ 0.25714286  0.15        0.0055251   0.          0.          0.
 -1.        ]",[ 0.02657954 -0.1189567   1.00915736],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
41,"[ 0.25535714  0.1625      0.00565954  0.          0.          0.
 -1.        ]",[ 0.02974399 -0.11697034  1.00907853],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
42,"[ 0.25357143  0.17678571  0.00589603  0.          0.          0.
 -1.        ]",[ 0.03286818 -0.11486485  1.00898905],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
43,"[ 0.25        0.19285714  0.00616446  0.          0.          0.
 -1.        ]",[ 0.03595224 -0.11261528  1.00890192],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
44,"[ 0.25        0.2         0.00642587  0.          0.          0.
 -1.        ]",[ 0.03901693 -0.11024614  1.00882269],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
45,"[ 0.24821429  0.20535714  0.00666354  0.          0.          0.
 -1.        ]",[ 0.04206709 -0.10779073  1.00874742],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
46,"[ 0.25357143  0.2125      0.00688935  0.          0.          0.
 -1.        ]",[ 0.04514372 -0.10522179  1.0086698 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
47,"[ 0.25        0.22857143  0.00712222  0.          0.          0.
 -1.        ]",[ 0.04822165 -0.10249619  1.00858715],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
48,"[ 0.23214286  0.24464286  0.00737016  0.          0.          0.
 -1.        ]",[ 0.05120376 -0.09958306  1.00853166],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
49,"[ 0.23571429  0.24642857  0.00753663  0.          0.          0.
 -1.        ]",[ 0.05415001 -0.09655551  1.00851811],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
50,"[ 0.225       0.26428571  0.00757729  0.          0.          0.
 -1.        ]",[ 0.05704693 -0.09337542  1.0085201 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
51,"[ 0.21785714  0.28392857  0.0075713   0.          0.          0.
 -1.        ]",[ 0.05987539 -0.08999559  1.00855757],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
52,"[ 0.21071429  0.30892857  0.00745892  0.          0.          0.
 -1.        ]",[ 0.06263355 -0.08635206  1.00861882],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
53,"[ 0.18392857  0.36607143  0.00727515  0.          0.          0.
 -1.        ]",[ 0.06522207 -0.08224774  1.00872321],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
54,"[ 0.1625      0.39464286  0.006962    0.          0.          0.
 -1.        ]",[ 0.06760628 -0.0777043   1.00890977],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
55,"[ 0.13392857  0.43214286  0.0064023   0.          0.          0.
 -1.        ]",[ 0.06975267 -0.07274383  1.00917442],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
56,"[ 0.12857143  0.43571429  0.00560836  0.          0.          0.
 -1.        ]",[ 0.07174339 -0.06750744  1.00949113],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
57,"[ 0.1125      0.44642857  0.00465824  0.          0.          0.
 -1.        ]",[ 0.0735778  -0.06207307  1.00980257],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
58,"[ 0.10178571  0.44464286  0.00372389  0.          0.          0.
 -1.        ]",[ 0.0752447  -0.05650601  1.01009962],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
59,"[ 0.08928571  0.45892857  0.00283275  0.          0.          0.
 -1.        ]",[ 0.07674128 -0.05078196  1.01037038],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
60,"[ 0.06071429  0.51428571  0.00202049  0.          0.          0.
 -1.        ]",[ 0.07797927 -0.04464511  1.01063539],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
61,"[ 0.04464286  0.51607143  0.00122544  0.          0.          0.
 -1.        ]",[ 0.07896986 -0.03822276  1.01092074],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
62,"[ 4.46428571e-02  5.12500000e-01  3.69400827e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.07982009 -0.03171445  1.0111826 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
63,"[ 4.64285714e-02  5.23214286e-01 -4.16190897e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.08058384 -0.02509137  1.0113696 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
64,"[ 4.64285714e-02  5.16071429e-01 -9.77189799e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.08125611 -0.01841435  1.01146963],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
65,"[ 0.05        0.51785714 -0.00127727  0.          0.          0.
 -1.        ]",[ 0.08186371 -0.0117108   1.01150135],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
66,"[ 0.04464286  0.525      -0.00137242  0.          0.          0.
 -1.        ]",[ 0.08239848 -0.00494027  1.01148154],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
67,"[ 0.04285714  0.525      -0.00131299  0.          0.          0.
 -1.        ]",[0.08286443 0.00187376 1.01143261],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
68,"[ 0.03392857  0.53571429 -0.00116621  0.          0.          0.
 -1.        ]",[0.08324661 0.00876047 1.01135921],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
69,"[ 2.50000000e-02  5.48214286e-01 -9.46026915e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.08351072 0.01576443 1.0112705 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
70,"[ 1.78571429e-02  5.39285714e-01 -6.79894352e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.08366168 0.02278499 1.0111758 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
71,"[ 2.85714286e-02  5.46428571e-01 -3.95779713e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.08379662 0.0298293  1.01105932],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
72,"[ 2.85714286e-02  5.48214286e-01 -4.63590144e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.08392202 0.03691463 1.0108951 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
73,"[ 2.50000000e-02  5.51785714e-01  4.46324184e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.08399965 0.04403479 1.0107024 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
74,"[ 0.02142857  0.54642857  0.00102441  0.          0.          0.
 -1.        ]",[0.08402203 0.05114699 1.0105019 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
75,"[ 0.01785714  0.5375      0.00162592  0.          0.          0.
 -1.        ]",[0.08399482 0.05819809 1.01030492],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
76,"[ 0.00892857  0.53928571  0.00221686  0.          0.          0.
 -1.        ]",[0.08389633 0.06522307 1.0101227 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
77,"[ 0.00357143  0.5375      0.00276351  0.          0.          0.
 -1.        ]",[0.08373103 0.07223643 1.00996585],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
78,"[ 0.          0.54642857  0.00323407  0.          0.          0.
 -1.        ]",[0.08351766 0.07928452 1.00982775],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
79,"[ 0.          0.55178571  0.00364837  0.          0.          0.
 -1.        ]",[0.08327818 0.0863877  1.00969541],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
80,"[ 0.          0.55178571  0.0040454   0.          0.          0.
 -1.        ]",[0.08302296 0.0935123  1.00955763],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
81,"[ 0.          0.53214286  0.00445873  0.          0.          0.
 -1.        ]",[0.08275521 0.10053585 1.00941473],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",False
