step,action,eef_pos,drawer_pos 
44,[0 0 0 0 0 0 1],[-0.13946633  0.0135083   1.0208534   1.        ],-0.0034916966321174893
45,[0 0 0 0 0 0 1],[-0.13946612  0.01349785  1.02085347  1.        ],-0.003502151991741873
46,[0 0 0 0 0 0 1],[-0.13946593  0.01348782  1.02085354  1.        ],-0.0035121801858287935
47,[0 0 0 0 0 0 1],[-0.13946574  0.0134782   1.0208536   1.        ],-0.003521802787430691
48,[0 0 0 0 0 0 1],[-0.13946556  0.01346896  1.02085366  1.        ],-0.0035310384114323953
49,[0 0 0 0 0 0 1],[-0.1394654   0.0134601   1.02085372  1.        ],-0.0035399022874514022
50,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394626   0.01313244  1.02085538  1.        ],-0.0038675648014882477
51,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946126  0.01260857  1.02085609  1.        ],-0.004391433288439418
52,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946046  0.01203997  1.02085651  1.        ],-0.004960034611012293
53,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945973  0.01144719  1.02085695  1.        ],-0.005552812564881588
54,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.139459    0.01081986  1.02085742  1.        ],-0.006180143461487675
55,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945831  0.01016937  1.02085788  1.        ],-0.006830630820879648
56,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945762  0.00949696  1.02085836  1.        ],-0.007503035923682885
57,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945693  0.0088009   1.02085884  1.        ],-0.008199102597281922
58,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945624  0.00808     1.02085931  1.        ],-0.008919998725932014
59,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945554  0.00733414  1.02085978  1.        ],-0.009665858658931156
60,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945485  0.00656409  1.02086024  1.        ],-0.010435912681456556
61,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945415  0.00577129  1.02086068  1.        ],-0.011228706252950964
62,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945346  0.00495769  1.02086111  1.        ],-0.012042309553108279
63,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945278  0.0041255   1.02086152  1.        ],-0.012874497856930796
64,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945211  0.0032771   1.02086191  1.        ],-0.013722900376689154
65,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945145  0.00241488  1.02086227  1.        ],-0.014585119224347614
66,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945081  0.00154118  1.02086262  1.        ],-0.015458821276496
67,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-1.39450187e-01  6.58193899e-04  1.02086294e+00  1.00000000e+00],-0.016341806101013052
68,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-1.39449584e-01 -2.32053206e-04  1.02086325e+00  1.00000000e+00],-0.017232053205740255
69,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.139449   -0.00112775  1.02086353  1.        ],-0.018127751623129632
70,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944852 -0.00202728  1.02086385  1.        ],-0.019027276606984105
71,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944816 -0.00292921  1.02086421  1.        ],-0.019929206672979104
72,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944789 -0.00383236  1.02086468  1.        ],-0.02083235746424918
73,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944768 -0.00473576  1.02086522  1.        ],-0.021735756230404274
74,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394475  -0.00563882  1.02086576  1.        ],-0.02263881758495206
75,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944735 -0.00654103  1.02086628  1.        ],-0.023541026843578797
76,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944721 -0.00744197  1.02086677  1.        ],-0.02444197340120254
77,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394471  -0.00834137  1.02086725  1.        ],-0.02534137082507509
78,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944701 -0.00923904  1.02086771  1.        ],-0.02623904382700782
79,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944693 -0.01013491  1.02086816  1.        ],-0.027134909940536515
80,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944688 -0.01102896  1.02086859  1.        ],-0.02802896130504305
81,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944684 -0.01192125  1.020869    1.        ],-0.028921247874880686
82,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944681 -0.01281186  1.02086939  1.        ],-0.02981186245046149
83,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944681 -0.01370093  1.02086977  1.        ],-0.030700927658911355
84,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944681 -0.01458858  1.02087013  1.        ],-0.031588584891804786
85,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944683 -0.01547499  1.02087048  1.        ],-0.03247498513226982
86,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944687 -0.01636028  1.02087081  1.        ],-0.033360281552351725
87,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944691 -0.01724462  1.02087113  1.        ],-0.034244623727223075
88,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944697 -0.01812815  1.02087143  1.        ],-0.03512815329214854
89,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944704 -0.019011    1.02087172  1.        ],-0.03601100085833642
90,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944712 -0.01989328  1.020872    1.        ],-0.03689328400276787
91,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944721 -0.02077511  1.02087226  1.        ],-0.03777510615275077
92,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944731 -0.02165656  1.02087251  1.        ],-0.03865655619653874
93,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944742 -0.02253771  1.02087274  1.        ],-0.03953770866534474
94,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944754 -0.02341862  1.02087296  1.        ],-0.040418624348197964
95,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944767 -0.02429935  1.02087317  1.        ],-0.04129935121827273
96,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944781 -0.02517993  1.02087336  1.        ],-0.04217992556671693
97,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944796 -0.02606037  1.02087354  1.        ],-0.04306037325697496
98,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944811 -0.02694071  1.02087371  1.        ],-0.04394071102862042
99,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944828 -0.02782095  1.02087387  1.        ],-0.04482094779448899
100,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944845 -0.02870109  1.02087401  1.        ],-0.04570108588817104
101,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944864 -0.02958112  1.02087414  1.        ],-0.04658112223061264
102,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944883 -0.03046105  1.02087426  1.        ],-0.04746104939460612
103,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944903 -0.03134086  1.02087436  1.        ],-0.0483408565544166
104,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944924 -0.03222053  1.02087446  1.        ],-0.04922053031469266
105,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944946 -0.03310006  1.02087454  1.        ],-0.05010005541834723
106,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944968 -0.03397942  1.02087461  1.        ],-0.050979415337330976
107,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944992 -0.03485859  1.02087466  1.        ],-0.05185859275335616
108,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945016 -0.03573757  1.0208747   1.        ],-0.0527375699377786
109,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945041 -0.03661633  1.02087474  1.        ],-0.05361632904117668
110,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945067 -0.03749485  1.02087475  1.        ],-0.05449485230386887
111,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945094 -0.03837313  1.02087476  1.        ],-0.05537313069486287
112,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945121 -0.0392512   1.02087475  1.        ],-0.056251203764996364
113,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945149 -0.04012913  1.02087474  1.        ],-0.05712912580799218
114,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945178 -0.04100692  1.02087472  1.        ],-0.05800692082867046
115,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945206 -0.04188459  1.02087469  1.        ],-0.058884587078800545
116,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945235 -0.04276211  1.02087465  1.        ],-0.05976210950331708
117,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945264 -0.04363947  1.02087462  1.        ],-0.06063946947031561
118,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945292 -0.04451665  1.02087457  1.        ],-0.061516650775826895
119,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945321 -0.04539364  1.02087452  1.        ],-0.0623936426630351
120,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394535  -0.04627044  1.02087447  1.        ],-0.06327044077171215
121,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945379 -0.04714705  1.02087441  1.        ],-0.06414704679197186
122,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945408 -0.04802347  1.02087435  1.        ],-0.06502346740827467
123,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945436 -0.04889971  1.02087428  1.        ],-0.06589971294798891
124,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945465 -0.0497758   1.02087421  1.        ],-0.0667757960075604
125,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945494 -0.05065173  1.02087413  1.        ],-0.06765173021947907
126,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945523 -0.05152753  1.02087405  1.        ],-0.06852752924340011
127,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945551 -0.05240321  1.02087396  1.        ],-0.06940320600944266
128,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394558  -0.05327877  1.02087387  1.        ],-0.07027877220582734
129,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945609 -0.05415424  1.02087377  1.        ],-0.07115423798218808
130,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945637 -0.05502961  1.02087367  1.        ],-0.072029611829916
131,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945666 -0.0559049   1.02087357  1.        ],-0.0729049005983316
132,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945694 -0.05678011  1.02087346  1.        ],-0.07378010960760517
133,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945723 -0.05765524  1.02087334  1.        ],-0.07465524282410213
134,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945751 -0.0585303   1.02087322  1.        ],-0.07553030306980775
135,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945779 -0.05940529  1.0208731   1.        ],-0.07640529224366621
136,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945807 -0.06028021  1.02087297  1.        ],-0.0772802115384904
137,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945835 -0.06115506  1.02087284  1.        ],-0.07815506164219707
138,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945863 -0.06202984  1.0208727   1.        ],-0.07902984291637122
139,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945891 -0.06290456  1.02087256  1.        ],-0.07990455554853114
140,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945919 -0.0637792   1.02087242  1.        ],-0.0807791996770125
141,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945946 -0.06465378  1.02087227  1.        ],-0.08165377548922896
142,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945974 -0.06552828  1.02087212  1.        ],-0.0825282832952857
143,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946001 -0.06640272  1.02087196  1.        ],-0.08340272357968048
144,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946028 -0.0672771   1.0208718   1.        ],-0.08427709703418271
145,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946055 -0.0681514   1.02087164  1.        ],-0.08515140457509299
146,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946082 -0.06902565  1.02087147  1.        ],-0.08602564734797581
147,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946108 -0.06989983  1.0208713   1.        ],-0.08689982672272982
148,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946135 -0.07077394  1.02087112  1.        ],-0.08777394428156499
149,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946161 -0.071648    1.02087094  1.        ],-0.08864800180209623
150,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946187 -0.072522    1.02087076  1.        ],-0.08952200123743231
151,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946213 -0.07339594  1.02087057  1.        ],-0.09039594469477058
152,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946239 -0.07426983  1.02087038  1.        ],-0.09126983441371538
153,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946265 -0.07514367  1.02087019  1.        ],-0.09214367274523494
154,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394629  -0.07601746  1.02086999  1.        ],-0.0930174621319247
155,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946315 -0.07689121  1.02086979  1.        ],-0.09389120509003479
156,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394634  -0.0777649   1.02086959  1.        ],-0.09476490419353317
157,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946365 -0.07863856  1.02086938  1.        ],-0.09563856206033854
158,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394639  -0.07951218  1.02086917  1.        ],-0.09651218134073881
159,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946414 -0.08038576  1.02086895  1.        ],-0.09738576470792364
160,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946439 -0.08125931  1.02086873  1.        ],-0.09825931485050067
161,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946463 -0.08213283  1.02086851  1.        ],-0.09913283446681535
162,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946487 -0.08300633  1.02086829  1.        ],-0.10000632626087776
163,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394651  -0.08387979  1.02086806  1.        ],-0.10087979293967639
164,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946534 -0.08475324  1.02086783  1.        ],-0.10175323721166814
165,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946557 -0.08562666  1.02086759  1.        ],-0.10262666178623021
166,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394658  -0.08650007  1.02086735  1.        ],-0.10350006937388234
167,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946603 -0.08737346  1.02086711  1.        ],-0.10437346268709771
168,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946625 -0.08824684  1.02086687  1.        ],-0.10524684444153967
169,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946647 -0.08912022  1.02086662  1.        ],-0.10612021735759067
170,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1394667  -0.08999358  1.02086637  1.        ],-0.10699358416205251
171,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946691 -0.09086695  1.02086611  1.        ],-0.107866947589917
172,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946713 -0.09174031  1.02086586  1.        ],-0.10874031038613521
173,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946734 -0.09261368  1.02086559  1.        ],-0.10961367530731736
174,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946756 -0.09348705  1.02086533  1.        ],-0.1104870451233236
175,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946777 -0.09436042  1.02086506  1.        ],-0.1113604226187102
176,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946797 -0.09523381  1.02086479  1.        ],-0.11223381059401481
177,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946818 -0.09610721  1.02086452  1.        ],-0.11310721186687012
178,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946838 -0.09698063  1.02086424  1.        ],-0.11398062927294304
179,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946858 -0.09785407  1.02086397  1.        ],-0.11485406566670553
180,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946878 -0.09872752  1.02086368  1.        ],-0.11572752392204613
181,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946897 -0.09960101  1.0208634   1.        ],-0.11660100693273115
182,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946916 -0.10047452  1.02086311  1.        ],-0.11747451761273787
183,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946935 -0.10134806  1.02086282  1.        ],-0.11834805889646491
184,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946954 -0.10222163  1.02086253  1.        ],-0.11922163373884431
185,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946972 -0.10309525  1.02086223  1.        ],-0.12009524511536614
186,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946991 -0.1039689   1.02086193  1.        ],-0.120968896022031
187,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947008 -0.10484259  1.02086163  1.        ],-0.12184258947524479
188,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947026 -0.10571633  1.02086132  1.        ],-0.12271632851166914
189,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947044 -0.10659012  1.02086101  1.        ],-0.12359011618803295
190,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947061 -0.10746396  1.0208607   1.        ],-0.12446395558092185
191,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947078 -0.10833785  1.02086039  1.        ],-0.12533784978654652
192,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947094 -0.1092118   1.02086007  1.        ],-0.1262118019204988
193,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947111 -0.11008582  1.02085975  1.        ],-0.12708581511750178
194,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947127 -0.11095989  1.02085943  1.        ],-0.12795989253115286
195,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947142 -0.11183404  1.02085911  1.        ],-0.12883403733366916
196,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947158 -0.11270825  1.02085878  1.        ],-0.12970825271563025
197,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947173 -0.11358254  1.02085845  1.        ],-0.13058254188572327
198,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947188 -0.11445691  1.02085812  1.        ],-0.13145690807048974
199,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947203 -0.11533135  1.02085778  1.        ],-0.132331354514072
200,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947217 -0.11620588  1.02085745  1.        ],-0.13320588447796328
201,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947232 -0.1170805   1.02085711  1.        ],-0.13408050124075588
202,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947246 -0.11795521  1.02085677  1.        ],-0.13495520809788725
203,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947259 -0.11883001  1.02085642  1.        ],-0.13583000836138864
204,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947272 -0.11970491  1.02085607  1.        ],-0.1367049053596253
205,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947286 -0.1205799   1.02085572  1.        ],-0.13757990243703722
206,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947298 -0.121455    1.02085537  1.        ],-0.13845500295387309
207,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947311 -0.12233021  1.02085502  1.        ],-0.1393302102859178
208,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947323 -0.12320553  1.02085466  1.        ],-0.14020552782421677
209,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947335 -0.12408096  1.0208543   1.        ],-0.14108095897478864
210,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947346 -0.12495651  1.02085394  1.        ],-0.14195650715833474
211,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13947358 -0.12583218  1.02085357  1.        ],-0.14283217580993884
212,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13946271 -0.12642896  1.02085983  1.        ],-0.14342896365597269
213,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13945175 -0.12681202  1.02086564  1.        ],-0.14381201735108123
214,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13944299 -0.12712444  1.02086972  1.        ],-0.14412444472749514
215,[0 0 0 0 0 0 1],[-0.13944137 -0.1271472   1.02086936  1.        ],-0.14414720392327124
216,[0 0 0 0 0 0 1],[-0.139442   -0.12710081  1.02086799  1.        ],-0.14410080712881884
217,[0 0 0 0 0 0 1],[-0.13944295 -0.12705203  1.02086673  1.        ],-0.1440520309695355
218,[0 0 0 0 0 0 1],[-0.13944438 -0.12699105  1.0208654   1.        ],-0.14399104649531047
219,[0 0 0 0 0 0 1],[-0.1394465  -0.12690753  1.02086377  1.        ],-0.14390752672094675
220,[0 0 0 0 0 0 1],[-0.1394487  -0.12681857  1.02086216  1.        ],-0.14381857159372563
221,[0 0 0 0 0 0 1],[-0.13945078 -0.12673096  1.02086062  1.        ],-0.14373095875682607
222,[0 0 0 0 0 0 1],[-0.13945279 -0.12664569  1.02085914  1.        ],-0.14364569410309735
223,[0 0 0 0 0 0 1],[-0.13945475 -0.12656377  1.0208577   1.        ],-0.14356377061394454
224,[0 0 0 0 0 0 1],[-0.13945663 -0.12648631  1.02085631  1.        ],-0.14348631018084546
225,[0 0 0 0 0 0 1],[-0.13945839 -0.12641433  1.02085499  1.        ],-0.14341432969571655
