step,action,eef_pos,drawer_pos 
196,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13948477 -0.09544164  1.02219883  1.        ],-0.11244163898971503
197,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13948656 -0.09356192  1.02219884  1.        ],-0.11056192283976381
198,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13948834 -0.09167924  1.02219887  1.        ],-0.10867924007187865
199,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13949012 -0.08979588  1.02219891  1.        ],-0.10679587616063813
200,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13949188 -0.08791361  1.02219897  1.        ],-0.10491361406664743
201,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13949363 -0.08603377  1.02219904  1.        ],-0.10303377393836806
202,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13949537 -0.08415726  1.02219913  1.        ],-0.10115726364755098
203,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13949709 -0.08228464  1.02219923  1.        ],-0.09928463558829051
204,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13949878 -0.08041615  1.02219934  1.        ],-0.09741614569342096
205,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13950045 -0.07855181  1.02219946  1.        ],-0.0955518114635391
206,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13950209 -0.07669147  1.02219959  1.        ],-0.0936914666170351
207,[0.  0.2 0.  0.  0.  0.  1. ],[-0.1395037  -0.07483481  1.02219973  1.        ],-0.09183481068922897
208,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13950528 -0.07298145  1.02219987  1.        ],-0.08998145257220974
209,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13950682 -0.07113095  1.02220002  1.        ],-0.08813094751230957
210,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13950834 -0.06928283  1.02220017  1.        ],-0.08628282750090153
211,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13950982 -0.06743663  1.02220032  1.        ],-0.08443662531720156
212,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13951127 -0.06559189  1.02220047  1.        ],-0.08259189271272152
213,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13951269 -0.06374821  1.02220062  1.        ],-0.08074821337431688
214,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13951407 -0.06190521  1.02220076  1.        ],-0.07890521138340392
215,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13951543 -0.06006256  1.0222009   1.        ],-0.07706255591557304
216,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13951676 -0.05821996  1.02220104  1.        ],-0.07521996290961788
217,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13951806 -0.05637719  1.02220117  1.        ],-0.07337719438926567
218,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13951934 -0.05453406  1.0222013   1.        ],-0.07153405605468467
219,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952059 -0.05269039  1.02220143  1.        ],-0.06969039368239348
220,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952181 -0.05084609  1.02220154  1.        ],-0.06784608878883745
221,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952302 -0.04900105  1.02220165  1.        ],-0.06600105392943044
