step,action,eef_pos,good,target_pos
437,[ 0.28384897 -0.3         0.         -1.        ],[0.07505595 0.10160941],False,[0.06881931 0.11245837]
438,[ 0.28384897 -0.3         0.         -1.        ],[0.07753989 0.09857849],False,[0.06881931 0.11245837]
439,[ 0.28384897 -0.3         0.         -1.        ],[0.08024668 0.0951933 ],False,[0.06881931 0.11245837]
440,[ 0.28384897 -0.3         0.         -1.        ],[0.08311118 0.09161041],False,[0.06881931 0.11245837]
441,[ 0.28384897 -0.3         0.         -1.        ],[0.08609737 0.08787869],False,[0.06881931 0.11245837]
442,[ 0.28384897 -0.3         0.         -1.        ],[0.08919288 0.08403849],False,[0.06881931 0.11245837]
443,[ 0.28384897 -0.3         0.         -1.        ],[0.09238625 0.08012426],False,[0.06881931 0.11245837]
444,[ 0.28384897 -0.3         0.         -1.        ],[0.09566442 0.07616387],False,[0.06881931 0.11245837]
445,[ 0.28384897 -0.3         0.         -1.        ],[0.09901363 0.07217864],False,[0.06881931 0.11245837]
446,[ 0.28384897 -0.3         0.         -1.        ],[0.10242046 0.06818387],False,[0.06881931 0.11245837]
447,[ 0.28384897 -0.3         0.         -1.        ],[0.10587253 0.06418972],False,[0.06881931 0.11245837]
448,[ 0.28384897 -0.3         0.         -1.        ],[0.10935884 0.06020229],False,[0.06881931 0.11245837]
449,[ 0.28384897 -0.3         0.         -1.        ],[0.11286994 0.05622464],False,[0.06881931 0.11245837]
450,[ 0.28384897 -0.3         0.         -1.        ],[0.11639794 0.05225775],False,[0.06881931 0.11245837]
451,[ 0.28384897 -0.3         0.         -1.        ],[0.11993642 0.04830127],False,[0.06881931 0.11245837]
452,[ 0.28384897 -0.3         0.         -1.        ],[0.1234803  0.04435412],False,[0.06881931 0.11245837]
453,[ 0.28384897 -0.3         0.         -1.        ],[0.12702568 0.04041495],False,[0.06881931 0.11245837]
454,[ 0.28384897 -0.3         0.         -1.        ],[0.13056968 0.03648235],False,[0.06881931 0.11245837]
455,[ 0.28384897 -0.3         0.         -1.        ],[0.13411026 0.03255505],False,[0.06881931 0.11245837]
456,[ 0.28384897 -0.3         0.         -1.        ],[0.13764607 0.02863203],False,[0.06881931 0.11245837]
457,[ 0.28384897 -0.3         0.         -1.        ],[0.1411763  0.02471248],False,[0.06881931 0.11245837]
458,[ 0.28384897 -0.3         0.         -1.        ],[0.14470052 0.02079583],False,[0.06881931 0.11245837]
459,[ 0.28384897 -0.3         0.         -1.        ],[0.14821863 0.0168817 ],False,[0.06881931 0.11245837]
460,[ 0.28384897 -0.3         0.         -1.        ],[0.1517307  0.01296988],False,[0.06881931 0.11245837]
461,[ 0.28384897 -0.3         0.         -1.        ],[0.15523692 0.00906025],False,[0.06881931 0.11245837]
462,[ 0.28384897 -0.3         0.         -1.        ],[0.15873756 0.00515282],False,[0.06881931 0.11245837]
