step,action,eef_pos,good,target_pos
463,[-0.25138937  0.3         0.         -1.        ],[0.1595763 0.0045167],True,[0.06881931 0.11245837]
464,[-0.25138937  0.3         0.         -1.        ],[0.15878413 0.00642706],True,[0.06881931 0.11245837]
465,[-0.25138937  0.3         0.         -1.        ],[0.15771895 0.00902146],True,[0.06881931 0.11245837]
466,[-0.25138937  0.3         0.         -1.        ],[0.15642132 0.01204364],True,[0.06881931 0.11245837]
467,[-0.25138937  0.3         0.         -1.        ],[0.15484961 0.01538762],True,[0.06881931 0.11245837]
468,[-0.25138937  0.3         0.         -1.        ],[0.15298894 0.0189673 ],True,[0.06881931 0.11245837]
469,[-0.25138937  0.3         0.         -1.        ],[0.15086323 0.02270921],True,[0.06881931 0.11245837]
470,[-0.25138937  0.3         0.         -1.        ],[0.14848606 0.02655398],True,[0.06881931 0.11245837]
471,[-0.25138937  0.3         0.         -1.        ],[0.14587844 0.03045695],True,[0.06881931 0.11245837]
472,[-0.25138937  0.3         0.         -1.        ],[0.14306789 0.03438662],True,[0.06881931 0.11245837]
473,[-0.25138937  0.3         0.         -1.        ],[0.14008523 0.03832228],True,[0.06881931 0.11245837]
474,[-0.25138937  0.3         0.         -1.        ],[0.13696191 0.04225148],True,[0.06881931 0.11245837]
475,[-0.25138937  0.3         0.         -1.        ],[0.13372821 0.04616775],True,[0.06881931 0.11245837]
476,[-0.25138937  0.3         0.         -1.        ],[0.13041188 0.05006874],True,[0.06881931 0.11245837]
477,[-0.25138937  0.3         0.         -1.        ],[0.1270374  0.05395477],True,[0.06881931 0.11245837]
478,[-0.25138937  0.3         0.         -1.        ],[0.12362559 0.05782766],True,[0.06881931 0.11245837]
479,[-0.25138937  0.3         0.         -1.        ],[0.12019346 0.06168998],True,[0.06881931 0.11245837]
480,[-0.25138937  0.3         0.         -1.        ],[0.11675439 0.06554452],True,[0.06881931 0.11245837]
481,[-0.25138937  0.3         0.         -1.        ],[0.11331839 0.0693939 ],True,[0.06881931 0.11245837]
482,[-0.25138937  0.3         0.         -1.        ],[0.10989252 0.07324042],True,[0.06881931 0.11245837]
483,[-0.25138937  0.3         0.         -1.        ],[0.10648131 0.07708595],True,[0.06881931 0.11245837]
484,[-0.25138937  0.3         0.         -1.        ],[0.10308723 0.0809319 ],True,[0.06881931 0.11245837]
485,[-0.25138937  0.3         0.         -1.        ],[0.09971112 0.08477929],True,[0.06881931 0.11245837]
486,[-0.25138937  0.3         0.         -1.        ],[0.09635264 0.08862877],True,[0.06881931 0.11245837]
487,[-0.25138937  0.3         0.         -1.        ],[0.0930106  0.09248067],True,[0.06881931 0.11245837]
488,[-0.25138937  0.3         0.         -1.        ],[0.08968327 0.09633512],True,[0.06881931 0.11245837]
489,[-0.25138937  0.3         0.         -1.        ],[0.08636864 0.10019208],True,[0.06881931 0.11245837]
490,[-0.25138937  0.3         0.         -1.        ],[0.08306465 0.10405139],True,[0.06881931 0.11245837]
491,[ 0  0  0 -1],[0.08109141 0.10624067],True,[0.06881931 0.11245837]
492,[ 0  0  0 -1],[0.0800657  0.10707561],True,[0.06881931 0.11245837]
493,[ 0  0  0 -1],[0.07926668 0.10754534],True,[0.06881931 0.11245837]
494,[ 0  0  0 -1],[0.07863642 0.10780165],True,[0.06881931 0.11245837]
495,[ 0  0  0 -1],[0.07815986 0.10791498],True,[0.06881931 0.11245837]
496,[ 0  0  0 -1],[0.07781506 0.10797252],True,[0.06881931 0.11245837]
497,[ 0  0  0 -1],[0.0775851  0.10801081],True,[0.06881931 0.11245837]
498,[ 0  0  0 -1],[0.07742573 0.10803515],True,[0.06881931 0.11245837]
499,[ 0  0  0 -1],[0.07729372 0.10804982],True,[0.06881931 0.11245837]
