step,action,eef_pos,good,target_pos
257,[-0.07196444 -0.3         0.         -1.        ],[-0.09049405 -0.02032471],True,[-0.1421367  -0.23584676]
258,[-0.07196444 -0.3         0.         -1.        ],[-0.09100337 -0.02247959],True,[-0.1421367  -0.23584676]
259,[-0.07196444 -0.3         0.         -1.        ],[-0.09162107 -0.02536472],True,[-0.1421367  -0.23584676]
260,[-0.07196444 -0.3         0.         -1.        ],[-0.09229786 -0.02865403],True,[-0.1421367  -0.23584676]
261,[-0.07196444 -0.3         0.         -1.        ],[-0.09303216 -0.03221588],True,[-0.1421367  -0.23584676]
262,[-0.07196444 -0.3         0.         -1.        ],[-0.09382246 -0.03595825],True,[-0.1421367  -0.23584676]
263,[-0.07196444 -0.3         0.         -1.        ],[-0.09463938 -0.03981547],True,[-0.1421367  -0.23584676]
264,[-0.07196444 -0.3         0.         -1.        ],[-0.09547623 -0.04373872],True,[-0.1421367  -0.23584676]
265,[-0.07196444 -0.3         0.         -1.        ],[-0.09633053 -0.04769473],True,[-0.1421367  -0.23584676]
266,[-0.07196444 -0.3         0.         -1.        ],[-0.09719936 -0.05166265],True,[-0.1421367  -0.23584676]
267,[-0.07196444 -0.3         0.         -1.        ],[-0.09807947 -0.05563061],True,[-0.1421367  -0.23584676]
268,[-0.07196444 -0.3         0.         -1.        ],[-0.0989677  -0.05959276],True,[-0.1421367  -0.23584676]
269,[-0.07196444 -0.3         0.         -1.        ],[-0.09986117 -0.06354703],True,[-0.1421367  -0.23584676]
270,[-0.07196444 -0.3         0.         -1.        ],[-0.10075744 -0.06749355],True,[-0.1421367  -0.23584676]
271,[-0.07196444 -0.3         0.         -1.        ],[-0.10165456 -0.07143353],True,[-0.1421367  -0.23584676]
272,[-0.07196444 -0.3         0.         -1.        ],[-0.10255103 -0.07536858],True,[-0.1421367  -0.23584676]
273,[-0.07196444 -0.3         0.         -1.        ],[-0.10344458 -0.07930076],True,[-0.1421367  -0.23584676]
274,[-0.07196444 -0.3         0.         -1.        ],[-0.1043394 -0.08323  ],True,[-0.1421367  -0.23584676]
275,[-0.07196444 -0.3         0.         -1.        ],[-0.10524018 -0.08715575],True,[-0.1421367  -0.23584676]
276,[-0.07196444 -0.3         0.         -1.        ],[-0.10615185 -0.09107707],True,[-0.1421367  -0.23584676]
277,[-0.07196444 -0.3         0.         -1.        ],[-0.10709664 -0.0949896 ],True,[-0.1421367  -0.23584676]
278,[-0.07196444 -0.3         0.         -1.        ],[-0.10808059 -0.0988908 ],True,[-0.1421367  -0.23584676]
279,[-0.07196444 -0.3         0.         -1.        ],[-0.10908085 -0.102786  ],True,[-0.1421367  -0.23584676]
280,[-0.07196444 -0.3         0.         -1.        ],[-0.11009133 -0.10667675],True,[-0.1421367  -0.23584676]
281,[-0.07196444 -0.3         0.         -1.        ],[-0.11111135 -0.11056322],True,[-0.1421367  -0.23584676]
282,[-0.07196444 -0.3         0.         -1.        ],[-0.1121413  -0.11444521],True,[-0.1421367  -0.23584676]
283,[-0.07196444 -0.3         0.         -1.        ],[-0.11318188 -0.11832239],True,[-0.1421367  -0.23584676]
284,[-0.07196444 -0.3         0.         -1.        ],[-0.11423314 -0.12219461],True,[-0.1421367  -0.23584676]
285,[-0.07196444 -0.3         0.         -1.        ],[-0.11529472 -0.12606188],True,[-0.1421367  -0.23584676]
286,[-0.07196444 -0.3         0.         -1.        ],[-0.11636593 -0.12992428],True,[-0.1421367  -0.23584676]
287,[-0.07196444 -0.3         0.         -1.        ],[-0.11744405 -0.13378287],True,[-0.1421367  -0.23584676]
288,[-0.07196444 -0.3         0.         -1.        ],[-0.1185263  -0.13763876],True,[-0.1421367  -0.23584676]
289,[-0.07196444 -0.3         0.         -1.        ],[-0.11961038 -0.14149282],True,[-0.1421367  -0.23584676]
290,[-0.07196444 -0.3         0.         -1.        ],[-0.12069445 -0.14534567],True,[-0.1421367  -0.23584676]
291,[-0.07196444 -0.3         0.         -1.        ],[-0.12177713 -0.14919776],True,[-0.1421367  -0.23584676]
