step,action,eef_pos,good,drop_pos
0,[ 0.3        -0.00884249  0.22922566  1.        ],[0.02820675 0.14650959 1.02371575],False,[-0.04699613  0.1488194   0.9653402 ]
1,[ 0.3        -0.02543093  0.2335973   1.        ],[0.03083708 0.14981542 1.02597811],False,[-0.04699613  0.1488194   0.9653402 ]
2,[ 0.3        -0.07160752  0.24026863  1.        ],[0.03368655 0.15144476 1.02840869],False,[-0.04699613  0.1488194   0.9653402 ]
3,[ 0.3        -0.22604531  0.29346776  1.        ],[0.03664004 0.15120909 1.03124569],False,[-0.04699613  0.1488194   0.9653402 ]
4,[ 0.3        -0.04939677  0.23948609  1.        ],[0.03968971 0.15065188 1.03410559],False,[-0.04699613  0.1488194   0.9653402 ]
5,[ 0.3        -0.22298363  0.29645357  1.        ],[0.04282715 0.14925598 1.03711323],False,[-0.04699613  0.1488194   0.9653402 ]
6,[0.27129421 0.2595446  0.3        1.        ],[0.04586089 0.14952971 1.04044322],False,[-0.04699613  0.1488194   0.9653402 ]
7,[ 0.3        -0.16097031  0.27535509  1.        ],[0.04895008 0.14922029 1.0437005 ],False,[-0.04699613  0.1488194   0.9653402 ]
8,[0.3        0.16157847 0.27828819 1.        ],[0.05222548 0.1491995  1.04690268],False,[-0.04699613  0.1488194   0.9653402 ]
9,[0.3        0.20209391 0.29734076 1.        ],[0.05551304 0.15050117 1.05019323],False,[-0.04699613  0.1488194   0.9653402 ]
10,[0.3        0.09688063 0.26092068 1.        ],[0.05883013 0.15166739 1.05338144],False,[-0.04699613  0.1488194   0.9653402 ]
11,[0.3        0.04107388 0.2518196  1.        ],[0.06223686 0.15229604 1.05640402],False,[-0.04699613  0.1488194   0.9653402 ]
12,[ 0.3        -0.16417438  0.2849563   1.        ],[0.06573888 0.15165855 1.05964026],False,[-0.04699613  0.1488194   0.9653402 ]
13,[ 0.3        -0.00805567  0.25095351  1.        ],[0.06933604 0.15102095 1.06292692],False,[-0.04699613  0.1488194   0.9653402 ]
14,[ 0.3        -0.06843557  0.25807748  1.        ],[0.07298653 0.1504925  1.06612517],False,[-0.04699613  0.1488194   0.9653402 ]
15,[ 0.3        -0.13323933  0.27570789  1.        ],[0.07668841 0.14938997 1.06947974],False,[-0.04699613  0.1488194   0.9653402 ]
16,[0.3        0.0453192  0.25545625 1.        ],[0.08041482 0.14892137 1.07282271],False,[-0.04699613  0.1488194   0.9653402 ]
17,[ 0.3        -0.09086027  0.26442928  1.        ],[0.08413459 0.14835919 1.07610488],False,[-0.04699613  0.1488194   0.9653402 ]
18,[0.28264844 0.21505872 0.3        1.        ],[0.08774665 0.14900807 1.07962434],False,[-0.04699613  0.1488194   0.9653402 ]
19,[0.28267659 0.21260568 0.3        1.        ],[0.09120192 0.15088158 1.08327389],False,[-0.04699613  0.1488194   0.9653402 ]
20,[ 0.3        -0.11518599  0.27420168  1.        ],[0.0947286  0.15126259 1.0868148 ],False,[-0.04699613  0.1488194   0.9653402 ]
21,[ 0.29010528 -0.19591551  0.3         1.        ],[0.09835245 0.14996914 1.09048336],False,[-0.04699613  0.1488194   0.9653402 ]
22,[ 0.3        -0.15404764  0.29034982  1.        ],[0.10206112 0.14830739 1.09427197],False,[-0.04699613  0.1488194   0.9653402 ]
23,[ 0.3        -0.00122646  0.25949511  1.        ],[0.10580928 0.14743014 1.09780579],False,[-0.04699613  0.1488194   0.9653402 ]
24,[0.3        0.10949838 0.27683754 1.        ],[0.10951512 0.1477028  1.10117763],False,[-0.04699613  0.1488194   0.9653402 ]
25,[ 0.3        -0.15069578  0.29136848  1.        ],[0.11318411 0.14712288 1.10466125],False,[-0.04699613  0.1488194   0.9653402 ]
26,[ 0.3        -0.12909983  0.28405211  1.        ],[0.11688487 0.14572203 1.1082546 ],False,[-0.04699613  0.1488194   0.9653402 ]
27,[0.29625734 0.17498076 0.3        1.        ],[0.12054237 0.14588857 1.11188726],False,[-0.04699613  0.1488194   0.9653402 ]
28,[ 0.3        -0.04524122  0.26533853  1.        ],[0.12414163 0.14609249 1.11530981],False,[-0.04699613  0.1488194   0.9653402 ]
29,[0.3        0.05068079 0.26658396 1.        ],[0.12776518 0.14616651 1.1185805 ],False,[-0.04699613  0.1488194   0.9653402 ]
30,[ 0.3        -0.13887201  0.28984033  1.        ],[0.13138846 0.14554963 1.12197509],False,[-0.04699613  0.1488194   0.9653402 ]
31,[ 0.27336005 -0.20504357  0.3         1.        ],[0.134923   0.14382952 1.12565466],False,[-0.04699613  0.1488194   0.9653402 ]
32,[ 3.00000000e-01 -7.54235751e-04  2.64273520e-01  1.00000000e+00],[0.13852976 0.14276634 1.12923729],False,[-0.04699613  0.1488194   0.9653402 ]
33,[ 0.3        -0.02058877  0.26550781  1.        ],[0.14218522 0.14229817 1.13254068],False,[-0.04699613  0.1488194   0.9653402 ]
34,[ 0.2840896  -0.18614247  0.3         1.        ],[0.14575902 0.1409562  1.13602182],False,[-0.04699613  0.1488194   0.9653402 ]
35,[0.3        0.04551292 0.26846158 1.        ],[0.14936072 0.14020438 1.13951688],False,[-0.04699613  0.1488194   0.9653402 ]
36,[0.3        0.00758704 0.2659417  1.        ],[0.15296545 0.14007881 1.14276227],False,[-0.04699613  0.1488194   0.9653402 ]
37,[0.3        0.06032432 0.2712533  1.        ],[0.15654515 0.14024814 1.14595337],False,[-0.04699613  0.1488194   0.9653402 ]
38,[ 0.27919724 -0.19118639  0.3         1.        ],[0.16000665 0.13933473 1.14937067],False,[-0.04699613  0.1488194   0.9653402 ]
39,[ 0  0  0 -1],[0.16207434 0.13852295 1.15150837],False,[-0.04699613  0.1488194   0.9653402 ]
40,[ 0  0  0 -1],[0.16333284 0.13844028 1.1526163 ],False,[-0.04699613  0.1488194   0.9653402 ]
41,[ 0  0  0 -1],[0.16447356 0.13853664 1.15354708],False,[-0.04699613  0.1488194   0.9653402 ]
42,[ 0  0  0 -1],[0.16550921 0.13870644 1.15437408],False,[-0.04699613  0.1488194   0.9653402 ]
43,[ 0  0  0 -1],[0.16642804 0.13889322 1.15509685],False,[-0.04699613  0.1488194   0.9653402 ]
44,[ 0  0  0 -1],[0.16722154 0.13907002 1.15571129],False,[-0.04699613  0.1488194   0.9653402 ]
45,[ 0  0  0 -1],[0.16790197 0.13923106 1.1562673 ],False,[-0.04699613  0.1488194   0.9653402 ]
46,[ 0  0  0 -1],[0.16845652 0.13936862 1.15674029],False,[-0.04699613  0.1488194   0.9653402 ]
47,[ 0  0  0 -1],[0.16887312 0.1394734  1.15712041],False,[-0.04699613  0.1488194   0.9653402 ]
48,[ 0  0  0 -1],[0.1691849  0.13955601 1.15741612],False,[-0.04699613  0.1488194   0.9653402 ]
49,[ 0  0  0 -1],[0.16942299 0.13962393 1.1576317 ],False,[-0.04699613  0.1488194   0.9653402 ]
50,[ 0  0  0 -1],[0.16961591 0.13968081 1.1578068 ],False,[-0.04699613  0.1488194   0.9653402 ]
51,[ 0  0  0 -1],[0.16976463 0.13972783 1.15794347],False,[-0.04699613  0.1488194   0.9653402 ]
52,[ 0  0  0 -1],[0.16987788 0.13976706 1.15804912],False,[-0.04699613  0.1488194   0.9653402 ]
53,[ 0  0  0 -1],[0.16996487 0.13980031 1.15813172],False,[-0.04699613  0.1488194   0.9653402 ]
54,[ 0  0  0 -1],[0.17003362 0.13982912 1.15819824],False,[-0.04699613  0.1488194   0.9653402 ]
55,[ 0  0  0 -1],[0.17009083 0.13985481 1.15825452],False,[-0.04699613  0.1488194   0.9653402 ]
56,[ 0  0  0 -1],[0.17014197 0.13987847 1.15830539],False,[-0.04699613  0.1488194   0.9653402 ]
57,[ 0  0  0 -1],[0.17018722 0.13990043 1.15835053],False,[-0.04699613  0.1488194   0.9653402 ]
58,[ 0  0  0 -1],[0.17021979 0.13991999 1.15838293],False,[-0.04699613  0.1488194   0.9653402 ]
59,[ 0  0  0 -1],[0.17024478 0.13993772 1.15840774],False,[-0.04699613  0.1488194   0.9653402 ]
60,[ 0  0  0 -1],[0.1702646  0.13995386 1.15842754],False,[-0.04699613  0.1488194   0.9653402 ]
61,[ 0  0  0 -1],[0.17028041 0.13996859 1.15844352],False,[-0.04699613  0.1488194   0.9653402 ]
62,[ 0  0  0 -1],[0.17029303 0.13998207 1.15845645],False,[-0.04699613  0.1488194   0.9653402 ]
63,[ 0  0  0 -1],[0.17030307 0.13999446 1.15846693],False,[-0.04699613  0.1488194   0.9653402 ]
64,[ 0  0  0 -1],[0.17031112 0.14000551 1.15847539],False,[-0.04699613  0.1488194   0.9653402 ]
65,[ 0  0  0 -1],[0.17031757 0.14001544 1.15848222],False,[-0.04699613  0.1488194   0.9653402 ]
66,[ 0  0  0 -1],[0.17032271 0.14002455 1.15848773],False,[-0.04699613  0.1488194   0.9653402 ]
67,[ 0  0  0 -1],[0.17032676 0.14003302 1.15849216],False,[-0.04699613  0.1488194   0.9653402 ]
68,[ 0  0  0 -1],[0.17032994 0.14004095 1.15849575],False,[-0.04699613  0.1488194   0.9653402 ]
