step,action,eef_pos,good,drop_pos
35,[ 0  0  0 -1],[0.15496726 0.15676923 1.09374157],True,[0.13534069 0.15625365 1.05482519]
36,[ 0  0  0 -1],[0.15490468 0.15674769 1.09368852],True,[0.13534069 0.15625365 1.05482519]
37,[ 0  0  0 -1],[0.15484887 0.15673085 1.09364163],True,[0.13534069 0.15625365 1.05482519]
38,[ 0  0  0 -1],[0.15480681 0.15671842 1.09360619],True,[0.13534069 0.15625365 1.05482519]
39,[ 0  0  0 -1],[0.15477398 0.15670867 1.09357835],True,[0.13534069 0.15625365 1.05482519]
40,[ 0  0  0 -1],[0.15474766 0.1567008  1.09355587],True,[0.13534069 0.15625365 1.05482519]
41,[ 0  0  0 -1],[0.15472641 0.15669441 1.09353756],True,[0.13534069 0.15625365 1.05482519]
42,[ 0  0  0 -1],[0.15470922 0.1566892  1.09352258],True,[0.13534069 0.15625365 1.05482519]
43,[ 0  0  0 -1],[0.15469529 0.15668493 1.09351028],True,[0.13534069 0.15625365 1.05482519]
44,[ 0  0  0 -1],[0.15468398 0.15668143 1.09350015],True,[0.13534069 0.15625365 1.05482519]
45,[ 0  0  0 -1],[0.1546748  0.15667855 1.09349177],True,[0.13534069 0.15625365 1.05482519]
46,[ 0  0  0 -1],[0.15466732 0.15667616 1.09348479],True,[0.13534069 0.15625365 1.05482519]
47,[ 0  0  0 -1],[0.15466121 0.15667418 1.09347895],True,[0.13534069 0.15625365 1.05482519]
48,[ 0  0  0 -1],[0.15465621 0.15667251 1.09347404],True,[0.13534069 0.15625365 1.05482519]
49,[ 0  0  0 -1],[0.1546521  0.15667111 1.09346986],True,[0.13534069 0.15625365 1.05482519]
50,[ 0  0  0 -1],[0.15464871 0.15666992 1.09346629],True,[0.13534069 0.15625365 1.05482519]
51,[ 0  0  0 -1],[0.1546459 0.1566689 1.0934632],True,[0.13534069 0.15625365 1.05482519]
52,[ 0  0  0 -1],[0.15464356 0.15666802 1.0934605 ],True,[0.13534069 0.15625365 1.05482519]
53,[ 0  0  0 -1],[0.15464154 0.15666723 1.09345812],True,[0.13534069 0.15625365 1.05482519]
54,[ 0  0  0 -1],[0.15463959 0.15666646 1.09345589],True,[0.13534069 0.15625365 1.05482519]
55,[ 0  0  0 -1],[0.15463767 0.15666571 1.09345369],True,[0.13534069 0.15625365 1.05482519]
