step,action,eef_pos,good,drop_pos
40,[-0.28566699  0.09116876 -0.00909002  1.        ],[0.16266477 0.0630679  1.07231648],True,[-0.14331855  0.16056095  1.06216123]
41,[-0.28569854  0.09102987 -0.00948202  1.        ],[0.15937935 0.06422733 1.07252842],True,[-0.14331855  0.16056095  1.06216123]
42,[-0.28571997  0.0909304  -0.00978571  1.        ],[0.15596849 0.06537827 1.07264325],True,[-0.14331855  0.16056095  1.06216123]
43,[-0.28573105  0.09087145 -0.01000725  1.        ],[0.15244679 0.066519   1.07267263],True,[-0.14331855  0.16056095  1.06216123]
44,[-0.2857321   0.09085177 -0.01015483  1.        ],[0.14883048 0.06764924 1.07262935],True,[-0.14331855  0.16056095  1.06216123]
45,[-0.28572388  0.09086832 -0.0102379   1.        ],[0.14513625 0.06876974 1.07252645],True,[-0.14331855  0.16056095  1.06216123]
46,[-0.28570739  0.09091693 -0.0102665   1.        ],[0.14138034 0.06988192 1.07237661],True,[-0.14331855  0.16056095  1.06216123]
47,[-0.28568382  0.09099274 -0.01025072  1.        ],[0.13757787 0.07098755 1.07219159],True,[-0.14331855  0.16056095  1.06216123]
48,[-0.28565442  0.09109065 -0.01020026  1.        ],[0.1337424  0.07208852 1.07198194],True,[-0.14331855  0.16056095  1.06216123]
49,[-0.28562042  0.09120568 -0.01012411  1.        ],[0.12988566 0.07318668 1.07175675],True,[-0.14331855  0.16056095  1.06216123]
50,[-0.28558299  0.09133317 -0.01003029  1.        ],[0.12601743 0.07428371 1.07152359],True,[-0.14331855  0.16056095  1.06216123]
51,[-0.28554319  0.09146894 -0.00992574  1.        ],[0.12214555 0.07538106 1.07128849],True,[-0.14331855  0.16056095  1.06216123]
52,[-0.28550193  0.09160946 -0.0098162   1.        ],[0.11827605 0.0764799  1.07105605],True,[-0.14331855  0.16056095  1.06216123]
53,[-0.28545997  0.0917518  -0.0097063   1.        ],[0.11441327 0.07758114 1.07082958],True,[-0.14331855  0.16056095  1.06216123]
54,[-0.28541794  0.09189368 -0.00959952  1.        ],[0.11056012 0.07868543 1.07061123],True,[-0.14331855  0.16056095  1.06216123]
55,[-0.28537629  0.09203345 -0.00949836  1.        ],[0.10671828 0.07979321 1.07040222],True,[-0.14331855  0.16056095  1.06216123]
56,[-0.28533533  0.09216998 -0.0094044   1.        ],[0.10288847 0.0809047  1.07020301],True,[-0.14331855  0.16056095  1.06216123]
57,[-0.28529527  0.09230262 -0.00931851  1.        ],[0.09907063 0.08201998 1.07001348],True,[-0.14331855  0.16056095  1.06216123]
58,[-0.2852562   0.0924311  -0.00924094  1.        ],[0.09526417 0.08313902 1.0698331 ],True,[-0.14331855  0.16056095  1.06216123]
59,[-0.28521811  0.09255547 -0.00917148  1.        ],[0.09146811 0.0842617  1.06966104],True,[-0.14331855  0.16056095  1.06216123]
60,[-0.28518094  0.09267602 -0.00910957  1.        ],[0.08768127 0.08538783 1.06949637],True,[-0.14331855  0.16056095  1.06216123]
61,[-0.2851446   0.09279319 -0.00905444  1.        ],[0.08390238 0.08651722 1.06933804],True,[-0.14331855  0.16056095  1.06216123]
62,[-0.28510893  0.09290751 -0.00900522  1.        ],[0.08013016 0.08764964 1.06918507],True,[-0.14331855  0.16056095  1.06216123]
63,[-0.28507378  0.09301957 -0.00896096  1.        ],[0.07636341 0.0887849  1.06903652],True,[-0.14331855  0.16056095  1.06216123]
64,[-0.285039    0.09312996 -0.00892074  1.        ],[0.07260106 0.08992281 1.06889153],True,[-0.14331855  0.16056095  1.06216123]
65,[-0.28500442  0.09323925 -0.0088837   1.        ],[0.06884215 0.0910632  1.06874938],True,[-0.14331855  0.16056095  1.06216123]
66,[-0.28496991  0.09334796 -0.00884908  1.        ],[0.06508591 0.09220588 1.06860946],True,[-0.14331855  0.16056095  1.06216123]
67,[-0.28493532  0.0934566  -0.00881617  1.        ],[0.06133189 0.09334986 1.06847091],True,[-0.14331855  0.16056095  1.06216123]
68,[-0.28490021  0.09356664 -0.0087839   1.        ],[0.05757935 0.09449686 1.06833292],True,[-0.14331855  0.16056095  1.06216123]
69,[-0.28486519  0.09367624 -0.00875121  1.        ],[0.05382768 0.09564821 1.06819488],True,[-0.14331855  0.16056095  1.06216123]
70,[-0.2848308   0.09378393 -0.00871724  1.        ],[0.05007643 0.09680515 1.0680564 ],True,[-0.14331855  0.16056095  1.06216123]
71,[-0.28479756  0.09388815 -0.00868136  1.        ],[0.04632522 0.09796867 1.06791724],True,[-0.14331855  0.16056095  1.06216123]
72,[-0.28476594  0.09398753 -0.00864313  1.        ],[0.04257385 0.09913927 1.0677774 ],True,[-0.14331855  0.16056095  1.06216123]
73,[-0.28473624  0.09408119 -0.00860243  1.        ],[0.0388223  0.10031634 1.06763735],True,[-0.14331855  0.16056095  1.06216123]
74,[-0.28470828  0.09416965 -0.00855984  1.        ],[0.03507085 0.10149796 1.06749759],True,[-0.14331855  0.16056095  1.06216123]
75,[-0.28468129  0.0942552  -0.00851598  1.        ],[0.03131985 0.10268227 1.06735844],True,[-0.14331855  0.16056095  1.06216123]
76,[-0.28465446  0.09434022 -0.00847128  1.        ],[0.02756956 0.10386809 1.06722011],True,[-0.14331855  0.16056095  1.06216123]
77,[-0.28462726  0.09442631 -0.00842596  1.        ],[0.02382013 0.10505481 1.06708272],True,[-0.14331855  0.16056095  1.06216123]
78,[-0.28459937  0.0945144  -0.00838019  1.        ],[0.02007166 0.10624218 1.06694633],True,[-0.14331855  0.16056095  1.06216123]
79,[-0.28457063  0.09460498 -0.00833403  1.        ],[0.01632422 0.10743017 1.06681096],True,[-0.14331855  0.16056095  1.06216123]
80,[-0.28454098  0.09469821 -0.00828749  1.        ],[0.01257782 0.1086189  1.06667662],True,[-0.14331855  0.16056095  1.06216123]
81,[-0.28451041  0.09479408 -0.00824058  1.        ],[0.00883247 0.10980853 1.06654333],True,[-0.14331855  0.16056095  1.06216123]
82,[-0.28447896  0.09489253 -0.00819327  1.        ],[0.00508819 0.11099922 1.06641106],True,[-0.14331855  0.16056095  1.06216123]
83,[-0.28444665  0.09499345 -0.00814552  1.        ],[0.00134497 0.11219114 1.06627981],True,[-0.14331855  0.16056095  1.06216123]
84,[-0.28441351  0.09509674 -0.00809727  1.        ],[-0.00239719  0.11338441  1.06614957],True,[-0.14331855  0.16056095  1.06216123]
85,[-0.28437956  0.09520234 -0.00804848  1.        ],[-0.00613829  0.11457916  1.06602034],True,[-0.14331855  0.16056095  1.06216123]
86,[-0.28434481  0.09531024 -0.0079991   1.        ],[-0.00987831  0.11577547  1.06589211],True,[-0.14331855  0.16056095  1.06216123]
87,[-0.28430925  0.09542045 -0.00794906  1.        ],[-0.01361726  0.11697341  1.06576488],True,[-0.14331855  0.16056095  1.06216123]
88,[-0.28427286  0.09553302 -0.00789831  1.        ],[-0.01735513  0.11817303  1.06563865],True,[-0.14331855  0.16056095  1.06216123]
89,[-0.28423561  0.09564804 -0.00784678  1.        ],[-0.02109189  0.11937439  1.06551342],True,[-0.14331855  0.16056095  1.06216123]
90,[-0.28419745  0.09576564 -0.0077944   1.        ],[-0.02482753  0.12057752  1.06538919],True,[-0.14331855  0.16056095  1.06216123]
91,[-0.28415833  0.09588596 -0.00774111  1.        ],[-0.02856204  0.12178245  1.06526597],True,[-0.14331855  0.16056095  1.06216123]
92,[-0.2841182   0.09600917 -0.00768684  1.        ],[-0.03229539  0.12298922  1.06514378],True,[-0.14331855  0.16056095  1.06216123]
93,[-0.28407698  0.09613546 -0.0076315   1.        ],[-0.03602756  0.12419787  1.06502261],True,[-0.14331855  0.16056095  1.06216123]
94,[-0.28403461  0.09626506 -0.00757502  1.        ],[-0.03975852  0.12540843  1.06490249],True,[-0.14331855  0.16056095  1.06216123]
95,[-0.28399098  0.09639819 -0.00751731  1.        ],[-0.04348824  0.12662094  1.06478343],True,[-0.14331855  0.16056095  1.06216123]
96,[-0.28394602  0.09653513 -0.00745828  1.        ],[-0.04721668  0.12783544  1.06466544],True,[-0.14331855  0.16056095  1.06216123]
97,[-0.28389961  0.09667617 -0.00739784  1.        ],[-0.0509438   0.12905197  1.06454857],True,[-0.14331855  0.16056095  1.06216123]
98,[-0.28385164  0.09682164 -0.00733589  1.        ],[-0.05466955  0.1302706   1.06443283],True,[-0.14331855  0.16056095  1.06216123]
99,[-0.28380198  0.09697189 -0.00727233  1.        ],[-0.05839389  0.13149137  1.06431825],True,[-0.14331855  0.16056095  1.06216123]
100,[-0.28375048  0.09712735 -0.00720705  1.        ],[-0.06211676  0.13271435  1.06420488],True,[-0.14331855  0.16056095  1.06216123]
101,[-0.28369698  0.09728846 -0.00713995  1.        ],[-0.06583811  0.1339396   1.06409274],True,[-0.14331855  0.16056095  1.06216123]
102,[-0.28364129  0.09745575 -0.00707091  1.        ],[-0.06955785  0.13516719  1.0639819 ],True,[-0.14331855  0.16056095  1.06216123]
103,[-0.28358319  0.09762981 -0.00699981  1.        ],[-0.07327592  0.13639722  1.06387239],True,[-0.14331855  0.16056095  1.06216123]
104,[-0.28352244  0.0978113  -0.00692652  1.        ],[-0.07699224  0.13762976  1.06376427],True,[-0.14331855  0.16056095  1.06216123]
105,[-0.28345875  0.09800103 -0.00685093  1.        ],[-0.08070673  0.13886493  1.06365761],True,[-0.14331855  0.16056095  1.06216123]
106,[-0.28339179  0.09819991 -0.00677289  1.        ],[-0.0844193   0.14010283  1.06355247],True,[-0.14331855  0.16056095  1.06216123]
107,[-0.28332116  0.09840901 -0.00669226  1.        ],[-0.08812983  0.1413436   1.06344893],True,[-0.14331855  0.16056095  1.06216123]
108,[-0.28324639  0.09862965 -0.00660889  1.        ],[-0.09183824  0.14258739  1.06334705],True,[-0.14331855  0.16056095  1.06216123]
109,[-0.28316689  0.09886339 -0.00652261  1.        ],[-0.0955444   0.14383435  1.06324693],True,[-0.14331855  0.16056095  1.06216123]
110,[-0.28308196  0.09911216 -0.00643325  1.        ],[-0.09924819  0.14508468  1.06314865],True,[-0.14331855  0.16056095  1.06216123]
111,[-0.28299069  0.09937839 -0.00634059  1.        ],[-0.10294948  0.14633859  1.06305231],True,[-0.14331855  0.16056095  1.06216123]
112,[-0.28289195  0.09966519 -0.00624438  1.        ],[-0.10664813  0.14759635  1.062958  ],True,[-0.14331855  0.16056095  1.06216123]
113,[-0.28278423  0.09997663 -0.00614431  1.        ],[-0.11034399  0.14885825  1.06286583],True,[-0.14331855  0.16056095  1.06216123]
114,[-0.28266547  0.10031824 -0.00603997  1.        ],[-0.11403688  0.15012465  1.06277589],True,[-0.14331855  0.16056095  1.06216123]
115,[ 0  0  0 -1],[-0.11620605  0.15071428  1.06258472],True,[-0.14331855  0.16056095  1.06216123]
116,[ 0  0  0 -1],[-0.11723784  0.15060494  1.06213974],True,[-0.14331855  0.16056095  1.06216123]
117,[0.  0.  0.3 1. ],[-0.11807623  0.15042821  1.06343763],True,[-0.14331855  0.16056095  1.06216123]
118,[ 0  0  0 -1],[-0.11882388  0.15030563  1.06456494],True,[-0.14331855  0.16056095  1.06216123]
119,[ 0  0  0 -1],[-0.11936212  0.15009394  1.06452774],True,[-0.14331855  0.16056095  1.06216123]
120,[ 0  0  0 -1],[-0.11974205  0.14990142  1.06433219],True,[-0.14331855  0.16056095  1.06216123]
121,[ 0  0  0 -1],[-0.12001765  0.14976767  1.06414245],True,[-0.14331855  0.16056095  1.06216123]
122,[ 0  0  0 -1],[-0.12022813  0.14969182  1.06399424],True,[-0.14331855  0.16056095  1.06216123]
123,[ 0  0  0 -1],[-0.12036574  0.14964931  1.06390404],True,[-0.14331855  0.16056095  1.06216123]
124,[ 0  0  0 -1],[-0.12047982  0.14961123  1.06383488],True,[-0.14331855  0.16056095  1.06216123]
125,[ 0  0  0 -1],[-0.12057435  0.1495785   1.06377934],True,[-0.14331855  0.16056095  1.06216123]
126,[ 0  0  0 -1],[-0.12065008  0.14955246  1.06373618],True,[-0.14331855  0.16056095  1.06216123]
127,[ 0  0  0 -1],[-0.12071005  0.14953257  1.06370336],True,[-0.14331855  0.16056095  1.06216123]
128,[ 0  0  0 -1],[-0.12075756  0.14951771  1.06367877],True,[-0.14331855  0.16056095  1.06216123]
129,[ 0  0  0 -1],[-0.12079531  0.14950684  1.06366063],True,[-0.14331855  0.16056095  1.06216123]
130,[ 0  0  0 -1],[-0.12082562  0.14949906  1.06364669],True,[-0.14331855  0.16056095  1.06216123]
131,[ 0  0  0 -1],[-0.12085014  0.14949363  1.06363547],True,[-0.14331855  0.16056095  1.06216123]
132,[ 0  0  0 -1],[-0.12087004  0.14949003  1.06362639],True,[-0.14331855  0.16056095  1.06216123]
133,[ 0  0  0 -1],[-0.12088627  0.14948784  1.06361903],True,[-0.14331855  0.16056095  1.06216123]
134,[ 0  0  0 -1],[-0.12089957  0.14948672  1.06361301],True,[-0.14331855  0.16056095  1.06216123]
135,[ 0  0  0 -1],[-0.12091055  0.14948641  1.06360805],True,[-0.14331855  0.16056095  1.06216123]
136,[ 0  0  0 -1],[-0.12091966  0.14948669  1.06360394],True,[-0.14331855  0.16056095  1.06216123]
137,[ 0  0  0 -1],[-0.12092738  0.14948733  1.0636004 ],True,[-0.14331855  0.16056095  1.06216123]
138,[ 0  0  0 -1],[-0.12093418  0.14948815  1.06359714],True,[-0.14331855  0.16056095  1.06216123]
139,[ 0  0  0 -1],[-0.12094042  0.14948898  1.06359392],True,[-0.14331855  0.16056095  1.06216123]
140,[ 0  0  0 -1],[-0.1209463   0.14948976  1.06359062],True,[-0.14331855  0.16056095  1.06216123]
141,[ 0  0  0 -1],[-0.12095204  0.14949044  1.0635873 ],True,[-0.14331855  0.16056095  1.06216123]
142,[ 0  0  0 -1],[-0.12095739  0.14949112  1.06358422],True,[-0.14331855  0.16056095  1.06216123]
143,[ 0  0  0 -1],[-0.12096225  0.14949182  1.06358145],True,[-0.14331855  0.16056095  1.06216123]
144,[ 0  0  0 -1],[-0.12096664  0.14949255  1.06357898],True,[-0.14331855  0.16056095  1.06216123]
145,[ 0  0  0 -1],[-0.12097058  0.14949328  1.06357679],True,[-0.14331855  0.16056095  1.06216123]
146,[ 0  0  0 -1],[-0.12097412  0.14949402  1.06357486],True,[-0.14331855  0.16056095  1.06216123]
147,[ 0  0  0 -1],[-0.12097727  0.14949476  1.06357317],True,[-0.14331855  0.16056095  1.06216123]
148,[ 0  0  0 -1],[-0.12098011  0.14949548  1.06357167],True,[-0.14331855  0.16056095  1.06216123]
149,[ 0  0  0 -1],[-0.12098281  0.14949612  1.06357023],True,[-0.14331855  0.16056095  1.06216123]
150,[ 0  0  0 -1],[-0.12098545  0.14949665  1.06356881],True,[-0.14331855  0.16056095  1.06216123]
151,[ 0  0  0 -1],[-0.12098803  0.1494971   1.0635674 ],True,[-0.14331855  0.16056095  1.06216123]
