step,action,eef_pos,good,drop_pos
0,[ 0  0  0 -1],[0.18089738 0.01076984 0.86960633],False,[-0.11044771 -0.03350925  1.01124587]
1,[0.  0.  0.3 1. ],[0.18552393 0.01078216 0.87349722],False,[-0.11044771 -0.03350925  1.01124587]
2,[0.  0.  0.3 1. ],[0.18984057 0.01082168 0.87965064],False,[-0.11044771 -0.03350925  1.01124587]
3,[0.  0.  0.3 1. ],[0.19371966 0.01087375 0.88597527],False,[-0.11044771 -0.03350925  1.01124587]
4,[0.  0.  0.3 1. ],[0.19709686 0.01092318 0.89204512],False,[-0.11044771 -0.03350925  1.01124587]
5,[0.  0.  0.3 1. ],[0.19996581 0.01096621 0.89779383],False,[-0.11044771 -0.03350925  1.01124587]
6,[0.  0.  0.3 1. ],[0.2023379  0.01100236 0.90322566],False,[-0.11044771 -0.03350925  1.01124587]
7,[ 0  0  0 -1],[0.20416927 0.01103048 0.90646256],False,[-0.11044771 -0.03350925  1.01124587]
8,[ 0  0  0 -1],[0.20541572 0.01105165 0.90763847],False,[-0.11044771 -0.03350925  1.01124587]
9,[ 0  0  0 -1],[0.20628165 0.01106838 0.90822666],False,[-0.11044771 -0.03350925  1.01124587]
10,[ 0  0  0 -1],[0.20686193 0.01108138 0.90856233],False,[-0.11044771 -0.03350925  1.01124587]
11,[ 0  0  0 -1],[0.20721344 0.01109118 0.90873781],False,[-0.11044771 -0.03350925  1.01124587]
12,[ 0  0  0 -1],[0.20738633 0.0110983  0.90879628],False,[-0.11044771 -0.03350925  1.01124587]
13,[ 0  0  0 -1],[0.2074526  0.01110367 0.90881332],False,[-0.11044771 -0.03350925  1.01124587]
14,[ 0  0  0 -1],[0.20743304 0.01110738 0.90879237],False,[-0.11044771 -0.03350925  1.01124587]
15,[ 0  0  0 -1],[0.20734935 0.01110976 0.90873264],False,[-0.11044771 -0.03350925  1.01124587]
16,[ 0  0  0 -1],[0.20722776 0.01111116 0.90864816],False,[-0.11044771 -0.03350925  1.01124587]
17,[ 0  0  0 -1],[0.2070899  0.0111119  0.90855254],False,[-0.11044771 -0.03350925  1.01124587]
18,[ 0  0  0 -1],[0.20695252 0.01111224 0.90845679],False,[-0.11044771 -0.03350925  1.01124587]
19,[ 0  0  0 -1],[0.20682793 0.01111241 0.9083691 ],False,[-0.11044771 -0.03350925  1.01124587]
20,[ 0  0  0 -1],[0.20672459 0.01111255 0.90829517],False,[-0.11044771 -0.03350925  1.01124587]
21,[ 0  0  0 -1],[0.20664773 0.0111128  0.90823854],False,[-0.11044771 -0.03350925  1.01124587]
22,[ 0  0  0 -1],[0.20660031 0.01111325 0.90820132],False,[-0.11044771 -0.03350925  1.01124587]
23,[ 0  0  0 -1],[0.20658776 0.0111141  0.90819067],False,[-0.11044771 -0.03350925  1.01124587]
24,[ 0  0  0 -1],[0.20658571 0.0111151  0.9081889 ],False,[-0.11044771 -0.03350925  1.01124587]
25,[ 0  0  0 -1],[0.20658384 0.01111608 0.9081873 ],False,[-0.11044771 -0.03350925  1.01124587]
26,[ 0  0  0 -1],[0.206582   0.01111706 0.90818572],False,[-0.11044771 -0.03350925  1.01124587]
27,[ 0  0  0 -1],[0.20658018 0.01111802 0.90818417],False,[-0.11044771 -0.03350925  1.01124587]
28,[ 0  0  0 -1],[0.20657838 0.01111898 0.90818263],False,[-0.11044771 -0.03350925  1.01124587]
29,[ 0  0  0 -1],[0.20657661 0.01111992 0.90818111],False,[-0.11044771 -0.03350925  1.01124587]
30,[ 0  0  0 -1],[0.20657485 0.01112086 0.9081796 ],False,[-0.11044771 -0.03350925  1.01124587]
31,[ 0  0  0 -1],[0.20657312 0.01112178 0.90817812],False,[-0.11044771 -0.03350925  1.01124587]
32,[ 0  0  0 -1],[0.20657141 0.0111227  0.90817665],False,[-0.11044771 -0.03350925  1.01124587]
33,[ 0  0  0 -1],[0.20656971 0.01112361 0.9081752 ],False,[-0.11044771 -0.03350925  1.01124587]
34,[ 0  0  0 -1],[0.20656804 0.0111245  0.90817377],False,[-0.11044771 -0.03350925  1.01124587]
35,[ 0  0  0 -1],[0.20656639 0.01112539 0.90817235],False,[-0.11044771 -0.03350925  1.01124587]
36,[ 0  0  0 -1],[0.20656475 0.01112627 0.90817095],False,[-0.11044771 -0.03350925  1.01124587]
37,[ 0  0  0 -1],[0.20656314 0.01112714 0.90816957],False,[-0.11044771 -0.03350925  1.01124587]
38,[ 0  0  0 -1],[0.20656155 0.011128   0.9081682 ],False,[-0.11044771 -0.03350925  1.01124587]
39,[ 0  0  0 -1],[0.20655997 0.01112886 0.90816686],False,[-0.11044771 -0.03350925  1.01124587]
40,[ 0  0  0 -1],[0.20655841 0.0111297  0.90816552],False,[-0.11044771 -0.03350925  1.01124587]
41,[ 0  0  0 -1],[0.20655688 0.01113054 0.90816421],False,[-0.11044771 -0.03350925  1.01124587]
