step,action,eef_pos,good,drop_pos
17,[-0.13980298  0.3         0.06826377  1.        ],[-0.03416793  0.24887346  1.12652537],False,[ 0.11879099 -0.00422742  1.0655698 ]
18,[-0.09934473  0.3         0.06513787  1.        ],[-0.0362211   0.25242809  1.12712439],False,[ 0.11879099 -0.00422742  1.0655698 ]
19,[-0.08520606  0.3         0.06402447  1.        ],[-0.03797596  0.25597786  1.12756846],False,[ 0.11879099 -0.00422742  1.0655698 ]
20,[-0.3         0.26234288  0.08133548  1.        ],[-0.04074623  0.25943851  1.12823352],False,[ 0.11879099 -0.00422742  1.0655698 ]
21,[ 0  0  0 -1],[-0.04258769  0.26143727  1.12872875],False,[ 0.11879099 -0.00422742  1.0655698 ]
22,[-0.3         0.18010348  0.07109784  1.        ],[-0.04481071  0.26319733  1.12925102],False,[ 0.11879099 -0.00422742  1.0655698 ]
23,[ 0  0  0 -1],[-0.04641285  0.26454988  1.12977254],False,[ 0.11879099 -0.00422742  1.0655698 ]
24,[ 0  0  0 -1],[-0.0468522   0.26493863  1.12976659],False,[ 0.11879099 -0.00422742  1.0655698 ]
25,[ 0  0  0 -1],[-0.04705461  0.26506687  1.12964487],False,[ 0.11879099 -0.00422742  1.0655698 ]
26,[-0.3        0.1488624  0.0678509  1.       ],[-0.04882627  0.26606131  1.13008616],False,[ 0.11879099 -0.00422742  1.0655698 ]
27,[-0.3         0.12883096  0.06623034  1.        ],[-0.05187351  0.26783461  1.13121254],False,[ 0.11879099 -0.00422742  1.0655698 ]
28,[ 0  0  0 -1],[-0.05351816  0.26886888  1.13192375],False,[ 0.11879099 -0.00422742  1.0655698 ]
29,[ 0  0  0 -1],[-0.05396747  0.26905959  1.13194083],False,[ 0.11879099 -0.00422742  1.0655698 ]
30,[-0.3         0.12037125  0.06635768  1.        ],[-0.0558732   0.26984037  1.13233021],False,[ 0.11879099 -0.00422742  1.0655698 ]
31,[ 0  0  0 -1],[-0.0573751   0.27056778  1.13281115],False,[ 0.11879099 -0.00422742  1.0655698 ]
32,[-0.3         0.10546237  0.06550727  1.        ],[-0.05946786  0.27136633  1.13331025],False,[ 0.11879099 -0.00422742  1.0655698 ]
33,[ 0  0  0 -1],[-0.06104019  0.27203383  1.13378619],False,[ 0.11879099 -0.00422742  1.0655698 ]
34,[ 0  0  0 -1],[-0.06153157  0.27207269  1.13369961],False,[ 0.11879099 -0.00422742  1.0655698 ]
35,[ 0  0  0 -1],[-0.06184091  0.2719579   1.13346566],False,[ 0.11879099 -0.00422742  1.0655698 ]
36,[ 0  0  0 -1],[-0.06208899  0.27182802  1.1332237 ],False,[ 0.11879099 -0.00422742  1.0655698 ]
37,[ 0  0  0 -1],[-0.06226992  0.27172831  1.13304715],False,[ 0.11879099 -0.00422742  1.0655698 ]
38,[ 0  0  0 -1],[-0.0623968   0.27165647  1.13292664],False,[ 0.11879099 -0.00422742  1.0655698 ]
39,[-0.3         0.09310409  0.06410252  1.        ],[-0.06412907  0.27226688  1.13339787],False,[ 0.11879099 -0.00422742  1.0655698 ]
40,[ 0  0  0 -1],[-0.06545669  0.27293289  1.13403141],False,[ 0.11879099 -0.00422742  1.0655698 ]
41,[ 0  0  0 -1],[-0.06573723  0.27304294  1.13413741],False,[ 0.11879099 -0.00422742  1.0655698 ]
42,[ 0  0  0 -1],[-0.0658511   0.27301837  1.13410122],False,[ 0.11879099 -0.00422742  1.0655698 ]
43,[ 0  0  0 -1],[-0.06591568  0.27297897  1.13405045],False,[ 0.11879099 -0.00422742  1.0655698 ]
44,[ 0  0  0 -1],[-0.06595239  0.27295537  1.13401524],False,[ 0.11879099 -0.00422742  1.0655698 ]
45,[ 0  0  0 -1],[-0.06596152  0.27294991  1.13400521],False,[ 0.11879099 -0.00422742  1.0655698 ]
46,[ 0  0  0 -1],[-0.06596265  0.2729496   1.13400403],False,[ 0.11879099 -0.00422742  1.0655698 ]
47,[ 0  0  0 -1],[-0.0659637   0.27294934  1.13400294],False,[ 0.11879099 -0.00422742  1.0655698 ]
48,[ 0  0  0 -1],[-0.06596473  0.27294908  1.13400187],False,[ 0.11879099 -0.00422742  1.0655698 ]
49,[ 0  0  0 -1],[-0.06596576  0.27294883  1.13400081],False,[ 0.11879099 -0.00422742  1.0655698 ]
50,[ 0  0  0 -1],[-0.06596677  0.27294858  1.13399976],False,[ 0.11879099 -0.00422742  1.0655698 ]
51,[ 0  0  0 -1],[-0.06596777  0.27294834  1.13399872],False,[ 0.11879099 -0.00422742  1.0655698 ]
52,[ 0  0  0 -1],[-0.06596876  0.2729481   1.1339977 ],False,[ 0.11879099 -0.00422742  1.0655698 ]
53,[ 0  0  0 -1],[-0.06596974  0.27294786  1.13399668],False,[ 0.11879099 -0.00422742  1.0655698 ]
54,[ 0  0  0 -1],[-0.0659707   0.27294763  1.13399568],False,[ 0.11879099 -0.00422742  1.0655698 ]
55,[ 0  0  0 -1],[-0.06597166  0.2729474   1.13399469],False,[ 0.11879099 -0.00422742  1.0655698 ]
56,[ 0  0  0 -1],[-0.0659726   0.27294718  1.13399371],False,[ 0.11879099 -0.00422742  1.0655698 ]
57,[ 0  0  0 -1],[-0.06597354  0.27294696  1.13399275],False,[ 0.11879099 -0.00422742  1.0655698 ]
58,[ 0  0  0 -1],[-0.06597446  0.27294674  1.13399179],False,[ 0.11879099 -0.00422742  1.0655698 ]
59,[ 0  0  0 -1],[-0.06597537  0.27294653  1.13399084],False,[ 0.11879099 -0.00422742  1.0655698 ]
60,[ 0  0  0 -1],[-0.06597628  0.27294632  1.13398991],False,[ 0.11879099 -0.00422742  1.0655698 ]
61,[ 0  0  0 -1],[-0.06597717  0.27294611  1.13398899],False,[ 0.11879099 -0.00422742  1.0655698 ]
62,[-0.3         0.12446053  0.06671024  1.        ],[-0.06763247  0.27377354  1.1345454 ],False,[ 0.11879099 -0.00422742  1.0655698 ]
63,[ 0  0  0 -1],[-0.06891923  0.27460745  1.1352264 ],False,[ 0.11879099 -0.00422742  1.0655698 ]
64,[ 0  0  0 -1],[-0.0691624   0.27478016  1.13536876],False,[ 0.11879099 -0.00422742  1.0655698 ]
65,[ 0  0  0 -1],[-0.06924294  0.27479559  1.13536344],False,[ 0.11879099 -0.00422742  1.0655698 ]
