step,action,eef_pos,good,drop_pos
15,[ 0.16418746  0.18803074 -0.16639386  1.        ],[-0.08985372  0.13124398  1.11787516],True,[-0.01940821  0.21172811  1.04697081]
16,[ 0.16468658  0.18815473 -0.16575925  1.        ],[-0.0879376   0.1336274   1.11544539],True,[-0.01940821  0.21172811  1.04697081]
17,[ 0.16521359  0.18828856 -0.16508146  1.        ],[-0.08601567  0.1360086   1.11302373],True,[-0.01940821  0.21172811  1.04697081]
18,[ 0.16575501  0.18843068 -0.16437504  1.        ],[-0.08408243  0.13838946  1.11061456],True,[-0.01940821  0.21172811  1.04697081]
19,[ 0.16630068  0.18858005 -0.16365099  1.        ],[-0.08213427  0.14077132  1.10822077],True,[-0.01940821  0.21172811  1.04697081]
20,[ 0.16684337  0.18873606 -0.16291713  1.        ],[-0.08016919  0.14315516  1.10584405],True,[-0.01940821  0.21172811  1.04697081]
21,[ 0.1673786   0.18889827 -0.16217844  1.        ],[-0.07818687  0.14554292  1.10348519],True,[-0.01940821  0.21172811  1.04697081]
22,[ 0.1679064   0.18906379 -0.1614383   1.        ],[-0.07618745  0.14793497  1.10114429],True,[-0.01940821  0.21172811  1.04697081]
23,[ 0.16842672  0.18923233 -0.16069713  1.        ],[-0.07417089  0.15032978  1.09882093],True,[-0.01940821  0.21172811  1.04697081]
24,[ 0.16893749  0.18940781 -0.15995252  1.        ],[-0.07213774  0.15272641  1.09651452],True,[-0.01940821  0.21172811  1.04697081]
25,[ 0.16943845  0.18959313 -0.15920131  1.        ],[-0.07008891  0.1551244   1.09422438],True,[-0.01940821  0.21172811  1.04697081]
26,[ 0.16993074  0.18979041 -0.15843971  1.        ],[-0.06802551  0.15752351  1.09194985],True,[-0.01940821  0.21172811  1.04697081]
27,[ 0.17041639  0.19000136 -0.15766336  1.        ],[-0.06594894  0.15992424  1.08969032],True,[-0.01940821  0.21172811  1.04697081]
28,[ 0.17089941  0.1902259  -0.15686777  1.        ],[-0.06386034  0.16232677  1.08744524],True,[-0.01940821  0.21172811  1.04697081]
29,[ 0.17138343  0.19046489 -0.15604758  1.        ],[-0.06176066  0.16473112  1.08521419],True,[-0.01940821  0.21172811  1.04697081]
30,[ 0.17187176  0.19071994 -0.15519665  1.        ],[-0.05965061  0.16713732  1.08299688],True,[-0.01940821  0.21172811  1.04697081]
31,[ 0.17236778  0.19099296 -0.15430826  1.        ],[-0.05753076  0.16954551  1.08079321],True,[-0.01940821  0.21172811  1.04697081]
32,[ 0.17287494  0.19128609 -0.15337499  1.        ],[-0.05540152  0.17195588  1.07860325],True,[-0.01940821  0.21172811  1.04697081]
33,[ 0.17339691  0.19160178 -0.15238855  1.        ],[-0.05326312  0.1743687   1.07642725],True,[-0.01940821  0.21172811  1.04697081]
34,[ 0.17393766  0.19194283 -0.15133948  1.        ],[-0.05111568  0.17678434  1.07426565],True,[-0.01940821  0.21172811  1.04697081]
35,[ 0.17450161  0.19231255 -0.15021675  1.        ],[-0.04895919  0.17920322  1.07211905],True,[-0.01940821  0.21172811  1.04697081]
36,[ 0.17509392  0.19271483 -0.14900709  1.        ],[-0.04679351  0.18162584  1.06998828],True,[-0.01940821  0.21172811  1.04697081]
37,[ 0.17572078  0.19315447 -0.14769414  1.        ],[-0.04461845  0.18405281  1.06787437],True,[-0.01940821  0.21172811  1.04697081]
38,[ 0  0  0 -1],[-0.04336801  0.18552651  1.06678348],True,[-0.01940821  0.21172811  1.04697081]
39,[ 0  0  0 -1],[-0.04279778  0.18636709  1.06674832],True,[-0.01940821  0.21172811  1.04697081]
40,[ 0  0  0 -1],[-0.0423495   0.18699928  1.06694907],True,[-0.01940821  0.21172811  1.04697081]
41,[ 0  0  0 -1],[-0.04196689  0.18742973  1.0671725 ],True,[-0.01940821  0.21172811  1.04697081]
42,[ 0  0  0 -1],[-0.04165757  0.18769699  1.06735452],True,[-0.01940821  0.21172811  1.04697081]
43,[ 0  0  0 -1],[-0.04144521  0.18786389  1.06747827],True,[-0.01940821  0.21172811  1.04697081]
44,[ 0  0  0 -1],[-0.04129314  0.18798206  1.06758623],True,[-0.01940821  0.21172811  1.04697081]
45,[ 0  0  0 -1],[-0.04117688  0.18807106  1.06766672],True,[-0.01940821  0.21172811  1.04697081]
46,[ 0  0  0 -1],[-0.04107242  0.18814356  1.06773525],True,[-0.01940821  0.21172811  1.04697081]
47,[ 0  0  0 -1],[-0.04098517  0.18820198  1.06778971],True,[-0.01940821  0.21172811  1.04697081]
48,[ 0  0  0 -1],[-0.04091183  0.18825159  1.06783311],True,[-0.01940821  0.21172811  1.04697081]
49,[ 0  0  0 -1],[-0.04085511  0.18829385  1.06786438],True,[-0.01940821  0.21172811  1.04697081]
50,[ 0  0  0 -1],[-0.0408119   0.18833123  1.06788811],True,[-0.01940821  0.21172811  1.04697081]
51,[ 0  0  0 -1],[-0.04077912  0.18836518  1.06790711],True,[-0.01940821  0.21172811  1.04697081]
52,[ 0  0  0 -1],[-0.04075444  0.18839581  1.06792234],True,[-0.01940821  0.21172811  1.04697081]
53,[ 0  0  0 -1],[-0.04073601  0.18842325  1.06793458],True,[-0.01940821  0.21172811  1.04697081]
54,[ 0  0  0 -1],[-0.0407224   0.18844776  1.06794442],True,[-0.01940821  0.21172811  1.04697081]
55,[ 0  0  0 -1],[-0.04071251  0.18846965  1.06795235],True,[-0.01940821  0.21172811  1.04697081]
56,[ 0  0  0 -1],[-0.04070549  0.18848924  1.06795877],True,[-0.01940821  0.21172811  1.04697081]
57,[ 0  0  0 -1],[-0.04070067  0.18850682  1.067964  ],True,[-0.01940821  0.21172811  1.04697081]
58,[ 0  0  0 -1],[-0.04069753  0.18852264  1.06796827],True,[-0.01940821  0.21172811  1.04697081]
59,[ 0  0  0 -1],[-0.04069567  0.18853694  1.06797178],True,[-0.01940821  0.21172811  1.04697081]
60,[ 0  0  0 -1],[-0.04069477  0.18854991  1.0679747 ],True,[-0.01940821  0.21172811  1.04697081]
61,[ 0  0  0 -1],[-0.04069458  0.18856171  1.06797714],True,[-0.01940821  0.21172811  1.04697081]
62,[ 0  0  0 -1],[-0.04069491  0.18857248  1.06797921],True,[-0.01940821  0.21172811  1.04697081]
63,[ 0  0  0 -1],[-0.04069561  0.18858235  1.06798098],True,[-0.01940821  0.21172811  1.04697081]
64,[ 0  0  0 -1],[-0.04069658  0.1885914   1.06798252],True,[-0.01940821  0.21172811  1.04697081]
65,[ 0  0  0 -1],[-0.04069771  0.18859974  1.06798388],True,[-0.01940821  0.21172811  1.04697081]
66,[ 0  0  0 -1],[-0.04069883  0.18860748  1.06798513],True,[-0.01940821  0.21172811  1.04697081]
67,[ 0  0  0 -1],[-0.04069978  0.18861473  1.06798637],True,[-0.01940821  0.21172811  1.04697081]
68,[ 0  0  0 -1],[-0.04070056  0.18862153  1.0679876 ],True,[-0.01940821  0.21172811  1.04697081]
69,[ 0  0  0 -1],[-0.04070118  0.18862791  1.06798881],True,[-0.01940821  0.21172811  1.04697081]
70,[ 0  0  0 -1],[-0.04070167  0.1886339   1.06799001],True,[-0.01940821  0.21172811  1.04697081]
71,[ 0  0  0 -1],[-0.04070202  0.18863953  1.0679912 ],True,[-0.01940821  0.21172811  1.04697081]
72,[ 0  0  0 -1],[-0.04070224  0.18864482  1.06799237],True,[-0.01940821  0.21172811  1.04697081]
