step,action,eef_pos,good,drop_pos
0,[ 0.00527292  0.25255568 -0.16182652  1.        ],[-0.09339233 -0.26078068  1.24785478],True,[-0.08460932  0.2128874   0.94688388]
1,[ 0.00469455  0.25317737 -0.16087008  1.        ],[-0.09141847 -0.26143868  1.24845665],True,[-0.08460932  0.2128874   0.94688388]
2,[ 0.00363401  0.25314539 -0.16094784  1.        ],[-0.08913964 -0.26091351  1.24893697],True,[-0.08460932  0.2128874   0.94688388]
3,[ 0.0024187   0.25295873 -0.16126386  1.        ],[-0.08689563 -0.25978314  1.2491942 ],True,[-0.08460932  0.2128874   0.94688388]
4,[ 0.00122245  0.25272758 -0.16163934  1.        ],[-0.08484235 -0.25821897  1.24916539],True,[-0.08460932  0.2128874   0.94688388]
5,[ 1.24894870e-04  2.52493018e-01 -1.62010062e-01  1.00000000e+00],[-0.08306683 -0.25629689  1.24882632],True,[-0.08460932  0.2128874   0.94688388]
6,[-8.29373865e-04  2.52273313e-01 -1.62349893e-01  1.00000000e+00],[-0.08158007 -0.25408015  1.24820643],True,[-0.08460932  0.2128874   0.94688388]
7,[-0.00163521  0.25207217 -0.16265591  1.        ],[-0.08036618 -0.25161219  1.24728694],True,[-0.08460932  0.2128874   0.94688388]
8,[-0.00230109  0.25190209 -0.16291114  1.        ],[-0.07942598 -0.24894306  1.24608752],True,[-0.08460932  0.2128874   0.94688388]
9,[-0.0028257   0.2517673  -0.16311114  1.        ],[-0.07873909 -0.24610526  1.24463787],True,[-0.08460932  0.2128874   0.94688388]
10,[-0.00321866  0.25166664 -0.16325913  1.        ],[-0.0782748  -0.2431267   1.24297039],True,[-0.08460932  0.2128874   0.94688388]
11,[-0.00349495  0.25159733 -0.16336025  1.        ],[-0.07799879 -0.24003315  1.24111913],True,[-0.08460932  0.2128874   0.94688388]
12,[-0.00367154  0.25155563 -0.16342057  1.        ],[-0.07787643 -0.23684837  1.23911794],True,[-0.08460932  0.2128874   0.94688388]
13,[-0.00376571  0.25153734 -0.16344659  1.        ],[-0.07787484 -0.23359379  1.23699895],True,[-0.08460932  0.2128874   0.94688388]
14,[-0.00379406  0.25153812 -0.16344473  1.        ],[-0.07796409 -0.23028823  1.23479152],True,[-0.08460932  0.2128874   0.94688388]
15,[-0.00377194  0.25155379 -0.16342112  1.        ],[-0.07811788 -0.22694775  1.23252149],True,[-0.08460932  0.2128874   0.94688388]
16,[-0.00371303  0.25158051 -0.16338134  1.        ],[-0.07831383 -0.2235856   1.23021084],True,[-0.08460932  0.2128874   0.94688388]
17,[-0.00362918  0.25161486 -0.16333032  1.        ],[-0.07853355 -0.22021232  1.22787761],True,[-0.08460932  0.2128874   0.94688388]
18,[-0.00353035  0.25165393 -0.16327227  1.        ],[-0.07876245 -0.21683599  1.22553601],True,[-0.08460932  0.2128874   0.94688388]
19,[-0.0034246   0.25169535 -0.16321068  1.        ],[-0.07898946 -0.21346246  1.22319677],True,[-0.08460932  0.2128874   0.94688388]
20,[-0.00331824  0.25173723 -0.16314827  1.        ],[-0.07920659 -0.21009569  1.22086746],True,[-0.08460932  0.2128874   0.94688388]
21,[-0.00321594  0.25177818 -0.16308711  1.        ],[-0.07941104 -0.20674215  1.2185531 ],True,[-0.08460932  0.2128874   0.94688388]
22,[-0.00311946  0.25181795 -0.16302757  1.        ],[-0.07960209 -0.20340489  1.21625619],True,[-0.08460932  0.2128874   0.94688388]
23,[-0.00302937  0.25185635 -0.16296994  1.        ],[-0.07977741 -0.2000783   1.21397698],True,[-0.08460932  0.2128874   0.94688388]
24,[-0.00294727  0.25189227 -0.16291592  1.        ],[-0.07993756 -0.19676117  1.21171441],True,[-0.08460932  0.2128874   0.94688388]
25,[-0.00287304  0.25192573 -0.16286551  1.        ],[-0.08008226 -0.19344999  1.20946666],True,[-0.08460932  0.2128874   0.94688388]
26,[-0.00280708  0.25195653 -0.162819    1.        ],[-0.08021295 -0.19014443  1.20723186],True,[-0.08460932  0.2128874   0.94688388]
27,[-0.00274871  0.25198511 -0.16277576  1.        ],[-0.08033153 -0.18684436  1.20500814],True,[-0.08460932  0.2128874   0.94688388]
28,[-0.00269694  0.25201192 -0.16273511  1.        ],[-0.08043992 -0.18354918  1.20279371],True,[-0.08460932  0.2128874   0.94688388]
29,[-0.00265072  0.25203736 -0.16269648  1.        ],[-0.08053997 -0.18025805  1.20058683],True,[-0.08460932  0.2128874   0.94688388]
30,[-0.00260903  0.25206172 -0.1626594   1.        ],[-0.08063337 -0.17697004  1.19838593],True,[-0.08460932  0.2128874   0.94688388]
31,[-0.00257088  0.2520853  -0.16262347  1.        ],[-0.08072168 -0.17368428  1.19618957],True,[-0.08460932  0.2128874   0.94688388]
32,[-0.00253538  0.25210833 -0.16258832  1.        ],[-0.08080622 -0.1704      1.19399653],True,[-0.08460932  0.2128874   0.94688388]
33,[-0.00250172  0.25213102 -0.16255365  1.        ],[-0.08088815 -0.16711653  1.19180579],True,[-0.08460932  0.2128874   0.94688388]
34,[-0.0024692   0.25215356 -0.16251919  1.        ],[-0.08096837 -0.16383339  1.18961652],True,[-0.08460932  0.2128874   0.94688388]
35,[-0.00243725  0.25217609 -0.16248471  1.        ],[-0.08104761 -0.16055018  1.18742809],True,[-0.08460932  0.2128874   0.94688388]
36,[-0.00240538  0.25219873 -0.16245003  1.        ],[-0.08112844 -0.15726568  1.18524257],True,[-0.08460932  0.2128874   0.94688388]
37,[-0.00237186  0.25222063 -0.16241653  1.        ],[-0.08121552 -0.15397808  1.18306212],True,[-0.08460932  0.2128874   0.94688388]
38,[-0.00233343  0.25224072 -0.16238587  1.        ],[-0.08131135 -0.15068699  1.18088233],True,[-0.08460932  0.2128874   0.94688388]
39,[-0.00228824  0.2522603  -0.1623561   1.        ],[-0.0814152  -0.14739268  1.17869897],True,[-0.08460932  0.2128874   0.94688388]
40,[-0.00223663  0.25228075 -0.16232505  1.        ],[-0.08152572 -0.14409557  1.17651051],True,[-0.08460932  0.2128874   0.94688388]
41,[-0.00217938  0.25230264 -0.16229179  1.        ],[-0.08164172 -0.14079602  1.17431743],True,[-0.08460932  0.2128874   0.94688388]
