step,action,eef_pos,good,drop_pos
0,[ 0.13607239 -0.25814197 -0.06962059  1.        ],[-0.18153775  0.26989405  1.0416594 ],True,[-0.03525976 -0.01510548  0.96677668]
1,[ 0.13339133 -0.25989191 -0.06828578  1.        ],[-0.17909649  0.27114999  1.0413831 ],True,[-0.03525976 -0.01510548  0.96677668]
2,[ 0.13118459 -0.26107591 -0.06804391  1.        ],[-0.17626971  0.27134912  1.04118088],True,[-0.03525976 -0.01510548  0.96677668]
3,[ 0.12903728 -0.26213273 -0.0680868   1.        ],[-0.17336635  0.27084307  1.04104122],True,[-0.03525976 -0.01510548  0.96677668]
4,[ 0.1270446  -0.26304481 -0.06831615  1.        ],[-0.17051103  0.2697125   1.040914  ],True,[-0.03525976 -0.01510548  0.96677668]
5,[ 0.12527172 -0.26380263 -0.06866709  1.        ],[-0.16777733  0.26801304  1.04073837],True,[-0.03525976 -0.01510548  0.96677668]
6,[ 0.12376035 -0.26440906 -0.06907405  1.        ],[-0.1652204   0.26580705  1.04046345],True,[-0.03525976 -0.01510548  0.96677668]
7,[ 0.12253935 -0.26487126 -0.06947896  1.        ],[-0.16283599  0.26321465  1.04008624],True,[-0.03525976 -0.01510548  0.96677668]
8,[ 0.12157036 -0.26521775 -0.0698584   1.        ],[-0.16062826  0.26031731  1.03959664],True,[-0.03525976 -0.01510548  0.96677668]
9,[ 0.12083639 -0.26546616 -0.0701875   1.        ],[-0.15859842  0.25717885  1.03898983],True,[-0.03525976 -0.01510548  0.96677668]
10,[ 0.12032424 -0.26562967 -0.07044826  1.        ],[-0.15672905  0.25386038  1.03827524],True,[-0.03525976 -0.01510548  0.96677668]
11,[ 0.12000518 -0.26572392 -0.07063677  1.        ],[-0.15499521  0.25041374  1.03746824],True,[-0.03525976 -0.01510548  0.96677668]
12,[ 0.1198458  -0.26576394 -0.07075672  1.        ],[-0.15336916  0.24688115  1.03658666],True,[-0.03525976 -0.01510548  0.96677668]
