step,action,eef_pos,good,drop_pos
45,[ 0  0  0 -1],[-0.03035104 -0.01003646  1.04788163],True,[-0.05656674  0.0086338   0.99535119]
46,[ 0  0  0 -1],[-0.03068145 -0.01002953  1.04764421],True,[-0.05656674  0.0086338   0.99535119]
47,[ 0  0  0 -1],[-0.03088312 -0.01002489  1.04750573],True,[-0.05656674  0.0086338   0.99535119]
48,[ 0  0  0 -1],[-0.03101156 -0.01002159  1.04742141],True,[-0.05656674  0.0086338   0.99535119]
49,[ 0  0  0 -1],[-0.03111772 -0.01001866  1.04735615],True,[-0.05656674  0.0086338   0.99535119]
50,[ 0  0  0 -1],[-0.03121113 -0.01001598  1.047302  ],True,[-0.05656674  0.0086338   0.99535119]
51,[ 0  0  0 -1],[-0.03128716 -0.01001369  1.04725913],True,[-0.05656674  0.0086338   0.99535119]
52,[ 0  0  0 -1],[-0.03134749 -0.01001177  1.04722557],True,[-0.05656674  0.0086338   0.99535119]
53,[ 0  0  0 -1],[-0.03139502 -0.01001014  1.04719934],True,[-0.05656674  0.0086338   0.99535119]
54,[ 0  0  0 -1],[-0.03143239 -0.01000876  1.04717885],True,[-0.05656674  0.0086338   0.99535119]
55,[ 0  0  0 -1],[-0.03146179 -0.01000756  1.04716286],True,[-0.05656674  0.0086338   0.99535119]
56,[ 0  0  0 -1],[-0.03148493 -0.01000651  1.04715036],True,[-0.05656674  0.0086338   0.99535119]
57,[ 0  0  0 -1],[-0.03150319 -0.01000558  1.04714061],True,[-0.05656674  0.0086338   0.99535119]
58,[ 0  0  0 -1],[-0.03151764 -0.01000474  1.047133  ],True,[-0.05656674  0.0086338   0.99535119]
59,[ 0  0  0 -1],[-0.0315291  -0.01000398  1.04712706],True,[-0.05656674  0.0086338   0.99535119]
60,[ 0  0  0 -1],[-0.03153823 -0.01000327  1.04712239],True,[-0.05656674  0.0086338   0.99535119]
61,[ 0  0  0 -1],[-0.03154558 -0.01000261  1.04711852],True,[-0.05656674  0.0086338   0.99535119]
62,[ 0  0  0 -1],[-0.03155153 -0.01000199  1.04711527],True,[-0.05656674  0.0086338   0.99535119]
63,[ 0  0  0 -1],[-0.03155637 -0.0100014   1.04711249],True,[-0.05656674  0.0086338   0.99535119]
64,[ 0  0  0 -1],[-0.03156034 -0.01000084  1.04711009],True,[-0.05656674  0.0086338   0.99535119]
65,[ 0  0  0 -1],[-0.03156363 -0.0100003   1.04710798],True,[-0.05656674  0.0086338   0.99535119]
66,[ 0  0  0 -1],[-0.03156638 -0.00999977  1.0471061 ],True,[-0.05656674  0.0086338   0.99535119]
67,[ 0  0  0 -1],[-0.03156878 -0.00999926  1.04710438],True,[-0.05656674  0.0086338   0.99535119]
68,[ 0  0  0 -1],[-0.03157114 -0.00999875  1.04710268],True,[-0.05656674  0.0086338   0.99535119]
69,[ 0  0  0 -1],[-0.03157347 -0.00999824  1.047101  ],True,[-0.05656674  0.0086338   0.99535119]
70,[ 0  0  0 -1],[-0.03157577 -0.00999774  1.04709934],True,[-0.05656674  0.0086338   0.99535119]
71,[ 0  0  0 -1],[-0.03157805 -0.00999724  1.0470977 ],True,[-0.05656674  0.0086338   0.99535119]
72,[ 0  0  0 -1],[-0.0315803  -0.00999675  1.04709608],True,[-0.05656674  0.0086338   0.99535119]
73,[ 0  0  0 -1],[-0.03158252 -0.00999626  1.04709448],True,[-0.05656674  0.0086338   0.99535119]
74,[ 0  0  0 -1],[-0.03158472 -0.00999578  1.0470929 ],True,[-0.05656674  0.0086338   0.99535119]
75,[ 0  0  0 -1],[-0.03158689 -0.00999529  1.04709133],True,[-0.05656674  0.0086338   0.99535119]
