step,action,eef_pos,good,drop_pos
23,[ 2.72644515e-01  1.25156976e-01 -8.36584369e-04  1.00000000e+00],[-0.11525804 -0.12471728  1.00313226],True,[ 0.07800053 -0.03616745  1.00270518]
24,[ 2.72733334e-01  1.24964655e-01 -6.02714815e-04  1.00000000e+00],[-0.11189666 -0.12300858  1.00295814],True,[ 0.07800053 -0.03616745  1.00270518]
25,[ 2.72825304e-01  1.24764664e-01 -3.63424110e-04  1.00000000e+00],[-0.10853521 -0.12130205  1.00278753],True,[ 0.07800053 -0.03616745  1.00270518]
26,[ 2.72919103e-01  1.24559821e-01 -1.20487714e-04  1.00000000e+00],[-0.10517174 -0.1195988   1.00262144],True,[ 0.07800053 -0.03616745  1.00270518]
27,[0.  0.  0.3 1. ],[-0.10350782 -0.1187922   1.00425278],True,[ 0.07800053 -0.03616745  1.00270518]
28,[ 0.27303314  0.12428792 -0.00232797  1.        ],[-0.10172219 -0.11804432  1.00566721],True,[ 0.07800053 -0.03616745  1.00270518]
29,[ 0.27297344  0.12435941 -0.00449891  1.        ],[-0.09868707 -0.11649331  1.00582084],True,[ 0.07800053 -0.03616745  1.00270518]
30,[ 0.27306701  0.12414194 -0.00481519  1.        ],[-0.09538227 -0.1147361   1.00571172],True,[ 0.07800053 -0.03616745  1.00270518]
31,[ 0.27321919  0.12380965 -0.00473776  1.        ],[-0.0920125  -0.11296209  1.00553882],True,[ 0.07800053 -0.03616745  1.00270518]
32,[ 0.27337086  0.12348123 -0.00455633  1.        ],[-0.08862191 -0.11120911  1.00534864],True,[ 0.07800053 -0.03616745  1.00270518]
33,[ 0.27351     0.12318056 -0.00433923  1.        ],[-0.08522286 -0.10948376  1.00515291],True,[ 0.07800053 -0.03616745  1.00270518]
34,[ 0.27363499  0.12291075 -0.00410348  1.        ],[-0.08181974 -0.10778367  1.00495572],True,[ 0.07800053 -0.03616745  1.00270518]
35,[ 0.27374768  0.12266763 -0.00385483  1.        ],[-0.07841448 -0.10610409  1.00475901],True,[ 0.07800053 -0.03616745  1.00270518]
36,[ 0.27385092  0.12244486 -0.00359583  1.        ],[-0.07500794 -0.10444024  1.0045639 ],True,[ 0.07800053 -0.03616745  1.00270518]
37,[ 0.27394754  0.12223613 -0.00332787  1.        ],[-0.07160055 -0.10278805  1.00437112],True,[ 0.07800053 -0.03616745  1.00270518]
38,[ 0.27403999  0.12203595 -0.00305167  1.        ],[-0.06819244 -0.10114433  1.00418115],True,[ 0.07800053 -0.03616745  1.00270518]
39,[ 0.27413025  0.12183984 -0.00276762  1.        ],[-0.0647836  -0.0995058   1.00399356],True,[ 0.07800053 -0.03616745  1.00270518]
40,[ 0.2742205   0.12164289 -0.00247436  1.        ],[-0.06137539 -0.09787334  1.00380558],True,[ 0.07800053 -0.03616745  1.00270518]
41,[ 0.27431059  0.1214455  -0.00216573  1.        ],[-0.05796991 -0.09625108  1.00361569],True,[ 0.07800053 -0.03616745  1.00270518]
42,[ 0.2743981   0.12125307 -0.00183747  1.        ],[-0.0545681  -0.09464069  1.00342494],True,[ 0.07800053 -0.03616745  1.00270518]
43,[ 0.27448183  0.12106817 -0.00149026  1.        ],[-0.0511694  -0.09303964  1.0032352 ],True,[ 0.07800053 -0.03616745  1.00270518]
44,[ 0.27456324  0.12088737 -0.00112661  1.        ],[-0.04777292 -0.09144547  1.00304787],True,[ 0.07800053 -0.03616745  1.00270518]
45,[ 2.74643779e-01  1.20707228e-01 -7.48311016e-04  1.00000000e+00],[-0.04437777 -0.08985645  1.00286398],True,[ 0.07800053 -0.03616745  1.00270518]
46,[ 2.74724451e-01  1.20525304e-01 -3.56490341e-04  1.00000000e+00],[-0.04098309 -0.08827149  1.0026843 ],True,[ 0.07800053 -0.03616745  1.00270518]
47,[0.  0.  0.3 1. ],[-0.03918027 -0.08748653  1.00441965],True,[ 0.07800053 -0.03616745  1.00270518]
48,[ 0.27477731  0.12033813 -0.00402025  1.        ],[-0.0371173  -0.08668952  1.00605071],True,[ 0.07800053 -0.03616745  1.00270518]
49,[ 0.27461132  0.12051942 -0.00798069  1.        ],[-0.03399236 -0.08524597  1.00619423],True,[ 0.07800053 -0.03616745  1.00270518]
50,[ 0.27466181  0.12036474 -0.00855687  1.        ],[-0.03069156 -0.0836507   1.00598109],True,[ 0.07800053 -0.03616745  1.00270518]
51,[ 0.27480695  0.12005223 -0.00828252  1.        ],[-0.02735627 -0.08203628  1.00568725],True,[ 0.07800053 -0.03616745  1.00270518]
52,[ 0.27496967  0.11971261 -0.00778288  1.        ],[-0.02401059 -0.08043245  1.00537965],True,[ 0.07800053 -0.03616745  1.00270518]
53,[ 0.27512786  0.11938438 -0.00721315  1.        ],[-0.02065751 -0.07884378  1.005076  ],True,[ 0.07800053 -0.03616745  1.00270518]
54,[ 0.27527654  0.11907589 -0.00661509  1.        ],[-0.01729653 -0.07726915  1.00478181],True,[ 0.07800053 -0.03616745  1.00270518]
55,[ 0.27541542  0.1187869  -0.00600161  1.        ],[-0.01392706 -0.07570635  1.00449907],True,[ 0.07800053 -0.03616745  1.00270518]
56,[ 0.27554557  0.11851467 -0.00537703  1.        ],[-0.01054896 -0.07415327  1.00422848],True,[ 0.07800053 -0.03616745  1.00270518]
57,[ 0.27566842  0.11825579 -0.00474227  1.        ],[-0.00716259 -0.0726082   1.00397015],True,[ 0.07800053 -0.03616745  1.00270518]
58,[ 0.27578544  0.11800682 -0.00409638  1.        ],[-0.00376859 -0.07106985  1.00372387],True,[ 0.07800053 -0.03616745  1.00270518]
59,[ 0.27589799  0.11776454 -0.00343718  1.        ],[-3.67822767e-04 -6.95373009e-02  1.00348930e+00],True,[ 0.07800053 -0.03616745  1.00270518]
60,[ 0.27600726  0.11752603 -0.00276162  1.        ],[ 0.00303878 -0.06800993  1.00326605],True,[ 0.07800053 -0.03616745  1.00270518]
61,[ 0.27611428  0.11728868 -0.00206592  1.        ],[ 0.00645031 -0.06648736  1.00305377],True,[ 0.07800053 -0.03616745  1.00270518]
62,[ 0.27621993  0.11705015 -0.00134573  1.        ],[ 0.0098659  -0.06496938  1.00285219],True,[ 0.07800053 -0.03616745  1.00270518]
63,[ 2.76324918e-01  1.16808321e-01 -5.96201167e-04  1.00000000e+00],[ 0.0132848  -0.0634559   1.00266116],True,[ 0.07800053 -0.03616745  1.00270518]
64,[0.  0.  0.3 1. ],[ 0.01518046 -0.06266483  1.00444554],True,[ 0.07800053 -0.03616745  1.00270518]
65,[ 0.27632686  0.11655413 -0.00765533  1.        ],[ 0.01742277 -0.06181359  1.00616545],True,[ 0.07800053 -0.03616745  1.00270518]
66,[ 0.27588079  0.11679663 -0.01575862  1.        ],[ 0.02060439 -0.06044465  1.00625293],True,[ 0.07800053 -0.03616745  1.00270518]
67,[ 0.27585353  0.11667945 -0.01705098  1.        ],[ 0.02390583 -0.05896939  1.00591189],True,[ 0.07800053 -0.03616745  1.00270518]
68,[ 0.27603297  0.11635312 -0.01636314  1.        ],[ 0.02722764 -0.05747593  1.00547582],True,[ 0.07800053 -0.03616745  1.00270518]
69,[ 0.27627648  0.11594832 -0.01507619  1.        ],[ 0.0305581  -0.05598348  1.00503166],True,[ 0.07800053 -0.03616745  1.00270518]
70,[ 0.27653985  0.11550677 -0.01356093  1.        ],[ 0.03389822 -0.05449625  1.00460373],True,[ 0.07800053 -0.03616745  1.00270518]
71,[ 0.27680952  0.11504126 -0.01191634  1.        ],[ 0.0372501  -0.05301526  1.00420017],True,[ 0.07800053 -0.03616745  1.00270518]
72,[ 0.27708054  0.11455587 -0.01016513  1.        ],[ 0.04061503 -0.05154095  1.00382444],True,[ 0.07800053 -0.03616745  1.00270518]
73,[ 0.27735074  0.11405095 -0.00830345  1.        ],[ 0.0439933  -0.0500737   1.00347846],True,[ 0.07800053 -0.03616745  1.00270518]
74,[ 0.2776192   0.11352413 -0.00631267  1.        ],[ 0.04738447 -0.04861391  1.00316357],True,[ 0.07800053 -0.03616745  1.00270518]
75,[ 0.27788573  0.11296994 -0.00416055  1.        ],[ 0.05078759 -0.04716206  1.00288107],True,[ 0.07800053 -0.03616745  1.00270518]
76,[ 0  0  0 -1],[ 0.0527631  -0.04635791  1.00282515],True,[ 0.07800053 -0.03616745  1.00270518]
77,[ 0  0  0 -1],[ 0.05375742 -0.04609329  1.00317772],True,[ 0.07800053 -0.03616745  1.00270518]
78,[ 0  0  0 -1],[ 0.05455085 -0.04597371  1.00361159],True,[ 0.07800053 -0.03616745  1.00270518]
79,[ 0  0  0 -1],[ 0.05519434 -0.04593007  1.00399046],True,[ 0.07800053 -0.03616745  1.00270518]
80,[ 0  0  0 -1],[ 0.05569134 -0.04592857  1.00428302],True,[ 0.07800053 -0.03616745  1.00270518]
81,[ 0  0  0 -1],[ 0.05604954 -0.04593372  1.00448904],True,[ 0.07800053 -0.03616745  1.00270518]
82,[ 0  0  0 -1],[ 0.05630347 -0.04593181  1.00465002],True,[ 0.07800053 -0.03616745  1.00270518]
83,[ 0  0  0 -1],[ 0.05648514 -0.04592533  1.0047674 ],True,[ 0.07800053 -0.03616745  1.00270518]
84,[ 0  0  0 -1],[ 0.05663547 -0.04591661  1.00485963],True,[ 0.07800053 -0.03616745  1.00270518]
85,[ 0  0  0 -1],[ 0.0567582  -0.04590657  1.00493141],True,[ 0.07800053 -0.03616745  1.00270518]
86,[ 0  0  0 -1],[ 0.05685818 -0.04589601  1.00498804],True,[ 0.07800053 -0.03616745  1.00270518]
87,[ 0  0  0 -1],[ 0.05694373 -0.04588577  1.00503531],True,[ 0.07800053 -0.03616745  1.00270518]
88,[ 0  0  0 -1],[ 0.05701283 -0.04587581  1.00507355],True,[ 0.07800053 -0.03616745  1.00270518]
89,[ 0  0  0 -1],[ 0.05706615 -0.04586609  1.00510374],True,[ 0.07800053 -0.03616745  1.00270518]
90,[ 0  0  0 -1],[ 0.057108  -0.0458568  1.005128 ],True,[ 0.07800053 -0.03616745  1.00270518]
91,[ 0  0  0 -1],[ 0.05714106 -0.04584816  1.00514764],True,[ 0.07800053 -0.03616745  1.00270518]
92,[ 0  0  0 -1],[ 0.05716729 -0.04584014  1.00516365],True,[ 0.07800053 -0.03616745  1.00270518]
93,[ 0  0  0 -1],[ 0.05718816 -0.04583275  1.00517679],True,[ 0.07800053 -0.03616745  1.00270518]
94,[ 0  0  0 -1],[ 0.05720482 -0.04582596  1.00518769],True,[ 0.07800053 -0.03616745  1.00270518]
95,[ 0  0  0 -1],[ 0.05721817 -0.04581976  1.00519682],True,[ 0.07800053 -0.03616745  1.00270518]
96,[ 0  0  0 -1],[ 0.05722892 -0.04581414  1.00520455],True,[ 0.07800053 -0.03616745  1.00270518]
97,[ 0  0  0 -1],[ 0.05723761 -0.04580904  1.00521118],True,[ 0.07800053 -0.03616745  1.00270518]
98,[ 0  0  0 -1],[ 0.05724469 -0.04580445  1.00521695],True,[ 0.07800053 -0.03616745  1.00270518]
99,[ 0  0  0 -1],[ 0.05725049 -0.04580034  1.00522204],True,[ 0.07800053 -0.03616745  1.00270518]
100,[ 0  0  0 -1],[ 0.0572553  -0.04579666  1.00522659],True,[ 0.07800053 -0.03616745  1.00270518]
101,[ 0  0  0 -1],[ 0.0572593  -0.04579339  1.00523071],True,[ 0.07800053 -0.03616745  1.00270518]
102,[ 0  0  0 -1],[ 0.05726288 -0.0457905   1.00523451],True,[ 0.07800053 -0.03616745  1.00270518]
103,[ 0  0  0 -1],[ 0.05726627 -0.04578799  1.00523802],True,[ 0.07800053 -0.03616745  1.00270518]
104,[ 0  0  0 -1],[ 0.05726949 -0.04578579  1.00524124],True,[ 0.07800053 -0.03616745  1.00270518]
105,[ 0  0  0 -1],[ 0.05727255 -0.04578388  1.00524418],True,[ 0.07800053 -0.03616745  1.00270518]
106,[ 0  0  0 -1],[ 0.05727545 -0.04578222  1.00524687],True,[ 0.07800053 -0.03616745  1.00270518]
107,[ 0  0  0 -1],[ 0.05727821 -0.0457808   1.0052493 ],True,[ 0.07800053 -0.03616745  1.00270518]
108,[ 0  0  0 -1],[ 0.05728083 -0.04577958  1.00525151],True,[ 0.07800053 -0.03616745  1.00270518]
109,[ 0  0  0 -1],[ 0.05728333 -0.04577855  1.00525349],True,[ 0.07800053 -0.03616745  1.00270518]
110,[ 0  0  0 -1],[ 0.05728571 -0.04577768  1.00525529],True,[ 0.07800053 -0.03616745  1.00270518]
