step,action,eef_pos,good,drop_pos
20,[0.1257618  0.3        0.24140359 1.        ],[ 0.0914602  -0.02633691  1.19436766],False,[-0.12311079 -0.14461453  1.01211967]
21,[ 0.3        -0.04971509  0.22619428  1.        ],[ 0.09437976 -0.02457809  1.19748446],False,[-0.12311079 -0.14461453  1.01211967]
22,[0.3        0.04648307 0.22652658 1.        ],[ 0.09783452 -0.02382898  1.20020392],False,[-0.12311079 -0.14461453  1.01211967]
23,[0.13109325 0.3        0.24454299 1.        ],[ 0.10047176 -0.02160134  1.20306261],False,[-0.12311079 -0.14461453  1.01211967]
24,[0.22878979 0.3        0.28230104 1.        ],[ 0.10302632 -0.01826927  1.20647539],False,[-0.12311079 -0.14461453  1.01211967]
25,[0.3        0.23581568 0.28630346 1.        ],[ 0.1061791  -0.01502066  1.20996667],False,[-0.12311079 -0.14461453  1.01211967]
26,[0.17712196 0.3        0.26170267 1.        ],[ 0.10894713 -0.01158433  1.21328023],False,[-0.12311079 -0.14461453  1.01211967]
27,[ 0  0  0 -1],[ 0.1104875  -0.00955308  1.21525829],False,[-0.12311079 -0.14461453  1.01211967]
28,[ 0  0  0 -1],[ 0.11152077 -0.00885486  1.21625569],False,[-0.12311079 -0.14461453  1.01211967]
29,[ 0  0  0 -1],[ 0.11246754 -0.00849573  1.21705866],False,[-0.12311079 -0.14461453  1.01211967]
30,[ 0  0  0 -1],[ 0.11331347 -0.00832482  1.21774456],False,[-0.12311079 -0.14461453  1.01211967]
31,[ 0  0  0 -1],[ 0.11404071 -0.00825662  1.21831812],False,[-0.12311079 -0.14461453  1.01211967]
32,[ 0  0  0 -1],[ 0.11464198 -0.00822155  1.21877817],False,[-0.12311079 -0.14461453  1.01211967]
33,[ 0  0  0 -1],[ 0.11512958 -0.00820069  1.21916953],False,[-0.12311079 -0.14461453  1.01211967]
34,[ 0  0  0 -1],[ 0.11548616 -0.00818385  1.21949988],False,[-0.12311079 -0.14461453  1.01211967]
35,[ 0  0  0 -1],[ 0.11574709 -0.00817128  1.21974952],False,[-0.12311079 -0.14461453  1.01211967]
36,[ 0  0  0 -1],[ 0.11594667 -0.00816235  1.2199335 ],False,[-0.12311079 -0.14461453  1.01211967]
37,[ 0  0  0 -1],[ 0.116106   -0.00815535  1.22008321],False,[-0.12311079 -0.14461453  1.01211967]
38,[ 0  0  0 -1],[ 0.11622687 -0.00814812  1.22019911],False,[-0.12311079 -0.14461453  1.01211967]
39,[ 0  0  0 -1],[ 0.11631869 -0.00813991  1.22028917],False,[-0.12311079 -0.14461453  1.01211967]
40,[ 0  0  0 -1],[ 0.11639019 -0.00813128  1.22036107],False,[-0.12311079 -0.14461453  1.01211967]
41,[ 0  0  0 -1],[ 0.11644865 -0.00812278  1.2204213 ],False,[-0.12311079 -0.14461453  1.01211967]
42,[ 0  0  0 -1],[ 0.11650002 -0.00811457  1.22047518],False,[-0.12311079 -0.14461453  1.01211967]
43,[ 0  0  0 -1],[ 0.11654683 -0.00810682  1.22052456],False,[-0.12311079 -0.14461453  1.01211967]
44,[ 0  0  0 -1],[ 0.11658176 -0.00809956  1.22056078],False,[-0.12311079 -0.14461453  1.01211967]
45,[ 0  0  0 -1],[ 0.11660863 -0.00809284  1.22058812],False,[-0.12311079 -0.14461453  1.01211967]
46,[ 0  0  0 -1],[ 0.11663009 -0.00808666  1.22060983],False,[-0.12311079 -0.14461453  1.01211967]
47,[ 0  0  0 -1],[ 0.1166474  -0.00808099  1.22062734],False,[-0.12311079 -0.14461453  1.01211967]
48,[ 0  0  0 -1],[ 0.1166614  -0.0080758   1.22064157],False,[-0.12311079 -0.14461453  1.01211967]
49,[ 0  0  0 -1],[ 0.11667275 -0.00807107  1.22065316],False,[-0.12311079 -0.14461453  1.01211967]
50,[ 0  0  0 -1],[ 0.11668195 -0.00806677  1.22066263],False,[-0.12311079 -0.14461453  1.01211967]
51,[ 0  0  0 -1],[ 0.11668944 -0.00806288  1.22067041],False,[-0.12311079 -0.14461453  1.01211967]
52,[ 0  0  0 -1],[ 0.11669555 -0.00805937  1.22067682],False,[-0.12311079 -0.14461453  1.01211967]
53,[ 0  0  0 -1],[ 0.11670054 -0.00805621  1.22068213],False,[-0.12311079 -0.14461453  1.01211967]
54,[ 0  0  0 -1],[ 0.11670463 -0.00805339  1.22068655],False,[-0.12311079 -0.14461453  1.01211967]
55,[ 0  0  0 -1],[ 0.11670801 -0.00805087  1.22069026],False,[-0.12311079 -0.14461453  1.01211967]
56,[ 0  0  0 -1],[ 0.1167108  -0.00804865  1.22069339],False,[-0.12311079 -0.14461453  1.01211967]
57,[ 0  0  0 -1],[ 0.11671313 -0.00804662  1.22069607],False,[-0.12311079 -0.14461453  1.01211967]
58,[ 0  0  0 -1],[ 0.11671508 -0.00804461  1.22069839],False,[-0.12311079 -0.14461453  1.01211967]
59,[ 0  0  0 -1],[ 0.11671687 -0.00804262  1.22070061],False,[-0.12311079 -0.14461453  1.01211967]
60,[ 0  0  0 -1],[ 0.11671863 -0.00804064  1.22070281],False,[-0.12311079 -0.14461453  1.01211967]
61,[ 0  0  0 -1],[ 0.11672038 -0.00803869  1.22070497],False,[-0.12311079 -0.14461453  1.01211967]
62,[ 0  0  0 -1],[ 0.1167221  -0.00803675  1.22070711],False,[-0.12311079 -0.14461453  1.01211967]
