step,action,eef_pos,good,drop_pos
29,[-0.07662952 -0.2897949  -0.01211747  1.        ],[-0.05079514 -0.02544943  1.05903765],True,[-0.07392548 -0.11309515  1.05540688]
30,[-0.07648991 -0.28983639 -0.01200662  1.        ],[-0.05183337 -0.02923195  1.05885058],True,[-0.07392548 -0.11309515  1.05540688]
31,[-0.0763617  -0.28987446 -0.01190321  1.        ],[-0.05286559 -0.0330157   1.05866785],True,[-0.07392548 -0.11309515  1.05540688]
32,[-0.07624263 -0.28990979 -0.01180564  1.        ],[-0.05389287 -0.03680064  1.05848877],True,[-0.07392548 -0.11309515  1.05540688]
33,[-0.07613021 -0.28994313 -0.01171216  1.        ],[-0.05491618 -0.04058671  1.05831271],True,[-0.07392548 -0.11309515  1.05540688]
34,[-0.07602183 -0.28997523 -0.01162098  1.        ],[-0.05593634 -0.04437374  1.05813914],True,[-0.07392548 -0.11309515  1.05540688]
35,[-0.07591483 -0.29000688 -0.01153023  1.        ],[-0.05695395 -0.04816154  1.05796758],True,[-0.07392548 -0.11309515  1.05540688]
36,[-0.07580666 -0.29003883 -0.0114379   1.        ],[-0.05796953 -0.05195026  1.05779769],True,[-0.07392548 -0.11309515  1.05540688]
37,[-0.07569512 -0.29007173 -0.01134205  1.        ],[-0.05898341 -0.05574003  1.05762923],True,[-0.07392548 -0.11309515  1.05540688]
38,[-0.07557799 -0.29010621 -0.01124083  1.        ],[-0.05999585 -0.05953087  1.05746207],True,[-0.07392548 -0.11309515  1.05540688]
39,[-0.07545294 -0.29014294 -0.01113243  1.        ],[-0.06100696 -0.06332279  1.05729618],True,[-0.07392548 -0.11309515  1.05540688]
40,[-0.07531745 -0.29018262 -0.011015    1.        ],[-0.06201679 -0.06711575  1.0571316 ],True,[-0.07392548 -0.11309515  1.05540688]
41,[-0.07516868 -0.29022603 -0.01088661  1.        ],[-0.0630253  -0.07090976  1.05696845],True,[-0.07392548 -0.11309515  1.05540688]
42,[-0.07500321 -0.29027412 -0.01074506  1.        ],[-0.06403239 -0.07470478  1.05680691],True,[-0.07392548 -0.11309515  1.05540688]
43,[-0.07481664 -0.29032804 -0.01058776  1.        ],[-0.06503793 -0.07850078  1.0566472 ],True,[-0.07392548 -0.11309515  1.05540688]
44,[-0.0746031  -0.29038936 -0.0104114   1.        ],[-0.06604171 -0.08229774  1.0564896 ],True,[-0.07392548 -0.11309515  1.05540688]
45,[-0.07435433 -0.29046026 -0.01021148  1.        ],[-0.06704342 -0.08609559  1.05633441],True,[-0.07392548 -0.11309515  1.05540688]
46,[ 0  0  0 -1],[-0.06761041 -0.08820901  1.05622145],True,[-0.07392548 -0.11309515  1.05540688]
47,[ 0  0  0 -1],[-0.06780406 -0.08886834  1.05613034],True,[-0.07392548 -0.11309515  1.05540688]
48,[ 0  0  0 -1],[-0.06790234 -0.08915508  1.0560597 ],True,[-0.07392548 -0.11309515  1.05540688]
49,[ 0  0  0 -1],[-0.06795377 -0.08927309  1.05601405],True,[-0.07392548 -0.11309515  1.05540688]
50,[ 0  0  0 -1],[-0.06797899 -0.08932315  1.05598479],True,[-0.07392548 -0.11309515  1.05540688]
51,[ 0  0  0 -1],[-0.06799382 -0.08934328  1.05596191],True,[-0.07392548 -0.11309515  1.05540688]
52,[ 0  0  0 -1],[-0.0679953  -0.08934972  1.05595929],True,[-0.07392548 -0.11309515  1.05540688]
53,[ 0  0  0 -1],[-0.06799424 -0.08935331  1.05596039],True,[-0.07392548 -0.11309515  1.05540688]
54,[ 0  0  0 -1],[-0.06799307 -0.0893563   1.0559615 ],True,[-0.07392548 -0.11309515  1.05540688]
55,[ 0  0  0 -1],[-0.06799181 -0.08935882  1.05596259],True,[-0.07392548 -0.11309515  1.05540688]
56,[ 0  0  0 -1],[-0.06799049 -0.08936098  1.05596366],True,[-0.07392548 -0.11309515  1.05540688]
57,[ 0  0  0 -1],[-0.06798914 -0.08936292  1.05596471],True,[-0.07392548 -0.11309515  1.05540688]
58,[ 0  0  0 -1],[-0.06798778 -0.0893647   1.05596573],True,[-0.07392548 -0.11309515  1.05540688]
59,[ 0  0  0 -1],[-0.06798643 -0.08936643  1.05596674],True,[-0.07392548 -0.11309515  1.05540688]
60,[ 0  0  0 -1],[-0.06798514 -0.08936838  1.05596774],True,[-0.07392548 -0.11309515  1.05540688]
61,[ 0  0  0 -1],[-0.06798389 -0.08937044  1.05596872],True,[-0.07392548 -0.11309515  1.05540688]
62,[ 0  0  0 -1],[-0.06798264 -0.08937236  1.05596968],True,[-0.07392548 -0.11309515  1.05540688]
63,[ 0  0  0 -1],[-0.06798136 -0.08937408  1.05597064],True,[-0.07392548 -0.11309515  1.05540688]
64,[ 0  0  0 -1],[-0.06798007 -0.08937568  1.05597159],True,[-0.07392548 -0.11309515  1.05540688]
65,[ 0  0  0 -1],[-0.0679788  -0.08937727  1.05597252],True,[-0.07392548 -0.11309515  1.05540688]
66,[ 0  0  0 -1],[-0.06797754 -0.08937884  1.05597344],True,[-0.07392548 -0.11309515  1.05540688]
67,[ 0  0  0 -1],[-0.06797629 -0.08938039  1.05597435],True,[-0.07392548 -0.11309515  1.05540688]
68,[ 0  0  0 -1],[-0.06797507 -0.08938193  1.05597525],True,[-0.07392548 -0.11309515  1.05540688]
69,[ 0  0  0 -1],[-0.06797385 -0.08938346  1.05597614],True,[-0.07392548 -0.11309515  1.05540688]
70,[ 0  0  0 -1],[-0.06797265 -0.08938498  1.05597702],True,[-0.07392548 -0.11309515  1.05540688]
71,[ 0  0  0 -1],[-0.06797146 -0.08938648  1.05597789],True,[-0.07392548 -0.11309515  1.05540688]
72,[ 0  0  0 -1],[-0.06797029 -0.08938796  1.05597875],True,[-0.07392548 -0.11309515  1.05540688]
73,[ 0  0  0 -1],[-0.06796913 -0.08938944  1.0559796 ],True,[-0.07392548 -0.11309515  1.05540688]
74,[ 0  0  0 -1],[-0.06796799 -0.0893909   1.05598043],True,[-0.07392548 -0.11309515  1.05540688]
75,[ 0  0  0 -1],[-0.06796686 -0.08939235  1.05598126],True,[-0.07392548 -0.11309515  1.05540688]
76,[ 0  0  0 -1],[-0.06796574 -0.08939378  1.05598208],True,[-0.07392548 -0.11309515  1.05540688]
77,[ 0  0  0 -1],[-0.06796463 -0.0893952   1.05598288],True,[-0.07392548 -0.11309515  1.05540688]
78,[ 0  0  0 -1],[-0.06796354 -0.08939661  1.05598368],True,[-0.07392548 -0.11309515  1.05540688]
79,[ 0  0  0 -1],[-0.06796246 -0.08939801  1.05598447],True,[-0.07392548 -0.11309515  1.05540688]
80,[ 0  0  0 -1],[-0.06796139 -0.0893994   1.05598525],True,[-0.07392548 -0.11309515  1.05540688]
