step,action,eef_pos,good,drop_pos
0,[ 0.11281398  0.23424584 -0.14967262  1.        ],[-0.08130285 -0.26101811  1.2096434 ],True,[0.07467851 0.06910936 1.00019085]
1,[ 0.11116827  0.23528259 -0.14927731  1.        ],[-0.07924259 -0.26184445  1.20978169],True,[0.07467851 0.06910936 1.00019085]
2,[ 0.10971052  0.23589433 -0.14939031  1.        ],[-0.07660616 -0.2612227   1.20941351],True,[0.07467851 0.06910936 1.00019085]
3,[ 0.10825075  0.23636692 -0.14970789  1.        ],[-0.07388426 -0.25987823  1.20882803],True,[0.07467851 0.06910936 1.00019085]
4,[ 0.10689684  0.2367197  -0.15012278  1.        ],[-0.07127088 -0.25804216  1.20804989],True,[0.07467851 0.06910936 1.00019085]
5,[ 0.10571765  0.23697044 -0.15056157  1.        ],[-0.06883303 -0.25584733  1.20707602],True,[0.07467851 0.06910936 1.00019085]
6,[ 0.10473036  0.23714351 -0.1509785   1.        ],[-0.06658018 -0.25339573  1.2059182 ],True,[0.07467851 0.06910936 1.00019085]
7,[ 0.10392186  0.23726206 -0.15135046  1.        ],[-0.06452587 -0.2507454   1.20457117],True,[0.07467851 0.06910936 1.00019085]
8,[ 0.1032936   0.2373413  -0.15165599  1.        ],[-0.0626658  -0.24794054  1.20304201],True,[0.07467851 0.06910936 1.00019085]
9,[ 0.10283719  0.23739257 -0.15188574  1.        ],[-0.0609807  -0.24501712  1.2013511 ],True,[0.07467851 0.06910936 1.00019085]
10,[ 0.1025343   0.2374239  -0.15204147  1.        ],[-0.05944559 -0.24200408  1.19952318],True,[0.07467851 0.06910936 1.00019085]
11,[ 0.1023632   0.23744104 -0.15212997  1.        ],[-0.05803298 -0.23892388  1.19758383],True,[0.07467851 0.06910936 1.00019085]
12,[ 0.10230095  0.2374481  -0.15216082  1.        ],[-0.05671598 -0.23579494  1.19555769],True,[0.07467851 0.06910936 1.00019085]
13,[ 0.10232516  0.23744816 -0.15214445  1.        ],[-0.05546983 -0.23263224  1.1934673 ],True,[0.07467851 0.06910936 1.00019085]
14,[ 0.10241505  0.23744352 -0.15209119  1.        ],[-0.0542727  -0.22944789  1.19133235],True,[0.07467851 0.06910936 1.00019085]
15,[ 0.10255206  0.23743599 -0.15201062  1.        ],[-0.05310619 -0.22625148  1.18916949],True,[0.07467851 0.06910936 1.00019085]
16,[ 0.10272021  0.23742693 -0.15191119  1.        ],[-0.05195528 -0.22305046  1.18699217],True,[0.07467851 0.06910936 1.00019085]
17,[ 0.10290625  0.23741743 -0.1518001   1.        ],[-0.05080828 -0.21985036  1.18481088],True,[0.07467851 0.06910936 1.00019085]
18,[ 0.10309951  0.23740831 -0.15168318  1.        ],[-0.04965645 -0.2166551   1.18263336],True,[0.07467851 0.06910936 1.00019085]
19,[ 0.10329186  0.23740018 -0.15156499  1.        ],[-0.0484937  -0.21346725  1.18046501],True,[0.07467851 0.06910936 1.00019085]
20,[ 0.10347736  0.23739349 -0.15144889  1.        ],[-0.04731613 -0.21028825  1.17830921],True,[0.07467851 0.06910936 1.00019085]
21,[ 0.10365203  0.23738851 -0.15133721  1.        ],[-0.04612165 -0.20711867  1.17616774],True,[0.07467851 0.06910936 1.00019085]
22,[ 0.10381349  0.2373854  -0.15123138  1.        ],[-0.04490955 -0.20395843  1.17404113],True,[0.07467851 0.06910936 1.00019085]
23,[ 0.1039607   0.2373842  -0.15113211  1.        ],[-0.04368021 -0.20080698  1.171929  ],True,[0.07467851 0.06910936 1.00019085]
24,[ 0.10409363  0.23738487 -0.15103953  1.        ],[-0.04243472 -0.19766346  1.16983033],True,[0.07467851 0.06910936 1.00019085]
25,[ 0.10421299  0.2373873  -0.15095338  1.        ],[-0.04117464 -0.19452685  1.16774373],True,[0.07467851 0.06910936 1.00019085]
26,[ 0.10432002  0.23739134 -0.15087307  1.        ],[-0.0399018  -0.19139606  1.16566759],True,[0.07467851 0.06910936 1.00019085]
27,[ 0.10441626  0.23739683 -0.15079784  1.        ],[-0.03861809 -0.18827002  1.16360026],True,[0.07467851 0.06910936 1.00019085]
28,[ 0.1045034   0.23740358 -0.15072684  1.        ],[-0.03732537 -0.18514774  1.16154015],True,[0.07467851 0.06910936 1.00019085]
29,[ 0.10458312  0.23741142 -0.15065918  1.        ],[-0.03602535 -0.18202833  1.15948579],True,[0.07467851 0.06910936 1.00019085]
30,[ 0.10465706  0.23742018 -0.15059402  1.        ],[-0.03471955 -0.17891102  1.15743591],True,[0.07467851 0.06910936 1.00019085]
31,[ 0.10472668  0.23742971 -0.15053057  1.        ],[-0.03340927 -0.17579519  1.15538941],True,[0.07467851 0.06910936 1.00019085]
32,[ 0.10479329  0.2374399  -0.15046814  1.        ],[-0.03209558 -0.17268033  1.1533454 ],True,[0.07467851 0.06910936 1.00019085]
33,[ 0.10485797  0.23745064 -0.15040612  1.        ],[-0.03077932 -0.16956606  1.1513032 ],True,[0.07467851 0.06910936 1.00019085]
34,[ 0.10492163  0.23746185 -0.15034401  1.        ],[-0.02946113 -0.16645209  1.14926227],True,[0.07467851 0.06910936 1.00019085]
35,[ 0.10498494  0.23747348 -0.15028142  1.        ],[-0.02814148 -0.16333824  1.14722225],True,[0.07467851 0.06910936 1.00019085]
36,[ 0.10504844  0.2374855  -0.15021805  1.        ],[-0.02682064 -0.16022438  1.14518289],True,[0.07467851 0.06910936 1.00019085]
37,[ 0.10511247  0.23749788 -0.15015367  1.        ],[-0.02549881 -0.15711044  1.14314406],True,[0.07467851 0.06910936 1.00019085]
38,[ 0.10517726  0.23751062 -0.15008813  1.        ],[-0.02417605 -0.1539964   1.14110572],True,[0.07467851 0.06910936 1.00019085]
39,[ 0.10524293  0.23752373 -0.15002134  1.        ],[-0.02285235 -0.15088227  1.13906785],True,[0.07467851 0.06910936 1.00019085]
40,[ 0.10530951  0.23753722 -0.14995324  1.        ],[-0.02152767 -0.14776807  1.13703052],True,[0.07467851 0.06910936 1.00019085]
41,[ 0.10537697  0.23755112 -0.14988382  1.        ],[-0.0202019  -0.14465383  1.13499379],True,[0.07467851 0.06910936 1.00019085]
42,[ 0.10544523  0.23756545 -0.14981308  1.        ],[-0.01887494 -0.1415396   1.13295776],True,[0.07467851 0.06910936 1.00019085]
43,[ 0.10551418  0.23758025 -0.14974105  1.        ],[-0.01754667 -0.13842541  1.13092253],True,[0.07467851 0.06910936 1.00019085]
44,[ 0.10558372  0.23759554 -0.14966776  1.        ],[-0.01621698 -0.1353113   1.12888819],True,[0.07467851 0.06910936 1.00019085]
45,[ 0.10565371  0.23761135 -0.14959324  1.        ],[-0.01488691 -0.13219697  1.12685391],True,[0.07467851 0.06910936 1.00019085]
46,[ 0.10572553  0.23762763 -0.14951662  1.        ],[-0.01357455 -0.1290774   1.12480535],True,[0.07467851 0.06910936 1.00019085]
47,[ 0.10582297  0.23764287 -0.14942344  1.        ],[-0.01228306 -0.12595246  1.12274055],True,[0.07467851 0.06910936 1.00019085]
48,[ 0.10595108  0.2376568  -0.14931046  1.        ],[-0.01100543 -0.12282427  1.1206654 ],True,[0.07467851 0.06910936 1.00019085]
49,[ 0.10610173  0.23766985 -0.14918266  1.        ],[-0.00973861 -0.11969348  1.11858238],True,[0.07467851 0.06910936 1.00019085]
50,[ 0.10627191  0.23768208 -0.14904197  1.        ],[-0.0084806  -0.11656051  1.11649303],True,[0.07467851 0.06910936 1.00019085]
51,[ 0.10645985  0.23769357 -0.14888944  1.        ],[-0.00722935 -0.11342585  1.11439889],True,[0.07467851 0.06910936 1.00019085]
52,[ 0.10666361  0.23770445 -0.14872615  1.        ],[-0.00598284 -0.11029003  1.11230147],True,[0.07467851 0.06910936 1.00019085]
53,[ 0.1068811   0.23771488 -0.14855325  1.        ],[-0.00473917 -0.10715358  1.11020221],True,[0.07467851 0.06910936 1.00019085]
54,[ 0.10711027  0.23772503 -0.14837182  1.        ],[-0.00349661 -0.10401695  1.10810238],True,[0.07467851 0.06910936 1.00019085]
55,[ 0.1073492  0.2377351 -0.1481829  1.       ],[-0.00225368 -0.10088055  1.10600309],True,[0.07467851 0.06910936 1.00019085]
56,[ 0.10759617  0.23774525 -0.14798736  1.        ],[-1.00911916e-03 -9.77446993e-02  1.10390527e+00],True,[0.07467851 0.06910936 1.00019085]
57,[ 0.10784971  0.23775565 -0.14778597  1.        ],[ 2.38062681e-04 -9.46096457e-02  1.10180966e+00],True,[0.07467851 0.06910936 1.00019085]
58,[ 0.10810864  0.23776641 -0.14757932  1.        ],[ 0.00148865 -0.09147557  1.09971685],True,[0.07467851 0.06910936 1.00019085]
59,[ 0.10837203  0.23777766 -0.14736787  1.        ],[ 0.00274322 -0.08834261  1.09762727],True,[0.07467851 0.06910936 1.00019085]
60,[ 0.10863921  0.23778949 -0.1471519   1.        ],[ 0.00400218 -0.08521082  1.09554123],True,[0.07467851 0.06910936 1.00019085]
61,[ 0.10890975  0.23780197 -0.14693159  1.        ],[ 0.0052658  -0.08208026  1.09345894],True,[0.07467851 0.06910936 1.00019085]
62,[ 0.1091834   0.23781517 -0.14670695  1.        ],[ 0.00653423 -0.07895094  1.09138054],True,[0.07467851 0.06910936 1.00019085]
63,[ 0.10946012  0.23782914 -0.14647793  1.        ],[ 0.00780754 -0.07582284  1.08930609],True,[0.07467851 0.06910936 1.00019085]
64,[ 0.10973996  0.23784391 -0.14624437  1.        ],[ 0.00908576 -0.07269595  1.08723562],True,[0.07467851 0.06910936 1.00019085]
65,[ 0.11002312  0.23785953 -0.14600602  1.        ],[ 0.01036885 -0.0695702   1.08516914],True,[0.07467851 0.06910936 1.00019085]
66,[ 0.11030988  0.23787599 -0.14576262  1.        ],[ 0.01165693 -0.0664446   1.08310653],True,[0.07467851 0.06910936 1.00019085]
67,[ 0.11060086  0.23789287 -0.14551437  1.        ],[ 0.01295015 -0.06331869  1.0810474 ],True,[0.07467851 0.06910936 1.00019085]
68,[ 0.11089651  0.23791022 -0.14526077  1.        ],[ 0.01424827 -0.06019484  1.0789915 ],True,[0.07467851 0.06910936 1.00019085]
69,[ 0.11119634  0.23792977 -0.14499931  1.        ],[ 0.01555116 -0.05707474  1.07693864],True,[0.07467851 0.06910936 1.00019085]
70,[ 0.11149999  0.23795291 -0.1447279   1.        ],[ 0.01685837 -0.05396203  1.07488913],True,[0.07467851 0.06910936 1.00019085]
71,[ 0.11180629  0.23798205 -0.14444341  1.        ],[ 0.01816986 -0.05085586  1.07284351],True,[0.07467851 0.06910936 1.00019085]
72,[ 0.11211581  0.23801659 -0.14414628  1.        ],[ 0.01948576 -0.04775375  1.07080215],True,[0.07467851 0.06910936 1.00019085]
73,[ 0.11242987  0.23805489 -0.14383808  1.        ],[ 0.02080615 -0.04465396  1.06876527],True,[0.07467851 0.06910936 1.00019085]
