step,action,eef_pos,good,drop_pos
0,[ 0  0  0 -1],[-0.16942532  0.29826725  0.96194498],False,[-0.01012006  0.1978209   0.92447664]
1,[ 0  0  0 -1],[-0.1720906   0.30039239  0.96076059],False,[-0.01012006  0.1978209   0.92447664]
2,[ 0  0  0 -1],[-0.17428188  0.30172212  0.95987339],False,[-0.01012006  0.1978209   0.92447664]
3,[ 0  0  0 -1],[-0.17584752  0.30258483  0.95924981],False,[-0.01012006  0.1978209   0.92447664]
4,[ 0  0  0 -1],[-0.17685497  0.30310753  0.95884685],False,[-0.01012006  0.1978209   0.92447664]
5,[ 0  0  0 -1],[-0.17740874  0.30338791  0.95862702],False,[-0.01012006  0.1978209   0.92447664]
6,[ 0  0  0 -1],[-0.17759831  0.3035218   0.95857264],False,[-0.01012006  0.1978209   0.92447664]
7,[ 0  0  0 -1],[-0.17752429  0.30356671  0.95864436],False,[-0.01012006  0.1978209   0.92447664]
8,[ 0  0  0 -1],[-0.17727102  0.30356395  0.95879438],False,[-0.01012006  0.1978209   0.92447664]
9,[ 0  0  0 -1],[-0.17689781  0.30354547  0.9589975 ],False,[-0.01012006  0.1978209   0.92447664]
10,[ 0  0  0 -1],[-0.17645758  0.30352943  0.9592365 ],False,[-0.01012006  0.1978209   0.92447664]
11,[ 0  0  0 -1],[-0.17599262  0.30352543  0.95949173],False,[-0.01012006  0.1978209   0.92447664]
12,[ 0  0  0 -1],[-0.17553509  0.30353618  0.9597461 ],False,[-0.01012006  0.1978209   0.92447664]
13,[ 0  0  0 -1],[-0.17510876  0.30355975  0.95998577],False,[-0.01012006  0.1978209   0.92447664]
14,[ 0  0  0 -1],[-0.1747303   0.30359162  0.96020022],False,[-0.01012006  0.1978209   0.92447664]
15,[ 0  0  0 -1],[-0.17441038  0.30362615  0.96038202],False,[-0.01012006  0.1978209   0.92447664]
16,[ 0  0  0 -1],[-0.17415478  0.30365769  0.96052657],False,[-0.01012006  0.1978209   0.92447664]
17,[ 0  0  0 -1],[-0.17396396  0.30368406  0.96063467],False,[-0.01012006  0.1978209   0.92447664]
18,[ 0  0  0 -1],[-0.17381661  0.30369422  0.96071525],False,[-0.01012006  0.1978209   0.92447664]
19,[ 0  0  0 -1],[-0.17369766  0.30368162  0.96077382],False,[-0.01012006  0.1978209   0.92447664]
20,[ 0  0  0 -1],[-0.173602    0.30366747  0.96082039],False,[-0.01012006  0.1978209   0.92447664]
21,[ 0  0  0 -1],[-0.17352323  0.30365786  0.96086053],False,[-0.01012006  0.1978209   0.92447664]
22,[ 0  0  0 -1],[-0.17345529  0.30364986  0.96089577],False,[-0.01012006  0.1978209   0.92447664]
23,[ 0  0  0 -1],[-0.17339521  0.30364189  0.96092693],False,[-0.01012006  0.1978209   0.92447664]
24,[ 0  0  0 -1],[-0.17334139  0.30363333  0.96095464],False,[-0.01012006  0.1978209   0.92447664]
25,[ 0  0  0 -1],[-0.17329293  0.30362404  0.96097933],False,[-0.01012006  0.1978209   0.92447664]
26,[ 0  0  0 -1],[-0.17324921  0.30361406  0.96100134],False,[-0.01012006  0.1978209   0.92447664]
27,[ 0  0  0 -1],[-0.17320979  0.30360351  0.96102093],False,[-0.01012006  0.1978209   0.92447664]
28,[ 0  0  0 -1],[-0.1731743   0.3035925   0.96103833],False,[-0.01012006  0.1978209   0.92447664]
29,[ 0  0  0 -1],[-0.17314239  0.30358113  0.96105372],False,[-0.01012006  0.1978209   0.92447664]
30,[ 0  0  0 -1],[-0.17311374  0.30356947  0.9610673 ],False,[-0.01012006  0.1978209   0.92447664]
31,[ 0  0  0 -1],[-0.17308803  0.30355761  0.96107922],False,[-0.01012006  0.1978209   0.92447664]
32,[ 0  0  0 -1],[-0.17306493  0.30354563  0.96108967],False,[-0.01012006  0.1978209   0.92447664]
33,[ 0  0  0 -1],[-0.17304371  0.30353399  0.96109894],False,[-0.01012006  0.1978209   0.92447664]
34,[ 0  0  0 -1],[-0.173024    0.30352286  0.96110719],False,[-0.01012006  0.1978209   0.92447664]
35,[ 0  0  0 -1],[-0.1730057   0.30351223  0.96111449],False,[-0.01012006  0.1978209   0.92447664]
