step,action,eef_pos,good,drop_pos
0,[0.  0.  0.3 1. ],[0.17511693 0.08803652 0.96660604],True,[0.00740109 0.21240399 1.00789218]
1,[0.  0.  0.3 1. ],[0.17949641 0.08842655 0.97249145],True,[0.00740109 0.21240399 1.00789218]
2,[0.  0.  0.3 1. ],[0.18334719 0.08885148 0.9790034 ],True,[0.00740109 0.21240399 1.00789218]
3,[0.  0.  0.3 1. ],[0.18675253 0.08929659 0.98534484],True,[0.00740109 0.21240399 1.00789218]
4,[0.  0.  0.3 1. ],[0.1897093  0.08972048 0.99137132],True,[0.00740109 0.21240399 1.00789218]
5,[0.  0.  0.3 1. ],[0.19222093 0.09009818 0.99707415],True,[0.00740109 0.21240399 1.00789218]
6,[0.  0.  0.3 1. ],[0.19429846 0.09041657 1.00246616],True,[0.00740109 0.21240399 1.00789218]
7,[0.  0.  0.3 1. ],[0.19596085 0.09067544 1.0075649 ],True,[0.00740109 0.21240399 1.00789218]
8,[0.  0.  0.3 1. ],[0.19723778 0.09088837 1.01239292],True,[0.00740109 0.21240399 1.00789218]
9,[-0.25261889  0.16170289 -0.00598922  1.        ],[0.19694502 0.09194609 1.01531282],True,[0.00740109 0.21240399 1.00789218]
10,[-0.25305769  0.1608218  -0.0099072   1.        ],[0.19560178 0.09367673 1.01673052],True,[0.00740109 0.21240399 1.00789218]
11,[-0.25352972  0.15994037 -0.01190635  1.        ],[0.193903   0.09556111 1.01773327],True,[0.00740109 0.21240399 1.00789218]
12,[-0.25397452  0.15911426 -0.0134014   1.        ],[0.19191383 0.0975207  1.01849   ],True,[0.00740109 0.21240399 1.00789218]
13,[-0.25436813  0.15837739 -0.0146101   1.        ],[0.18965067 0.09952688 1.01904053],True,[0.00740109 0.21240399 1.00789218]
14,[-0.25470032  0.15774981 -0.01558023  1.        ],[0.18713434 0.10155773 1.01940619],True,[0.00740109 0.21240399 1.00789218]
15,[-0.2549657   0.1572441  -0.01633353  1.        ],[0.18439112 0.10359587 1.01960706],True,[0.00740109 0.21240399 1.00789218]
16,[-0.2551623   0.15686606 -0.01688907  1.        ],[0.18145053 0.10562886 1.01966437],True,[0.00740109 0.21240399 1.00789218]
17,[-0.2552912   0.15661498 -0.01726715  1.        ],[0.17834336 0.10764897 1.01960011],True,[0.00740109 0.21240399 1.00789218]
18,[-0.25535603  0.15648456 -0.01748949  1.        ],[0.17510014 0.10965243 1.01943623],True,[0.00740109 0.21240399 1.00789218]
19,[-0.25536242  0.15646413 -0.01757861  1.        ],[0.17174993 0.11163857 1.01919379],True,[0.00740109 0.21240399 1.00789218]
