step,action,eef_pos,good,drop_pos
0,[-0.10818428 -0.00472913 -0.27977455  1.        ],[-0.00359908 -0.14105202  1.2007928 ],True,[-0.10637891 -0.14828309  0.92551955]
1,[-0.10490448 -0.00738055 -0.28096366  1.        ],[-0.00334031 -0.14028034  1.20066067],True,[-0.10637891 -0.14828309  0.92551955]
2,[-0.10517329 -0.00816855 -0.28084133  1.        ],[-0.00311644 -0.13996632  1.19869566],True,[-0.10637891 -0.14828309  0.92551955]
3,[-0.10603346 -0.00853995 -0.28050664  1.        ],[-0.00322606 -0.13988832  1.19610714],True,[-0.10637891 -0.14828309  0.92551955]
4,[-0.10681874 -0.00869311 -0.28020383  1.        ],[-0.0036871  -0.13996458  1.19318485],True,[-0.10637891 -0.14828309  0.92551955]
5,[-0.10741477 -0.00870109 -0.27997564  1.        ],[-0.00445053 -0.14009572  1.19002215],True,[-0.10637891 -0.14828309  0.92551955]
6,[-0.10783    -0.00866142 -0.27981721  1.        ],[-0.00546099 -0.14022666  1.18666716],True,[-0.10637891 -0.14828309  0.92551955]
7,[-0.10809366 -0.00862928 -0.27971646  1.        ],[-0.00666914 -0.14033793  1.18315749],True,[-0.10637891 -0.14828309  0.92551955]
8,[-0.1082336  -0.00862436 -0.27966249  1.        ],[-0.00803051 -0.14042269  1.17952649],True,[-0.10637891 -0.14828309  0.92551955]
9,[-0.10827531 -0.0086538  -0.27964543  1.        ],[-0.00950498 -0.14047748  1.17580389],True,[-0.10637891 -0.14828309  0.92551955]
10,[-0.10824242 -0.00872162 -0.27965606  1.        ],[-0.01105895 -0.14050576  1.1720156 ],True,[-0.10637891 -0.14828309  0.92551955]
11,[-0.10815479 -0.00882454 -0.27968673  1.        ],[-0.01266517 -0.14051512  1.16818355],True,[-0.10637891 -0.14828309  0.92551955]
12,[-0.10802867 -0.00895453 -0.27973134  1.        ],[-0.01430126 -0.14051209  1.16432566],True,[-0.10637891 -0.14828309  0.92551955]
13,[-0.10787795 -0.00910449 -0.27978466  1.        ],[-0.01594962 -0.14050243  1.16045602],True,[-0.10637891 -0.14828309  0.92551955]
14,[-0.10771403 -0.00926785 -0.27984245  1.        ],[-0.01759701 -0.14049105  1.15658529],True,[-0.10637891 -0.14828309  0.92551955]
15,[-0.10754592 -0.00943888 -0.27990138  1.        ],[-0.01923403 -0.14048181  1.15272106],True,[-0.10637891 -0.14828309  0.92551955]
16,[-0.10738042 -0.00961278 -0.279959    1.        ],[-0.02085453 -0.14047762  1.14886836],True,[-0.10637891 -0.14828309  0.92551955]
17,[-0.10722236 -0.00978575 -0.28001358  1.        ],[-0.02245501 -0.14048048  1.14503008],True,[-0.10637891 -0.14828309  0.92551955]
18,[-0.10707489 -0.00995501 -0.28006404  1.        ],[-0.02403399 -0.14049133  1.14120744],True,[-0.10637891 -0.14828309  0.92551955]
19,[-0.10693978 -0.010119   -0.28010978  1.        ],[-0.02559155 -0.14051046  1.13740046],True,[-0.10637891 -0.14828309  0.92551955]
20,[-0.10681769 -0.01027703 -0.28015061  1.        ],[-0.02712887 -0.14053765  1.13360825],True,[-0.10637891 -0.14828309  0.92551955]
21,[-0.10670836 -0.01042906 -0.28018665  1.        ],[-0.02864788 -0.14057234  1.12982937],True,[-0.10637891 -0.14828309  0.92551955]
22,[-0.10661089 -0.01057557 -0.28021826  1.        ],[-0.03015092 -0.14061378  1.1260621 ],True,[-0.10637891 -0.14828309  0.92551955]
23,[-0.10652395 -0.01071739 -0.28024594  1.        ],[-0.03164045 -0.14066114  1.12230459],True,[-0.10637891 -0.14828309  0.92551955]
24,[-0.10644593 -0.01085553 -0.28027026  1.        ],[-0.03311894 -0.14071354  1.11855503],True,[-0.10637891 -0.14828309  0.92551955]
25,[-0.10637513 -0.01099115 -0.28029186  1.        ],[-0.03458864 -0.14077018  1.11481177],True,[-0.10637891 -0.14828309  0.92551955]
26,[-0.10630985 -0.01112541 -0.28031133  1.        ],[-0.03605157 -0.14083031  1.11107334],True,[-0.10637891 -0.14828309  0.92551955]
27,[-0.10624849 -0.01125943 -0.28032924  1.        ],[-0.03750943 -0.14089331  1.10733849],True,[-0.10637891 -0.14828309  0.92551955]
28,[-0.10618965 -0.01139428 -0.28034609  1.        ],[-0.03896361 -0.14095863  1.10360625],True,[-0.10637891 -0.14828309  0.92551955]
29,[-0.10613207 -0.0115309  -0.28036231  1.        ],[-0.04041517 -0.14102587  1.09987582],True,[-0.10637891 -0.14828309  0.92551955]
30,[-0.10607474 -0.01167016 -0.28037824  1.        ],[-0.04186491 -0.1410947   1.09614664],True,[-0.10637891 -0.14828309  0.92551955]
31,[-0.10601686 -0.01181279 -0.28039416  1.        ],[-0.04331333 -0.1411649   1.09241834],True,[-0.10637891 -0.14828309  0.92551955]
32,[-0.10595783 -0.01195943 -0.28041025  1.        ],[-0.04476075 -0.1412363   1.08869068],True,[-0.10637891 -0.14828309  0.92551955]
33,[-0.10589724 -0.01211064 -0.28042665  1.        ],[-0.04620729 -0.14130882  1.08496355],True,[-0.10637891 -0.14828309  0.92551955]
34,[-0.10583486 -0.01226692 -0.28044341  1.        ],[-0.04765292 -0.14138242  1.08123696],True,[-0.10637891 -0.14828309  0.92551955]
35,[-0.10577059 -0.01242869 -0.28046053  1.        ],[-0.04909752 -0.1414571   1.07751096],True,[-0.10637891 -0.14828309  0.92551955]
36,[-0.10570445 -0.01259637 -0.28047799  1.        ],[-0.05054087 -0.14153286  1.07378568],True,[-0.10637891 -0.14828309  0.92551955]
37,[-0.10563659 -0.01277035 -0.28049569  1.        ],[-0.05198271 -0.14160975  1.07006128],True,[-0.10637891 -0.14828309  0.92551955]
38,[-0.10556722 -0.01295102 -0.28051352  1.        ],[-0.05342275 -0.1416878   1.06633793],True,[-0.10637891 -0.14828309  0.92551955]
39,[-0.10549662 -0.0131388  -0.28053134  1.        ],[-0.05486064 -0.14176706  1.06261584],True,[-0.10637891 -0.14828309  0.92551955]
40,[-0.10542516 -0.01333416 -0.28054899  1.        ],[-0.05629607 -0.14184758  1.05889521],True,[-0.10637891 -0.14828309  0.92551955]
41,[-0.10535322 -0.01353761 -0.28056627  1.        ],[-0.05772868 -0.14192938  1.05517626],True,[-0.10637891 -0.14828309  0.92551955]
42,[-0.10528128 -0.01374971 -0.28058296  1.        ],[-0.05915838 -0.14201323  1.05145921],True,[-0.10637891 -0.14828309  0.92551955]
43,[-0.10520939 -0.01396951 -0.28059907  1.        ],[-0.06059019 -0.14211515  1.04774497],True,[-0.10637891 -0.14828309  0.92551955]
44,[-0.1051274  -0.01416111 -0.28062019  1.        ],[-0.06202368 -0.14223456  1.04403418],True,[-0.10637891 -0.14828309  0.92551955]
45,[-0.10503469 -0.01432311 -0.28064669  1.        ],[-0.06345406 -0.14235874  1.04032627],True,[-0.10637891 -0.14828309  0.92551955]
46,[-0.10494051 -0.01448355 -0.28067368  1.        ],[-0.06487987 -0.14248493  1.03662119],True,[-0.10637891 -0.14828309  0.92551955]
47,[-0.10484785 -0.01464911 -0.28069972  1.        ],[-0.06630032 -0.14261221  1.03291922],True,[-0.10637891 -0.14828309  0.92551955]
48,[-0.10475843 -0.01482269 -0.28072399  1.        ],[-0.06771476 -0.14274005  1.0292207 ],True,[-0.10637891 -0.14828309  0.92551955]
49,[-0.10467384 -0.01500645 -0.28074578  1.        ],[-0.06912254 -0.14286812  1.02552603],True,[-0.10637891 -0.14828309  0.92551955]
50,[-0.10459583 -0.0152023  -0.28076432  1.        ],[-0.07052303 -0.14299627  1.02183558],True,[-0.10637891 -0.14828309  0.92551955]
51,[-0.1045264  -0.01541204 -0.28077874  1.        ],[-0.07191561 -0.14312441  1.01814975],True,[-0.10637891 -0.14828309  0.92551955]
52,[-0.1044679  -0.0156374  -0.28078805  1.        ],[-0.07329961 -0.14325257  1.01446894],True,[-0.10637891 -0.14828309  0.92551955]
53,[-0.10442311 -0.01588009 -0.28079109  1.        ],[-0.07467436 -0.14338086  1.01079359],True,[-0.10637891 -0.14828309  0.92551955]
54,[-0.1043953  -0.01614184 -0.28078651  1.        ],[-0.07603918 -0.14350945  1.00712412],True,[-0.10637891 -0.14828309  0.92551955]
55,[-0.10438838 -0.01642442 -0.28077269  1.        ],[-0.07739338 -0.14363859  1.00346097],True,[-0.10637891 -0.14828309  0.92551955]
56,[ 0  0  0 -1],[-0.0783244  -0.14374423  1.00136854],True,[-0.10637891 -0.14828309  0.92551955]
57,[ 0  0  0 -1],[-0.07914479 -0.14391066  1.00051371],True,[-0.10637891 -0.14828309  0.92551955]
58,[ 0  0  0 -1],[-0.07993384 -0.14405734  0.99992067],True,[-0.10637891 -0.14828309  0.92551955]
59,[ 0  0  0 -1],[-0.08061333 -0.14414426  0.99945662],True,[-0.10637891 -0.14828309  0.92551955]
60,[ 0  0  0 -1],[-0.08115948 -0.1441755   0.99909602],True,[-0.10637891 -0.14828309  0.92551955]
61,[ 0  0  0 -1],[-0.08157562 -0.14417174  0.99882271],True,[-0.10637891 -0.14828309  0.92551955]
62,[ 0  0  0 -1],[-0.0818577  -0.14418471  0.99864468],True,[-0.10637891 -0.14828309  0.92551955]
63,[ 0  0  0 -1],[-0.08204386 -0.14421616  0.99852801],True,[-0.10637891 -0.14828309  0.92551955]
64,[ 0  0  0 -1],[-0.08217768 -0.14425089  0.99844528],True,[-0.10637891 -0.14828309  0.92551955]
65,[ 0  0  0 -1],[-0.08229058 -0.14428243  0.99838089],True,[-0.10637891 -0.14828309  0.92551955]
66,[ 0  0  0 -1],[-0.08238836 -0.14431178  0.99832945],True,[-0.10637891 -0.14828309  0.92551955]
67,[ 0  0  0 -1],[-0.08246985 -0.14434194  0.99828834],True,[-0.10637891 -0.14828309  0.92551955]
68,[ 0  0  0 -1],[-0.08253758 -0.14437457  0.99825464],True,[-0.10637891 -0.14828309  0.92551955]
69,[ 0  0  0 -1],[-0.08259458 -0.14441062  0.99822607],True,[-0.10637891 -0.14828309  0.92551955]
70,[ 0  0  0 -1],[-0.08264347 -0.14445042  0.998201  ],True,[-0.10637891 -0.14828309  0.92551955]
71,[ 0  0  0 -1],[-0.08268569 -0.14449224  0.9981785 ],True,[-0.10637891 -0.14828309  0.92551955]
72,[ 0  0  0 -1],[-0.08272202 -0.14453377  0.99815824],True,[-0.10637891 -0.14828309  0.92551955]
73,[ 0  0  0 -1],[-0.08275352 -0.14457417  0.99813992],True,[-0.10637891 -0.14828309  0.92551955]
74,[ 0  0  0 -1],[-0.08278107 -0.14461304  0.9981233 ],True,[-0.10637891 -0.14828309  0.92551955]
75,[ 0  0  0 -1],[-0.08280593 -0.14464997  0.99810799],True,[-0.10637891 -0.14828309  0.92551955]
76,[ 0  0  0 -1],[-0.08282888 -0.14468479  0.99809393],True,[-0.10637891 -0.14828309  0.92551955]
77,[ 0  0  0 -1],[-0.0828502  -0.14471763  0.99808109],True,[-0.10637891 -0.14828309  0.92551955]
78,[ 0  0  0 -1],[-0.08287008 -0.14474856  0.9980694 ],True,[-0.10637891 -0.14828309  0.92551955]
79,[ 0  0  0 -1],[-0.08288861 -0.14477768  0.9980588 ],True,[-0.10637891 -0.14828309  0.92551955]
80,[ 0  0  0 -1],[-0.08290586 -0.14480509  0.99804922],True,[-0.10637891 -0.14828309  0.92551955]
