step,action,eef_pos,good,drop_pos
0,[ 0.17781314 -0.19870429 -0.13747396  1.        ],[-0.02661285  0.28586181  1.09793764],True,[0.05941717 0.18223972 1.03101644]
1,[ 0.17161386 -0.20670676 -0.13349532  1.        ],[-0.02436561  0.28703394  1.09679576],True,[0.05941717 0.18223972 1.03101644]
2,[ 0.1682086  -0.21039273 -0.13206349  1.        ],[-0.02166405  0.28702387  1.09577347],True,[0.05941717 0.18223972 1.03101644]
3,[ 0.16494468 -0.21316389 -0.13173614  1.        ],[-0.01875969  0.28628574  1.09481964],True,[0.05941717 0.18223972 1.03101644]
4,[ 0.16181049 -0.21535448 -0.13205988  1.        ],[-0.01580631  0.28498909  1.09385064],True,[0.05941717 0.18223972 1.03101644]
5,[ 0.15892228 -0.21707538 -0.13274784  1.        ],[-0.01290238  0.28323623  1.09279856],True,[0.05941717 0.18223972 1.03101644]
6,[ 0.15638333 -0.2183942  -0.13359726  1.        ],[-0.01012016  0.28113517  1.09163555],True,[0.05941717 0.18223972 1.03101644]
7,[ 0.15425078 -0.21937425 -0.13446797  1.        ],[-0.00747974  0.27878039  1.09034852],True,[0.05941717 0.18223972 1.03101644]
8,[ 0.15251362 -0.22009637 -0.13526708  1.        ],[-0.00499431  0.27623416  1.08893088],True,[0.05941717 0.18223972 1.03101644]
9,[ 0.15117736 -0.22061022 -0.13592843  1.        ],[-0.0026632   0.27354465  1.0873873 ],True,[0.05941717 0.18223972 1.03101644]
10,[ 0.15023238 -0.22095482 -0.13641555  1.        ],[-4.61349250e-04  2.70755897e-01  1.08573997e+00],True,[0.05941717 0.18223972 1.03101644]
11,[ 0.14961728 -0.22117362 -0.1367366   1.        ],[0.00164256 0.26790318 1.08401463],True,[0.05941717 0.18223972 1.03101644]
12,[ 0.14925668 -0.22130556 -0.13691711  1.        ],[0.00365808 0.26500426 1.0822201 ],True,[0.05941717 0.18223972 1.03101644]
13,[ 0.14913576 -0.22136573 -0.1369516   1.        ],[0.00560486 0.26207603 1.08037243],True,[0.05941717 0.18223972 1.03101644]
14,[ 0.14921269 -0.22137298 -0.13685605  1.        ],[0.00750211 0.25913131 1.07848689],True,[0.05941717 0.18223972 1.03101644]
15,[ 0.14944487 -0.22134336 -0.13665045  1.        ],[0.0093657  0.25618098 1.07657819],True,[0.05941717 0.18223972 1.03101644]
16,[ 0.14979287 -0.22128964 -0.13635612  1.        ],[0.01120767 0.25322646 1.0746555 ],True,[0.05941717 0.18223972 1.03101644]
17,[ 0.15023437 -0.22121465 -0.1359916   1.        ],[0.01301769 0.250261   1.0727114 ],True,[0.05941717 0.18223972 1.03101644]
18,[ 0.15081986 -0.22110074 -0.13552798  1.        ],[0.01481294 0.24729104 1.07075795],True,[0.05941717 0.18223972 1.03101644]
19,[ 0.15150723 -0.22095986 -0.13499     1.        ],[0.01660534 0.24432094 1.06880324],True,[0.05941717 0.18223972 1.03101644]
20,[ 0.15226655 -0.22080097 -0.13439431  1.        ],[0.01840103 0.24135317 1.06685157],True,[0.05941717 0.18223972 1.03101644]
21,[ 0.15308414 -0.22062855 -0.13374712  1.        ],[0.02020439 0.23838972 1.06490609],True,[0.05941717 0.18223972 1.03101644]
22,[ 0.15395033 -0.2204463  -0.13305159  1.        ],[0.02201856 0.23543225 1.06296909],True,[0.05941717 0.18223972 1.03101644]
23,[ 0.15485861 -0.22025745 -0.13230822  1.        ],[0.02384568 0.2324821  1.06104212],True,[0.05941717 0.18223972 1.03101644]
24,[ 0.15580551 -0.22006495 -0.13151448  1.        ],[0.02568697 0.22954049 1.05912629],True,[0.05941717 0.18223972 1.03101644]
25,[ 0.15679042 -0.21987142 -0.13066493  1.        ],[0.02754312 0.22660831 1.05722246],True,[0.05941717 0.18223972 1.03101644]
26,[ 0.1578155  -0.21967871 -0.1297518   1.        ],[0.02941428 0.22368641 1.05533189],True,[0.05941717 0.18223972 1.03101644]
27,[ 0.15888509 -0.21948752 -0.1287663   1.        ],[0.03130119 0.22077367 1.05345586],True,[0.05941717 0.18223972 1.03101644]
28,[ 0.16000661 -0.21929476 -0.12770158  1.        ],[0.03320461 0.21786859 1.05159541],True,[0.05941717 0.18223972 1.03101644]
29,[ 0.16119123 -0.2190958  -0.12654808  1.        ],[0.0351251  0.21496998 1.04975141],True,[0.05941717 0.18223972 1.03101644]
30,[ 0.16245441 -0.2188852  -0.125291    1.        ],[0.03706315 0.21207698 1.04792472],True,[0.05941717 0.18223972 1.03101644]
31,[ 0  0  0 -1],[0.03810589 0.21044737 1.0469344 ],True,[0.05941717 0.18223972 1.03101644]
32,[ 0  0  0 -1],[0.03843095 0.20989206 1.04675789],True,[0.05941717 0.18223972 1.03101644]
33,[ 0  0  0 -1],[0.03858279 0.2095943  1.04673288],True,[0.05941717 0.18223972 1.03101644]
34,[ 0  0  0 -1],[0.03864737 0.20942053 1.04671332],True,[0.05941717 0.18223972 1.03101644]
