step,action,eef_pos,good,drop_pos
18,[0.14022034 0.3        0.19120589 1.        ],[-0.18863423  0.09348521  1.0319234 ],False,[-0.13755748 -0.0890856   0.9221529 ]
19,[ 0  0  0 -1],[-0.18806158  0.09507249  1.03287216],False,[-0.13755748 -0.0890856   0.9221529 ]
20,[0.04278754 0.3        0.17570333 1.        ],[-0.18767146  0.09722208  1.03414078],False,[-0.13755748 -0.0890856   0.9221529 ]
21,[ 0  0  0 -1],[-0.1874533   0.09891716  1.03512812],False,[-0.13755748 -0.0890856   0.9221529 ]
22,[ 0  0  0 -1],[-0.18728751  0.09931492  1.03538971],False,[-0.13755748 -0.0890856   0.9221529 ]
23,[ 0  0  0 -1],[-0.18714115  0.09945262  1.035508  ],False,[-0.13755748 -0.0890856   0.9221529 ]
24,[ 0  0  0 -1],[-0.18702312  0.09952158  1.03558779],False,[-0.13755748 -0.0890856   0.9221529 ]
25,[-0.00384025  0.3         0.1745421   1.        ],[-0.18702156  0.10134175  1.036672  ],False,[-0.13755748 -0.0890856   0.9221529 ]
26,[ 0  0  0 -1],[-0.18712595  0.10292253  1.03759094],False,[-0.13755748 -0.0890856   0.9221529 ]
27,[-0.04531115  0.3         0.17661941  1.        ],[-0.18744775  0.10505596  1.03884603],False,[-0.13755748 -0.0890856   0.9221529 ]
28,[0.04947493 0.3        0.17700626 1.        ],[-0.18757053  0.10852907  1.04086664],False,[-0.13755748 -0.0890856   0.9221529 ]
29,[ 0  0  0 -1],[-0.18763503  0.11044721  1.0419095 ],False,[-0.13755748 -0.0890856   0.9221529 ]
30,[ 0  0  0 -1],[-0.18768699  0.11086424  1.04209936],False,[-0.13755748 -0.0890856   0.9221529 ]
31,[0.14042436 0.3        0.19273923 1.        ],[-0.18703184  0.11272218  1.04320214],False,[-0.13755748 -0.0890856   0.9221529 ]
32,[ 0  0  0 -1],[-0.1866779   0.1142343   1.04402985],False,[-0.13755748 -0.0890856   0.9221529 ]
33,[ 0  0  0 -1],[-0.18661683  0.11454923  1.04418844],False,[-0.13755748 -0.0890856   0.9221529 ]
34,[ 0  0  0 -1],[-0.18655638  0.11465159  1.04425536],False,[-0.13755748 -0.0890856   0.9221529 ]
35,[ 0  0  0 -1],[-0.18650962  0.11469974  1.0442958 ],False,[-0.13755748 -0.0890856   0.9221529 ]
36,[0.04581614 0.3        0.1768647  1.        ],[-0.18630099  0.11648679  1.04533889],False,[-0.13755748 -0.0890856   0.9221529 ]
37,[ 0  0  0 -1],[-0.18625352  0.11802055  1.04619685],False,[-0.13755748 -0.0890856   0.9221529 ]
38,[ 0  0  0 -1],[-0.18623804  0.11833122  1.04636403],False,[-0.13755748 -0.0890856   0.9221529 ]
39,[0.15234061 0.3        0.19616025 1.        ],[-0.1854776   0.12015101  1.04749058],False,[-0.13755748 -0.0890856   0.9221529 ]
40,[0.11129741 0.3        0.18683812 1.        ],[-0.18454981  0.12339675  1.04937715],False,[-0.13755748 -0.0890856   0.9221529 ]
41,[ 0  0  0 -1],[-0.18421348  0.12521504  1.05037147],False,[-0.13755748 -0.0890856   0.9221529 ]
42,[ 0  0  0 -1],[-0.18406329  0.12565362  1.05062806],False,[-0.13755748 -0.0890856   0.9221529 ]
43,[-0.08058497  0.3         0.18163719  1.        ],[-0.18437436  0.12764224  1.05189417],False,[-0.13755748 -0.0890856   0.9221529 ]
44,[0.05540826 0.3        0.178511   1.        ],[-0.18442781  0.13113942  1.05406201],False,[-0.13755748 -0.0890856   0.9221529 ]
45,[0.03379874 0.3        0.17686771 1.        ],[-0.18424377  0.13486229  1.05622934],False,[-0.13755748 -0.0890856   0.9221529 ]
46,[ 0  0  0 -1],[-0.18420083  0.13687518  1.05736348],False,[-0.13755748 -0.0890856   0.9221529 ]
47,[-0.02420723  0.3         0.17637911  1.        ],[-0.1842934  0.1391772  1.0587104],False,[-0.13755748 -0.0890856   0.9221529 ]
48,[0.15703701 0.3        0.19845871 1.        ],[-0.18366393  0.14267734  1.06084931],False,[-0.13755748 -0.0890856   0.9221529 ]
49,[ 0  0  0 -1],[-0.18320423  0.14454698  1.06192848],False,[-0.13755748 -0.0890856   0.9221529 ]
50,[0.08399089 0.3        0.18292407 1.        ],[-0.18266151  0.14676233  1.06323004],False,[-0.13755748 -0.0890856   0.9221529 ]
51,[ 0  0  0 -1],[-0.18233018  0.14844008  1.06419719],False,[-0.13755748 -0.0890856   0.9221529 ]
52,[ 0  0  0 -1],[-0.18212189  0.14887756  1.06448986],False,[-0.13755748 -0.0890856   0.9221529 ]
