step,action,eef_pos,good,drop_pos
0,[-0.26636943 -0.3         0.01908975  1.        ],[ 0.11806287 -0.16183052  1.08929555],False,[0.0926146 0.20017   1.0708401]
1,[ 0.13434552 -0.3         0.01671686  1.        ],[ 0.1221494  -0.16879154  1.09251563],False,[0.0926146 0.20017   1.0708401]
2,[-0.17751683 -0.3         0.02041322  1.        ],[ 0.12526244 -0.175035    1.09573732],False,[0.0926146 0.20017   1.0708401]
3,[ 0.04705302 -0.3         0.02007441  1.        ],[ 0.12821792 -0.18085045  1.09891104],False,[0.0926146 0.20017   1.0708401]
4,[ 0.09035128 -0.3         0.02298241  1.        ],[ 0.13160453 -0.18615883  1.10141402],False,[0.0926146 0.20017   1.0708401]
5,[-0.09385184 -0.3         0.02475083  1.        ],[ 0.13383153 -0.19110903  1.10353606],False,[0.0926146 0.20017   1.0708401]
6,[ 0.28230312 -0.3         0.03423307  1.        ],[ 0.13695996 -0.19577264  1.10535228],False,[0.0926146 0.20017   1.0708401]
7,[ 0.0940062  -0.3         0.02723286  1.        ],[ 0.13990463 -0.2000743   1.10640751],False,[0.0926146 0.20017   1.0708401]
8,[-0.09406638 -0.3         0.02774608  1.        ],[ 0.14108163 -0.20428845  1.10746371],False,[0.0926146 0.20017   1.0708401]
9,[ 0.18129434 -0.3         0.03151447  1.        ],[ 0.14269704 -0.20843347  1.10849578],False,[0.0926146 0.20017   1.0708401]
10,[-0.1629985  -0.3         0.03123065  1.        ],[ 0.14313059 -0.21245599  1.10924867],False,[0.0926146 0.20017   1.0708401]
11,[ 0.06349348 -0.3         0.02833202  1.        ],[ 0.14344993 -0.21650476  1.11012049],False,[0.0926146 0.20017   1.0708401]
12,[-0.16971875 -0.3         0.03225423  1.        ],[ 0.14302299 -0.22048963  1.11080084],False,[0.0926146 0.20017   1.0708401]
13,[ 0.07547636 -0.3         0.02917797  1.        ],[ 0.14295907 -0.22447046  1.11146279],False,[0.0926146 0.20017   1.0708401]
14,[-0.08303097 -0.3         0.02957094  1.        ],[ 0.14266472 -0.22834264  1.11179508],False,[0.0926146 0.20017   1.0708401]
15,[ 0.10986726 -0.3         0.03032854  1.        ],[ 0.14279652 -0.23217981  1.112045  ],False,[0.0926146 0.20017   1.0708401]
16,[ 0.14661156 -0.3         0.03161079  1.        ],[ 0.14362487 -0.23587324  1.11189587],False,[0.0926146 0.20017   1.0708401]
17,[ 0.04670569 -0.3         0.02839323  1.        ],[ 0.14409506 -0.23949772  1.11159992],False,[0.0926146 0.20017   1.0708401]
