step,action,eef_pos,good,drop_pos
49,[ 0.20684622 -0.20526516 -0.0712801   1.        ],[0.02297605 0.05684253 0.94286273],True,[0.06021781 0.02013047 0.93032783]
50,[ 0.20776087 -0.20480581 -0.06992854  1.        ],[0.02543325 0.05417947 0.94174046],True,[0.06021781 0.02013047 0.93032783]
51,[ 0.20872624 -0.20431244 -0.06848201  1.        ],[0.02790503 0.05152314 0.94063771],True,[0.06021781 0.02013047 0.93032783]
52,[ 0.20975107 -0.20377839 -0.06692427  1.        ],[0.0303919  0.04887391 0.93955566],True,[0.06021781 0.02013047 0.93032783]
53,[ 0  0  0 -1],[0.03178781 0.04732517 0.939009  ],True,[0.06021781 0.02013047 0.93032783]
54,[ 0  0  0 -1],[0.03241141 0.0466038  0.93907652],True,[0.06021781 0.02013047 0.93032783]
55,[ 0  0  0 -1],[0.03288214 0.04609282 0.93927253],True,[0.06021781 0.02013047 0.93032783]
56,[ 0  0  0 -1],[0.03324919 0.04572893 0.93945418],True,[0.06021781 0.02013047 0.93032783]
57,[ 0  0  0 -1],[0.03351575 0.04549206 0.9395885 ],True,[0.06021781 0.02013047 0.93032783]
58,[ 0  0  0 -1],[0.03368738 0.04534339 0.93967189],True,[0.06021781 0.02013047 0.93032783]
59,[ 0  0  0 -1],[0.03380556 0.04523291 0.93973368],True,[0.06021781 0.02013047 0.93032783]
60,[ 0  0  0 -1],[0.03389285 0.04514641 0.93978271],True,[0.06021781 0.02013047 0.93032783]
61,[ 0  0  0 -1],[0.03396451 0.0450756  0.93982099],True,[0.06021781 0.02013047 0.93032783]
62,[ 0  0  0 -1],[0.03402646 0.04501444 0.93985146],True,[0.06021781 0.02013047 0.93032783]
63,[ 0  0  0 -1],[0.0340772  0.04496062 0.93987545],True,[0.06021781 0.02013047 0.93032783]
64,[ 0  0  0 -1],[0.03411795 0.04491388 0.93989455],True,[0.06021781 0.02013047 0.93032783]
65,[ 0  0  0 -1],[0.03415052 0.04487296 0.93990999],True,[0.06021781 0.02013047 0.93032783]
66,[ 0  0  0 -1],[0.0341766  0.04483657 0.93992266],True,[0.06021781 0.02013047 0.93032783]
67,[ 0  0  0 -1],[0.03419761 0.04480366 0.93993322],True,[0.06021781 0.02013047 0.93032783]
68,[ 0  0  0 -1],[0.03421466 0.04477346 0.93994218],True,[0.06021781 0.02013047 0.93032783]
69,[ 0  0  0 -1],[0.03422863 0.04474538 0.93994992],True,[0.06021781 0.02013047 0.93032783]
70,[ 0  0  0 -1],[0.03424013 0.04471993 0.9399567 ],True,[0.06021781 0.02013047 0.93032783]
71,[ 0  0  0 -1],[0.0342496  0.04469763 0.93996268],True,[0.06021781 0.02013047 0.93032783]
72,[ 0  0  0 -1],[0.03425749 0.04467794 0.93996803],True,[0.06021781 0.02013047 0.93032783]
73,[ 0  0  0 -1],[0.03426423 0.04466058 0.9399729 ],True,[0.06021781 0.02013047 0.93032783]
74,[ 0  0  0 -1],[0.03427026 0.0446453  0.93997743],True,[0.06021781 0.02013047 0.93032783]
75,[ 0  0  0 -1],[0.03427578 0.04463187 0.93998159],True,[0.06021781 0.02013047 0.93032783]
76,[ 0  0  0 -1],[0.03428069 0.04462003 0.93998533],True,[0.06021781 0.02013047 0.93032783]
77,[ 0  0  0 -1],[0.03428523 0.04460962 0.93998874],True,[0.06021781 0.02013047 0.93032783]
78,[ 0  0  0 -1],[0.03428945 0.04460047 0.93999184],True,[0.06021781 0.02013047 0.93032783]
79,[ 0  0  0 -1],[0.03429339 0.04459244 0.93999465],True,[0.06021781 0.02013047 0.93032783]
80,[ 0  0  0 -1],[0.03429707 0.04458539 0.93999718],True,[0.06021781 0.02013047 0.93032783]
81,[ 0  0  0 -1],[0.03430051 0.0445792  0.93999945],True,[0.06021781 0.02013047 0.93032783]
82,[ 0  0  0 -1],[0.03430373 0.04457379 0.94000149],True,[0.06021781 0.02013047 0.93032783]
83,[ 0  0  0 -1],[0.03430675 0.04456905 0.9400033 ],True,[0.06021781 0.02013047 0.93032783]
84,[ 0  0  0 -1],[0.03430958 0.0445649  0.94000492],True,[0.06021781 0.02013047 0.93032783]
85,[ 0  0  0 -1],[0.03431231 0.04456129 0.94000645],True,[0.06021781 0.02013047 0.93032783]
86,[ 0  0  0 -1],[0.03431496 0.04455815 0.94000797],True,[0.06021781 0.02013047 0.93032783]
87,[ 0  0  0 -1],[0.03431756 0.04455543 0.94000949],True,[0.06021781 0.02013047 0.93032783]
