step,action,eef_pos,good,target_pos
2,[ 0.08820654 -0.3         0.         -1.        ],[-0.01863993  0.26393857],True,[ 0.118382   -0.20747789]
3,[ 0.08820654 -0.3         0.         -1.        ],[-0.01753305  0.26374826],True,[ 0.118382   -0.20747789]
4,[ 0.08820654 -0.3         0.         -1.        ],[-0.01620018  0.26253606],True,[ 0.118382   -0.20747789]
5,[ 0.08820654 -0.3         0.         -1.        ],[-0.0147278   0.26055723],True,[ 0.118382   -0.20747789]
6,[ 0.08820654 -0.3         0.         -1.        ],[-0.01318062  0.25795469],True,[ 0.118382   -0.20747789]
7,[ 0.08820654 -0.3         0.         -1.        ],[-0.01160785  0.25487955],True,[ 0.118382   -0.20747789]
8,[ 0.08820654 -0.3         0.         -1.        ],[-0.01005817  0.25145917],True,[ 0.118382   -0.20747789]
9,[ 0.08820654 -0.3         0.         -1.        ],[-0.00856208  0.24779499],True,[ 0.118382   -0.20747789]
10,[ 0.08820654 -0.3         0.         -1.        ],[-0.00713419  0.24396801],True,[ 0.118382   -0.20747789]
11,[ 0.08820654 -0.3         0.         -1.        ],[-0.00577719  0.24004025],True,[ 0.118382   -0.20747789]
12,[ 0.08820654 -0.3         0.         -1.        ],[-0.00448592  0.23605708],True,[ 0.118382   -0.20747789]
13,[ 0.08820654 -0.3         0.         -1.        ],[-0.00325073  0.23205015],True,[ 0.118382   -0.20747789]
14,[ 0.08820654 -0.3         0.         -1.        ],[-0.00205999  0.22804021],True,[ 0.118382   -0.20747789]
15,[ 0.08820654 -0.3         0.         -1.        ],[-0.00090187  0.22403982],True,[ 0.118382   -0.20747789]
16,[ 0.08820654 -0.3         0.         -1.        ],[0.00023454 0.2200556 ],True,[ 0.118382   -0.20747789]
17,[ 0.08820654 -0.3         0.         -1.        ],[0.00135859 0.21609003],True,[ 0.118382   -0.20747789]
18,[ 0.08820654 -0.3         0.         -1.        ],[0.00247779 0.21214299],True,[ 0.118382   -0.20747789]
19,[ 0.08820654 -0.3         0.         -1.        ],[0.00359779 0.20821278],True,[ 0.118382   -0.20747789]
20,[ 0.08820654 -0.3         0.         -1.        ],[0.00472253 0.20429692],True,[ 0.118382   -0.20747789]
21,[ 0.08820654 -0.3         0.         -1.        ],[0.00585448 0.20039269],True,[ 0.118382   -0.20747789]
22,[ 0.08820654 -0.3         0.         -1.        ],[0.00699492 0.19649749],True,[ 0.118382   -0.20747789]
23,[ 0.08820654 -0.3         0.         -1.        ],[0.00814419 0.19260897],True,[ 0.118382   -0.20747789]
24,[ 0.08820654 -0.3         0.         -1.        ],[0.009302   0.18872516],True,[ 0.118382   -0.20747789]
25,[ 0.08820654 -0.3         0.         -1.        ],[0.0104676  0.18484447],True,[ 0.118382   -0.20747789]
26,[ 0.08820654 -0.3         0.         -1.        ],[0.01164004 0.18096568],True,[ 0.118382   -0.20747789]
27,[ 0.08820654 -0.3         0.         -1.        ],[0.01281823 0.17708787],True,[ 0.118382   -0.20747789]
28,[ 0.08820654 -0.3         0.         -1.        ],[0.01400114 0.17321039],True,[ 0.118382   -0.20747789]
29,[ 0.08820654 -0.3         0.         -1.        ],[0.01518778 0.16933279],True,[ 0.118382   -0.20747789]
30,[ 0.08820654 -0.3         0.         -1.        ],[0.01637731 0.16545478],True,[ 0.118382   -0.20747789]
31,[ 0.08820654 -0.3         0.         -1.        ],[0.017569   0.16157616],True,[ 0.118382   -0.20747789]
32,[ 0.08820654 -0.3         0.         -1.        ],[0.0187623  0.15769686],True,[ 0.118382   -0.20747789]
33,[ 0.08820654 -0.3         0.         -1.        ],[0.01995679 0.15381682],True,[ 0.118382   -0.20747789]
34,[ 0.08820654 -0.3         0.         -1.        ],[0.02114359 0.14993391],True,[ 0.118382   -0.20747789]
35,[ 0.08820654 -0.3         0.         -1.        ],[0.02230502 0.14604357],True,[ 0.118382   -0.20747789]
36,[ 0.08820654 -0.3         0.         -1.        ],[0.02344754 0.14214713],True,[ 0.118382   -0.20747789]
37,[ 0.08820654 -0.3         0.         -1.        ],[0.02457443 0.13824566],True,[ 0.118382   -0.20747789]
38,[ 0.08820654 -0.3         0.         -1.        ],[0.02568903 0.13434044],True,[ 0.118382   -0.20747789]
39,[ 0.08820654 -0.3         0.         -1.        ],[0.02679327 0.13043243],True,[ 0.118382   -0.20747789]
40,[ 0.08820654 -0.3         0.         -1.        ],[0.02788831 0.12652201],True,[ 0.118382   -0.20747789]
41,[ 0.08820654 -0.3         0.         -1.        ],[0.02897213 0.12260901],True,[ 0.118382   -0.20747789]
42,[ 0.08820654 -0.3         0.         -1.        ],[0.03004659 0.11869421],True,[ 0.118382   -0.20747789]
43,[ 0.08820654 -0.3         0.         -1.        ],[0.03111438 0.1147779 ],True,[ 0.118382   -0.20747789]
44,[ 0.08820654 -0.3         0.         -1.        ],[0.03217756 0.11086053],True,[ 0.118382   -0.20747789]
45,[ 0.08820654 -0.3         0.         -1.        ],[0.03323907 0.10694307],True,[ 0.118382   -0.20747789]
46,[ 0.08820654 -0.3         0.         -1.        ],[0.03429702 0.10302507],True,[ 0.118382   -0.20747789]
47,[ 0.08820654 -0.3         0.         -1.        ],[0.03534785 0.09910583],True,[ 0.118382   -0.20747789]
48,[ 0.08820654 -0.3         0.         -1.        ],[0.03639019 0.09518538],True,[ 0.118382   -0.20747789]
49,[ 0.08820654 -0.3         0.         -1.        ],[0.03742331 0.09126388],True,[ 0.118382   -0.20747789]
50,[ 0.08820654 -0.3         0.         -1.        ],[0.03844664 0.08734149],True,[ 0.118382   -0.20747789]
