step,action,eef_pos,drawer_pos 
235,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13974427 -0.18853307  1.02368039  1.        ],-0.20553307088023592
236,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1397473  -0.18530343  1.02368183  1.        ],-0.20230342718680328
237,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13975035 -0.18207887  1.02368322  1.        ],-0.19907887068645042
238,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1397534  -0.17885928  1.02368457  1.        ],-0.19585927792540792
239,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13975647 -0.17564451  1.02368589  1.        ],-0.19264451459434506
240,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13975955 -0.17243443  1.02368716  1.        ],-0.18943443285295553
241,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13976265 -0.16922887  1.0236884   1.        ],-0.18622886872446803
242,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13976577 -0.16602764  1.02368959  1.        ],-0.18302763972559521
243,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1397689  -0.16283054  1.02369074  1.        ],-0.1798305428897219
244,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13977206 -0.15963735  1.02369185  1.        ],-0.17663735332772418
245,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13977524 -0.15644782  1.02369292  1.        ],-0.17344782344983073
246,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13977844 -0.15326168  1.02369396  1.        ],-0.17026168294237765
247,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13978166 -0.15007864  1.02369495  1.        ],-0.16707863955607538
248,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13978489 -0.14689838  1.02369591  1.        ],-0.16389838071866047
249,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13978814 -0.14372058  1.02369683  1.        ],-0.16072057593796235
250,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1397914  -0.14054488  1.02369771  1.        ],-0.15754487991555194
251,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13979468 -0.13737094  1.02369856  1.        ],-0.15437093624813364
252,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13979796 -0.13419838  1.02369938  1.        ],-0.15119838155790583
253,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13980125 -0.13102685  1.02370016  1.        ],-0.14802684986762493
254,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13980454 -0.12785549  1.02370091  1.        ],-0.14485548894080086
255,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13980786 -0.12467891  1.02370163  1.        ],-0.1416789125724483
256,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13981125 -0.12149314  1.02370232  1.        ],-0.13849314175002636
257,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13981469 -0.11830506  1.02370299  1.        ],-0.135305057229427
258,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13981818 -0.11512069  1.02370363  1.        ],-0.13212068991853776
259,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13982168 -0.11194137  1.02370423  1.        ],-0.1289413669391079
260,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13982517 -0.10876693  1.02370481  1.        ],-0.12576692985326993
261,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13982864 -0.10559665  1.02370537  1.        ],-0.12259665225127782
262,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13983208 -0.10242955  1.02370591  1.        ],-0.11942954871093896
263,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13983547 -0.09926453  1.02370643  1.        ],-0.11626452862219665
264,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13983881 -0.09610049  1.02370693  1.        ],-0.11310049407022758
265,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13984211 -0.09293641  1.02370741  1.        ],-0.10993640633955523
266,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13984535 -0.08977133  1.02370788  1.        ],-0.1067713293768828
267,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13984855 -0.08660445  1.02370833  1.        ],-0.10360445490740208
268,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1398517  -0.08343511  1.02370876  1.        ],-0.10043511298568879
269,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13985482 -0.08026277  1.02370917  1.        ],-0.09726277139128124
270,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13985789 -0.07708703  1.02370957  1.        ],-0.09408702696599563
271,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13986093 -0.07390759  1.02370995  1.        ],-0.09090759162902153
272,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13986394 -0.07072428  1.02371031  1.        ],-0.08772427539380573
273,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13986692 -0.06753697  1.02371066  1.        ],-0.08453696826715965
274,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13986988 -0.06434562  1.02371099  1.        ],-0.0813456224680523
275,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13987282 -0.06115024  1.0237113   1.        ],-0.07815023598590376
276,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13987573 -0.05795084  1.02371159  1.        ],-0.0749508381259514
277,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13987863 -0.05474748  1.02371187  1.        ],-0.07174747737747517
278,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1398815  -0.05154021  1.02371213  1.        ],-0.06854021169357227
279,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13988436 -0.0483291   1.02371237  1.        ],-0.06532910108861038
280,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13988721 -0.0451142   1.02371259  1.        ],-0.062114202336315205
281,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13989004 -0.04189557  1.02371279  1.        ],-0.05889556547915456
282,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13989285 -0.03867323  1.02371298  1.        ],-0.05567323182855202
283,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13989565 -0.03544723  1.02371315  1.        ],-0.05244723313530735
284,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13989843 -0.03221759  1.0237133   1.        ],-0.049217591631014614
285,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1399012  -0.02898432  1.02371343  1.        ],-0.04598432067611617
286,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13990396 -0.02574743  1.02371355  1.        ],-0.04274742579189702
287,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1399067  -0.02250691  1.02371364  1.        ],-0.039506905897134265
288,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13990943 -0.01926275  1.02371372  1.        ],-0.036262754611755856
289,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13991216 -0.01601496  1.02371378  1.        ],-0.03301496152741036
290,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13991487 -0.01276351  1.02371382  1.        ],-0.029763513377103017
291,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1399176  -0.00950833  1.02371384  1.        ],-0.026508325772586973
292,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13992042 -0.00624929  1.02371381  1.        ],-0.023249287323299846
293,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13992334 -0.00298664  1.02371374  1.        ],-0.019986643582955137
294,[0.  0.3 0.  0.  0.  0.  1. ],[-1.39926548e-01  2.79557781e-04  1.02371387e+00  1.00000000e+00],-0.01672044221905245
295,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13992997  0.00354875  1.02371405  1.        ],-0.01345125462200831
296,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1399335   0.00682013  1.02371418  1.        ],-0.010179867108806504
297,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13993715  0.0100934   1.02371426  1.        ],-0.0069065990075903895
298,[0.  0.3 0.  0.  0.  0.  1. ],[-0.1399409   0.01336832  1.02371429  1.        ],-0.0036316798461482024
299,[0.  0.3 0.  0.  0.  0.  1. ],[-0.13994475  0.01664462  1.02371427  1.        ],-0.0003553818116338453
300,[0 0 0 0 0 0 1],[-0.13993807  0.01870333  1.02371628  1.        ],0.0017033280187415227
301,[0 0 0 0 0 0 1],[-0.13993831  0.01937341  1.02369103  1.        ],0.0023734107587285516
302,[0 0 0 0 0 0 1],[-0.13993705  0.01985356  1.02366954  1.        ],0.0028535562033805972
303,[0 0 0 0 0 0 1],[-0.13993714  0.02022544  1.02365392  1.        ],0.0032254440093437454
304,[0 0 0 0 0 0 1],[-0.13993917  0.02047168  1.0236451   1.        ],0.003471684813693563
305,[0 0 0 0 0 0 1],[-0.13994075  0.02058018  1.02364167  1.        ],0.0035801765910320194
306,[0 0 0 0 0 0 1],[-0.13994134  0.02059735  1.02364122  1.        ],0.003597348170851021
307,[0 0 0 0 0 0 1],[-0.13994186  0.0205828   1.02364228  1.        ],0.0035827977894194
308,[0 0 0 0 0 0 1],[-0.1399424   0.02054121  1.02364456  1.        ],0.003541205467445116
309,[0 0 0 0 0 0 1],[-0.13994218  0.02044557  1.02364822  1.        ],0.0034455717859303674
310,[0 0 0 0 0 0 1],[-0.13994054  0.02027209  1.02365338  1.        ],0.003272093994968337
311,[0 0 0 0 0 0 1],[-0.13993768  0.02003918  1.02365946  1.        ],0.00303917658582022
312,[0 0 0 0 0 0 1],[-0.13993381  0.01976758  1.02366593  1.        ],0.0027675766414908334
313,[0 0 0 0 0 0 1],[-0.13992919  0.01947564  1.02367238  1.        ],0.002475635861304941
314,[0 0 0 0 0 0 1],[-0.13992406  0.01917901  1.02367851  1.        ],0.0021790132898359127
315,[0 0 0 0 0 0 1],[-0.13991869  0.01889069  1.0236841   1.        ],0.0018906912513896867
316,[0 0 0 0 0 0 1],[-0.13991334  0.01862105  1.02368905  1.        ],0.001621048202688831
317,[0 0 0 0 0 0 1],[-0.13990825  0.01837773  1.02369326  1.        ],0.0013777283768288996
318,[0 0 0 0 0 0 1],[-0.13990405  0.01815865  1.02369642  1.        ],0.0011586512920328182
319,[0 0 0 0 0 0 1],[-0.13990122  0.01795659  1.02369837  1.        ],0.0009565893045375105
320,[0 0 0 0 0 0 1],[-0.13989956  0.01777058  1.02369935  1.        ],0.0007705761809243747
321,[0 0 0 0 0 0 1],[-0.1398984   0.01759904  1.02369989  1.        ],0.0005990406077922492
322,[0 0 0 0 0 0 1],[-0.1398973   0.01744685  1.0237003   1.        ],0.00044685069237247743
323,[0 0 0 0 0 0 1],[-0.13989623  0.01732007  1.02370065  1.        ],0.0003200682622211612
324,[0 0 0 0 0 0 1],[-0.13989524  0.01723303  1.02370094  1.        ],0.00023302545664261737
325,[0 0 0 0 0 0 1],[-0.13989428  0.0171768   1.02370123  1.        ],0.00017680039012547138
326,[0 0 0 0 0 0 1],[-0.13989339  0.01713828  1.02370154  1.        ],0.00013827868383300967
327,[0 0 0 0 0 0 1],[-0.13989255  0.01710761  1.02370187  1.        ],0.00010761436275163322
328,[0 0 0 0 0 0 1],[-0.13989177  0.01708199  1.0237022   1.        ],8.198710844411691e-05
329,[0 0 0 0 0 0 1],[-0.13989104  0.01706019  1.02370252  1.        ],6.018628669206966e-05
330,[0 0 0 0 0 0 1],[-0.13989035  0.01704137  1.02370284  1.        ],4.137057418931653e-05
331,[0 0 0 0 0 0 1],[-0.13988969  0.01702486  1.02370314  1.        ],2.4858115560605354e-05
332,[0 0 0 0 0 0 1],[-0.13988907  0.01701016  1.02370343  1.        ],1.016072448156366e-05
333,[0 0 0 0 0 0 1],[-0.13988848  0.01699731  1.02370371  1.        ],-2.6888673167815846e-06
334,[0 0 0 0 0 0 1],[-0.13988792  0.01698614  1.02370398  1.        ],-1.3857876327450641e-05
335,[0 0 0 0 0 0 1],[-0.1398874   0.01697644  1.02370424  1.        ],-2.3560787124114746e-05
336,[0 0 0 0 0 0 1],[-0.1398869   0.01696802  1.0237045   1.        ],-3.1983427100198275e-05
337,[0 0 0 0 0 0 1],[-0.13988643  0.01696071  1.02370474  1.        ],-3.9287932243888685e-05
338,[0 0 0 0 0 0 1],[-0.13988598  0.01695438  1.02370497  1.        ],-4.5616090981387414e-05
339,[0 0 0 0 0 0 1],[-0.13988555  0.01694891  1.02370519  1.        ],-5.109194818789936e-05
340,[0 0 0 0 0 0 1],[-0.13988515  0.01694418  1.0237054   1.        ],-5.582402758563462e-05
341,[0 0 0 0 0 0 1],[-0.13988477  0.01694009  1.0237056   1.        ],-5.990726638838845e-05
342,[0 0 0 0 0 0 1],[-0.13988441  0.01693658  1.0237058   1.        ],-6.342470740801007e-05
343,[0 0 0 0 0 0 1],[-0.13988406  0.01693355  1.02370598  1.        ],-6.644898064360125e-05
344,[0 0 0 0 0 0 1],[-0.13988374  0.01693096  1.02370616  1.        ],-6.904360028311268e-05
345,[0 0 0 0 0 0 1],[-0.13988343  0.01692874  1.02370632  1.        ],-7.126410060865479e-05
346,[0 0 0 0 0 0 1],[-0.13988313  0.01692684  1.02370648  1.        ],-7.315903085004447e-05
347,[0 0 0 0 0 0 1],[-0.13988285  0.01692523  1.02370664  1.        ],-7.477082636522109e-05
348,[0 0 0 0 0 0 1],[-0.13988259  0.01692386  1.02370678  1.        ],-7.613657147371306e-05
349,[0 0 0 0 0 0 1],[-0.13988234  0.01692271  1.02370692  1.        ],-7.729052004071257e-05
