step,action,eef_pos,drawer_pos 
70,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13904678 -0.0569584   1.02386733  1.        ],-0.07395839566494664
71,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13905112 -0.06144553  1.02386749  1.        ],-0.07844553087836426
72,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13905555 -0.06595197  1.02386763  1.        ],-0.08295197382413833
73,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13906006 -0.0704723   1.02386775  1.        ],-0.08747230456333413
74,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13906467 -0.07500205  1.02386786  1.        ],-0.09200204957606321
75,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13906936 -0.0795376   1.02386793  1.        ],-0.09653759906493134
76,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13907413 -0.08407616  1.02386798  1.        ],-0.10107615547589041
77,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13907898 -0.08861563  1.023868    1.        ],-0.10561562998683288
78,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13908389 -0.09315455  1.02386799  1.        ],-0.11015455026217658
79,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13908886 -0.09769198  1.02386793  1.        ],-0.11469197756139443
80,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13909388 -0.10222742  1.02386784  1.        ],-0.11922741857753585
81,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13909894 -0.10676073  1.02386771  1.        ],-0.12376073438813308
82,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13910404 -0.11129206  1.02386754  1.        ],-0.12829205775379807
83,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13910916 -0.11582172  1.02386732  1.        ],-0.13282171949452898
84,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13911431 -0.12035018  1.02386707  1.        ],-0.13735018367709578
85,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13911948 -0.12487799  1.02386678  1.        ],-0.14187799168435677
86,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13912465 -0.12940572  1.02386646  1.        ],-0.14640571506177602
87,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13912983 -0.13393392  1.0238661   1.        ],-0.1509339168205155
88,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13913501 -0.13846312  1.02386571  1.        ],-0.15546312071696056
89,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13914018 -0.14299379  1.0238653   1.        ],-0.15999378791050956
90,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13914534 -0.1475263   1.02386486  1.        ],-0.16452630032963084
91,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13915049 -0.15206095  1.02386441  1.        ],-0.16906095003799454
92,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.1391556  -0.15659793  1.02386395  1.        ],-0.17359793387762446
93,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13916068 -0.16113735  1.02386348  1.        ],-0.17813735266809244
94,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13916571 -0.16566767  1.02386292  1.        ],-0.18266766836431603
95,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13917074 -0.17019406  1.02386234  1.        ],-0.1871940640499945
96,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13917577 -0.17472487  1.02386176  1.        ],-0.19172487201869548
97,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13918078 -0.17926167  1.0238612   1.        ],-0.19626166903354048
98,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13918575 -0.18380404  1.02386066  1.        ],-0.20080404148694114
99,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13919063 -0.18835101  1.02386017  1.        ],-0.20535101442895082
100,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13919543 -0.19290143  1.02385971  1.        ],-0.2099014307417697
101,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.1392001  -0.19745409  1.02385931  1.        ],-0.21445409335680143
102,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13920465 -0.20200784  1.02385897  1.        ],-0.2190078421764592
103,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13920905 -0.2065616   1.02385869  1.        ],-0.22356160467570596
104,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.1392133  -0.21111443  1.02385849  1.        ],-0.22811443005764642
105,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13921738 -0.21566551  1.02385835  1.        ],-0.2326655105495678
106,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13922128 -0.22021419  1.0238583   1.        ],-0.23721419211102818
107,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13922501 -0.22475998  1.02385833  1.        ],-0.2417599765325461
108,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13922854 -0.22930252  1.02385844  1.        ],-0.2463025167728543
109,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.1392319  -0.23384161  1.02385865  1.        ],-0.25084160724881716
110,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13923506 -0.23837717  1.02385895  1.        ],-0.2553771706274678
111,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13923803 -0.24290924  1.02385935  1.        ],-0.25990924247416064
112,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13924082 -0.24743795  1.02385984  1.        ],-0.26443795490024163
113,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13924343 -0.25196352  1.02386042  1.        ],-0.26896352013748837
114,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13924586 -0.25648621  1.0238611   1.        ],-0.2734862147656503
115,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13924812 -0.26100637  1.02386188  1.        ],-0.2780063651103463
116,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13925022 -0.26552433  1.02386275  1.        ],-0.28252433414937755
117,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13925217 -0.27004051  1.02386372  1.        ],-0.28704051011018716
118,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13925398 -0.2745553   1.02386477  1.        ],-0.2915552968090477
119,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13925565 -0.27906911  1.02386591  1.        ],-0.296069105677517
120,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13925721 -0.28358235  1.02386713  1.        ],-0.30058234934366096
121,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13925866 -0.28809544  1.02386843  1.        ],-0.3050954365848722
122,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13926001 -0.29260877  1.02386979  1.        ],-0.3096087684413135
123,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13926129 -0.29712274  1.02387123  1.        ],-0.3141227352720046
124,[ 0.  -0.4  0.   0.   0.   0.   1. ],[-0.13926249 -0.30163771  1.02387272  1.        ],-0.3186377145456109
125,[0 0 0 0 0 0 1],[-0.13928609 -0.30441389  1.02387429  1.        ],-0.32141388898801165
126,[0 0 0 0 0 0 1],[-0.13926024 -0.30512528  1.02385405  1.        ],-0.32212527557287746
127,[0 0 0 0 0 0 1],[-0.13924751 -0.30519551  1.023844    1.        ],-0.3221955056101545
128,[0 0 0 0 0 0 1],[-0.13924749 -0.30512765  1.02384341  1.        ],-0.3221276458692945
129,[0 0 0 0 0 0 1],[-0.13924991 -0.30504623  1.02384397  1.        ],-0.3220462315417253
130,[0 0 0 0 0 0 1],[-0.13925313 -0.304941    1.0238445   1.        ],-0.3219409964604164
131,[0 0 0 0 0 0 1],[-0.13925676 -0.30480571  1.02384451  1.        ],-0.3218057091005845
132,[0 0 0 0 0 0 1],[-0.13926019 -0.30465921  1.02384412  1.        ],-0.3216592129504696
133,[0 0 0 0 0 0 1],[-0.13926315 -0.30451707  1.02384353  1.        ],-0.32151707197266666
134,[0 0 0 0 0 0 1],[-0.13926581 -0.30438154  1.02384278  1.        ],-0.32138153686834153
135,[0 0 0 0 0 0 1],[-0.13926822 -0.30425506  1.02384188  1.        ],-0.32125505896584655
136,[0 0 0 0 0 0 1],[-0.13927028 -0.30414094  1.02384097  1.        ],-0.321140936924195
137,[0 0 0 0 0 0 1],[-0.13927168 -0.30403824  1.02384027  1.        ],-0.3210382397035059
138,[0 0 0 0 0 0 1],[-0.1392725  -0.30394414  1.02383983  1.        ],-0.3209441360369893
139,[0 0 0 0 0 0 1],[-0.13927325 -0.30385513  1.02383936  1.        ],-0.3208551301859985
140,[0 0 0 0 0 0 1],[-0.13927409 -0.30377341  1.02383882  1.        ],-0.32077340929962894
141,[0 0 0 0 0 0 1],[-0.13927502 -0.30370017  1.02383822  1.        ],-0.320700169639246
142,[0 0 0 0 0 0 1],[-0.13927601 -0.3036353   1.02383761  1.        ],-0.32063530270324997
143,[0 0 0 0 0 0 1],[-0.13927704 -0.303578    1.02383698  1.        ],-0.3205780039118772
144,[0 0 0 0 0 0 1],[-0.13927807 -0.30352766  1.02383635  1.        ],-0.3205276619656462
145,[0 0 0 0 0 0 1],[-0.13927907 -0.30348379  1.02383574  1.        ],-0.32048379400238913
146,[0 0 0 0 0 0 1],[-0.13928002 -0.30344531  1.02383514  1.        ],-0.3204453123867094
147,[0 0 0 0 0 0 1],[-0.13928092 -0.30341094  1.02383458  1.        ],-0.32041093625558154
148,[0 0 0 0 0 0 1],[-0.13928175 -0.30337942  1.02383404  1.        ],-0.32037941583817964
149,[0 0 0 0 0 0 1],[-0.13928251 -0.30334964  1.02383352  1.        ],-0.32034964063708327
150,[0 0 0 0 0 0 1],[-0.13928319 -0.30332069  1.02383304  1.        ],-0.3203206907412501
151,[0 0 0 0 0 0 1],[-0.1392838  -0.30329185  1.02383258  1.        ],-0.3202918549024455
152,[0 0 0 0 0 0 1],[-0.13928434 -0.30326263  1.02383214  1.        ],-0.32026262707506054
153,[0 0 0 0 0 0 1],[-0.13928481 -0.30323272  1.02383173  1.        ],-0.32023272024724725
154,[0 0 0 0 0 0 1],[-0.13928521 -0.30320382  1.02383131  1.        ],-0.3202038249977068
155,[0 0 0 0 0 0 1],[-0.13928555 -0.30317688  1.02383089  1.        ],-0.32017687803959927
156,[0 0 0 0 0 0 1],[-0.13928583 -0.3031518   1.02383047  1.        ],-0.320151801619994
157,[0 0 0 0 0 0 1],[-0.13928606 -0.30312851  1.02383004  1.        ],-0.3201285058577246
158,[0 0 0 0 0 0 1],[-0.13928626 -0.30310694  1.02382962  1.        ],-0.32010693598471823
159,[0 0 0 0 0 0 1],[-0.13928642 -0.30308703  1.02382919  1.        ],-0.32008702634903424
160,[0 0 0 0 0 0 1],[-0.13928655 -0.30306869  1.02382877  1.        ],-0.32006869282255385
161,[0 0 0 0 0 0 1],[-0.13928666 -0.30305184  1.02382836  1.        ],-0.3200518380408972
162,[0 0 0 0 0 0 1],[-0.13928675 -0.30303636  1.02382795  1.        ],-0.32003635615679493
163,[0 0 0 0 0 0 1],[-0.13928683 -0.30302209  1.02382755  1.        ],-0.32002209353821665
164,[0 0 0 0 0 0 1],[-0.1392869  -0.30300877  1.02382715  1.        ],-0.32000876526212413
165,[0 0 0 0 0 0 1],[-0.13928696 -0.30299614  1.02382677  1.        ],-0.31999614259306847
166,[0 0 0 0 0 0 1],[-0.13928701 -0.30298403  1.02382639  1.        ],-0.3199840303076325
167,[0 0 0 0 0 0 1],[-0.13928705 -0.30297233  1.02382603  1.        ],-0.3199723318752359
168,[0 0 0 0 0 0 1],[-0.13928709 -0.30296097  1.02382567  1.        ],-0.31996097166947624
169,[0 0 0 0 0 0 1],[-0.13928711 -0.3029499   1.02382532  1.        ],-0.31994989670297636
170,[0 0 0 0 0 0 1],[-0.13928712 -0.30293918  1.02382497  1.        ],-0.3199391787832144
171,[0 0 0 0 0 0 1],[-0.13928712 -0.30292884  1.02382464  1.        ],-0.3199288373887794
172,[0 0 0 0 0 0 1],[-0.13928711 -0.30291885  1.02382432  1.        ],-0.3199188467412744
173,[0 0 0 0 0 0 1],[-0.13928709 -0.30290917  1.023824    1.        ],-0.3199091672675288
174,[0 0 0 0 0 0 1],[-0.13928705 -0.30289976  1.02382369  1.        ],-0.31989975796663894
175,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13931883 -0.30113058  1.02383366  1.        ],-0.3181305828090326
176,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13935276 -0.29800624  1.02385343  1.        ],-0.31500624152188933
177,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13936949 -0.29446724  1.02386485  1.        ],-0.3114672362285211
178,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13937776 -0.29063762  1.02386859  1.        ],-0.3076376191892744
179,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13938593 -0.28657981  1.02387118  1.        ],-0.30357981066874823
180,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13939404 -0.28236719  1.0238731   1.        ],-0.29936718718067745
181,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13940186 -0.27804975  1.02387469  1.        ],-0.295049750327589
182,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13940929 -0.27366226  1.02387618  1.        ],-0.29066226136945494
183,[0.  0.4 0.  0.  0.  0.  1. ],[-0.1394163  -0.26922916  1.02387771  1.        ],-0.28622915749307887
184,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13942292 -0.26476759  1.02387936  1.        ],-0.28176758856084383
185,[0.  0.4 0.  0.  0.  0.  1. ],[-0.1394292  -0.26028957  1.02388116  1.        ],-0.2772895727256127
186,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13943519 -0.25580349  1.02388313  1.        ],-0.2728034914590037
187,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13944095 -0.25131517  1.02388526  1.        ],-0.26831517204827954
188,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13944653 -0.24682867  1.02388752  1.        ],-0.263828672480602
189,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13945199 -0.24234684  1.02388991  1.        ],-0.25934683960987165
190,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13945736 -0.2378717   1.02389239  1.        ],-0.25487169895864553
191,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13946266 -0.23340472  1.02389494  1.        ],-0.25040472086863425
192,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13946794 -0.228947    1.02389754  1.        ],-0.24594700002033376
193,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13947319 -0.22449937  1.02390015  1.        ],-0.24149937470683913
194,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13947844 -0.2200625   1.02390277  1.        ],-0.2370625047187942
195,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13948369 -0.21563692  1.02390537  1.        ],-0.23263692107591133
196,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13948895 -0.21122306  1.02390794  1.        ],-0.22822305681254856
197,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13949423 -0.20682127  1.02391047  1.        ],-0.22382126523102513
198,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13949952 -0.20243183  1.02391294  1.        ],-0.2194318297909948
199,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13950484 -0.19805497  1.02391535  1.        ],-0.21505496834065613
200,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13951018 -0.19369083  1.02391768  1.        ],-0.21069083343836698
201,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13951555 -0.18933951  1.02391994  1.        ],-0.2063395098876472
202,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13952095 -0.18500101  1.02392212  1.        ],-0.20200101022357753
203,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13952638 -0.18067527  1.02392422  1.        ],-0.19767526868919155
204,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13953184 -0.17636213  1.02392622  1.        ],-0.1933621341733444
205,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13953734 -0.17206136  1.02392813  1.        ],-0.18906136260259426
206,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13954288 -0.16777261  1.02392996  1.        ],-0.18477260935735323
207,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13954847 -0.16349542  1.02393169  1.        ],-0.18049542238307187
208,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13955409 -0.15922924  1.02393333  1.        ],-0.17622923676209512
209,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13955975 -0.15497337  1.02393488  1.        ],-0.17197337157092624
210,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13956544 -0.15072703  1.02393635  1.        ],-0.16772702984472654
211,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13957117 -0.1464893   1.02393773  1.        ],-0.163489302386865
212,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13957693 -0.14225918  1.02393904  1.        ],-0.1592591759640557
213,[0.  0.4 0.  0.  0.  0.  1. ],[-0.1395827  -0.13803555  1.02394027  1.        ],-0.15503554611286274
214,[0.  0.4 0.  0.  0.  0.  1. ],[-0.1395885  -0.13381723  1.02394142  1.        ],-0.15081723453770401
215,[0.  0.4 0.  0.  0.  0.  1. ],[-0.1395943  -0.12960301  1.02394251  1.        ],-0.14660301059086234
216,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13960011 -0.12539141  1.02394353  1.        ],-0.1423914088417177
217,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13960593 -0.12117606  1.02394448  1.        ],-0.13817606248019593
218,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13961184 -0.11694887  1.02394539  1.        ],-0.13394886870035955
219,[0.  0.4 0.  0.  0.  0.  1. ],[-0.1396178  -0.11272094  1.02394626  1.        ],-0.12972094494484043
220,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13962379 -0.10849623  1.02394706  1.        ],-0.12549622811496897
221,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13962977 -0.10427504  1.02394781  1.        ],-0.12127503684074775
222,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13963572 -0.10005654  1.02394852  1.        ],-0.11705653989765188
223,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13964162 -0.09583944  1.02394918  1.        ],-0.11283943673079855
224,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13964745 -0.09162223  1.0239498   1.        ],-0.1086222287999589
225,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13965322 -0.08740338  1.02395039  1.        ],-0.10440337523678316
226,[0.  0.4 0.  0.  0.  0.  1. ],[-0.1396589  -0.0831814   1.02395095  1.        ],-0.10018139732824072
227,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13966451 -0.07895495  1.02395147  1.        ],-0.09595494858432804
228,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13967005 -0.07472286  1.02395196  1.        ],-0.09172285720290954
229,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13967551 -0.07048415  1.02395242  1.        ],-0.08748414591547204
230,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13968091 -0.06623803  1.02395285  1.        ],-0.0832380339729057
231,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13968626 -0.06198393  1.02395325  1.        ],-0.07898392593794952
232,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13969155 -0.05772139  1.02395361  1.        ],-0.07472139165744414
233,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13969679 -0.05345014  1.02395394  1.        ],-0.0704501412716737
234,[0.  0.4 0.  0.  0.  0.  1. ],[-0.139702   -0.04917     1.02395425  1.        ],-0.06616999844529703
235,[0.  0.4 0.  0.  0.  0.  1. ],[-0.13970718 -0.04488087  1.02395452  1.        ],-0.06188087425211099
