step,action,eef_pos,drawer_pos 
388,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13979498 -0.01410116  1.02223643  1.        ],-0.03110116495672459
389,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13979602 -0.01196633  1.02223644  1.        ],-0.028966328343296377
390,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13979705 -0.00983017  1.02223643  1.        ],-0.026830170529668667
391,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13979811 -0.00769264  1.02223642  1.        ],-0.02469264477886172
392,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13979918 -0.00555383  1.02223638  1.        ],-0.022553834854535496
393,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13980027 -0.00341384  1.02223632  1.        ],-0.020413840242279213
394,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13980147 -0.00127263  1.02223638  1.        ],-0.018272633416618125
395,[0.  0.2 0.  0.  0.  0.  1. ],[-1.39802895e-01  8.69855662e-04  1.02223663e+00  1.00000000e+00],-0.01613014433810233
396,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13980435  0.003013    1.02223687  1.        ],-0.013987003743975941
397,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13980582  0.00515659  1.02223707  1.        ],-0.011843406208902793
398,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13980732  0.00730058  1.02223726  1.        ],-0.009699421412715434
399,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13980885  0.0094449   1.02223742  1.        ],-0.007555098682497562
400,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13981041  0.01158951  1.02223755  1.        ],-0.005410487116843249
401,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13981199  0.01373436  1.02223766  1.        ],-0.003265640664790891
402,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13981361  0.01587938  1.02223775  1.        ],-0.0011206197340991667
403,[0 0 0 0 0 0 1],[-0.13980793  0.01729881  1.02224127  1.        ],0.00029881081065683684
404,[0 0 0 0 0 0 1],[-0.13980946  0.01809936  1.02223732  1.        ],0.0010993616780854247
405,[0 0 0 0 0 0 1],[-0.13981509  0.01843071  1.02222727  1.        ],0.0014307078282990125
406,[0 0 0 0 0 0 1],[-0.1398203   0.01867421  1.02222097  1.        ],0.0016742070231759096
407,[0 0 0 0 0 0 1],[-0.1398238   0.01883583  1.02221705  1.        ],0.0018358319344157353
408,[0 0 0 0 0 0 1],[-0.13982535  0.01890911  1.02221525  1.        ],0.0019091098042865323
409,[0 0 0 0 0 0 1],[-0.13982603  0.01893164  1.02221477  1.        ],0.0019316364018195122
410,[0 0 0 0 0 0 1],[-0.13982623  0.01893487  1.02221483  1.        ],0.0019348699086623664
411,[0 0 0 0 0 0 1],[-0.13982614  0.0189229   1.02221539  1.        ],0.001922898515679533
412,[0 0 0 0 0 0 1],[-0.13982586  0.01889618  1.02221638  1.        ],0.001896176517327066
413,[0 0 0 0 0 0 1],[-0.13982539  0.01885636  1.02221766  1.        ],0.0018563589922059379
414,[0 0 0 0 0 0 1],[-0.13982462  0.01880137  1.0222192   1.        ],0.0018013731763357466
415,[0 0 0 0 0 0 1],[-0.13982318  0.0187185   1.02222114  1.        ],0.0017185025242262425
416,[0 0 0 0 0 0 1],[-0.1398212   0.01861382  1.02222333  1.        ],0.0016138150356481452
417,[0 0 0 0 0 0 1],[-0.1398189   0.01849806  1.02222557  1.        ],0.0014980597037768453
418,[0 0 0 0 0 0 1],[-0.13981644  0.01838013  1.02222772  1.        ],0.0013801274060320987
419,[0 0 0 0 0 0 1],[-0.139814    0.01826693  1.02222969  1.        ],0.0012669322999546914
420,[0 0 0 0 0 0 1],[-0.1398117   0.0181636   1.02223139  1.        ],0.001163604987968827
421,[0 0 0 0 0 0 1],[-0.13980978  0.01807156  1.0222327   1.        ],0.0010715583613020337
422,[0 0 0 0 0 0 1],[-0.13980844  0.01798828  1.02223351  1.        ],0.000988280450533792
423,[0 0 0 0 0 0 1],[-0.1398073   0.01791072  1.02223409  1.        ],0.0009107249783739217
424,[0 0 0 0 0 0 1],[-0.1398062   0.01784251  1.02223458  1.        ],0.0008425145822813021
425,[0 0 0 0 0 0 1],[-0.13980515  0.01778728  1.02223503  1.        ],0.0007872798342543202
426,[0 0 0 0 0 0 1],[-0.13980419  0.0177498   1.02223545  1.        ],0.0007497950758471941
427,[0 0 0 0 0 0 1],[-0.13980334  0.01773702  1.02223591  1.        ],0.0007370154265035588
428,[0 0 0 0 0 0 1],[-0.13980256  0.0177365   1.02223641  1.        ],0.0007364997261308098
429,[0 0 0 0 0 0 1],[-0.1398018   0.01773656  1.0222369   1.        ],0.0007365628607684908
430,[0 0 0 0 0 0 1],[-0.13980109  0.01773255  1.02223732  1.        ],0.0007325528211411005
431,[0 0 0 0 0 0 1],[-0.13980048  0.01770846  1.02223756  1.        ],0.0007084606328334117
432,[0 0 0 0 0 0 1],[-0.1397999   0.01768533  1.02223779  1.        ],0.00068533228110201
433,[0 0 0 0 0 0 1],[-0.13979936  0.01766414  1.02223801  1.        ],0.0006641398854426543
434,[0 0 0 0 0 0 1],[-0.13979885  0.0176445   1.02223822  1.        ],0.0006444960481622637
435,[0 0 0 0 0 0 1],[-0.13979838  0.01762617  1.02223841  1.        ],0.0006261717494731832
436,[0 0 0 0 0 0 1],[-0.13979794  0.01760902  1.0222386   1.        ],0.0006090172512912342
437,[0 0 0 0 0 0 1],[-0.13979752  0.01759293  1.02223877  1.        ],0.0005929257594829186
438,[0 0 0 0 0 0 1],[-0.13979714  0.01757781  1.02223893  1.        ],0.000577814331029082
439,[0 0 0 0 0 0 1],[-0.13979678  0.0175636   1.02223908  1.        ],0.0005635959197201404
440,[0 0 0 0 0 0 1],[-0.13979644  0.01755016  1.02223922  1.        ],0.0005501624057397021
441,[0 0 0 0 0 0 1],[-0.13979611  0.01753742  1.02223935  1.        ],0.0005374222631047247
442,[0 0 0 0 0 0 1],[-0.13979581  0.0175253   1.02223947  1.        ],0.0005252965986078349
443,[0 0 0 0 0 0 1],[-0.13979551  0.01751372  1.02223958  1.        ],0.000513718525366625
444,[0 0 0 0 0 0 1],[-0.13979523  0.01750263  1.02223968  1.        ],0.0005026325985779435
445,[0 0 0 0 0 0 1],[-0.13979496  0.01749195  1.02223978  1.        ],0.0004919479249619677
446,[0 0 0 0 0 0 1],[-0.1397947   0.01748147  1.02223987  1.        ],0.0004814672995033416
447,[0 0 0 0 0 0 1],[-0.13979444  0.01747137  1.02223996  1.        ],0.0004713736613244021
448,[0 0 0 0 0 0 1],[-0.1397942   0.0174617   1.02224005  1.        ],0.00046170494801585707
449,[0 0 0 0 0 0 1],[-0.13979397  0.01745245  1.02224013  1.        ],0.0004524469506676093
450,[0 0 0 0 0 0 1],[-0.13979375  0.01744358  1.02224021  1.        ],0.00044357812917530937
451,[0 0 0 0 0 0 1],[-0.13979354  0.01743508  1.02224028  1.        ],0.0004350751163053196
452,[0 0 0 0 0 0 1],[-0.13979334  0.01742692  1.02224035  1.        ],0.0004269198497642533
