step,action,eef_pos,good,target_pos
74,[ 0.1925585 -0.3        0.        -1.       ],[-0.16463302  0.25830929],True,[ 0.14294429 -0.22127638]
75,[ 0.1925585 -0.3        0.        -1.       ],[-0.16311729  0.25604125],True,[ 0.14294429 -0.22127638]
76,[ 0.1925585 -0.3        0.        -1.       ],[-0.16126262  0.25316898],True,[ 0.14294429 -0.22127638]
77,[ 0.1925585 -0.3        0.        -1.       ],[-0.15926522  0.24997463],True,[ 0.14294429 -0.22127638]
78,[ 0.1925585 -0.3        0.        -1.       ],[-0.15716792  0.24653943],True,[ 0.14294429 -0.22127638]
79,[ 0.1925585 -0.3        0.        -1.       ],[-0.15498994  0.24291872],True,[ 0.14294429 -0.22127638]
80,[ 0.1925585 -0.3        0.        -1.       ],[-0.15274257  0.23915821],True,[ 0.14294429 -0.22127638]
81,[ 0.1925585 -0.3        0.        -1.       ],[-0.15043357  0.2352971 ],True,[ 0.14294429 -0.22127638]
82,[ 0.1925585 -0.3        0.        -1.       ],[-0.14806968  0.23136792],True,[ 0.14294429 -0.22127638]
83,[ 0.1925585 -0.3        0.        -1.       ],[-0.14565751  0.22739655],True,[ 0.14294429 -0.22127638]
84,[ 0.1925585 -0.3        0.        -1.       ],[-0.14320384  0.22340266],True,[ 0.14294429 -0.22127638]
85,[ 0.1925585 -0.3        0.        -1.       ],[-0.14071548  0.2194004 ],True,[ 0.14294429 -0.22127638]
86,[ 0.1925585 -0.3        0.        -1.       ],[-0.13820454  0.21539624],True,[ 0.14294429 -0.22127638]
87,[ 0.1925585 -0.3        0.        -1.       ],[-0.1357032   0.21138192],True,[ 0.14294429 -0.22127638]
88,[ 0.1925585 -0.3        0.        -1.       ],[-0.13320759  0.20736379],True,[ 0.14294429 -0.22127638]
89,[ 0.1925585 -0.3        0.        -1.       ],[-0.13071829  0.20334608],True,[ 0.14294429 -0.22127638]
90,[ 0.1925585 -0.3        0.        -1.       ],[-0.1282373   0.19933004],True,[ 0.14294429 -0.22127638]
91,[ 0.1925585 -0.3        0.        -1.       ],[-0.12576961  0.19531474],True,[ 0.14294429 -0.22127638]
92,[ 0.1925585 -0.3        0.        -1.       ],[-0.1233154   0.19130187],True,[ 0.14294429 -0.22127638]
93,[ 0.1925585 -0.3        0.        -1.       ],[-0.12087297  0.18729114],True,[ 0.14294429 -0.22127638]
94,[ 0.1925585 -0.3        0.        -1.       ],[-0.1184419   0.18328173],True,[ 0.14294429 -0.22127638]
95,[ 0.1925585 -0.3        0.        -1.       ],[-0.11602227  0.17927273],True,[ 0.14294429 -0.22127638]
96,[ 0.1925585 -0.3        0.        -1.       ],[-0.1136143   0.17526325],True,[ 0.14294429 -0.22127638]
97,[ 0.1925585 -0.3        0.        -1.       ],[-0.11121831  0.1712525 ],True,[ 0.14294429 -0.22127638]
98,[ 0.1925585 -0.3        0.        -1.       ],[-0.10883472  0.16723986],True,[ 0.14294429 -0.22127638]
99,[ 0.1925585 -0.3        0.        -1.       ],[-0.10646397  0.16322487],True,[ 0.14294429 -0.22127638]
100,[ 0.1925585 -0.3        0.        -1.       ],[-0.10410683  0.15920702],True,[ 0.14294429 -0.22127638]
101,[ 0.1925585 -0.3        0.        -1.       ],[-0.10176286  0.15518653],True,[ 0.14294429 -0.22127638]
102,[ 0.1925585 -0.3        0.        -1.       ],[-0.09942936  0.15116489],True,[ 0.14294429 -0.22127638]
103,[ 0.1925585 -0.3        0.        -1.       ],[-0.09710341  0.14714347],True,[ 0.14294429 -0.22127638]
104,[ 0.1925585 -0.3        0.        -1.       ],[-0.09478249  0.14312328],True,[ 0.14294429 -0.22127638]
105,[ 0.1925585 -0.3        0.        -1.       ],[-0.09246455  0.13910501],True,[ 0.14294429 -0.22127638]
106,[ 0.1925585 -0.3        0.        -1.       ],[-0.09014793  0.13508914],True,[ 0.14294429 -0.22127638]
107,[ 0.1925585 -0.3        0.        -1.       ],[-0.08783143  0.13107597],True,[ 0.14294429 -0.22127638]
108,[ 0.1925585 -0.3        0.        -1.       ],[-0.08551417  0.12706566],True,[ 0.14294429 -0.22127638]
109,[ 0.1925585 -0.3        0.        -1.       ],[-0.08319557  0.12305828],True,[ 0.14294429 -0.22127638]
110,[ 0.1925585 -0.3        0.        -1.       ],[-0.08087529  0.11905385],True,[ 0.14294429 -0.22127638]
111,[ 0.1925585 -0.3        0.        -1.       ],[-0.07855317  0.11505234],True,[ 0.14294429 -0.22127638]
112,[ 0.1925585 -0.3        0.        -1.       ],[-0.07622917  0.11105371],True,[ 0.14294429 -0.22127638]
