step,action,eef_pos,good,target_pos
0,[-0.3         0.26888645  0.         -1.        ],[ 0.1815665  -0.09767884],True,[-0.07506284  0.12641092]
1,[-0.3         0.26888645  0.         -1.        ],[ 0.18347118 -0.09553344],True,[-0.07506284  0.12641092]
2,[-0.3         0.26888645  0.         -1.        ],[ 0.18476337 -0.09320667],True,[-0.07506284  0.12641092]
3,[-0.3         0.26888645  0.         -1.        ],[ 0.18556085 -0.09073838],True,[-0.07506284  0.12641092]
4,[-0.3         0.26888645  0.         -1.        ],[ 0.18583779 -0.08812052],True,[-0.07506284  0.12641092]
5,[-0.3         0.26888645  0.         -1.        ],[ 0.18559299 -0.08535894],True,[-0.07506284  0.12641092]
6,[-0.3         0.26888645  0.         -1.        ],[ 0.18479147 -0.08246093],True,[-0.07506284  0.12641092]
7,[-0.3         0.26888645  0.         -1.        ],[ 0.1834506  -0.07944274],True,[-0.07506284  0.12641092]
8,[-0.3         0.26888645  0.         -1.        ],[ 0.18159263 -0.0763192 ],True,[-0.07506284  0.12641092]
9,[-0.3         0.26888645  0.         -1.        ],[ 0.17925081 -0.07310518],True,[-0.07506284  0.12641092]
10,[-0.3         0.26888645  0.         -1.        ],[ 0.17647063 -0.0698158 ],True,[-0.07506284  0.12641092]
11,[-0.3         0.26888645  0.         -1.        ],[ 0.1733057  -0.06646577],True,[-0.07506284  0.12641092]
12,[-0.3         0.26888645  0.         -1.        ],[ 0.16981394 -0.06306881],True,[-0.07506284  0.12641092]
13,[-0.3         0.26888645  0.         -1.        ],[ 0.16605433 -0.05963727],True,[-0.07506284  0.12641092]
14,[-0.3         0.26888645  0.         -1.        ],[ 0.16208419 -0.05618187],True,[-0.07506284  0.12641092]
15,[-0.3         0.26888645  0.         -1.        ],[ 0.15795692 -0.0527115 ],True,[-0.07506284  0.12641092]
16,[-0.3         0.26888645  0.         -1.        ],[ 0.1537205  -0.04923326],True,[-0.07506284  0.12641092]
17,[-0.3         0.26888645  0.         -1.        ],[ 0.14941638 -0.04575253],True,[-0.07506284  0.12641092]
18,[-0.3         0.26888645  0.         -1.        ],[ 0.14507902 -0.04227316],True,[-0.07506284  0.12641092]
19,[-0.3         0.26888645  0.         -1.        ],[ 0.14073583 -0.03879763],True,[-0.07506284  0.12641092]
20,[-0.3         0.26888645  0.         -1.        ],[ 0.13640755 -0.03532738],True,[-0.07506284  0.12641092]
21,[-0.3         0.26888645  0.         -1.        ],[ 0.13210877 -0.03186296],True,[-0.07506284  0.12641092]
22,[-0.3         0.26888645  0.         -1.        ],[ 0.1278488  -0.02840434],True,[-0.07506284  0.12641092]
23,[-0.3         0.26888645  0.         -1.        ],[ 0.12363247 -0.02495105],True,[-0.07506284  0.12641092]
24,[-0.3         0.26888645  0.         -1.        ],[ 0.11946111 -0.02150238],True,[-0.07506284  0.12641092]
25,[-0.3         0.26888645  0.         -1.        ],[ 0.11533332 -0.01805751],True,[-0.07506284  0.12641092]
26,[-0.3         0.26888645  0.         -1.        ],[ 0.11124579 -0.01461562],True,[-0.07506284  0.12641092]
27,[-0.3         0.26888645  0.         -1.        ],[ 0.10719399 -0.01117591],True,[-0.07506284  0.12641092]
28,[-0.3         0.26888645  0.         -1.        ],[ 0.1031728  -0.00773768],True,[-0.07506284  0.12641092]
29,[-0.3         0.26888645  0.         -1.        ],[ 0.09917694 -0.00430037],True,[-0.07506284  0.12641092]
30,[-0.3         0.22505416  0.         -1.        ],[ 0.09520188 -0.00110302],True,[-0.07506284  0.12641092]
31,[-0.3         0.22505416  0.         -1.        ],[0.09124402 0.0019071 ],True,[-0.07506284  0.12641092]
32,[-0.3         0.22505416  0.         -1.        ],[0.08729942 0.0048664 ],True,[-0.07506284  0.12641092]
33,[-0.3         0.22505416  0.         -1.        ],[0.08336484 0.00779323],True,[-0.07506284  0.12641092]
