step,action,eef_pos,good,target_pos
265,[ 0.11972734  0.3         0.         -1.        ],[-0.05922292 -0.25899971],True,[0.11254144 0.16977066]
266,[ 0.11972734  0.3         0.         -1.        ],[-0.05859517 -0.25699815],True,[0.11254144 0.16977066]
267,[ 0.11972734  0.3         0.         -1.        ],[-0.05759826 -0.25434311],True,[0.11254144 0.16977066]
268,[ 0.11972734  0.3         0.         -1.        ],[-0.05640316 -0.25131293],True,[0.11254144 0.16977066]
269,[ 0.11972734  0.3         0.         -1.        ],[-0.05507034 -0.24800216],True,[0.11254144 0.16977066]
270,[ 0.11972734  0.3         0.         -1.        ],[-0.05363681 -0.24447414],True,[0.11254144 0.16977066]
271,[ 0.11972734  0.3         0.         -1.        ],[-0.05213218 -0.24078427],True,[0.11254144 0.16977066]
272,[ 0.11972734  0.3         0.         -1.        ],[-0.05058007 -0.23698024],True,[0.11254144 0.16977066]
273,[ 0.11972734  0.3         0.         -1.        ],[-0.04899842 -0.23310102],True,[0.11254144 0.16977066]
274,[ 0.11972734  0.3         0.         -1.        ],[-0.0474001  -0.22917673],True,[0.11254144 0.16977066]
275,[ 0.11972734  0.3         0.         -1.        ],[-0.0457938  -0.22522942],True,[0.11254144 0.16977066]
276,[ 0.11972734  0.3         0.         -1.        ],[-0.04418499 -0.22127424],True,[0.11254144 0.16977066]
277,[ 0.11972734  0.3         0.         -1.        ],[-0.0425767  -0.21732077],True,[0.11254144 0.16977066]
278,[ 0.11972734  0.3         0.         -1.        ],[-0.04097037 -0.21337438],True,[0.11254144 0.16977066]
279,[ 0.11972734  0.3         0.         -1.        ],[-0.03936636 -0.20943744],True,[0.11254144 0.16977066]
280,[ 0.11972734  0.3         0.         -1.        ],[-0.03776443 -0.20551033],True,[0.11254144 0.16977066]
281,[ 0.11972734  0.3         0.         -1.        ],[-0.03616407 -0.20159221],True,[0.11254144 0.16977066]
282,[ 0.11972734  0.3         0.         -1.        ],[-0.03456465 -0.19768165],True,[0.11254144 0.16977066]
283,[ 0.11972734  0.3         0.         -1.        ],[-0.03296561 -0.19377699],True,[0.11254144 0.16977066]
284,[ 0.11972734  0.3         0.         -1.        ],[-0.03136644 -0.18987662],True,[0.11254144 0.16977066]
285,[ 0.11972734  0.3         0.         -1.        ],[-0.02976678 -0.18597914],True,[0.11254144 0.16977066]
286,[ 0.11972734  0.3         0.         -1.        ],[-0.02817441 -0.18208061],True,[0.11254144 0.16977066]
287,[ 0.11972734  0.3         0.         -1.        ],[-0.02660913 -0.17817309],True,[0.11254144 0.16977066]
288,[ 0.11972734  0.3         0.         -1.        ],[-0.02506305 -0.17425829],True,[0.11254144 0.16977066]
289,[ 0.11972734  0.3         0.         -1.        ],[-0.02353012 -0.17033801],True,[0.11254144 0.16977066]
290,[ 0.11972734  0.3         0.         -1.        ],[-0.02200828 -0.1664132 ],True,[0.11254144 0.16977066]
291,[ 0.11972734  0.3         0.         -1.        ],[-0.02049574 -0.16248485],True,[0.11254144 0.16977066]
292,[ 0.11972734  0.3         0.         -1.        ],[-0.01899226 -0.15855265],True,[0.11254144 0.16977066]
293,[ 0.11972734  0.3         0.         -1.        ],[-0.01749991 -0.15461682],True,[0.11254144 0.16977066]
294,[ 0.11972734  0.3         0.         -1.        ],[-0.01601582 -0.15067829],True,[0.11254144 0.16977066]
295,[ 0.11972734  0.3         0.         -1.        ],[-0.01453746 -0.1467375 ],True,[0.11254144 0.16977066]
296,[ 0.11972734  0.3         0.         -1.        ],[-0.01306283 -0.14279529],True,[0.11254144 0.16977066]
297,[ 0.11972734  0.3         0.         -1.        ],[-0.01158942 -0.13885296],True,[0.11254144 0.16977066]
298,[ 0.11972734  0.3         0.         -1.        ],[-0.01012102 -0.13490928],True,[0.11254144 0.16977066]
299,[ 0.11972734  0.3         0.         -1.        ],[-0.00866026 -0.13096376],True,[0.11254144 0.16977066]
300,[ 0.11972734  0.3         0.         -1.        ],[-0.00720825 -0.12701653],True,[0.11254144 0.16977066]
301,[ 0.11972734  0.3         0.         -1.        ],[-0.00576567 -0.12306774],True,[0.11254144 0.16977066]
302,[ 0.11972734  0.3         0.         -1.        ],[-0.00433307 -0.11911757],True,[0.11254144 0.16977066]
303,[ 0.11972734  0.3         0.         -1.        ],[-0.00291101 -0.11516613],True,[0.11254144 0.16977066]
304,[ 0.11972734  0.3         0.         -1.        ],[-0.00149993 -0.11121354],True,[0.11254144 0.16977066]
305,[ 0.11972734  0.3         0.         -1.        ],[-9.99135669e-05 -1.07259970e-01],True,[0.11254144 0.16977066]
306,[ 0.11972734  0.3         0.         -1.        ],[ 0.0012907  -0.10330605],True,[0.11254144 0.16977066]
307,[ 0.11972734  0.3         0.         -1.        ],[ 0.00267461 -0.09935254],True,[0.11254144 0.16977066]
308,[ 0.11972734  0.3         0.         -1.        ],[ 0.00405422 -0.09540004],True,[0.11254144 0.16977066]
309,[ 0.11972734  0.3         0.         -1.        ],[ 0.0054315  -0.09144894],True,[0.11254144 0.16977066]
