step,action,eef_pos,good,target_pos
314,[ 0.0766981  0.3        0.        -1.       ],[-0.11632407  0.07414761],False,[-0.11335378  0.06483571]
315,[ 0.0766981  0.3        0.        -1.       ],[-0.11569969  0.07721824],False,[-0.11335378  0.06483571]
316,[ 0.0766981  0.3        0.        -1.       ],[-0.11501668  0.08065616],False,[-0.11335378  0.06483571]
317,[ 0.0766981  0.3        0.        -1.       ],[-0.1143079   0.08428064],False,[-0.11335378  0.06483571]
318,[ 0.0766981  0.3        0.        -1.       ],[-0.11357858  0.08802418],False,[-0.11335378  0.06483571]
319,[ 0.0766981  0.3        0.        -1.       ],[-0.11282796  0.09184467],False,[-0.11335378  0.06483571]
320,[ 0.0766981  0.3        0.        -1.       ],[-0.11205623  0.09571239],False,[-0.11335378  0.06483571]
321,[ 0.0766981  0.3        0.        -1.       ],[-0.11126452  0.09960683],False,[-0.11335378  0.06483571]
322,[ 0.0766981  0.3        0.        -1.       ],[-0.11045458  0.1035144 ],False,[-0.11335378  0.06483571]
323,[ 0.0766981  0.3        0.        -1.       ],[-0.10962849  0.10742662],False,[-0.11335378  0.06483571]
324,[ 0.0766981  0.3        0.        -1.       ],[-0.10878846  0.11133847],False,[-0.11335378  0.06483571]
325,[ 0.0766981  0.3        0.        -1.       ],[-0.10793667  0.11524731],False,[-0.11335378  0.06483571]
326,[ 0.0766981  0.3        0.        -1.       ],[-0.1070752   0.11915198],False,[-0.11335378  0.06483571]
327,[ 0.0766981  0.3        0.        -1.       ],[-0.10620593  0.12305218],False,[-0.11335378  0.06483571]
328,[ 0.0766981  0.3        0.        -1.       ],[-0.1053305   0.12694809],False,[-0.11335378  0.06483571]
329,[ 0.0766981  0.3        0.        -1.       ],[-0.10445031  0.1308401 ],False,[-0.11335378  0.06483571]
330,[ 0.0766981  0.3        0.        -1.       ],[-0.1035665   0.13472867],False,[-0.11335378  0.06483571]
331,[ 0.0766981  0.3        0.        -1.       ],[-0.10267996  0.13861425],False,[-0.11335378  0.06483571]
332,[ 0.0766981  0.3        0.        -1.       ],[-0.10179139  0.14249721],False,[-0.11335378  0.06483571]
333,[ 0.0766981  0.3        0.        -1.       ],[-0.10090128  0.14637788],False,[-0.11335378  0.06483571]
334,[ 0.0766981  0.3        0.        -1.       ],[-0.10000997  0.15025649],False,[-0.11335378  0.06483571]
335,[ 0.0766981  0.3        0.        -1.       ],[-0.09911769  0.15413323],False,[-0.11335378  0.06483571]
336,[ 0.0766981  0.3        0.        -1.       ],[-0.09822455  0.15800825],False,[-0.11335378  0.06483571]
337,[ 0.0766981  0.3        0.        -1.       ],[-0.0973306   0.16188165],False,[-0.11335378  0.06483571]
338,[ 0.0766981  0.3        0.        -1.       ],[-0.09643584  0.1657535 ],False,[-0.11335378  0.06483571]
339,[ 0.0766981  0.3        0.        -1.       ],[-0.09554022  0.16962387],False,[-0.11335378  0.06483571]
340,[ 0.0766981  0.3        0.        -1.       ],[-0.0946437  0.1734928],False,[-0.11335378  0.06483571]
341,[ 0.0766981  0.3        0.        -1.       ],[-0.09374621  0.17736034],False,[-0.11335378  0.06483571]
342,[ 0.0766981  0.3        0.        -1.       ],[-0.09284769  0.18122651],False,[-0.11335378  0.06483571]
343,[ 0.0766981  0.3        0.        -1.       ],[-0.09194808  0.18509133],False,[-0.11335378  0.06483571]
344,[ 0.0766981  0.3        0.        -1.       ],[-0.09104735  0.18895484],False,[-0.11335378  0.06483571]
345,[ 0.0766981  0.3        0.        -1.       ],[-0.09014544  0.19281705],False,[-0.11335378  0.06483571]
346,[ 0.0766981  0.3        0.        -1.       ],[-0.08924233  0.19667797],False,[-0.11335378  0.06483571]
347,[ 0.0766981  0.3        0.        -1.       ],[-0.088338    0.20053762],False,[-0.11335378  0.06483571]
348,[ 0.0766981  0.3        0.        -1.       ],[-0.08743245  0.20439602],False,[-0.11335378  0.06483571]
349,[ 0.0766981  0.3        0.        -1.       ],[-0.08652566  0.20825317],False,[-0.11335378  0.06483571]
350,[ 0.0766981  0.3        0.        -1.       ],[-0.08561765  0.21210907],False,[-0.11335378  0.06483571]
351,[ 0.0766981  0.3        0.        -1.       ],[-0.08470842  0.21596374],False,[-0.11335378  0.06483571]
352,[ 0.0766981  0.3        0.        -1.       ],[-0.08379798  0.21981719],False,[-0.11335378  0.06483571]
353,[ 0.0766981  0.3        0.        -1.       ],[-0.08288635  0.2236694 ],False,[-0.11335378  0.06483571]
354,[ 0.0766981  0.3        0.        -1.       ],[-0.08197354  0.22752039],False,[-0.11335378  0.06483571]
355,[ 0.0766981  0.3        0.        -1.       ],[-0.08105957  0.23137016],False,[-0.11335378  0.06483571]
356,[ 0.0766981  0.3        0.        -1.       ],[-0.08014446  0.2352187 ],False,[-0.11335378  0.06483571]
357,[ 0.0766981  0.3        0.        -1.       ],[-0.07922823  0.23906602],False,[-0.11335378  0.06483571]
358,[ 0.0766981  0.3        0.        -1.       ],[-0.07831089  0.24291212],False,[-0.11335378  0.06483571]
359,[ 0.0766981  0.3        0.        -1.       ],[-0.07739245  0.246757  ],False,[-0.11335378  0.06483571]
360,[ 0.0766981  0.3        0.        -1.       ],[-0.07647294  0.25060064],False,[-0.11335378  0.06483571]
361,[ 0.0766981  0.3        0.        -1.       ],[-0.07555237  0.25444306],False,[-0.11335378  0.06483571]
362,[ 0.0766981  0.3        0.        -1.       ],[-0.07463075  0.25828425],False,[-0.11335378  0.06483571]
