step,action,eef_pos,good,target_pos
2,[-0.06026915 -0.3         0.         -1.        ],[-0.07465821  0.26140346],True,[-0.11335378  0.06483571]
3,[-0.06026915 -0.3         0.         -1.        ],[-0.07514562  0.26136884],True,[-0.11335378  0.06483571]
4,[-0.06026915 -0.3         0.         -1.        ],[-0.0755456   0.26032366],True,[-0.11335378  0.06483571]
5,[-0.06026915 -0.3         0.         -1.        ],[-0.07588224  0.25848773],True,[-0.11335378  0.06483571]
6,[-0.06026915 -0.3         0.         -1.        ],[-0.07620178  0.25600917],True,[-0.11335378  0.06483571]
7,[-0.06026915 -0.3         0.         -1.        ],[-0.07654595  0.25303311],True,[-0.11335378  0.06483571]
8,[-0.06026915 -0.3         0.         -1.        ],[-0.07695076  0.24968363],True,[-0.11335378  0.06483571]
9,[-0.06026915 -0.3         0.         -1.        ],[-0.07743534  0.24606715],True,[-0.11335378  0.06483571]
10,[-0.06026915 -0.3         0.         -1.        ],[-0.07800455  0.24227017],True,[-0.11335378  0.06483571]
11,[-0.06026915 -0.3         0.         -1.        ],[-0.07865338  0.23835975],True,[-0.11335378  0.06483571]
12,[-0.06026915 -0.3         0.         -1.        ],[-0.07937102  0.23438562],True,[-0.11335378  0.06483571]
13,[-0.06026915 -0.3         0.         -1.        ],[-0.08014401  0.23038297],True,[-0.11335378  0.06483571]
14,[-0.06026915 -0.3         0.         -1.        ],[-0.08095841  0.22637528],True,[-0.11335378  0.06483571]
15,[-0.06026915 -0.3         0.         -1.        ],[-0.08180127  0.22237702],True,[-0.11335378  0.06483571]
16,[-0.06026915 -0.3         0.         -1.        ],[-0.08266137  0.21839603],True,[-0.11335378  0.06483571]
17,[-0.06026915 -0.3         0.         -1.        ],[-0.08352961  0.21443546],True,[-0.11335378  0.06483571]
18,[-0.06026915 -0.3         0.         -1.        ],[-0.08439901  0.21049537],True,[-0.11335378  0.06483571]
19,[-0.06026915 -0.3         0.         -1.        ],[-0.08526459  0.20657398],True,[-0.11335378  0.06483571]
20,[-0.06026915 -0.3         0.         -1.        ],[-0.0861231   0.20266852],True,[-0.11335378  0.06483571]
21,[-0.06026915 -0.3         0.         -1.        ],[-0.08697271  0.19877589],True,[-0.11335378  0.06483571]
22,[-0.06026915 -0.3         0.         -1.        ],[-0.08781269  0.19489307],True,[-0.11335378  0.06483571]
23,[-0.06026915 -0.3         0.         -1.        ],[-0.08864312  0.19101733],True,[-0.11335378  0.06483571]
24,[-0.06026915 -0.3         0.         -1.        ],[-0.0894646   0.18714637],True,[-0.11335378  0.06483571]
25,[-0.06026915 -0.3         0.         -1.        ],[-0.09027808  0.18327831],True,[-0.11335378  0.06483571]
26,[-0.06026915 -0.3         0.         -1.        ],[-0.09108466  0.17941172],True,[-0.11335378  0.06483571]
27,[-0.06026915 -0.3         0.         -1.        ],[-0.09188545  0.17554553],True,[-0.11335378  0.06483571]
28,[-0.06026915 -0.3         0.         -1.        ],[-0.09268151  0.17167899],True,[-0.11335378  0.06483571]
29,[-0.06026915 -0.3         0.         -1.        ],[-0.09347378  0.16781158],True,[-0.11335378  0.06483571]
30,[-0.06026915 -0.3         0.         -1.        ],[-0.09426305  0.16394296],True,[-0.11335378  0.06483571]
31,[-0.06026915 -0.3         0.         -1.        ],[-0.09504996  0.16007294],True,[-0.11335378  0.06483571]
32,[-0.06026915 -0.3         0.         -1.        ],[-0.09583502  0.1562014 ],True,[-0.11335378  0.06483571]
33,[-0.06026915 -0.3         0.         -1.        ],[-0.09661857  0.1523283 ],True,[-0.11335378  0.06483571]
34,[-0.06026915 -0.3         0.         -1.        ],[-0.09740086  0.14845362],True,[-0.11335378  0.06483571]
35,[-0.06026915 -0.3         0.         -1.        ],[-0.09818205  0.14457737],True,[-0.11335378  0.06483571]
36,[-0.06026915 -0.3         0.         -1.        ],[-0.09896222  0.14069957],True,[-0.11335378  0.06483571]
37,[-0.06026915 -0.3         0.         -1.        ],[-0.0997414   0.13682023],True,[-0.11335378  0.06483571]
38,[-0.06026915 -0.3         0.         -1.        ],[-0.10051957  0.13293938],True,[-0.11335378  0.06483571]
39,[-0.06026915 -0.3         0.         -1.        ],[-0.10129672  0.12905704],True,[-0.11335378  0.06483571]
40,[-0.06026915 -0.3         0.         -1.        ],[-0.1020728   0.12517321],True,[-0.11335378  0.06483571]
41,[-0.06026915 -0.3         0.         -1.        ],[-0.10284777  0.12128792],True,[-0.11335378  0.06483571]
42,[-0.06026915 -0.3         0.         -1.        ],[-0.1036216   0.11740117],True,[-0.11335378  0.06483571]
43,[-0.06026915 -0.3         0.         -1.        ],[-0.10439426  0.11351296],True,[-0.11335378  0.06483571]
44,[-0.06026915 -0.3         0.         -1.        ],[-0.10516574  0.10962331],True,[-0.11335378  0.06483571]
45,[ 0.  0.  0. -1.],[-0.1056322   0.10740187],True,[-0.11335378  0.06483571]
46,[ 0.  0.  0. -1.],[-0.10590311  0.10653012],True,[-0.11335378  0.06483571]
47,[ 0.  0.  0. -1.],[-0.10612536  0.10602597],True,[-0.11335378  0.06483571]
48,[ 0.  0.  0. -1.],[-0.10629807  0.10573889],True,[-0.11335378  0.06483571]
49,[ 0.  0.  0. -1.],[-0.10640892  0.10558324],True,[-0.11335378  0.06483571]
50,[ 0.  0.  0. -1.],[-0.10646891  0.10550244],True,[-0.11335378  0.06483571]
51,[ 0.  0.  0. -1.],[-0.10651019  0.10545634],True,[-0.11335378  0.06483571]
52,[ 0.  0.  0. -1.],[-0.10655226  0.1054276 ],True,[-0.11335378  0.06483571]
53,[ 0.  0.  0. -1.],[-0.10658926  0.10541014],True,[-0.11335378  0.06483571]
54,[ 0.  0.  0. -1.],[-0.10661953  0.10539888],True,[-0.11335378  0.06483571]
55,[ 0.  0.  0. -1.],[-0.10664362  0.10539024],True,[-0.11335378  0.06483571]
56,[ 0.  0.  0. -1.],[-0.10666245  0.10538217],True,[-0.11335378  0.06483571]
57,[ 0.  0.  0. -1.],[-0.10667694  0.10537366],True,[-0.11335378  0.06483571]
58,[ 0.  0.  0. -1.],[-0.10668788  0.10536437],True,[-0.11335378  0.06483571]
59,[ 0.  0.  0. -1.],[-0.106696   0.1053546],True,[-0.11335378  0.06483571]
60,[ 0.  0.  0. -1.],[-0.10670197  0.10534527],True,[-0.11335378  0.06483571]
61,[ 0.  0.  0. -1.],[-0.10670627  0.1053366 ],True,[-0.11335378  0.06483571]
