step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.20059364 -0.10191757  0.          0.          0.          0.
 -1.        ]",[-0.13276851 -0.01450342  0.99117098 -1.        ],[ 0.16666683 -0.16666663  0.91774315],2,7,[0.25 0.25 0.05]
1,"[ 0.20058653 -0.10193157  0.          0.          0.          0.
 -1.        ]",[-0.13087133 -0.01538545  0.99089051 -1.        ],[ 0.16666673 -0.16666665  0.92138454],2,7,[0.25 0.25 0.05]
2,"[ 0.20056418 -0.10197553  0.          0.          0.          0.
 -1.        ]",[-0.12879456 -0.01634134  0.99057261 -1.        ],[ 0.16666668 -0.16666666  0.92317683],2,7,[0.25 0.25 0.05]
3,"[ 0.20053675 -0.10202947  0.          0.          0.          0.
 -1.        ]",[-0.12663995 -0.01735423  0.99027125 -1.        ],[ 0.16666665 -0.16666667  0.92403935],2,7,[0.25 0.25 0.05]
4,"[ 0.20051372 -0.10207472  0.          0.          0.          0.
 -1.        ]",[-0.12442199 -0.01842286  0.99000344 -1.        ],[ 0.16666664 -0.16666667  0.9244291 ],2,7,[0.25 0.25 0.05]
5,"[ 0.20049688 -0.10210779  0.          0.          0.          0.
 -1.        ]",[-0.12214304 -0.0195441   0.98977321 -1.        ],[ 0.16666663 -0.16666667  0.92461059],2,7,[0.25 0.25 0.05]
6,"[ 0.20048583 -0.10212949  0.          0.          0.          0.
 -1.        ]",[-0.11980684 -0.02071166  0.98957937 -1.        ],[ 0.16666662 -0.16666668  0.92469846],2,7,[0.25 0.25 0.05]
7,"[ 0.20047945 -0.10214201  0.          0.          0.          0.
 -1.        ]",[-0.11741929 -0.0219175   0.98941838 -1.        ],[ 0.16666661 -0.16666668  0.92474172],2,7,[0.25 0.25 0.05]
8,"[ 0.20047643 -0.10214794  0.          0.          0.          0.
 -1.        ]",[-0.11498768 -0.02315315  0.98928555 -1.        ],[ 0.1666666  -0.16666668  0.92476317],2,7,[0.25 0.25 0.05]
9,"[ 0.20047547 -0.10214982  0.          0.          0.          0.
 -1.        ]",[-0.11251986 -0.02441059  0.98917581 -1.        ],[ 0.16666659 -0.16666668  0.92477385],2,7,[0.25 0.25 0.05]
10,"[ 0.20047547 -0.10214982  0.          0.          0.          0.
 -1.        ]",[-0.11002345 -0.02568273  0.98908421 -1.        ],[ 0.16666658 -0.16666668  0.92477918],2,7,[0.25 0.25 0.05]
11,"[ 0.20047551 -0.10214975  0.          0.          0.          0.
 -1.        ]",[-0.10750546 -0.02696369  0.98900619 -1.        ],[ 0.16666657 -0.16666669  0.92478184],2,7,[0.25 0.25 0.05]
12,"[ 0.2004749  -0.10215094  0.          0.          0.          0.
 -1.        ]",[-0.10497199 -0.02824882  0.98893782 -1.        ],[ 0.16666656 -0.16666669  0.92478317],2,7,[0.25 0.25 0.05]
13,"[ 0.20047317 -0.10215433  0.          0.          0.          0.
 -1.        ]",[-0.10242815 -0.02953472  0.98887578 -1.        ],[ 0.16666655 -0.16666669  0.92478383],2,7,[0.25 0.25 0.05]
14,"[ 0.20047005 -0.10216045  0.          0.          0.          0.
 -1.        ]",[-0.09987801 -0.03081905  0.98881745 -1.        ],[ 0.16666654 -0.16666669  0.92478416],2,7,[0.25 0.25 0.05]
15,"[ 0.20046542 -0.10216955  0.          0.          0.          0.
 -1.        ]",[-0.09732471 -0.03210041  0.98876081 -1.        ],[ 0.16666653 -0.16666669  0.92478432],2,7,[0.25 0.25 0.05]
16,"[ 0.20045928 -0.10218158  0.          0.          0.          0.
 -1.        ]",[-0.09477053 -0.03337806  0.98870439 -1.        ],[ 0.16666652 -0.1666667   0.92478441],2,7,[0.25 0.25 0.05]
17,"[ 0.20045174 -0.10219637  0.          0.          0.          0.
 -1.        ]",[-0.09221705 -0.03465181  0.98864719 -1.        ],[ 0.16666651 -0.1666667   0.92478445],2,7,[0.25 0.25 0.05]
18,"[ 0.20044294 -0.10221363  0.          0.          0.          0.
 -1.        ]",[-0.08966527 -0.03592181  0.98858858 -1.        ],[ 0.1666665  -0.1666667   0.92478447],2,7,[0.25 0.25 0.05]
19,"[ 0.20043305 -0.10223303  0.          0.          0.          0.
 -1.        ]",[-0.08711572 -0.03718842  0.98852821 -1.        ],[ 0.16666649 -0.1666667   0.92478448],2,7,[0.25 0.25 0.05]
20,"[ 0.20042224 -0.10225422  0.          0.          0.          0.
 -1.        ]",[-0.08456861 -0.03845211  0.98846598 -1.        ],[ 0.16666648 -0.1666667   0.92478448],2,7,[0.25 0.25 0.05]
21,"[ 0.20041067 -0.1022769   0.          0.          0.          0.
 -1.        ]",[-0.08202389 -0.03971337  0.98840192 -1.        ],[ 0.16666647 -0.16666671  0.92478449],5,7,[0.25 0.25 0.05]
22,"[ 0.20039846 -0.10230081  0.          0.          0.          0.
 -1.        ]",[-0.07948138 -0.04097268  0.98833617 -1.        ],[ 0.16666646 -0.16666671  0.92478449],5,7,[0.25 0.25 0.05]
23,"[ 0.20038573 -0.10232574  0.          0.          0.          0.
 -1.        ]",[-0.0769408  -0.04223046  0.98826892 -1.        ],[ 0.16666645 -0.16666671  0.92478449],5,7,[0.25 0.25 0.05]
24,"[ 0.20037255 -0.10235155  0.          0.          0.          0.
 -1.        ]",[-0.07440181 -0.04348705  0.98820038 -1.        ],[ 0.16666644 -0.16666671  0.92478449],5,7,[0.25 0.25 0.05]
25,"[ 0.20035897 -0.10237813  0.          0.          0.          0.
 -1.        ]",[-0.07186411 -0.04474276  0.98813078 -1.        ],[ 0.16666643 -0.16666671  0.92478449],5,7,[0.25 0.25 0.05]
26,"[ 0.20034502 -0.10240544  0.          0.          0.          0.
 -1.        ]",[-0.06932737 -0.04599778  0.98806033 -1.        ],[ 0.16666642 -0.16666672  0.92478449],5,7,[0.25 0.25 0.05]
27,"[ 0.2003307  -0.10243345  0.          0.          0.          0.
 -1.        ]",[-0.06679134 -0.04725228  0.98798919 -1.        ],[ 0.16666641 -0.16666672  0.92478449],5,7,[0.25 0.25 0.05]
28,"[ 0.20031601 -0.10246217  0.          0.          0.          0.
 -1.        ]",[-0.06425579 -0.04850635  0.98791752 -1.        ],[ 0.1666664  -0.16666672  0.92478449],5,7,[0.25 0.25 0.05]
29,"[ 0.20030093 -0.10249164  0.          0.          0.          0.
 -1.        ]",[-0.06172055 -0.04976008  0.98784545 -1.        ],[ 0.16666639 -0.16666672  0.92478449],5,7,[0.25 0.25 0.05]
30,"[ 0.20028545 -0.10252189  0.          0.          0.          0.
 -1.        ]",[-0.05918546 -0.05101349  0.98777306 -1.        ],[ 0.16666638 -0.16666672  0.92478449],5,7,[0.25 0.25 0.05]
31,"[ 0.20026954 -0.10255298  0.          0.          0.          0.
 -1.        ]",[-0.05665045 -0.05226661  0.98770042 -1.        ],[ 0.16666637 -0.16666673  0.92478449],5,7,[0.25 0.25 0.05]
32,"[ 0.20025316 -0.10258494  0.          0.          0.          0.
 -1.        ]",[-0.05411544 -0.05351945  0.98762757 -1.        ],[ 0.16666636 -0.16666673  0.92478449],5,7,[0.25 0.25 0.05]
33,"[ 0.20023631 -0.10261783  0.          0.          0.          0.
 -1.        ]",[-0.05158042 -0.05477201  0.98755453 -1.        ],[ 0.16666635 -0.16666673  0.92478449],5,7,[0.25 0.25 0.05]
34,"[ 0.20021896 -0.10265169  0.          0.          0.          0.
 -1.        ]",[-0.04904536 -0.05602429  0.98748131 -1.        ],[ 0.16666634 -0.16666673  0.92478449],5,7,[0.25 0.25 0.05]
35,"[ 0.20020108 -0.10268655  0.          0.          0.          0.
 -1.        ]",[-0.04651028 -0.05727629  0.98740791 -1.        ],[ 0.16666633 -0.16666673  0.92478449],5,7,[0.25 0.25 0.05]
36,"[ 0.20018266 -0.10272245  0.          0.          0.          0.
 -1.        ]",[-0.0439752  -0.05852801  0.98733431 -1.        ],[ 0.16666632 -0.16666674  0.92478449],5,7,[0.25 0.25 0.05]
37,"[ 0.2001637 -0.1027594  0.         0.         0.         0.
 -1.       ]",[-0.04144015 -0.05977947  0.9872605  -1.        ],[ 0.16666631 -0.16666674  0.92478449],5,7,[0.25 0.25 0.05]
38,"[ 0.20014416 -0.10279744  0.          0.          0.          0.
 -1.        ]",[-0.03890516 -0.06103068  0.98718645 -1.        ],[ 0.1666663  -0.16666674  0.92478449],5,7,[0.25 0.25 0.05]
39,"[ 0.20012406 -0.10283657  0.          0.          0.          0.
 -1.        ]",[-0.03637029 -0.06228164  0.98711214 -1.        ],[ 0.16666629 -0.16666674  0.92478449],5,7,[0.25 0.25 0.05]
40,"[ 0.20010338 -0.10287682  0.          0.          0.          0.
 -1.        ]",[-0.03383557 -0.06353238  0.98703754 -1.        ],[ 0.16666628 -0.16666674  0.92478449],5,7,[0.25 0.25 0.05]
41,"[ 0.2000821  -0.10291818  0.          0.          0.          0.
 -1.        ]",[-0.03130104 -0.06478292  0.98696263 -1.        ],[ 0.16666627 -0.16666675  0.92478449],5,7,[0.25 0.25 0.05]
42,"[ 0.20006024 -0.10296067  0.          0.          0.          0.
 -1.        ]",[-0.02876673 -0.06603327  0.98688739 -1.        ],[ 0.16666626 -0.16666675  0.92478449],5,7,[0.25 0.25 0.05]
43,"[ 0.20003778 -0.1030043   0.          0.          0.          0.
 -1.        ]",[-0.0262327  -0.06728347  0.98681178 -1.        ],[ 0.16666625 -0.16666675  0.92478449],5,7,[0.25 0.25 0.05]
44,"[ 0.20001472 -0.10304908  0.          0.          0.          0.
 -1.        ]",[-0.02369897 -0.06853353  0.9867358  -1.        ],[ 0.16666624 -0.16666675  0.92478449],5,7,[0.25 0.25 0.05]
45,"[ 0.19999104 -0.10309502  0.          0.          0.          0.
 -1.        ]",[-0.02116558 -0.06978348  0.98665942 -1.        ],[ 0.16666623 -0.16666675  0.92478449],5,7,[0.25 0.25 0.05]
46,"[ 0.19996676 -0.10314212  0.          0.          0.          0.
 -1.        ]",[-0.01863256 -0.07103335  0.98658262 -1.        ],[ 0.16666622 -0.16666676  0.92478449],5,7,[0.25 0.25 0.05]
47,"[ 0.19994185 -0.1031904   0.          0.          0.          0.
 -1.        ]",[-0.01609994 -0.07228316  0.98650538 -1.        ],[ 0.16666621 -0.16666676  0.92478449],5,7,[0.25 0.25 0.05]
48,"[ 0.19991631 -0.10323987  0.          0.          0.          0.
 -1.        ]",[-0.01356776 -0.07353294  0.9864277  -1.        ],[ 0.1666662  -0.16666676  0.92478449],5,7,[0.25 0.25 0.05]
49,"[ 0.19989013 -0.10329054  0.          0.          0.          0.
 -1.        ]",[-0.01103604 -0.07478271  0.98634954 -1.        ],[ 0.16666619 -0.16666676  0.92478449],5,7,[0.25 0.25 0.05]
50,"[ 0.1998633  -0.10334244  0.          0.          0.          0.
 -1.        ]",[-0.00850481 -0.0760325   0.9862709  -1.        ],[ 0.16666618 -0.16666676  0.92478449],5,7,[0.25 0.25 0.05]
51,"[ 0.19983583 -0.10339557  0.          0.          0.          0.
 -1.        ]",[-0.00597409 -0.07728233  0.98619176 -1.        ],[ 0.16666617 -0.16666677  0.92478449],5,7,[0.25 0.25 0.05]
52,"[ 0.19980768 -0.10344994  0.          0.          0.          0.
 -1.        ]",[-0.00344392 -0.07853223  0.98611211 -1.        ],[ 0.16666616 -0.16666677  0.92478449],5,7,[0.25 0.25 0.05]
53,"[ 0.19977886 -0.1035056   0.          0.          0.          0.
 -1.        ]",[-9.14327159e-04 -7.97822131e-02  9.86031923e-01 -1.00000000e+00],[ 0.16666615 -0.16666677  0.92478449],5,7,[0.25 0.25 0.05]
54,"[ 0.19974935 -0.10356254  0.          0.          0.          0.
 -1.        ]",[ 0.00161467 -0.08103232  0.9859512  -1.        ],[ 0.16666614 -0.16666677  0.92478449],5,7,[0.25 0.25 0.05]
55,"[ 0.19971913 -0.10362079  0.          0.          0.          0.
 -1.        ]",[ 0.00414304 -0.08228256  0.98586991 -1.        ],[ 0.16666613 -0.16666677  0.92478449],5,7,[0.25 0.25 0.05]
56,"[ 0.19968821 -0.10368038  0.          0.          0.          0.
 -1.        ]",[ 0.00667075 -0.08353297  0.98578805 -1.        ],[ 0.16666612 -0.16666678  0.92478449],4,7,[0.25 0.25 0.05]
57,"[ 0.19965655 -0.10374132  0.          0.          0.          0.
 -1.        ]",[ 0.00919778 -0.08478357  0.9857056  -1.        ],[ 0.16666611 -0.16666678  0.92478449],4,7,[0.25 0.25 0.05]
