step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.18517939  0.12780295  0.          0.          0.          0.
 -1.        ]",[-7.48866205e-02 -1.12455857e-04  1.02827081e+00 -1.00000000e+00],[0.16666675 0.16666675 0.91774314],5,9,[0.25 0.25 0.05]
1,"[ 0.18515455  0.12783893  0.          0.          0.          0.
 -1.        ]",[-7.30613978e-02  9.13572988e-04  1.02799348e+00 -1.00000000e+00],[0.1666667  0.1666667  0.92138454],5,9,[0.25 0.25 0.05]
2,"[ 0.18506998  0.12796133  0.          0.          0.          0.
 -1.        ]",[-0.07105789  0.00199463  1.027683   -1.        ],[0.16666667 0.16666667 0.92317683],5,9,[0.25 0.25 0.05]
3,"[ 0.18495919  0.12812141  0.          0.          0.          0.
 -1.        ]",[-0.06898705  0.00312426  1.02739017 -1.        ],[0.16666666 0.16666666 0.92403935],5,9,[0.25 0.25 0.05]
4,"[ 0.18484719  0.12828295  0.          0.          0.          0.
 -1.        ]",[-0.06686668  0.00431343  1.02713117 -1.        ],[0.16666665 0.16666665 0.9244291 ],5,9,[0.25 0.25 0.05]
5,"[ 0.18474251  0.12843366  0.          0.          0.          0.
 -1.        ]",[-0.06470075  0.00556956  1.02690928 -1.        ],[0.16666664 0.16666664 0.92461059],5,9,[0.25 0.25 0.05]
6,"[ 0.18464908  0.12856794  0.          0.          0.          0.
 -1.        ]",[-0.06249321  0.00689418  1.02672268 -1.        ],[0.16666664 0.16666664 0.92469846],5,9,[0.25 0.25 0.05]
7,"[ 0.18456881  0.12868316  0.          0.          0.          0.
 -1.        ]",[-0.06024934  0.00828432  1.02656727 -1.        ],[0.16666663 0.16666663 0.92474172],5,9,[0.25 0.25 0.05]
8,"[ 0.18450229  0.12877851  0.          0.          0.          0.
 -1.        ]",[-0.05797528  0.00973403  1.02643793 -1.        ],[0.16666662 0.16666662 0.92476317],5,9,[0.25 0.25 0.05]
9,"[ 0.18444927  0.12885444  0.          0.          0.          0.
 -1.        ]",[-0.05567733  0.01123557  1.0263293  -1.        ],[0.16666661 0.16666661 0.92477385],5,9,[0.25 0.25 0.05]
10,"[ 0.18440885  0.12891228  0.          0.          0.          0.
 -1.        ]",[-0.05336145  0.01278024  1.02623628 -1.        ],[0.16666661 0.16666661 0.92477918],5,9,[0.25 0.25 0.05]
11,"[ 0.18437963  0.12895407  0.          0.          0.          0.
 -1.        ]",[-0.05103287  0.01435918  1.02615433 -1.        ],[0.1666666  0.1666666  0.92478184],5,9,[0.25 0.25 0.05]
12,"[ 0.18435987  0.12898231  0.          0.          0.          0.
 -1.        ]",[-0.04869598  0.01596387  1.02607963 -1.        ],[0.16666659 0.16666659 0.92478317],5,9,[0.25 0.25 0.05]
13,"[ 0.18434771  0.1289997   0.          0.          0.          0.
 -1.        ]",[-0.04635421  0.01758662  1.02600913 -1.        ],[0.16666659 0.16666659 0.92478383],5,9,[0.25 0.25 0.05]
14,"[ 0.18434124  0.12900895  0.          0.          0.          0.
 -1.        ]",[-0.04401015  0.01922083  1.02594054 -1.        ],[0.16666658 0.16666658 0.92478416],5,9,[0.25 0.25 0.05]
