step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.10523114 -0.19887535  0.          0.          0.          0.
 -1.        ]",[-0.08648233 -0.00314548  1.02060092 -1.        ],[ 2.43077453e-07 -1.66666586e-01  9.17743166e-01],2,4,[0.25 0.25 0.05]
1,"[ 0.1051914  -0.19889638  0.          0.          0.          0.
 -1.        ]",[-0.08545476 -0.00478512  1.02046753 -1.        ],[ 9.69669257e-08 -1.66666634e-01  9.21384552e-01],2,4,[0.25 0.25 0.05]
2,"[ 0.1050373 -0.1989778  0.         0.         0.         0.
 -1.       ]",[-0.08432116 -0.00654614  1.02032128 -1.        ],[ 1.74717658e-08 -1.66666661e-01  9.23176835e-01],2,4,[0.25 0.25 0.05]
3,"[ 0.1048389  -0.19908241  0.          0.          0.          0.
 -1.        ]",[-0.0831525  -0.00841452  1.02018216 -1.        ],[-2.52063102e-08 -1.66666675e-01  9.24039353e-01],5,4,[0.25 0.25 0.05]
4,"[ 0.10465681 -0.19917819  0.          0.          0.          0.
 -1.        ]",[-0.08195978 -0.01039854  1.02005791 -1.        ],[-4.54815808e-08 -1.66666682e-01  9.24429097e-01],5,4,[0.25 0.25 0.05]
5,"[ 0.10450666 -0.19925701  0.          0.          0.          0.
 -1.        ]",[-0.0807461  -0.01249965  1.01994947 -1.        ],[-5.64033836e-08 -1.66666685e-01  9.24610590e-01],5,4,[0.25 0.25 0.05]
6,"[ 0.1043934  -0.19931638  0.          0.          0.          0.
 -1.        ]",[-0.07951461 -0.01471065  1.019855   -1.        ],[-6.67018600e-08 -1.66666689e-01  9.24698458e-01],5,4,[0.25 0.25 0.05]
7,"[ 0.10431777 -0.19935597  0.          0.          0.          0.
 -1.        ]",[-0.07826903 -0.01701875  1.01977159 -1.        ],[-7.68897654e-08 -1.66666692e-01  9.24741717e-01],5,4,[0.25 0.25 0.05]
8,"[ 0.10427822 -0.19937666  0.          0.          0.          0.
 -1.        ]",[-0.07701323 -0.01940882  1.01969606 -1.        ],[-8.70267276e-08 -1.66666696e-01  9.24763174e-01],5,4,[0.25 0.25 0.05]
9,"[ 0.10427211 -0.19937985  0.          0.          0.          0.
 -1.        ]",[-0.07575074 -0.02186505  1.01962546 -1.        ],[-9.71391330e-08 -1.66666699e-01  9.24773855e-01],5,4,[0.25 0.25 0.05]
10,"[ 0.10429597 -0.19936737  0.          0.          0.          0.
 -1.        ]",[-0.07448445 -0.02437208  1.01955733 -1.        ],[-1.07239492e-07 -1.66666702e-01  9.24779181e-01],5,4,[0.25 0.25 0.05]
11,"[ 0.10434571 -0.19934135  0.          0.          0.          0.
 -1.        ]",[-0.07321646 -0.02691591  1.0194898  -1.        ],[-1.17333889e-07 -1.66666706e-01  9.24781838e-01],5,4,[0.25 0.25 0.05]
12,"[ 0.10441689 -0.19930407  0.          0.          0.          0.
 -1.        ]",[-0.07194812 -0.02948439  1.01942165 -1.        ],[-1.27425321e-07 -1.66666709e-01  9.24783165e-01],5,4,[0.25 0.25 0.05]
13,"[ 0.10450498 -0.19925789  0.          0.          0.          0.
 -1.        ]",[-0.07068005 -0.03206751  1.01935219 -1.        ],[-1.37515275e-07 -1.66666713e-01  9.24783828e-01],5,4,[0.25 0.25 0.05]
14,"[ 0.10460561 -0.19920509  0.          0.          0.          0.
 -1.        ]",[-0.06941233 -0.03465741  1.0192812  -1.        ],[-1.47604493e-07 -1.66666716e-01  9.24784159e-01],5,4,[0.25 0.25 0.05]
15,"[ 0.10471471 -0.19914776  0.          0.          0.          0.
 -1.        ]",[-0.06814464 -0.03724826  1.0192088  -1.        ],[-1.57693343e-07 -1.66666719e-01  9.24784324e-01],5,4,[0.25 0.25 0.05]
16,"[ 0.1048287  -0.19908778  0.          0.          0.          0.
 -1.        ]",[-0.0668764  -0.03983597  1.01913534 -1.        ],[-1.67782009e-07 -1.66666723e-01  9.24784407e-01],5,4,[0.25 0.25 0.05]
