step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.19175708  0.11770396  0.          0.          0.          0.
 -1.        ]",[-0.09615537  0.00529599  1.01774283 -1.        ],[0.16666675 0.16666675 0.91774314],2,9,[0.25 0.25 0.05]
1,"[ 0.19174219  0.11772821  0.          0.          0.          0.
 -1.        ]",[-0.09429702  0.00628656  1.01745612 -1.        ],[0.1666667  0.1666667  0.92138454],2,9,[0.25 0.25 0.05]
2,"[ 0.1916929   0.11780845  0.          0.          0.          0.
 -1.        ]",[-0.09225719  0.00734883  1.01713484 -1.        ],[0.16666667 0.16666667 0.92317683],2,9,[0.25 0.25 0.05]
3,"[ 0.1916297   0.11791122  0.          0.          0.          0.
 -1.        ]",[-0.09014417  0.00846877  1.01683187 -1.        ],[0.16666666 0.16666666 0.92403935],2,9,[0.25 0.25 0.05]
4,"[ 0.19156967  0.11800873  0.          0.          0.          0.
 -1.        ]",[-0.08797618  0.00965011  1.01656328 -1.        ],[0.16666665 0.16666665 0.9244291 ],2,9,[0.25 0.25 0.05]
5,"[ 0.19151788  0.11809277  0.          0.          0.          0.
 -1.        ]",[-0.0857569   0.01089394  1.01633258 -1.        ],[0.16666664 0.16666664 0.92461059],2,9,[0.25 0.25 0.05]
6,"[ 0.19147564  0.11816124  0.          0.          0.          0.
 -1.        ]",[-0.08349035  0.0121966   1.01613804 -1.        ],[0.16666664 0.16666664 0.92469846],2,9,[0.25 0.25 0.05]
7,"[ 0.19144278  0.11821447  0.          0.          0.          0.
 -1.        ]",[-0.08118208  0.01355122  1.01597565 -1.        ],[0.16666663 0.16666663 0.92474172],5,9,[0.25 0.25 0.05]
8,"[ 0.19141836  0.11825401  0.          0.          0.          0.
 -1.        ]",[-0.07883861  0.01494936  1.01584043 -1.        ],[0.16666662 0.16666662 0.92476317],5,9,[0.25 0.25 0.05]
9,"[ 0.19140107  0.118282    0.          0.          0.          0.
 -1.        ]",[-0.0764667   0.01638215  1.01572711 -1.        ],[0.16666661 0.16666661 0.92477385],5,9,[0.25 0.25 0.05]
10,"[ 0.19138945  0.1183008   0.          0.          0.          0.
 -1.        ]",[-0.07407277  0.01784099  1.01563068 -1.        ],[0.16666661 0.16666661 0.92477918],5,9,[0.25 0.25 0.05]
11,"[ 0.19138202  0.11831281  0.          0.          0.          0.
 -1.        ]",[-0.07166255  0.01931808  1.01554666 -1.        ],[0.1666666  0.1666666  0.92478184],5,9,[0.25 0.25 0.05]
12,"[ 0.19137738  0.11832032  0.          0.          0.          0.
 -1.        ]",[-0.06924091  0.0208067   1.01547124 -1.        ],[0.16666659 0.16666659 0.92478317],5,9,[0.25 0.25 0.05]
13,"[ 0.19137427  0.11832534  0.          0.          0.          0.
 -1.        ]",[-0.06681184  0.02230141  1.01540131 -1.        ],[0.16666659 0.16666659 0.92478383],5,9,[0.25 0.25 0.05]
14,"[ 0.19137165  0.1183296   0.          0.          0.          0.
 -1.        ]",[-0.0643784   0.02379803  1.01533446 -1.        ],[0.16666658 0.16666658 0.92478416],5,9,[0.25 0.25 0.05]
15,"[ 0.19136867  0.11833441  0.          0.          0.          0.
 -1.        ]",[-0.06194289  0.02529358  1.01526891 -1.        ],[0.16666657 0.16666657 0.92478432],5,9,[0.25 0.25 0.05]
16,"[ 0.19136475  0.11834074  0.          0.          0.          0.
 -1.        ]",[-0.05950692  0.02678609  1.0152034  -1.        ],[0.16666657 0.16666657 0.92478441],5,9,[0.25 0.25 0.05]
17,"[ 0.19135949  0.11834926  0.          0.          0.          0.
 -1.        ]",[-0.05707155  0.02827441  1.01513712 -1.        ],[0.16666656 0.16666656 0.92478445],5,9,[0.25 0.25 0.05]
18,"[ 0.19135265  0.11836031  0.          0.          0.          0.
 -1.        ]",[-0.05463739  0.02975808  1.0150696  -1.        ],[0.16666655 0.16666655 0.92478447],5,9,[0.25 0.25 0.05]
19,"[ 0.19134415  0.11837405  0.          0.          0.          0.
 -1.        ]",[-0.05220475  0.03123707  1.01500061 -1.        ],[0.16666655 0.16666655 0.92478448],5,9,[0.25 0.25 0.05]
20,"[ 0.191334    0.11839046  0.          0.          0.          0.
 -1.        ]",[-0.04977368  0.03271169  1.01493011 -1.        ],[0.16666654 0.16666654 0.92478448],5,9,[0.25 0.25 0.05]
21,"[ 0.19132228  0.1184094   0.          0.          0.          0.
 -1.        ]",[-0.04734411  0.03418244  1.0148582  -1.        ],[0.16666653 0.16666653 0.92478449],5,9,[0.25 0.25 0.05]
22,"[ 0.19130911  0.11843067  0.          0.          0.          0.
 -1.        ]",[-0.04491586  0.0356499   1.01478502 -1.        ],[0.16666652 0.16666652 0.92478449],5,9,[0.25 0.25 0.05]
23,"[ 0.19129464  0.11845404  0.          0.          0.          0.
 -1.        ]",[-0.04248871  0.03711466  1.01471076 -1.        ],[0.16666652 0.16666652 0.92478449],5,9,[0.25 0.25 0.05]
24,"[ 0.19127901  0.11847928  0.          0.          0.          0.
 -1.        ]",[-0.04006245  0.03857729  1.01463561 -1.        ],[0.16666651 0.16666651 0.92478449],5,9,[0.25 0.25 0.05]
25,"[ 0.19126235  0.11850617  0.          0.          0.          0.
 -1.        ]",[-0.03763686  0.04003829  1.01455975 -1.        ],[0.1666665  0.1666665  0.92478449],5,9,[0.25 0.25 0.05]
26,"[ 0.19124479  0.11853451  0.          0.          0.          0.
 -1.        ]",[-0.03521174  0.04149808  1.01448335 -1.        ],[0.1666665  0.1666665  0.92478449],5,9,[0.25 0.25 0.05]
27,"[ 0.19122642  0.11856415  0.          0.          0.          0.
 -1.        ]",[-0.03278694  0.04295699  1.01440654 -1.        ],[0.16666649 0.16666649 0.92478449],5,9,[0.25 0.25 0.05]
28,"[ 0.19120731  0.11859496  0.          0.          0.          0.
 -1.        ]",[-0.03036234  0.0444153   1.01432942 -1.        ],[0.16666648 0.16666648 0.92478449],5,9,[0.25 0.25 0.05]
29,"[ 0.19118751  0.11862687  0.          0.          0.          0.
 -1.        ]",[-0.02793785  0.04587318  1.01425208 -1.        ],[0.16666648 0.16666648 0.92478449],5,9,[0.25 0.25 0.05]
30,"[ 0.19116706  0.11865982  0.          0.          0.          0.
 -1.        ]",[-0.0255134   0.04733076  1.01417457 -1.        ],[0.16666647 0.16666647 0.92478449],5,9,[0.25 0.25 0.05]
31,"[ 0.19114598  0.11869378  0.          0.          0.          0.
 -1.        ]",[-0.02308895  0.04878813  1.01409693 -1.        ],[0.16666646 0.16666646 0.92478449],5,9,[0.25 0.25 0.05]
32,"[ 0.19112426  0.11872875  0.          0.          0.          0.
 -1.        ]",[-0.0206645   0.05024534  1.01401916 -1.        ],[0.16666645 0.16666645 0.92478449],5,9,[0.25 0.25 0.05]
33,"[ 0.1911019   0.11876473  0.          0.          0.          0.
 -1.        ]",[-0.01824005  0.05170241  1.01394128 -1.        ],[0.16666645 0.16666645 0.92478449],5,9,[0.25 0.25 0.05]
34,"[ 0.19107889  0.11880176  0.          0.          0.          0.
 -1.        ]",[-0.0158156   0.05315934  1.01386328 -1.        ],[0.16666644 0.16666644 0.92478449],5,9,[0.25 0.25 0.05]
35,"[ 0.1910552   0.11883985  0.          0.          0.          0.
 -1.        ]",[-0.01339118  0.05461614  1.01378514 -1.        ],[0.16666643 0.16666643 0.92478449],5,9,[0.25 0.25 0.05]
36,"[ 0.19103082  0.11887904  0.          0.          0.          0.
 -1.        ]",[-0.01096682  0.05607279  1.01370685 -1.        ],[0.16666643 0.16666643 0.92478449],5,9,[0.25 0.25 0.05]
37,"[ 0.19100572  0.11891937  0.          0.          0.          0.
 -1.        ]",[-0.00854255  0.0575293   1.01362837 -1.        ],[0.16666642 0.16666642 0.92478449],5,9,[0.25 0.25 0.05]
38,"[ 0.19097987  0.11896087  0.          0.          0.          0.
 -1.        ]",[-0.00611841  0.05898565  1.01354969 -1.        ],[0.16666641 0.16666641 0.92478449],5,9,[0.25 0.25 0.05]
39,"[ 0.19095327  0.11900357  0.          0.          0.          0.
 -1.        ]",[-0.00369443  0.06044186  1.01347079 -1.        ],[0.16666641 0.16666641 0.92478449],5,9,[0.25 0.25 0.05]
40,"[ 0.19092588  0.11904751  0.          0.          0.          0.
 -1.        ]",[-0.00127066  0.06189792  1.01339162 -1.        ],[0.1666664  0.1666664  0.92478449],5,9,[0.25 0.25 0.05]
41,"[ 0.19089768  0.11909271  0.          0.          0.          0.
 -1.        ]",[ 0.00115286  0.06335384  1.01331218 -1.        ],[0.16666639 0.16666639 0.92478449],5,9,[0.25 0.25 0.05]
42,"[ 0.19086867  0.1191392   0.          0.          0.          0.
 -1.        ]",[ 0.00357611  0.06480965  1.01323244 -1.        ],[0.16666639 0.16666639 0.92478449],5,9,[0.25 0.25 0.05]
43,"[ 0.19083883  0.119187    0.          0.          0.          0.
 -1.        ]",[ 0.00599905  0.06626535  1.01315236 -1.        ],[0.16666638 0.16666638 0.92478449],5,9,[0.25 0.25 0.05]
44,"[ 0.19080813  0.11923614  0.          0.          0.          0.
 -1.        ]",[ 0.00842163  0.06772098  1.01307194 -1.        ],[0.16666637 0.16666637 0.92478449],5,9,[0.25 0.25 0.05]
45,"[ 0.19077657  0.11928664  0.          0.          0.          0.
 -1.        ]",[ 0.01084383  0.06917656  1.01299115 -1.        ],[0.16666636 0.16666636 0.92478449],5,9,[0.25 0.25 0.05]
46,"[ 0.19074412  0.11933851  0.          0.          0.          0.
 -1.        ]",[ 0.01326561  0.07063211  1.01290996 -1.        ],[0.16666636 0.16666636 0.92478449],5,9,[0.25 0.25 0.05]
47,"[ 0.19071078  0.11939179  0.          0.          0.          0.
 -1.        ]",[ 0.01568694  0.07208765  1.01282837 -1.        ],[0.16666635 0.16666635 0.92478449],5,9,[0.25 0.25 0.05]
48,"[ 0.19067653  0.11944648  0.          0.          0.          0.
 -1.        ]",[ 0.01810778  0.07354323  1.01274634 -1.        ],[0.16666634 0.16666634 0.92478449],5,9,[0.25 0.25 0.05]
49,"[ 0.19064135  0.11950262  0.          0.          0.          0.
 -1.        ]",[ 0.0205281   0.07499887  1.01266386 -1.        ],[0.16666634 0.16666634 0.92478449],5,9,[0.25 0.25 0.05]
50,"[ 0.19060522  0.11956023  0.          0.          0.          0.
 -1.        ]",[ 0.02294787  0.07645459  1.01258091 -1.        ],[0.16666633 0.16666633 0.92478449],5,9,[0.25 0.25 0.05]
51,"[ 0.19056813  0.11961934  0.          0.          0.          0.
 -1.        ]",[ 0.02536706  0.07791043  1.01249748 -1.        ],[0.16666632 0.16666632 0.92478449],5,9,[0.25 0.25 0.05]
52,"[ 0.19053007  0.11967996  0.          0.          0.          0.
 -1.        ]",[ 0.02778562  0.07936641  1.01241353 -1.        ],[0.16666632 0.16666632 0.92478449],5,9,[0.25 0.25 0.05]
53,"[ 0.190491    0.11974214  0.          0.          0.          0.
 -1.        ]",[ 0.03020354  0.08082256  1.01232907 -1.        ],[0.16666631 0.16666631 0.92478449],5,9,[0.25 0.25 0.05]
54,"[ 0.19045091  0.11980589  0.          0.          0.          0.
 -1.        ]",[ 0.03262077  0.08227892  1.01224405 -1.        ],[0.1666663  0.1666663  0.92478449],5,9,[0.25 0.25 0.05]
55,"[ 0.19040977  0.11987126  0.          0.          0.          0.
 -1.        ]",[ 0.03503728  0.08373551  1.01215847 -1.        ],[0.1666663  0.1666663  0.92478449],6,9,[0.25 0.25 0.05]
56,"[ 0.19036756  0.11993828  0.          0.          0.          0.
 -1.        ]",[ 0.03745303  0.08519236  1.01207231 -1.        ],[0.16666629 0.16666629 0.92478449],6,9,[0.25 0.25 0.05]
57,"[ 0.19032426  0.12000698  0.          0.          0.          0.
 -1.        ]",[ 0.039868    0.08664949  1.01198555 -1.        ],[0.16666628 0.16666628 0.92478449],6,9,[0.25 0.25 0.05]
58,"[ 0.19027984  0.12007741  0.          0.          0.          0.
 -1.        ]",[ 0.04228214  0.08810694  1.01189816 -1.        ],[0.16666627 0.16666627 0.92478449],6,9,[0.25 0.25 0.05]
