step,action,eef_pos
0,[-3.58067838e-04  1.96545221e-05  2.49999743e-01  1.00000000e+00],[-1.76848728e-04 -7.87706499e-05  7.87172940e-01]
1,[8.79272064e-05 3.91638847e-05 2.49999981e-01 1.00000000e+00],[-2.10487399e-03 -1.49368329e-04  7.85127790e-01]
2,[1.04227147e-03 7.39627879e-05 2.49997816e-01 1.00000000e+00],[-3.74833952e-03 -2.32301695e-04  7.86731425e-01]
3,[1.86194576e-03 1.15393270e-04 2.49993040e-01 1.00000000e+00],[-5.07880692e-03 -3.22248429e-04  7.89197420e-01]
4,[2.53520295e-03 1.60857694e-04 2.49987093e-01 1.00000000e+00],[-6.08755484e-03 -4.13998412e-04  7.91956469e-01]
5,[3.05550503e-03 2.07796769e-04 2.49981241e-01 1.00000000e+00],[-6.81297113e-03 -5.03040293e-04  7.94875402e-01]
6,[3.43970121e-03 2.53972646e-04 2.49976207e-01 1.00000000e+00],[-7.30396633e-03 -5.78497835e-04  7.97908320e-01]
7,[3.71026231e-03 2.93864815e-04 2.49972294e-01 1.00000000e+00],[-7.61096878e-03 -6.41746233e-04  8.01027186e-01]
8,[3.89083003e-03 3.28069341e-04 2.49969506e-01 1.00000000e+00],[-7.78024442e-03 -6.96439929e-04  8.04209607e-01]
9,[4.00339267e-03 3.58359244e-04 2.49967687e-01 1.00000000e+00],[-7.85174690e-03 -7.48115040e-04  8.07436869e-01]
10,[4.06718719e-03 3.87521903e-04 2.49966613e-01 1.00000000e+00],[-7.85847328e-03 -7.99375211e-04  8.10693653e-01]
11,[4.09832166e-03 4.16887177e-04 2.49966058e-01 1.00000000e+00],[-0.00782663 -0.00084998  0.81396782]
12,[4.10978540e-03 4.46328691e-04 2.49965819e-01 1.00000000e+00],[-0.00777619 -0.00089895  0.81725011]
13,[4.11164711e-03 4.75317635e-04 2.49965735e-01 1.00000000e+00],[-0.00772164 -0.00094505  0.8205338 ]
14,[4.11136323e-03 5.03190762e-04 2.49965685e-01 1.00000000e+00],[-0.00767289 -0.00098767  0.82381426]
15,[4.11414874e-03 5.29582335e-04 2.49965584e-01 1.00000000e+00],[-0.00763607 -0.00102647  0.82708859]
16,[4.12336475e-03 5.54277552e-04 2.49965379e-01 1.00000000e+00],[-0.00761443 -0.00106205  0.83035521]
