step,action,eef_pos
0,[-2.49984449e-01  6.43349941e-08 -2.78844135e-03  1.00000000e+00],[ 2.46436989e-01 -1.22891822e-06  7.81198451e-01]
1,[-2.49960718e-01  6.18771941e-07  4.43166327e-03  1.00000000e+00],[ 2.43847611e-01 -1.12383825e-05  7.74692984e-01]
2,[-2.49879997e-01  5.68646466e-06  7.74513622e-03  1.00000000e+00],[ 2.43069775e-01 -2.40419653e-05  7.75656702e-01]
3,[-2.49894290e-01  1.21847863e-05  7.26937338e-03  1.00000000e+00],[ 2.42381292e-01 -3.20458608e-05  7.77613032e-01]
4,[-2.49920926e-01  1.62657098e-05  6.28732787e-03  1.00000000e+00],[ 2.41895867e-01 -3.81160509e-05  7.79723948e-01]
5,[-2.49945464e-01  1.93677863e-05  5.22153713e-03  1.00000000e+00],[ 2.41666276e-01 -4.38412156e-05  7.81971925e-01]
6,[-2.49966679e-01  2.22891900e-05  4.08153111e-03  1.00000000e+00],[ 2.41647133e-01 -4.97701267e-05  7.84319686e-01]
7,[-2.49983315e-01  2.53061605e-05  2.88821735e-03  1.00000000e+00],[ 2.41799290e-01 -5.60600805e-05  7.86743364e-01]
8,[-2.49994517e-01  2.84968138e-05  1.65543388e-03  1.00000000e+00],[ 2.42090118e-01 -6.27218205e-05  7.89225153e-01]
9,[-2.49999688e-01  3.18649674e-05  3.93650544e-04  1.00000000e+00],[ 2.42492110e-01 -6.97135037e-05  7.91750611e-01]
10,[-2.49998418e-01  3.53879083e-05 -8.88643864e-04  1.00000000e+00],[ 2.42978453e-01 -7.69964749e-05  7.94296662e-01]
11,[-2.49990502e-01  3.90450887e-05 -2.17884695e-03  1.00000000e+00],[ 2.43529642e-01 -8.45379753e-05  7.96851325e-01]
12,[-2.49975910e-01  4.28190234e-05 -3.47023991e-03  1.00000000e+00],[ 2.44133253e-01 -9.22730138e-05  7.99417136e-01]
13,[-2.49954608e-01  4.66758001e-05 -4.76360670e-03  1.00000000e+00],[ 2.44776062e-01 -9.97999864e-05  8.01989014e-01]
14,[-2.49926633e-01  5.04120480e-05 -6.05602042e-03  1.00000000e+00],[ 2.45446142e-01 -1.05560299e-04  8.04560891e-01]
15,[-2.49892097e-01  5.32422846e-05 -7.34419180e-03  1.00000000e+00],[ 2.46133013e-01 -1.09308319e-04  8.07127020e-01]
16,[-2.49851164e-01  5.50473562e-05 -8.62511803e-03  1.00000000e+00],[ 2.46834941e-01 -1.11180226e-04  8.09691320e-01]
17,[-2.49803873e-01  5.59003580e-05 -9.90060813e-03  1.00000000e+00],[ 2.47546868e-01 -1.11405550e-04  8.12254384e-01]
18,[-2.49750292e-01  5.59215027e-05 -1.11708852e-02  1.00000000e+00],[ 2.48253047e-01 -1.09968971e-04  8.14800600e-01]
19,[-2.49690873e-01  5.51090425e-05 -1.24283906e-02  1.00000000e+00],[ 2.48945846e-01 -1.06853534e-04  8.17323838e-01]
20,[-2.49625960e-01  5.34595415e-05 -1.36702999e-02  1.00000000e+00],[ 2.49618632e-01 -1.02033447e-04  8.19819586e-01]
21,[-2.49555898e-01  5.09649699e-05 -1.48946680e-02  1.00000000e+00],[ 2.50264843e-01 -9.54718861e-05  8.22283533e-01]
22,[-2.49481054e-01  4.76116344e-05 -1.60997317e-02  1.00000000e+00],[ 2.50873951e-01 -8.71368803e-05  8.24712294e-01]
23,[-2.49401779e-01  4.33883474e-05 -1.72844041e-02  1.00000000e+00],[ 2.51430660e-01 -7.71174404e-05  8.27114341e-01]
24,[-2.49317985e-01  3.83438158e-05 -1.84537435e-02  1.00000000e+00],[ 2.51945060e-01 -6.53692020e-05  8.29481848e-01]
25,[-2.49230189e-01  3.24576927e-05 -1.96038757e-02  1.00000000e+00],[ 2.52409107e-01 -5.18053095e-05  8.31803064e-01]
26,[-2.49139078e-01  2.56896757e-05 -2.07296735e-02  1.00000000e+00],[ 2.52812655e-01 -3.63427860e-05  8.34069983e-01]
27,[-2.49045249e-01  1.80007366e-05 -2.18280503e-02  1.00000000e+00],[ 2.53144746e-01 -1.88990003e-05  8.36275192e-01]
28,[-2.48949306e-01  9.35097316e-06 -2.28963473e-02  1.00000000e+00],[2.53393194e-01 6.07324992e-07 8.38410750e-01]
29,[-2.48851901e-01 -3.00230478e-07 -2.39318038e-02  1.00000000e+00],[2.53544330e-01 2.22142291e-05 8.40467864e-01]
30,[-2.48753743e-01 -1.09739547e-05 -2.49314101e-02  1.00000000e+00],[2.53582843e-01 4.53792119e-05 8.42436759e-01]
31,[-2.48655608e-01 -2.24070293e-05 -2.58918553e-02  1.00000000e+00],[2.53491687e-01 6.85354590e-05 8.44306623e-01]
32,[-2.48558342e-01 -3.38338457e-05 -2.68095074e-02  1.00000000e+00],[2.53252079e-01 9.08937335e-05 8.46065622e-01]
33,[-2.48462860e-01 -4.48755562e-05 -2.76804118e-02  1.00000000e+00],[2.52843618e-01 1.12172321e-04 8.47700978e-01]
34,[-2.48370145e-01 -5.54054077e-05 -2.85003126e-02  1.00000000e+00],[2.52244561e-01 1.32300028e-04 8.49199150e-01]
35,[-2.48281237e-01 -6.54016332e-05 -2.92647034e-02  1.00000000e+00],[2.51432315e-01 1.51293120e-04 8.50546136e-01]
36,[-2.48197217e-01 -7.48865406e-05 -2.99689151e-02  1.00000000e+00],[2.50384158e-01 1.69203824e-04 8.51727926e-01]
37,[-2.48119181e-01 -8.39009662e-05 -3.06082479e-02  1.00000000e+00],[2.49078226e-01 1.86098513e-04 8.52731100e-01]
38,[-2.48048210e-01 -9.24933219e-05 -3.11781526e-02  1.00000000e+00],[2.47494745e-01 2.02048033e-04 8.53543595e-01]
39,[-2.47985319e-01 -1.00714523e-04 -3.16744624e-02  1.00000000e+00],[2.45617474e-01 2.17086232e-04 8.54155584e-01]
40,[-2.47931411e-01 -1.08596849e-04 -3.20936715e-02  1.00000000e+00],[2.43435239e-01 2.30505366e-04 8.54560438e-01]
41,[-2.47887214e-01 -1.15799052e-04 -3.24332471e-02  1.00000000e+00],[2.40943424e-01 2.41231360e-04 8.54755663e-01]
42,[-2.47853225e-01 -1.21785867e-04 -3.26919542e-02  1.00000000e+00],[2.38145228e-01 2.49478521e-04 8.54743719e-01]
43,[-2.47829652e-01 -1.26659386e-04 -3.28701634e-02  1.00000000e+00],[2.35052487e-01 2.55676163e-04 8.54532597e-01]
44,[-2.47816373e-01 -1.30626563e-04 -3.29701107e-02  1.00000000e+00],[2.31685843e-01 2.60218524e-04 8.54135983e-01]
45,[-2.47812920e-01 -1.33874627e-04 -3.29960399e-02  1.00000000e+00],[2.28074176e-01 2.63445845e-04 8.53572929e-01]
46,[-2.47818487e-01 -1.36561969e-04 -3.29541896e-02  1.00000000e+00],[2.24253301e-01 2.65653573e-04 8.52867068e-01]
47,[-2.47831970e-01 -1.38823384e-04 -3.28526323e-02  1.00000000e+00],[2.20264050e-01 2.67100826e-04 8.52045423e-01]
48,[-2.47852028e-01 -1.40775127e-04 -3.27009557e-02  1.00000000e+00],[2.16149948e-01 2.68014826e-04 8.51136906e-01]
49,[-2.47877172e-01 -1.42517997e-04 -3.25098040e-02  1.00000000e+00],[2.11954745e-01 2.68591820e-04 8.50170697e-01]
50,[-2.47905858e-01 -1.44138546e-04 -3.22903237e-02  1.00000000e+00],[2.07720086e-01 2.68587690e-04 8.49174663e-01]
51,[-2.47936579e-01 -1.45487854e-04 -3.20535714e-02  1.00000000e+00],[2.03483545e-01 2.67581135e-04 8.48174000e-01]
52,[-2.47967953e-01 -1.46315224e-04 -3.18099475e-02  1.00000000e+00],[1.99277173e-01 2.65865757e-04 8.47190209e-01]
53,[-2.47998780e-01 -1.46756584e-04 -3.15687128e-02  1.00000000e+00],[1.95126616e-01 2.63603935e-04 8.46240457e-01]
54,[-2.48028086e-01 -1.46882206e-04 -3.13376292e-02  1.00000000e+00],[1.91050827e-01 2.60919031e-04 8.45337361e-01]
55,[-2.48055140e-01 -1.46745687e-04 -3.11227549e-02  1.00000000e+00],[1.87062288e-01 2.57913501e-04 8.44489141e-01]
56,[-2.48079449e-01 -1.46393411e-04 -3.09283970e-02  1.00000000e+00],[1.83167444e-01 2.54669374e-04 8.43699936e-01]
57,[-2.48100739e-01 -1.45864286e-04 -3.07571451e-02  1.00000000e+00],[1.79367422e-01 2.51247329e-04 8.42970339e-01]
58,[-2.48118935e-01 -1.45188518e-04 -3.06100172e-02  1.00000000e+00],[1.75659008e-01 2.47689202e-04 8.42298091e-01]
