step,action,eef_pos
60,[ 0.04314625 -0.00780986  0.4980737   1.        ],[-0.01136922  0.00205677  1.16278962]
61,[ 0.04450351 -0.008051    0.49795042  1.        ],[-0.01115098  0.00201598  1.1691205 ]
62,[ 0.045923   -0.0083024   0.49781738  1.        ],[-0.0109131   0.0019715   1.17544693]
63,[ 0.04741173 -0.00856514  0.49767335  1.        ],[-0.01065481  0.00192281  1.1817686 ]
64,[ 0.04897793 -0.00883877  0.49751687  1.        ],[-0.01037524  0.00186956  1.18808519]
65,[ 0.05063136 -0.0091235   0.49734618  1.        ],[-0.01007339  0.00181196  1.19439636]
66,[ 0.05238374 -0.00942257  0.49715909  1.        ],[-0.00974815  0.00175     1.20070173]
67,[ 0.0542493  -0.00973888  0.49695288  1.        ],[-0.00939824  0.00168358  1.20700087]
68,[ 0.05624555 -0.01007573  0.49672419  1.        ],[-0.0090222   0.00161259  1.2132933 ]
69,[ 0.0583944  -0.01043715  0.49646869  1.        ],[-0.00861836  0.00153682  1.21957847]
70,[ 0.06072382 -0.01082823  0.49618078  1.        ],[-0.00818473  0.00145603  1.22585572]
71,[ 0.06327025 -0.0112555   0.49585299  1.        ],[-0.007719    0.00136989  1.23212426]
72,[ 0.06608248 -0.01172766  0.49547509  1.        ],[-0.00721836  0.00127799  1.23838308]
73,[ 0.06922781 -0.01225658  0.49503261  1.        ],[-6.67939646e-03  1.17977857e-03  1.24463094e+00]
74,[ 0.0728027  -0.01285911  0.49450421  1.        ],[-6.09778188e-03  1.07452994e-03  1.25086619e+00]
75,[ 0.07695215 -0.01356024  0.49385675  1.        ],[-5.46791139e-03  9.61242531e-04  1.25708658e+00]
76,[ 0.08190802 -0.01439919  0.49303523  1.        ],[-4.78216831e-03  8.38680722e-04  1.26328893e+00]
