step,action,eef_pos
0,[-1.23856595e-04 -2.49989588e-01 -2.27824516e-03  1.00000000e+00],[-1.54772728e-04  3.49477120e-01  7.85363304e-01]
1,[ 5.53160779e-05 -2.49994501e-01  1.65716446e-03  1.00000000e+00],[-7.61666442e-04  3.48140529e-01  7.81701528e-01]
2,[ 2.72728826e-04 -2.49982192e-01  2.97142212e-03  1.00000000e+00],[-0.00082523  0.34690138  0.78149554]
3,[ 2.96014925e-04 -2.49981212e-01  3.05058414e-03  1.00000000e+00],[-6.74290272e-04  3.45411984e-01  7.81943472e-01]
4,[ 2.42390383e-04 -2.49983107e-01  2.89611906e-03  1.00000000e+00],[-4.11524478e-04  3.43557893e-01  7.82456604e-01]
5,[ 1.48329387e-04 -2.49985170e-01  2.71893264e-03  1.00000000e+00],[-9.82099162e-05  3.41361991e-01  7.82919205e-01]
6,[ 3.55113407e-05 -2.49986887e-01  2.56031717e-03  1.00000000e+00],[2.33401135e-04 3.38883394e-01 7.83311576e-01]
7,[-8.46987035e-05 -2.49988203e-01  2.42715535e-03  1.00000000e+00],[5.49584361e-04 3.36170295e-01 7.83629038e-01]
8,[-2.00227444e-04 -2.49989145e-01  2.32110227e-03  1.00000000e+00],[0.00082636 0.33327026 0.78387481]
9,[-3.02341739e-04 -2.49989772e-01  2.24103659e-03  1.00000000e+00],[0.00104955 0.33022761 0.7840558 ]
10,[-3.85720156e-04 -2.49990158e-01  2.18455209e-03  1.00000000e+00],[0.00121299 0.32708124 0.78418058]
11,[-4.47856818e-04 -2.49990365e-01  2.14863449e-03  1.00000000e+00],[0.00131655 0.32386371 0.7842584 ]
12,[-4.88413479e-04 -2.49990449e-01  2.13002439e-03  1.00000000e+00],[0.00136424 0.32060123 0.78429838]
13,[-5.08567489e-04 -2.49990447e-01  2.12547988e-03  1.00000000e+00],[0.00136258 0.31731403 0.78430904]
14,[-5.10452759e-04 -2.49990388e-01  2.13195895e-03  1.00000000e+00],[0.00131936 0.31401711 0.7842979 ]
15,[-4.96715602e-04 -2.49990289e-01  2.14673532e-03  1.00000000e+00],[0.00124268 0.31072096 0.78427143]
16,[-4.70180270e-04 -2.49990162e-01  2.16746075e-03  1.00000000e+00],[0.00114032 0.30743245 0.78423491]
17,[-4.33610228e-04 -2.49990012e-01  2.19218624e-03  1.00000000e+00],[0.00101935 0.30415556 0.78419256]
18,[-3.89550556e-04 -2.49989845e-01  2.21935254e-03  1.00000000e+00],[0.00088586 0.30089217 0.78414756]
