step,action,eef_pos
0,[ 3.96123643e-04  4.99880020e-01 -1.09457038e-02  1.00000000e+00],[-0.00126519 -0.34782776  0.79406213]
1,[ 9.06501355e-04  4.99990707e-01 -2.91049991e-03  1.00000000e+00],[-0.00199775 -0.34420187  0.79018105]
2,[ 1.43887852e-03  4.99997913e-01 -1.30401648e-04  1.00000000e+00],[-0.00216157 -0.34046123  0.79001003]
3,[ 1.56529998e-03  4.99997550e-01 -7.26644112e-06  1.00000000e+00],[-0.00214249 -0.33630175  0.79051908]
4,[ 1.56088402e-03  4.99997421e-01 -3.78168744e-04  1.00000000e+00],[-0.00200993 -0.33163836  0.79107719]
5,[ 1.47433081e-03  4.99997202e-01 -7.90143218e-04  1.00000000e+00],[-0.0018167  -0.32650626  0.7915531 ]
6,[ 0.0013427   0.49999688 -0.00114787  1.        ],[-0.00161535 -0.32096609  0.7919208 ]
7,[ 0.00120374  0.4999965  -0.00143136  1.        ],[-0.00144537 -0.31508956  0.79218147]
8,[ 0.00108659  0.49999613 -0.00163997  1.        ],[-0.00133188 -0.30894959  0.79234512]
9,[ 0.0010106   0.49999581 -0.00177943  1.        ],[-0.00128752 -0.30261356  0.79242522]
10,[ 9.86423648e-04  4.99995575e-01 -1.85806677e-03  1.00000000e+00],[-0.00131512 -0.29614008  0.79243642]
11,[ 0.00101767  0.49999541 -0.00188535  1.        ],[-0.00141079 -0.28957774  0.7923932 ]
12,[ 0.00110289  0.49999528 -0.00187091  1.        ],[-0.00156648 -0.28296509  0.79230892]
13,[ 0.0012374   0.49999514 -0.00182388  1.        ],[-0.00177212 -0.27633145  0.79219528]
14,[ 0.00141466  0.49999493 -0.00175248  1.        ],[-0.00201709 -0.26969797  0.79206205]
15,[ 0.00162746  0.49999458 -0.00166373  1.        ],[-0.00229124 -0.26307898  0.79191701]
16,[ 0.00186861  0.49999406 -0.00156341  1.        ],[-0.00258549 -0.25648332  0.79176612]
17,[ 0.00213152  0.49999334 -0.00145602  1.        ],[-0.00289213 -0.2499156   0.79161369]
18,[ 0.00241041  0.49999238 -0.00134491  1.        ],[-0.00320488 -0.24337729  0.79146265]
19,[ 0.0027005   0.49999119 -0.00123246  1.        ],[-0.0035189  -0.23686775  0.79131486]
20,[ 0.00299798  0.49998976 -0.00112021  1.        ],[-0.00383056 -0.23038495  0.79117132]
21,[ 0.00329994  0.49998809 -0.00100906  1.        ],[-0.00413729 -0.22392612  0.79103244]
22,[ 3.60427645e-03  4.99986200e-01 -8.99429205e-04  1.00000000e+00],[-0.00443738 -0.21748816  0.79089823]
23,[ 3.90954362e-03  4.99984089e-01 -7.91385868e-04  1.00000000e+00],[-0.00472975 -0.21106802  0.79076845]
24,[ 4.21480097e-03  4.99981766e-01 -6.84788609e-04  1.00000000e+00],[-0.00501379 -0.20466283  0.79064273]
25,[ 4.51948822e-03  4.99979238e-01 -5.79366994e-04  1.00000000e+00],[-0.00528919 -0.19827006  0.79052066]
26,[ 4.82330021e-03  4.99976510e-01 -4.74796441e-04  1.00000000e+00],[-0.00555582 -0.19188755  0.79040183]
27,[ 5.12608401e-03  4.99973585e-01 -3.70749392e-04  1.00000000e+00],[-0.00581362 -0.18551348  0.79028591]
28,[ 5.42775656e-03  4.99970467e-01 -2.66929361e-04  1.00000000e+00],[-0.00606256 -0.17914636  0.79017261]
29,[ 5.72824251e-03  4.99967160e-01 -1.63091392e-04  1.00000000e+00],[-0.00630256 -0.17278496  0.79006175]
30,[ 6.02743069e-03  4.99963665e-01 -5.90519134e-05  1.00000000e+00],[-0.00653349 -0.1664283   0.7899532 ]
31,[6.32514686e-03 4.99959989e-01 4.53091228e-05 1.00000000e+00],[-0.00675516 -0.16007553  0.78984691]
32,[6.62114005e-03 4.99956136e-01 1.50051460e-04 1.00000000e+00],[-0.00696728 -0.15372589  0.78974289]
33,[6.91508003e-03 4.99952114e-01 2.55181332e-04 1.00000000e+00],[-0.00716953 -0.14737873  0.78964119]
34,[7.20656325e-03 4.99947933e-01 3.60660384e-04 1.00000000e+00],[-0.00736154 -0.14103337  0.7895419 ]
35,[7.49512496e-03 4.99943602e-01 4.66415475e-04 1.00000000e+00],[-0.00754293 -0.13468917  0.78944511]
36,[7.78025559e-03 4.99939136e-01 5.72348841e-04 1.00000000e+00],[-0.0077133  -0.12834546  0.78935095]
37,[8.06141962e-03 4.99934549e-01 6.78347720e-04 1.00000000e+00],[-0.00787227 -0.12200155  0.78925952]
38,[8.33807552e-03 4.99929856e-01 7.84293416e-04 1.00000000e+00],[-0.00801953 -0.11565671  0.78917094]
39,[8.60969553e-03 4.99925075e-01 8.90069231e-04 1.00000000e+00],[-0.00815478 -0.10931019  0.78908531]
40,[8.87578448e-03 4.99920223e-01 9.95567401e-04 1.00000000e+00],[-0.00827782 -0.10296124  0.78900269]
41,[0.0091359  0.49991532 0.00110069 1.        ],[-0.00838851 -0.09660907  0.78892314]
42,[0.00938965 0.49991037 0.00120538 1.        ],[-0.00848681 -0.09025292  0.7888467 ]
43,[0.00963674 0.49990541 0.00130956 1.        ],[-0.00857277 -0.08389204  0.78877338]
44,[0.00987695 0.49990044 0.00141323 1.        ],[-0.0086465  -0.0775257   0.78870316]
45,[0.01011014 0.49989547 0.00151637 1.        ],[-0.00870823 -0.07115322  0.788636  ]
46,[0.01033629 0.49989053 0.00161901 1.        ],[-0.00875825 -0.06477396  0.78857185]
47,[0.01055545 0.49988561 0.00172121 1.        ],[-0.00879694 -0.05838735  0.78851063]
48,[0.01076777 0.49988072 0.00182304 1.        ],[-0.00882473 -0.05199288  0.78845226]
49,[0.0109735  0.49987586 0.0019246  1.        ],[-0.0088421  -0.0455901   0.78839664]
50,[0.01117295 0.49987104 0.00202602 1.        ],[-0.00884959 -0.03917864  0.78834366]
51,[0.01136654 0.49986626 0.00212743 1.        ],[-0.00884777 -0.0327582   0.7882932 ]
52,[0.01155471 0.4998615  0.00222899 1.        ],[-0.00883722 -0.02632854  0.78824516]
53,[0.011738   0.49985677 0.00233086 1.        ],[-0.00881854 -0.01988951  0.7881994 ]
54,[0.01191697 0.49985204 0.00243325 1.        ],[-0.00879231 -0.01344099  0.78815586]
55,[0.01209224 0.49984732 0.00253628 1.        ],[-0.0087567  -0.006983    0.78812468]
56,[0.01226101 0.49984275 0.00262579 1.        ],[-8.72351131e-03 -5.15515470e-04  7.88108638e-01]
57,[0.0124398  0.49983795 0.0026971  1.        ],[-0.0087194   0.00596111  0.7880933 ]
58,[0.01266785 0.49983182 0.00277011 1.        ],[-0.00873632  0.01244548  0.7880704 ]
59,[0.01293607 0.49982446 0.0028572  1.        ],[-0.00877604  0.01893576  0.78803581]
60,[0.01324939 0.49981563 0.00296538 1.        ],[-0.00884255  0.02543007  0.7879871 ]
61,[0.01361663 0.49980494 0.00309966 1.        ],[-0.00893601  0.03192685  0.78792457]
62,[0.01404126 0.49979216 0.00326115 1.        ],[-0.00905002  0.03842551  0.78785132]
63,[0.01451657 0.49977734 0.00344657 1.        ],[-0.0091776   0.04492617  0.7877706 ]
64,[0.01503441 0.49976057 0.00365213 1.        ],[-0.00931265  0.05142929  0.78768528]
65,[0.01558734 0.49974196 0.00387434 1.        ],[-0.00945009  0.05793553  0.78759778]
66,[0.01616908 0.49972159 0.0041102  1.        ],[-0.00958591  0.06444556  0.78751002]
67,[0.01677465 0.49969953 0.00435728 1.        ],[-0.0097171   0.07095999  0.78742352]
68,[0.01740037 0.49967584 0.00461369 1.        ],[-0.00984149  0.07747924  0.78733936]
69,[0.01804378 0.4996505  0.00487812 1.        ],[-0.00995764  0.08400357  0.78725831]
70,[0.01870353 0.49962352 0.00514974 1.        ],[-0.01006468  0.09053308  0.78718086]
71,[0.0193792  0.49959482 0.00542817 1.        ],[-0.01016215  0.09706765  0.78710726]
72,[0.02007117 0.49956432 0.00571342 1.        ],[-0.01024993  0.10360705  0.78703765]
73,[0.02078048 0.49953188 0.00600581 1.        ],[-0.01032805  0.1101509   0.78697201]
74,[0.02150866 0.49949736 0.00630593 1.        ],[-0.01039668  0.11669875  0.78691029]
75,[0.02225762 0.49946056 0.00661457 1.        ],[-0.01045602  0.12325007  0.78685239]
76,[0.02302958 0.49942124 0.00693267 1.        ],[-0.01050625  0.12980431  0.7867982 ]
77,[0.02382701 0.49937916 0.00726133 1.        ],[-0.01054754  0.1363609   0.7867476 ]
78,[0.02465253 0.49933402 0.00760175 1.        ],[-0.01057993  0.14291925  0.78670054]
79,[0.02550892 0.4992855  0.00795522 1.        ],[-0.01060343  0.14947878  0.78665695]
80,[0.02639912 0.49923322 0.00832311 1.        ],[-0.01061791  0.15603892  0.78661683]
81,[0.02732619 0.49917679 0.00870689 1.        ],[-0.01062318  0.16259911  0.78658021]
82,[0.02829334 0.49911575 0.00910814 1.        ],[-0.01061892  0.16915878  0.78654714]
83,[0.02930397 0.49904958 0.00952852 1.        ],[-0.0106047   0.17571737  0.78651774]
84,[0.03036167 0.49897773 0.00996985 1.        ],[-0.01058003  0.18227432  0.78649215]
85,[0.03147027 0.49889954 0.01043408 1.        ],[-0.01054428  0.18882906  0.78647057]
86,[0.03263391 0.4988143  0.01092336 1.        ],[-0.01049673  0.19538101  0.78645323]
87,[0.03385704 0.49872119 0.01144005 1.        ],[-0.01043656  0.20192956  0.78644039]
88,[0.03514454 0.49861927 0.01198679 1.        ],[-0.01036283  0.20847409  0.78643237]
89,[0.03650179 0.49850747 0.01256653 1.        ],[-0.01027452  0.21501397  0.78642954]
90,[0.03793476 0.49838456 0.01318258 1.        ],[-0.01017047  0.22154853  0.78643229]
91,[0.03945015 0.49824911 0.01383875 1.        ],[-0.01004942  0.2280771   0.7864411 ]
92,[0.04105555 0.49809944 0.0145394  1.        ],[-0.00990998  0.23459897  0.78645648]
93,[0.04275971 0.49793357 0.0152896  1.        ],[-0.00975064  0.24111342  0.78647902]
94,[0.04457275 0.49774914 0.01609531 1.        ],[-0.00956975  0.24761971  0.78650938]
95,[0.04650663 0.49754334 0.01696357 1.        ],[-0.00936549  0.25411705  0.78654829]
96,[0.04857568 0.49731267 0.01790288 1.        ],[-0.00913593  0.26060467  0.78659658]
97,[0.05079727 0.49705285 0.0189236  1.        ],[-0.0088789   0.26708173  0.78665519]
98,[0.05319297 0.49675846 0.02003855 1.        ],[-0.00859205  0.27354737  0.7867252 ]
99,[0.05578997 0.49642253 0.02126394 1.        ],[-0.00827278  0.28000068  0.78680784]
100,[0.05862339 0.49603589 0.02262058 1.        ],[-0.00791816  0.28644067  0.78690454]
101,[0.06173967 0.49558619 0.02413595 1.        ],[-0.00752488  0.29286625  0.787017  ]
102,[0.06520204 0.49505617 0.02584726 1.        ],[-0.00708908  0.2992762   0.78714725]
103,[0.06909951 0.49442092 0.02780662 1.        ],[-0.0066062   0.30566908  0.7872978 ]
104,[0.07356273 0.4936427  0.03009005 1.        ],[-0.00607063  0.31204312  0.78747184]
105,[0.07879367 0.49266092 0.03281427 1.        ],[-0.00547517  0.31839606  0.78767355]
106,[0.08512658 0.49137066 0.03617104 1.        ],[-0.00481007  0.32472476  0.78790878]
